"Plot Title: 10169137"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V","Coupler Attached","Stopped","End Of File"
1,07/02/13 03:00:00 PM,55.580,12800.0,3.10,,,
2,07/02/13 09:00:00 PM,17.379,0.0,3.12,,,
3,07/03/13 03:00:00 AM,12.401,0.0,3.10,,,
4,07/03/13 09:00:00 AM,41.458,10752.0,3.08,,,
5,07/03/13 03:00:00 PM,55.425,14848.0,3.08,,,
6,07/03/13 09:00:00 PM,11.139,0.0,3.10,,,
7,07/04/13 03:00:00 AM,5.141,0.0,3.05,,,
8,07/04/13 09:00:00 AM,38.826,11264.0,3.08,,,
9,07/04/13 03:00:00 PM,56.362,15872.0,3.08,,,
10,07/04/13 09:00:00 PM,9.275,0.0,3.10,,,
11,07/05/13 03:00:00 AM,8.282,0.0,3.05,,,
12,07/05/13 09:00:00 AM,37.824,11264.0,3.05,,,
13,07/05/13 03:00:00 PM,53.609,15872.0,3.08,,,
14,07/05/13 09:00:00 PM,8.082,0.0,3.08,,,
15,07/06/13 03:00:00 AM,2.624,0.0,3.03,,,
16,07/06/13 09:00:00 AM,37.165,11264.0,3.03,,,
17,07/06/13 03:00:00 PM,56.204,16384.0,3.05,,,
18,07/06/13 09:00:00 PM,9.571,0.0,3.08,,,
19,07/07/13 03:00:00 AM,5.347,0.0,3.01,,,
20,07/07/13 09:00:00 AM,38.826,10752.0,3.03,,,
21,07/07/13 03:00:00 PM,56.204,16384.0,3.05,,,
22,07/07/13 09:00:00 PM,9.866,0.0,3.03,,,
23,07/08/13 03:00:00 AM,4.727,0.0,3.03,,,
24,07/08/13 09:00:00 AM,37.935,11264.0,3.03,,,
25,07/08/13 03:00:00 PM,57.970,11776.0,3.05,,,
26,07/08/13 09:00:00 PM,11.139,0.0,3.05,,,
27,07/09/13 03:00:00 AM,6.978,0.0,3.01,,,
28,07/09/13 09:00:00 AM,39.502,10752.0,3.03,,,
29,07/09/13 03:00:00 PM,58.964,15872.0,3.05,,,
30,07/09/13 09:00:00 PM,12.401,0.0,3.05,,,
31,07/10/13 03:00:00 AM,7.381,0.0,3.01,,,
32,07/10/13 09:00:00 AM,39.050,10752.0,3.03,,,
33,07/10/13 03:00:00 PM,60.156,15872.0,3.05,,,
34,07/10/13 09:00:00 PM,10.846,0.0,3.03,,,
35,07/11/13 03:00:00 AM,5.347,0.0,3.01,,,
36,07/11/13 09:00:00 AM,37.604,10752.0,3.01,,,
37,07/11/13 03:00:00 PM,51.578,12800.0,3.03,,,
38,07/11/13 09:00:00 PM,7.882,0.0,3.03,,,
39,07/12/13 03:00:00 AM,1.872,0.0,2.99,,,
40,07/12/13 09:00:00 AM,36.187,8704.0,2.99,,,
41,07/12/13 03:00:00 PM,52.149,15872.0,3.03,,,
42,07/12/13 09:00:00 PM,6.268,0.0,3.01,,,
43,07/13/13 03:00:00 AM,0.784,0.0,2.97,,,
44,07/13/13 09:00:00 AM,36.837,10240.0,2.99,,,
45,07/13/13 03:00:00 PM,59.812,15872.0,3.03,,,
46,07/13/13 09:00:00 PM,9.866,0.0,3.01,,,
47,07/14/13 03:00:00 AM,3.367,0.0,2.99,,,
48,07/14/13 09:00:00 AM,37.494,9216.0,2.99,,,
49,07/14/13 03:00:00 PM,56.998,15360.0,3.03,,,
50,07/14/13 09:00:00 PM,10.944,0.0,3.01,,,
51,07/15/13 03:00:00 AM,4.934,0.0,2.99,,,
52,07/15/13 09:00:00 AM,38.938,8192.0,3.01,,,
53,07/15/13 03:00:00 PM,57.970,14848.0,3.03,,,
54,07/15/13 09:00:00 PM,12.497,0.0,3.03,,,
55,07/16/13 03:00:00 AM,8.082,0.0,3.01,,,
56,07/16/13 09:00:00 AM,34.058,7680.0,3.01,,,
57,07/16/13 03:00:00 PM,54.811,7424.0,3.01,,,
58,07/16/13 09:00:00 PM,12.110,0.0,3.01,,,
59,07/17/13 03:00:00 AM,10.357,0.0,2.99,,,
60,07/17/13 09:00:00 AM,35.971,10240.0,2.99,,,
61,07/17/13 03:00:00 PM,56.520,14848.0,3.01,,,
62,07/17/13 09:00:00 PM,10.455,0.0,3.01,,,
63,07/18/13 03:00:00 AM,4.934,0.0,2.97,,,
64,07/18/13 09:00:00 AM,38.714,9728.0,2.99,,,
65,07/18/13 03:00:00 PM,58.630,14848.0,3.03,,,
