"Plot Title: 10761046"
"#","Date Time, GMT-07:00","Temp, °C","Intensity, lum/ft²","Bad Battery","End Of File"
3031,06/21/19 03:00:00 PM,14.134,0.0,,
3032,06/21/19 09:00:00 PM,15.664,0.0,,
3033,06/22/19 03:00:00 AM,14.517,0.0,,
3034,06/22/19 09:00:00 AM,12.594,0.0,,
3035,06/22/19 03:00:00 PM,14.804,0.0,,
3036,06/22/19 09:00:00 PM,17.189,0.0,,
3037,06/23/19 03:00:00 AM,15.855,0.0,,
3038,06/23/19 09:00:00 AM,14.421,0.0,,
3039,06/23/19 03:00:00 PM,15.855,0.0,,
3040,06/23/19 09:00:00 PM,17.475,0.0,,
3041,06/24/19 03:00:00 AM,15.951,0.0,,
3042,06/24/19 09:00:00 AM,13.942,0.0,,
3043,06/24/19 03:00:00 PM,15.569,0.0,,
3044,06/24/19 09:00:00 PM,17.475,0.0,,
3045,06/25/19 03:00:00 AM,15.951,0.0,,
3046,06/25/19 09:00:00 AM,14.134,0.0,,
3047,06/25/19 03:00:00 PM,15.760,0.0,,
3048,06/25/19 09:00:00 PM,17.379,0.0,,
3049,06/26/19 03:00:00 AM,16.618,0.0,,
3050,06/26/19 09:00:00 AM,14.996,0.0,,
3051,06/26/19 03:00:00 PM,16.141,0.0,,
3052,06/26/19 09:00:00 PM,16.523,0.0,,
3053,06/27/19 03:00:00 AM,15.282,0.0,,
3054,06/27/19 09:00:00 AM,14.325,0.0,,
3055,06/27/19 03:00:00 PM,14.709,0.0,,
3056,06/27/19 09:00:00 PM,14.900,0.0,,
3057,06/28/19 03:00:00 AM,13.846,0.0,,
3058,06/28/19 09:00:00 AM,12.980,0.0,,
3059,06/28/19 03:00:00 PM,14.325,0.0,,
3060,06/28/19 09:00:00 PM,16.427,0.0,,
3061,06/29/19 03:00:00 AM,15.187,0.0,,
3062,06/29/19 09:00:00 AM,13.173,0.0,,
3063,06/29/19 03:00:00 PM,15.282,0.0,,
3064,06/29/19 09:00:00 PM,17.760,0.0,,
3065,06/30/19 03:00:00 AM,16.713,0.0,,
3066,06/30/19 09:00:00 AM,14.804,0.0,,
3067,06/30/19 03:00:00 PM,16.713,0.0,,
3068,06/30/19 09:00:00 PM,19.092,0.0,,
3069,07/01/19 03:00:00 AM,17.760,0.0,,
3070,07/01/19 09:00:00 AM,16.427,0.0,,
3071,07/01/19 03:00:00 PM,16.713,0.0,,
3072,07/01/19 09:00:00 PM,16.999,0.0,,
3073,07/02/19 03:00:00 AM,16.332,0.0,,
3074,07/02/19 09:00:00 AM,15.760,0.0,,
3075,07/02/19 03:00:00 PM,16.046,0.0,,
3076,07/02/19 09:00:00 PM,16.713,0.0,,
3077,07/03/19 03:00:00 AM,15.760,0.0,,
3078,07/03/19 09:00:00 AM,14.996,0.0,,
3079,07/03/19 03:00:00 PM,15.855,0.0,,
3080,07/03/19 09:00:00 PM,17.475,0.0,,
3081,07/04/19 03:00:00 AM,16.332,0.0,,
3082,07/04/19 09:00:00 AM,14.421,0.0,,
3083,07/04/19 03:00:00 PM,16.427,0.0,,
3084,07/04/19 09:00:00 PM,18.806,0.0,,
3085,07/05/19 03:00:00 AM,17.284,0.0,,
3086,07/05/19 09:00:00 AM,15.378,0.0,,
3087,07/05/19 03:00:00 PM,17.094,0.0,,
3088,07/05/19 09:00:00 PM,19.187,0.0,,
3089,07/06/19 03:00:00 AM,18.045,0.0,,
3090,07/06/19 09:00:00 AM,16.999,0.0,,
3091,07/06/19 03:00:00 PM,17.665,0.0,,
3092,07/06/19 09:00:00 PM,18.711,0.0,,
3093,07/07/19 03:00:00 AM,17.760,0.0,,
3094,07/07/19 09:00:00 AM,16.523,0.0,,
3095,07/07/19 03:00:00 PM,17.570,0.0,,
3096,07/07/19 09:00:00 PM,19.187,0.0,,
3097,07/08/19 03:00:00 AM,17.665,0.0,,
3098,07/08/19 09:00:00 AM,15.569,0.0,,
3099,07/08/19 03:00:00 PM,17.094,0.0,,
3100,07/08/19 09:00:00 PM,18.996,0.0,,
3101,07/09/19 03:00:00 AM,17.855,0.0,,
3102,07/09/19 09:00:00 AM,16.332,0.0,,
3103,07/09/19 03:00:00 PM,17.094,0.0,,
3104,07/09/19 09:00:00 PM,17.950,0.0,,
3105,07/10/19 03:00:00 AM,17.760,0.0,,
3106,07/10/19 09:00:00 AM,17.094,0.0,,
3107,07/10/19 03:00:00 PM,18.331,0.0,,
3108,07/10/19 09:00:00 PM,19.853,0.0,,
3109,07/11/19 03:00:00 AM,19.377,0.0,,
3110,07/11/19 09:00:00 AM,18.711,0.0,,
3111,07/11/19 03:00:00 PM,19.948,0.0,,
3112,07/11/19 09:00:00 PM,21.091,0.0,,
3113,07/12/19 03:00:00 AM,19.567,0.0,,
3114,07/12/19 09:00:00 AM,17.760,0.0,,
3115,07/12/19 03:00:00 PM,19.567,0.0,,
3116,07/12/19 09:00:00 PM,21.569,0.0,,
3117,07/13/19 03:00:00 AM,20.138,0.0,,
3118,07/13/19 09:00:00 AM,18.711,0.0,,
3119,07/13/19 03:00:00 PM,19.758,0.0,Logged,
3120,07/13/19 09:00:00 PM,21.282,0.0,,
3121,07/14/19 03:00:00 AM,19.567,0.0,,
3122,07/14/19 09:00:00 AM,17.665,0.0,,
3123,07/14/19 03:00:00 PM,19.187,0.0,,
3124,07/14/19 09:00:00 PM,21.378,0.0,,
3125,07/15/19 03:00:00 AM,19.948,0.0,,
3126,07/15/19 09:00:00 AM,18.616,0.0,,
3127,07/15/19 03:00:00 PM,19.092,0.0,,
3128,07/15/19 09:00:00 PM,20.234,0.0,,
3129,07/16/19 03:00:00 AM,19.662,0.0,,
3130,07/16/19 09:00:00 AM,18.806,0.0,,
3131,07/16/19 03:00:00 PM,19.758,0.0,,
3132,07/16/19 09:00:00 PM,20.901,0.0,,
3133,07/17/19 03:00:00 AM,19.567,0.0,,
3134,07/17/19 09:00:00 AM,18.521,0.0,,
3135,07/17/19 03:00:00 PM,19.282,0.0,,
3136,07/17/19 09:00:00 PM,20.710,0.0,,
3137,07/18/19 03:00:00 AM,20.234,0.0,,
3138,07/18/19 09:00:00 AM,19.472,0.0,,
3139,07/18/19 03:00:00 PM,19.377,0.0,,
3140,07/18/19 09:00:00 PM,19.853,0.0,,
3141,07/19/19 03:00:00 AM,17.760,0.0,,
3142,07/19/19 09:00:00 AM,15.282,0.0,,
3143,07/19/19 03:00:00 PM,16.999,0.0,,
3144,07/19/19 09:00:00 PM,19.092,0.0,,
3145,07/20/19 03:00:00 AM,17.570,0.0,,
3146,07/20/19 09:00:00 AM,15.282,0.0,,
3147,07/20/19 03:00:00 PM,17.475,0.0,,
3148,07/20/19 09:00:00 PM,20.519,0.0,,
3149,07/21/19 03:00:00 AM,19.282,0.0,,
3150,07/21/19 09:00:00 AM,17.189,0.0,,
3151,07/21/19 03:00:00 PM,18.996,0.0,,
3152,07/21/19 09:00:00 PM,21.760,0.0,,
3153,07/22/19 03:00:00 AM,20.519,0.0,,
3154,07/22/19 09:00:00 AM,18.996,0.0,,
3155,07/22/19 03:00:00 PM,20.329,0.0,,
3156,07/22/19 09:00:00 PM,22.142,0.0,,
3157,07/23/19 03:00:00 AM,20.710,0.0,,
3158,07/23/19 09:00:00 AM,19.187,0.0,,
3159,07/23/19 03:00:00 PM,20.234,0.0,,
3160,07/23/19 09:00:00 PM,21.187,0.0,,
3161,07/24/19 03:00:00 AM,19.567,0.0,,
3162,07/24/19 09:00:00 AM,17.284,0.0,,
3163,07/24/19 03:00:00 PM,18.901,0.0,,
3164,07/24/19 09:00:00 PM,21.187,0.0,,
3165,07/25/19 03:00:00 AM,19.662,0.0,,
3166,07/25/19 09:00:00 AM,17.475,0.0,,
3167,07/25/19 03:00:00 PM,19.472,0.0,,
3168,07/25/19 09:00:00 PM,22.429,0.0,,
3169,07/26/19 03:00:00 AM,20.996,0.0,,
3170,07/26/19 09:00:00 AM,18.996,0.0,,
3171,07/26/19 03:00:00 PM,20.710,0.0,,
3172,07/26/19 09:00:00 PM,22.812,0.0,,
3173,07/27/19 03:00:00 AM,21.091,0.0,,
3174,07/27/19 09:00:00 AM,18.806,0.0,,
3175,07/27/19 03:00:00 PM,20.234,0.0,,
3176,07/27/19 09:00:00 PM,22.142,0.0,,
3177,07/28/19 03:00:00 AM,20.710,0.0,,
3178,07/28/19 09:00:00 AM,18.616,0.0,,
3179,07/28/19 03:00:00 PM,20.234,0.0,,
3180,07/28/19 09:00:00 PM,22.238,0.0,,
3181,07/29/19 03:00:00 AM,20.519,0.0,,
3182,07/29/19 09:00:00 AM,18.140,0.0,,
3183,07/29/19 03:00:00 PM,19.758,0.0,,
3184,07/29/19 09:00:00 PM,21.664,0.0,,
3185,07/30/19 03:00:00 AM,20.043,0.0,,
3186,07/30/19 09:00:00 AM,18.140,0.0,,
3187,07/30/19 03:00:00 PM,19.472,0.0,,
3188,07/30/19 09:00:00 PM,21.187,0.0,,
3189,07/31/19 03:00:00 AM,19.662,0.0,,
3190,07/31/19 09:00:00 AM,17.379,0.0,,
3191,07/31/19 03:00:00 PM,18.996,0.0,,
3192,07/31/19 09:00:00 PM,21.282,0.0,,
3193,08/01/19 03:00:00 AM,20.043,0.0,,
3194,08/01/19 09:00:00 AM,18.045,0.0,,
3195,08/01/19 03:00:00 PM,20.043,0.0,,
3196,08/01/19 09:00:00 PM,22.429,0.0,,
3197,08/02/19 03:00:00 AM,21.091,0.0,,
3198,08/02/19 09:00:00 AM,18.901,0.0,,
3199,08/02/19 03:00:00 PM,20.329,0.0,,
3200,08/02/19 09:00:00 PM,22.333,0.0,,
3201,08/03/19 03:00:00 AM,21.378,0.0,,
3202,08/03/19 09:00:00 AM,19.662,0.0,,
3203,08/03/19 03:00:00 PM,21.473,0.0,,
3204,08/03/19 09:00:00 PM,23.581,0.0,,
3205,08/04/19 03:00:00 AM,22.142,0.0,,
3206,08/04/19 09:00:00 AM,20.234,0.0,,
3207,08/04/19 03:00:00 PM,21.951,0.0,,
3208,08/04/19 09:00:00 PM,24.062,0.0,,
3209,08/05/19 03:00:00 AM,22.525,0.0,,
3210,08/05/19 09:00:00 AM,20.519,0.0,,
3211,08/05/19 03:00:00 PM,21.951,0.0,,
3212,08/05/19 09:00:00 PM,24.062,0.0,,
3213,08/06/19 03:00:00 AM,22.812,0.0,,
3214,08/06/19 09:00:00 AM,20.901,0.0,,
3215,08/06/19 03:00:00 PM,22.142,0.0,,
3216,08/06/19 09:00:00 PM,23.869,0.0,,
3217,08/07/19 03:00:00 AM,22.525,0.0,,
3218,08/07/19 09:00:00 AM,20.805,0.0,,
3219,08/07/19 03:00:00 PM,21.569,0.0,,
3220,08/07/19 09:00:00 PM,22.812,0.0,,
3221,08/08/19 03:00:00 AM,21.664,0.0,,
3222,08/08/19 09:00:00 AM,20.424,0.0,,
3223,08/08/19 03:00:00 PM,20.615,0.0,,
3224,08/08/19 09:00:00 PM,21.282,0.0,,
3225,08/09/19 03:00:00 AM,20.424,0.0,,
3226,08/09/19 09:00:00 AM,19.662,0.0,,
3227,08/09/19 03:00:00 PM,20.329,0.0,,
3228,08/09/19 09:00:00 PM,21.187,0.0,,
3229,08/10/19 03:00:00 AM,19.853,0.0,,
3230,08/10/19 09:00:00 AM,18.426,0.0,,
3231,08/10/19 03:00:00 PM,18.901,0.0,,
3232,08/10/19 09:00:00 PM,19.853,0.0,,
3233,08/11/19 03:00:00 AM,19.092,0.0,,
3234,08/11/19 09:00:00 AM,17.855,0.0,,
3235,08/11/19 03:00:00 PM,18.331,0.0,,
3236,08/11/19 09:00:00 PM,19.187,0.0,,
3237,08/12/19 03:00:00 AM,17.665,0.0,,
3238,08/12/19 09:00:00 AM,15.378,0.0,,
3239,08/12/19 03:00:00 PM,17.475,0.0,,
3240,08/12/19 09:00:00 PM,19.758,0.0,,
3241,08/13/19 03:00:00 AM,18.711,0.0,,
3242,08/13/19 09:00:00 AM,16.427,0.0,,
3243,08/13/19 03:00:00 PM,18.616,0.0,,
3244,08/13/19 09:00:00 PM,20.996,0.0,,
3245,08/14/19 03:00:00 AM,19.567,0.0,,
3246,08/14/19 09:00:00 AM,17.379,0.0,,
3247,08/14/19 03:00:00 PM,19.377,0.0,,
3248,08/14/19 09:00:00 PM,21.951,0.0,,
3249,08/15/19 03:00:00 AM,20.329,0.0,,
3250,08/15/19 09:00:00 AM,18.236,0.0,,
3251,08/15/19 03:00:00 PM,20.138,0.0,,
3252,08/15/19 09:00:00 PM,21.569,0.0,,
3253,08/16/19 03:00:00 AM,19.662,0.0,,
3254,08/16/19 09:00:00 AM,17.475,0.0,,
3255,08/16/19 03:00:00 PM,19.282,0.0,,
3256,08/16/19 09:00:00 PM,20.615,0.0,,
3257,08/17/19 03:00:00 AM,18.711,0.0,,
3258,08/17/19 09:00:00 AM,16.427,0.0,,
3259,08/17/19 03:00:00 PM,18.426,0.0,,
3260,08/17/19 09:00:00 PM,20.329,0.0,,
3261,08/18/19 03:00:00 AM,18.806,0.0,,
3262,08/18/19 09:00:00 AM,16.713,0.0,,
3263,08/18/19 03:00:00 PM,18.996,0.0,,
3264,08/18/19 09:00:00 PM,21.091,0.0,,
3265,08/19/19 03:00:00 AM,19.567,0.0,,
3266,08/19/19 09:00:00 AM,17.284,0.0,,
3267,08/19/19 03:00:00 PM,19.377,0.0,,
3268,08/19/19 09:00:00 PM,21.473,0.0,,
3269,08/20/19 03:00:00 AM,20.138,0.0,,
3270,08/20/19 09:00:00 AM,18.236,0.0,,
3271,08/20/19 03:00:00 PM,20.424,0.0,,
3272,08/20/19 09:00:00 PM,22.238,0.0,,
3273,08/21/19 03:00:00 AM,20.710,0.0,,
3274,08/21/19 09:00:00 AM,18.616,0.0,,
3275,08/21/19 03:00:00 PM,18.901,0.0,,
3276,08/21/19 09:00:00 PM,18.996,0.0,,
3277,08/22/19 03:00:00 AM,18.806,0.0,,
3278,08/22/19 09:00:00 AM,18.331,0.0,,
3279,08/22/19 03:00:00 PM,19.377,0.0,,
3280,08/22/19 09:00:00 PM,20.329,0.0,,
3281,08/23/19 03:00:00 AM,18.711,0.0,,
3282,08/23/19 09:00:00 AM,16.618,0.0,,
3283,08/23/19 03:00:00 PM,18.711,0.0,,
3284,08/23/19 09:00:00 PM,20.901,0.0,,
3285,08/24/19 03:00:00 AM,19.187,0.0,,
3286,08/24/19 09:00:00 AM,16.808,0.0,,
3287,08/24/19 03:00:00 PM,18.806,0.0,,
3288,08/24/19 09:00:00 PM,20.329,0.0,,
3289,08/25/19 03:00:00 AM,18.901,0.0,,
3290,08/25/19 09:00:00 AM,16.903,0.0,,
3291,08/25/19 03:00:00 PM,18.901,0.0,,
3292,08/25/19 09:00:00 PM,20.615,0.0,,
3293,08/26/19 03:00:00 AM,18.806,0.0,,
3294,08/26/19 09:00:00 AM,16.427,0.0,,
3295,08/26/19 03:00:00 PM,18.806,0.0,,
3296,08/26/19 09:00:00 PM,21.091,0.0,,
3297,08/27/19 03:00:00 AM,19.187,0.0,,
3298,08/27/19 09:00:00 AM,16.808,0.0,,
3299,08/27/19 03:00:00 PM,20.043,0.0,,
3300,08/27/19 09:00:00 PM,22.812,0.0,,
3301,08/28/19 03:00:00 AM,20.901,0.0,,
3302,08/28/19 09:00:00 AM,18.711,0.0,,
3303,08/28/19 03:00:00 PM,21.473,0.0,,
3304,08/28/19 09:00:00 PM,23.388,0.0,,
3305,08/29/19 03:00:00 AM,22.333,0.0,,
3306,08/29/19 09:00:00 AM,21.282,0.0,,
3307,08/29/19 03:00:00 PM,22.238,0.0,,
3308,08/29/19 09:00:00 PM,23.677,0.0,,
3309,08/30/19 03:00:00 AM,22.238,0.0,,
3310,08/30/19 09:00:00 AM,20.805,0.0,,
3311,08/30/19 03:00:00 PM,21.760,0.0,,
3312,08/30/19 09:00:00 PM,22.621,0.0,,
3313,08/31/19 03:00:00 AM,20.805,0.0,,
3314,08/31/19 09:00:00 AM,18.616,0.0,,
3315,08/31/19 03:00:00 PM,20.424,0.0,,
3316,08/31/19 09:00:00 PM,21.855,0.0,,
3317,09/01/19 03:00:00 AM,20.710,0.0,,
3318,09/01/19 09:00:00 AM,19.948,0.0,,
3319,09/01/19 03:00:00 PM,21.378,0.0,,
3320,09/01/19 09:00:00 PM,22.142,0.0,,
3321,09/02/19 03:00:00 AM,20.424,0.0,,
3322,09/02/19 09:00:00 AM,18.236,0.0,,
3323,09/02/19 03:00:00 PM,19.948,0.0,,
3324,09/02/19 09:00:00 PM,21.569,0.0,,
3325,09/03/19 03:00:00 AM,20.234,0.0,,
3326,09/03/19 09:00:00 AM,18.331,0.0,,
3327,09/03/19 03:00:00 PM,19.948,0.0,,
3328,09/03/19 09:00:00 PM,21.664,0.0,,
3329,09/04/19 03:00:00 AM,20.329,0.0,,
3330,09/04/19 09:00:00 AM,18.236,0.0,,
3331,09/04/19 03:00:00 PM,19.948,0.0,,
3332,09/04/19 09:00:00 PM,21.855,0.0,,
3333,09/05/19 03:00:00 AM,20.710,0.0,,
3334,09/05/19 09:00:00 AM,19.472,0.0,,
3335,09/05/19 03:00:00 PM,20.519,0.0,,
3336,09/05/19 09:00:00 PM,20.901,0.0,,
3337,09/06/19 03:00:00 AM,20.138,0.0,,
3338,09/06/19 09:00:00 AM,18.996,0.0,,
3339,09/06/19 03:00:00 PM,19.948,0.0,,
3340,09/06/19 09:00:00 PM,21.282,0.0,,
3341,09/07/19 03:00:00 AM,20.138,0.0,,
3342,09/07/19 09:00:00 AM,18.901,0.0,,
3343,09/07/19 03:00:00 PM,19.092,0.0,,
3344,09/07/19 09:00:00 PM,19.282,0.0,,
3345,09/08/19 03:00:00 AM,18.426,0.0,,
3346,09/08/19 09:00:00 AM,17.475,0.0,,
3347,09/08/19 03:00:00 PM,17.855,0.0,,
3348,09/08/19 09:00:00 PM,17.950,0.0,,
3349,09/09/19 03:00:00 AM,17.094,0.0,,
3350,09/09/19 09:00:00 AM,16.523,0.0,,
3351,09/09/19 03:00:00 PM,17.094,0.0,,
3352,09/09/19 09:00:00 PM,17.094,0.0,,
3353,09/10/19 03:00:00 AM,16.523,0.0,,
3354,09/10/19 09:00:00 AM,15.951,0.0,,
3355,09/10/19 03:00:00 PM,16.618,0.0,,
3356,09/10/19 09:00:00 PM,16.999,0.0,,
3357,09/11/19 03:00:00 AM,16.141,0.0,,
3358,09/11/19 09:00:00 AM,15.569,0.0,,
3359,09/11/19 03:00:00 PM,16.332,0.0,,
3360,09/11/19 09:00:00 PM,17.189,0.0,,
3361,09/12/19 03:00:00 AM,15.951,0.0,,
3362,09/12/19 09:00:00 AM,14.230,0.0,,
3363,09/12/19 03:00:00 PM,15.760,0.0,,
3364,09/12/19 09:00:00 PM,17.665,0.0,,
3365,09/13/19 03:00:00 AM,16.999,0.0,,
3366,09/13/19 09:00:00 AM,16.046,0.0,,
3367,09/13/19 03:00:00 PM,17.284,0.0,,
3368,09/13/19 09:00:00 PM,18.521,0.0,,
3369,09/14/19 03:00:00 AM,17.665,0.0,,
3370,09/14/19 09:00:00 AM,16.999,0.0,,
3371,09/14/19 03:00:00 PM,18.045,0.0,,
3372,09/14/19 09:00:00 PM,19.092,0.0,,
3373,09/15/19 03:00:00 AM,17.855,0.0,,
3374,09/15/19 09:00:00 AM,17.094,0.0,,
3375,09/15/19 03:00:00 PM,17.094,0.0,,
3376,09/15/19 09:00:00 PM,16.237,0.0,,
3377,09/16/19 03:00:00 AM,15.473,0.0,,
3378,09/16/19 09:00:00 AM,14.900,0.0,,
3379,09/16/19 03:00:00 PM,15.187,0.0,,
3380,09/16/19 09:00:00 PM,15.187,0.0,,
3381,09/17/19 03:00:00 AM,14.517,0.0,,
3382,09/17/19 09:00:00 AM,13.846,0.0,,
3383,09/17/19 03:00:00 PM,13.942,0.0,,
3384,09/17/19 09:00:00 PM,14.325,0.0,,
3385,09/18/19 03:00:00 AM,14.134,0.0,,
3386,09/18/19 09:00:00 AM,13.750,0.0,,
3387,09/18/19 03:00:00 PM,14.134,0.0,,
3388,09/18/19 09:00:00 PM,14.613,0.0,,
3389,09/19/19 03:00:00 AM,14.134,0.0,,
3390,09/19/19 09:00:00 AM,13.558,0.0,,
3391,09/19/19 03:00:00 PM,14.134,0.0,,
3392,09/19/19 09:00:00 PM,14.804,0.0,,
3393,09/20/19 03:00:00 AM,14.038,0.0,,
3394,09/20/19 09:00:00 AM,13.654,0.0,,
3395,09/20/19 03:00:00 PM,14.038,0.0,,
3396,09/20/19 09:00:00 PM,14.709,0.0,,
3397,09/21/19 03:00:00 AM,14.134,0.0,,
3398,09/21/19 09:00:00 AM,13.750,0.0,,
3399,09/21/19 03:00:00 PM,14.613,0.0,,
3400,09/21/19 09:00:00 PM,15.855,0.0,,
3401,09/22/19 03:00:00 AM,15.091,0.0,,
3402,09/22/19 09:00:00 AM,14.325,0.0,,
3403,09/22/19 03:00:00 PM,14.613,0.0,,
3404,09/22/19 09:00:00 PM,15.091,0.0,,
3405,09/23/19 03:00:00 AM,14.996,0.0,,
3406,09/23/19 09:00:00 AM,14.421,0.0,,
3407,09/23/19 03:00:00 PM,14.900,0.0,,
3408,09/23/19 09:00:00 PM,15.569,0.0,,
3409,09/24/19 03:00:00 AM,15.282,0.0,,
3410,09/24/19 09:00:00 AM,14.996,0.0,,
3411,09/24/19 03:00:00 PM,15.855,0.0,,
3412,09/24/19 09:00:00 PM,16.903,0.0,,
3413,09/25/19 03:00:00 AM,16.141,0.0,,
3414,09/25/19 09:00:00 AM,14.900,0.0,,
3415,09/25/19 03:00:00 PM,15.855,0.0,,
3416,09/25/19 09:00:00 PM,16.808,0.0,,
3417,09/26/19 03:00:00 AM,15.664,0.0,,
3418,09/26/19 09:00:00 AM,13.942,0.0,,
3419,09/26/19 03:00:00 PM,14.709,0.0,,
3420,09/26/19 09:00:00 PM,15.951,0.0,,
3421,09/27/19 03:00:00 AM,15.951,0.0,,
3422,09/27/19 09:00:00 AM,14.517,0.0,,
3423,09/27/19 03:00:00 PM,14.900,0.0,,
3424,09/27/19 09:00:00 PM,14.996,0.0,,
3425,09/28/19 03:00:00 AM,13.558,0.0,,
3426,09/28/19 09:00:00 AM,12.013,0.0,,
3427,09/28/19 03:00:00 PM,11.916,0.0,,
3428,09/28/19 09:00:00 PM,11.431,0.0,,
3429,09/29/19 03:00:00 AM,10.161,0.0,,
3430,09/29/19 09:00:00 AM,9.373,0.0,,
3431,09/29/19 03:00:00 PM,10.063,0.0,,
3432,09/29/19 09:00:00 PM,10.944,0.0,,
3433,09/30/19 03:00:00 AM,9.768,0.0,,
3434,09/30/19 09:00:00 AM,7.983,0.0,,
3435,09/30/19 03:00:00 PM,9.077,0.0,,
3436,09/30/19 09:00:00 PM,10.357,0.0,,
3437,10/01/19 03:00:00 AM,9.669,0.0,,
3438,10/01/19 09:00:00 AM,7.682,0.0,,
3439,10/01/19 03:00:00 PM,8.481,0.0,,
3440,10/01/19 09:00:00 PM,9.669,0.0,,
3441,10/02/19 03:00:00 AM,8.182,0.0,,
3442,10/02/19 09:00:00 AM,6.471,0.0,,
3443,10/02/19 03:00:00 PM,7.682,0.0,,
3444,10/02/19 09:00:00 PM,9.571,0.0,,
3445,10/03/19 03:00:00 AM,10.063,0.0,,
3446,10/03/19 09:00:00 AM,10.063,0.0,,
3447,10/03/19 03:00:00 PM,10.846,0.0,,
3448,10/03/19 09:00:00 PM,11.236,0.0,,
3449,10/04/19 03:00:00 AM,10.651,0.0,,
3450,10/04/19 09:00:00 AM,10.161,0.0,,
3451,10/04/19 03:00:00 PM,10.651,0.0,,
3452,10/04/19 09:00:00 PM,11.139,0.0,,
3453,10/05/19 03:00:00 AM,10.651,0.0,,
3454,10/05/19 09:00:00 AM,10.063,0.0,,
3455,10/05/19 03:00:00 PM,10.553,0.0,,
3456,10/05/19 09:00:00 PM,11.431,0.0,,
3457,10/06/19 03:00:00 AM,10.161,0.0,,
3458,10/06/19 09:00:00 AM,8.382,0.0,,
3459,10/06/19 03:00:00 PM,9.275,0.0,,
3460,10/06/19 09:00:00 PM,10.944,0.0,,
3461,10/07/19 03:00:00 AM,10.161,0.0,,
3462,10/07/19 09:00:00 AM,8.680,0.0,,
3463,10/07/19 03:00:00 PM,9.571,0.0,,
3464,10/07/19 09:00:00 PM,11.334,0.0,,
3465,10/08/19 03:00:00 AM,11.528,0.0,,
3466,10/08/19 09:00:00 AM,11.722,0.0,,
3467,10/08/19 03:00:00 PM,11.819,0.0,,
3468,10/08/19 09:00:00 PM,10.944,0.0,,
3469,10/09/19 03:00:00 AM,9.373,0.0,,
3470,10/09/19 09:00:00 AM,8.282,0.0,,
3471,10/09/19 03:00:00 PM,8.282,0.0,,
3472,10/09/19 09:00:00 PM,8.680,0.0,,
3473,10/10/19 03:00:00 AM,6.674,0.0,,
3474,10/10/19 09:00:00 AM,4.934,0.0,,
3475,10/10/19 03:00:00 PM,5.757,0.0,,
3476,10/10/19 09:00:00 PM,7.582,0.0,,
3477,10/11/19 03:00:00 AM,6.471,0.0,,
3478,10/11/19 09:00:00 AM,4.831,0.0,,
3479,10/11/19 03:00:00 PM,5.962,0.0,,
3480,10/11/19 09:00:00 PM,7.983,0.0,,
3481,10/12/19 03:00:00 AM,7.481,0.0,,
3482,10/12/19 09:00:00 AM,6.064,0.0,,
3483,10/12/19 03:00:00 PM,6.877,0.0,,
3484,10/12/19 09:00:00 PM,8.779,0.0,,
3485,10/13/19 03:00:00 AM,9.176,0.0,,
3486,10/13/19 09:00:00 AM,8.978,0.0,,
3487,10/13/19 03:00:00 PM,9.669,0.0,,
3488,10/13/19 09:00:00 PM,13.654,0.0,,
3489,10/14/19 03:00:00 AM,17.855,0.0,,
3490,10/14/19 09:00:00 AM,17.284,0.0,,Logged
