"Plot Title: 10169176"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V","Good Battery","End Of File"
33,07/08/16 03:00:00 PM,11.334,248.0,2.95,,
34,07/08/16 09:00:00 PM,9.373,0.0,2.95,,
35,07/09/16 03:00:00 AM,8.082,0.0,2.95,,
36,07/09/16 09:00:00 AM,8.779,216.0,2.95,,
37,07/09/16 03:00:00 PM,10.357,248.0,2.93,,
38,07/09/16 09:00:00 PM,7.882,0.0,2.93,,
39,07/10/16 03:00:00 AM,6.370,0.0,2.91,,
40,07/10/16 09:00:00 AM,5.757,208.0,2.91,,
41,07/10/16 03:00:00 PM,7.381,144.0,2.91,,
42,07/10/16 09:00:00 PM,7.983,0.0,2.93,,
43,07/11/16 03:00:00 AM,7.782,0.0,2.93,,
44,07/11/16 09:00:00 AM,8.779,224.0,2.93,,
45,07/11/16 03:00:00 PM,15.951,1152.0,2.93,,
46,07/11/16 09:00:00 PM,10.553,0.0,2.93,,
47,07/12/16 03:00:00 AM,9.275,0.0,2.93,,
48,07/12/16 09:00:00 AM,9.965,208.0,2.91,,
49,07/12/16 03:00:00 PM,14.038,512.0,2.93,,
50,07/12/16 09:00:00 PM,9.571,0.0,2.93,,
51,07/13/16 03:00:00 AM,8.581,0.0,2.93,,
52,07/13/16 09:00:00 AM,12.013,304.0,2.93,,
53,07/13/16 03:00:00 PM,19.948,2816.0,2.93,,
54,07/13/16 09:00:00 PM,12.883,0.0,2.93,,
55,07/14/16 03:00:00 AM,11.625,0.0,2.93,,
56,07/14/16 09:00:00 AM,14.517,304.0,2.95,,
57,07/14/16 03:00:00 PM,21.855,704.0,2.95,,
58,07/14/16 09:00:00 PM,12.883,0.0,2.95,,
59,07/15/16 03:00:00 AM,10.259,0.0,2.93,,
60,07/15/16 09:00:00 AM,12.110,320.0,2.93,,
61,07/15/16 03:00:00 PM,18.140,1088.0,2.95,,
62,07/15/16 09:00:00 PM,10.259,0.0,2.93,,
63,07/16/16 03:00:00 AM,8.481,0.0,2.93,,
64,07/16/16 09:00:00 AM,11.041,368.0,2.91,,
65,07/16/16 03:00:00 PM,18.045,768.0,2.93,,
66,07/16/16 09:00:00 PM,11.041,0.0,2.93,,
67,07/17/16 03:00:00 AM,9.768,0.0,2.91,,
68,07/17/16 09:00:00 AM,10.944,320.0,2.91,,
69,07/17/16 03:00:00 PM,16.237,480.0,2.93,,
70,07/17/16 09:00:00 PM,11.041,0.0,2.91,,
71,07/18/16 03:00:00 AM,9.965,0.0,2.91,,
72,07/18/16 09:00:00 AM,10.651,320.0,2.91,,
73,07/18/16 03:00:00 PM,14.996,512.0,2.93,,
74,07/18/16 09:00:00 PM,11.041,0.0,2.91,,
75,07/19/16 03:00:00 AM,9.965,0.0,2.91,,
76,07/19/16 09:00:00 AM,11.139,352.0,2.91,,
77,07/19/16 03:00:00 PM,16.332,768.0,2.91,,
78,07/19/16 09:00:00 PM,10.944,0.0,2.91,,
79,07/20/16 03:00:00 AM,9.571,0.0,2.93,,
80,07/20/16 09:00:00 AM,13.654,304.0,2.93,,
81,07/20/16 03:00:00 PM,20.901,512.0,2.93,,
82,07/20/16 09:00:00 PM,14.709,0.0,2.95,,
83,07/21/16 03:00:00 AM,13.461,0.0,2.93,,
84,07/21/16 09:00:00 AM,16.618,304.0,2.93,,
85,07/21/16 03:00:00 PM,20.234,672.0,2.93,,
86,07/21/16 09:00:00 PM,12.013,0.0,2.93,,
87,07/22/16 03:00:00 AM,8.879,0.0,2.93,,
88,07/22/16 09:00:00 AM,9.866,336.0,2.91,,
89,07/22/16 03:00:00 PM,16.808,608.0,2.93,,
90,07/22/16 09:00:00 PM,11.431,0.0,2.91,,
91,07/23/16 03:00:00 AM,10.161,0.0,2.91,,
92,07/23/16 09:00:00 AM,13.558,304.0,2.93,,
93,07/23/16 03:00:00 PM,20.329,512.0,2.91,,
94,07/23/16 09:00:00 PM,13.846,0.0,2.93,,
95,07/24/16 03:00:00 AM,12.497,0.0,2.93,,
96,07/24/16 09:00:00 AM,17.379,304.0,2.93,,
97,07/24/16 03:00:00 PM,24.158,896.0,2.95,,
98,07/24/16 09:00:00 PM,16.618,0.0,2.93,,
99,07/25/16 03:00:00 AM,14.038,0.0,2.93,,
100,07/25/16 09:00:00 AM,17.284,304.0,2.93,,
101,07/25/16 03:00:00 PM,23.292,864.0,2.95,,
102,07/25/16 09:00:00 PM,15.664,0.0,2.93,,
103,07/26/16 03:00:00 AM,13.942,0.0,2.93,,
104,07/26/16 09:00:00 AM,16.808,304.0,2.93,,
105,07/26/16 03:00:00 PM,23.292,1088.0,2.95,,
106,07/26/16 09:00:00 PM,16.046,0.0,2.93,,
107,07/27/16 03:00:00 AM,14.230,0.0,2.95,,
108,07/27/16 09:00:00 AM,17.475,304.0,2.93,,
109,07/27/16 03:00:00 PM,25.028,1088.0,2.93,,
110,07/27/16 09:00:00 PM,17.475,0.0,2.95,,
111,07/28/16 03:00:00 AM,15.855,0.0,2.93,,
112,07/28/16 09:00:00 AM,20.234,304.0,2.93,,
113,07/28/16 03:00:00 PM,27.567,480.0,2.95,,
114,07/28/16 09:00:00 PM,20.043,0.0,2.95,,
115,07/29/16 03:00:00 AM,18.140,0.0,2.95,,
116,07/29/16 09:00:00 AM,21.282,304.0,2.93,,
117,07/29/16 03:00:00 PM,26.977,448.0,2.95,,
118,07/29/16 09:00:00 PM,18.711,0.0,2.95,,
119,07/30/16 03:00:00 AM,15.951,0.0,2.93,,
120,07/30/16 09:00:00 AM,17.855,304.0,2.95,,
121,07/30/16 03:00:00 PM,22.812,672.0,2.95,,
122,07/30/16 09:00:00 PM,13.846,0.0,2.95,,
123,07/31/16 03:00:00 AM,11.041,0.0,2.93,,
124,07/31/16 09:00:00 AM,13.846,320.0,2.93,,
125,07/31/16 03:00:00 PM,22.142,992.0,2.93,,
126,07/31/16 09:00:00 PM,14.230,0.0,2.93,,
127,08/01/16 03:00:00 AM,12.304,0.0,2.93,,
128,08/01/16 09:00:00 AM,15.951,320.0,2.91,,
129,08/01/16 03:00:00 PM,22.717,1024.0,2.93,,
130,08/01/16 09:00:00 PM,14.325,0.0,2.93,,
131,08/02/16 03:00:00 AM,10.259,0.0,2.91,,
132,08/02/16 09:00:00 AM,9.768,192.0,2.91,,
133,08/02/16 03:00:00 PM,17.665,896.0,2.93,,
134,08/02/16 09:00:00 PM,10.259,0.0,2.91,,
135,08/03/16 03:00:00 AM,9.077,0.0,2.91,,
136,08/03/16 09:00:00 AM,13.654,320.0,2.91,,
137,08/03/16 03:00:00 PM,24.062,608.0,2.93,,
138,08/03/16 09:00:00 PM,16.999,0.0,2.93,,
139,08/04/16 03:00:00 AM,15.473,0.0,2.91,,
140,08/04/16 09:00:00 AM,18.711,320.0,2.93,,
141,08/04/16 03:00:00 PM,26.879,464.0,2.93,,
142,08/04/16 09:00:00 PM,18.331,0.0,2.95,,
143,08/05/16 03:00:00 AM,15.760,0.0,2.93,,
144,08/05/16 09:00:00 AM,16.523,320.0,2.93,,
145,08/05/16 03:00:00 PM,21.187,464.0,2.93,,
146,08/05/16 09:00:00 PM,13.365,0.0,2.93,,
147,08/06/16 03:00:00 AM,10.553,0.0,2.91,,
148,08/06/16 09:00:00 AM,13.365,320.0,2.93,,
149,08/06/16 03:00:00 PM,19.282,480.0,2.93,,
150,08/06/16 09:00:00 PM,12.013,0.0,2.93,,
151,08/07/16 03:00:00 AM,9.176,0.0,2.91,,
152,08/07/16 09:00:00 AM,11.625,320.0,2.91,,
153,08/07/16 03:00:00 PM,16.618,576.0,2.91,,
154,08/07/16 09:00:00 PM,10.455,0.0,2.91,,
155,08/08/16 03:00:00 AM,9.176,0.0,2.91,,
156,08/08/16 09:00:00 AM,11.819,288.0,2.91,,
157,08/08/16 03:00:00 PM,13.461,304.0,2.91,,
158,08/08/16 09:00:00 PM,9.571,0.0,2.91,,
159,08/09/16 03:00:00 AM,8.680,0.0,2.91,,
160,08/09/16 09:00:00 AM,9.571,336.0,2.91,,
161,08/09/16 03:00:00 PM,14.038,672.0,2.91,,
162,08/09/16 09:00:00 PM,10.063,0.0,2.89,,
163,08/10/16 03:00:00 AM,9.176,0.0,2.91,,
164,08/10/16 09:00:00 AM,12.304,320.0,2.89,,
165,08/10/16 03:00:00 PM,22.046,400.0,2.91,,
166,08/10/16 09:00:00 PM,14.325,0.0,2.93,,
167,08/11/16 03:00:00 AM,13.173,0.0,2.91,,
168,08/11/16 09:00:00 AM,17.570,320.0,2.91,,
169,08/11/16 03:00:00 PM,26.781,384.0,2.93,,
170,08/11/16 09:00:00 PM,18.521,0.0,2.93,,
171,08/12/16 03:00:00 AM,17.094,0.0,2.93,,
172,08/12/16 09:00:00 AM,22.046,336.0,2.93,,
173,08/12/16 03:00:00 PM,28.159,400.0,2.95,,
174,08/12/16 09:00:00 PM,19.948,0.0,2.93,,
175,08/13/16 03:00:00 AM,18.045,0.0,2.95,,
176,08/13/16 09:00:00 AM,20.901,352.0,2.93,,
177,08/13/16 03:00:00 PM,27.468,480.0,2.95,,
178,08/13/16 09:00:00 PM,19.282,0.0,2.95,,
179,08/14/16 03:00:00 AM,17.189,0.0,2.93,,
180,08/14/16 09:00:00 AM,19.758,288.0,2.93,,
181,08/14/16 03:00:00 PM,25.319,400.0,2.93,,
182,08/14/16 09:00:00 PM,17.570,0.0,2.95,,
183,08/15/16 03:00:00 AM,14.804,0.0,2.95,,
184,08/15/16 09:00:00 AM,18.045,384.0,2.93,,
185,08/15/16 03:00:00 PM,24.835,416.0,2.95,,
186,08/15/16 09:00:00 PM,17.094,0.0,2.93,,
187,08/16/16 03:00:00 AM,15.187,0.0,2.93,,
188,08/16/16 09:00:00 AM,17.760,352.0,2.93,,
189,08/16/16 03:00:00 PM,24.738,416.0,2.95,,
190,08/16/16 09:00:00 PM,16.713,0.0,2.93,,
191,08/17/16 03:00:00 AM,13.654,0.0,2.93,,
192,08/17/16 09:00:00 AM,16.427,336.0,2.93,,
193,08/17/16 03:00:00 PM,23.388,448.0,2.93,,
194,08/17/16 09:00:00 PM,17.094,0.0,2.93,,
195,08/18/16 03:00:00 AM,17.094,0.0,2.93,,
196,08/18/16 09:00:00 AM,23.004,352.0,2.93,,
197,08/18/16 03:00:00 PM,30.154,400.0,2.93,,
198,08/18/16 09:00:00 PM,22.621,0.0,2.95,,
199,08/19/16 03:00:00 AM,20.424,0.0,2.93,,
200,08/19/16 09:00:00 AM,22.429,400.0,2.95,,
201,08/19/16 03:00:00 PM,29.352,432.0,2.95,,
202,08/19/16 09:00:00 PM,20.996,0.0,2.95,,
203,08/20/16 03:00:00 AM,19.282,0.0,2.95,,
204,08/20/16 09:00:00 AM,22.142,336.0,2.95,,
205,08/20/16 03:00:00 PM,28.555,384.0,2.95,,
206,08/20/16 09:00:00 PM,20.043,0.0,2.95,,
207,08/21/16 03:00:00 AM,17.475,0.0,2.95,,
208,08/21/16 09:00:00 AM,19.187,352.0,2.95,,
209,08/21/16 03:00:00 PM,23.966,400.0,2.95,,
210,08/21/16 09:00:00 PM,15.378,0.0,2.93,,
211,08/22/16 03:00:00 AM,12.013,0.0,2.93,,
212,08/22/16 09:00:00 AM,14.900,368.0,2.93,,
213,08/22/16 03:00:00 PM,21.569,448.0,2.93,,
214,08/22/16 09:00:00 PM,12.787,0.0,2.93,,
215,08/23/16 03:00:00 AM,11.334,0.0,2.91,,
216,08/23/16 09:00:00 AM,14.709,352.0,2.93,,
217,08/23/16 03:00:00 PM,23.196,384.0,2.95,,
218,08/23/16 09:00:00 PM,15.378,0.0,2.93,,
219,08/24/16 03:00:00 AM,14.134,0.0,2.93,,
220,08/24/16 09:00:00 AM,18.996,352.0,2.93,,
221,08/24/16 03:00:00 PM,24.448,384.0,2.95,,
222,08/24/16 09:00:00 PM,17.284,0.0,2.93,,
223,08/25/16 03:00:00 AM,15.664,0.0,2.93,,
224,08/25/16 09:00:00 AM,19.758,352.0,2.93,,
225,08/25/16 03:00:00 PM,25.416,400.0,2.93,,
226,08/25/16 09:00:00 PM,18.236,0.0,2.95,,
227,08/26/16 03:00:00 AM,16.618,0.0,2.93,,
228,08/26/16 09:00:00 AM,20.996,368.0,2.93,,
229,08/26/16 03:00:00 PM,26.292,416.0,2.95,,
230,08/26/16 09:00:00 PM,18.711,0.0,2.95,,
231,08/27/16 03:00:00 AM,15.855,0.0,2.93,,
232,08/27/16 09:00:00 AM,17.855,352.0,2.93,,
233,08/27/16 03:00:00 PM,23.004,352.0,2.95,,
234,08/27/16 09:00:00 PM,15.664,0.0,2.93,,
235,08/28/16 03:00:00 AM,14.325,0.0,2.93,,
236,08/28/16 09:00:00 AM,18.236,368.0,2.93,,
237,08/28/16 03:00:00 PM,25.319,352.0,2.93,,
238,08/28/16 09:00:00 PM,17.379,0.0,2.93,,
239,08/29/16 03:00:00 AM,15.760,0.0,2.93,,
240,08/29/16 09:00:00 AM,18.236,448.0,2.93,,
241,08/29/16 03:00:00 PM,24.255,480.0,2.95,,
242,08/29/16 09:00:00 PM,15.282,0.0,2.93,,
243,08/30/16 03:00:00 AM,12.304,0.0,2.93,,
244,08/30/16 09:00:00 AM,12.110,304.0,2.91,,
245,08/30/16 03:00:00 PM,17.855,368.0,2.93,,
246,08/30/16 09:00:00 PM,11.236,0.0,2.91,,
247,08/31/16 03:00:00 AM,10.357,0.0,2.89,,
248,08/31/16 09:00:00 AM,13.365,384.0,2.91,,
249,08/31/16 03:00:00 PM,18.140,448.0,2.93,,
250,08/31/16 09:00:00 PM,11.334,0.0,2.91,,
251,09/01/16 03:00:00 AM,8.978,0.0,2.91,,
252,09/01/16 09:00:00 AM,11.916,480.0,2.89,,
253,09/01/16 03:00:00 PM,13.461,272.0,2.91,,
254,09/01/16 09:00:00 PM,8.879,0.0,2.89,,
255,09/02/16 03:00:00 AM,7.682,0.0,2.89,,
256,09/02/16 09:00:00 AM,7.682,116.0,2.89,,
257,09/02/16 03:00:00 PM,11.139,272.0,2.89,,
258,09/02/16 09:00:00 PM,8.481,0.0,2.89,,
259,09/03/16 03:00:00 AM,7.179,0.0,2.87,,
260,09/03/16 09:00:00 AM,7.983,124.0,2.87,,
261,09/03/16 03:00:00 PM,12.883,512.0,2.89,,
262,09/03/16 09:00:00 PM,7.381,0.0,2.87,,
263,09/04/16 03:00:00 AM,5.860,0.0,2.87,,
264,09/04/16 09:00:00 AM,6.674,192.0,2.87,,
265,09/04/16 03:00:00 PM,10.161,496.0,2.87,,
266,09/04/16 09:00:00 PM,6.674,0.0,2.87,,
267,09/05/16 03:00:00 AM,5.962,0.0,2.87,,
268,09/05/16 09:00:00 AM,9.275,672.0,2.89,,
269,09/05/16 03:00:00 PM,15.282,336.0,2.89,,
270,09/05/16 09:00:00 PM,9.176,0.0,2.89,,
271,09/06/16 03:00:00 AM,8.382,0.0,2.89,,
272,09/06/16 09:00:00 AM,7.280,115.0,2.87,,
273,09/06/16 03:00:00 PM,10.063,122.0,2.87,,
274,09/06/16 09:00:00 PM,9.768,0.0,2.87,,
275,09/07/16 03:00:00 AM,9.472,0.0,2.89,,
276,09/07/16 09:00:00 AM,10.748,320.0,2.87,,
277,09/07/16 03:00:00 PM,15.378,336.0,2.89,,
278,09/07/16 09:00:00 PM,11.139,0.0,2.89,,
279,09/08/16 03:00:00 AM,9.275,0.0,2.89,,
280,09/08/16 09:00:00 AM,11.819,448.0,2.89,,
281,09/08/16 03:00:00 PM,17.570,512.0,2.91,,
282,09/08/16 09:00:00 PM,10.553,0.0,2.89,,
283,09/09/16 03:00:00 AM,8.879,0.0,2.89,,
284,09/09/16 09:00:00 AM,12.110,480.0,2.89,,
285,09/09/16 03:00:00 PM,19.948,336.0,2.91,,
286,09/09/16 09:00:00 PM,14.517,0.0,2.91,,
287,09/10/16 03:00:00 AM,15.187,0.0,2.89,,
288,09/10/16 09:00:00 AM,17.855,464.0,2.91,,
289,09/10/16 03:00:00 PM,23.388,320.0,2.93,,
290,09/10/16 09:00:00 PM,15.187,0.0,2.91,,
291,09/11/16 03:00:00 AM,11.819,0.0,2.91,,
292,09/11/16 09:00:00 AM,12.883,464.0,2.91,,
293,09/11/16 03:00:00 PM,16.046,352.0,2.91,,
294,09/11/16 09:00:00 PM,8.282,0.0,2.89,,
295,09/12/16 03:00:00 AM,7.782,0.0,2.89,,
296,09/12/16 09:00:00 AM,11.041,512.0,2.89,,
297,09/12/16 03:00:00 PM,14.900,336.0,2.91,,
298,09/12/16 09:00:00 PM,9.472,0.0,2.89,,
299,09/13/16 03:00:00 AM,8.680,0.0,2.89,,
300,09/13/16 09:00:00 AM,12.883,480.0,2.89,,
301,09/13/16 03:00:00 PM,16.999,336.0,2.91,,
302,09/13/16 09:00:00 PM,10.846,0.0,2.89,,
303,09/14/16 03:00:00 AM,9.669,0.0,2.87,,
304,09/14/16 09:00:00 AM,12.110,576.0,2.89,,
305,09/14/16 03:00:00 PM,18.331,336.0,2.91,,
306,09/14/16 09:00:00 PM,11.139,0.0,2.89,,
307,09/15/16 03:00:00 AM,10.063,0.0,2.87,,
308,09/15/16 09:00:00 AM,14.613,496.0,2.91,,
309,09/15/16 03:00:00 PM,21.473,336.0,2.91,,
310,09/15/16 09:00:00 PM,14.038,0.0,2.91,,
311,09/16/16 03:00:00 AM,12.980,0.0,2.91,,
312,09/16/16 09:00:00 AM,17.855,432.0,2.91,,
313,09/16/16 03:00:00 PM,21.951,368.0,2.91,,
314,09/16/16 09:00:00 PM,15.473,0.0,2.91,,
315,09/17/16 03:00:00 AM,13.076,0.0,2.91,,
316,09/17/16 09:00:00 AM,13.558,304.0,2.91,,
317,09/17/16 03:00:00 PM,11.819,40.0,2.89,,
318,09/17/16 09:00:00 PM,11.916,0.0,2.89,,
319,09/18/16 03:00:00 AM,11.916,0.0,2.89,,
320,09/18/16 09:00:00 AM,12.304,55.0,2.89,,
321,09/18/16 03:00:00 PM,12.883,120.0,2.89,,
322,09/18/16 09:00:00 PM,10.748,0.0,2.89,,
323,09/19/16 03:00:00 AM,8.978,0.0,2.89,,
324,09/19/16 09:00:00 AM,9.373,416.0,2.89,,
325,09/19/16 03:00:00 PM,11.819,336.0,2.89,,
326,09/19/16 09:00:00 PM,7.983,0.0,2.87,,
327,09/20/16 03:00:00 AM,7.983,0.0,2.87,,
328,09/20/16 09:00:00 AM,9.472,512.0,2.89,,
329,09/20/16 03:00:00 PM,12.497,352.0,2.89,,
330,09/20/16 09:00:00 PM,6.978,0.0,2.87,,
331,09/21/16 03:00:00 AM,6.064,0.0,2.87,,
332,09/21/16 09:00:00 AM,9.373,448.0,2.87,,
333,09/21/16 03:00:00 PM,6.775,14.0,2.87,,
334,09/21/16 09:00:00 PM,5.450,0.0,2.87,,
335,09/22/16 03:00:00 AM,5.450,0.0,2.87,,
336,09/22/16 09:00:00 AM,5.655,47.0,2.87,,
337,09/22/16 03:00:00 PM,7.582,256.0,2.87,,
338,09/22/16 09:00:00 PM,5.347,0.0,2.87,,
339,09/23/16 03:00:00 AM,5.655,0.0,2.87,,
340,09/23/16 09:00:00 AM,5.450,192.0,2.87,,
341,09/23/16 03:00:00 PM,6.877,56.0,2.87,,
342,09/23/16 09:00:00 PM,7.481,0.0,2.87,,
343,09/24/16 03:00:00 AM,6.370,0.0,2.87,,
344,09/24/16 09:00:00 AM,8.680,496.0,2.87,,
345,09/24/16 03:00:00 PM,15.378,288.0,2.87,,
346,09/24/16 09:00:00 PM,9.669,0.0,2.87,,
347,09/25/16 03:00:00 AM,11.041,0.0,2.87,,
348,09/25/16 09:00:00 AM,15.473,416.0,2.89,,
349,09/25/16 03:00:00 PM,22.429,304.0,2.91,,
350,09/25/16 09:00:00 PM,16.618,0.0,2.91,,
351,09/26/16 03:00:00 AM,19.282,0.0,2.93,,
352,09/26/16 09:00:00 AM,21.473,464.0,2.91,,
353,09/26/16 03:00:00 PM,26.683,304.0,2.93,,
354,09/26/16 09:00:00 PM,16.523,0.0,2.91,,
355,09/27/16 03:00:00 AM,14.325,0.0,2.91,,
356,09/27/16 09:00:00 AM,16.237,432.0,2.91,,
357,09/27/16 03:00:00 PM,22.429,304.0,2.93,,
358,09/27/16 09:00:00 PM,14.134,0.0,2.91,,
359,09/28/16 03:00:00 AM,12.594,0.0,2.91,,
360,09/28/16 09:00:00 AM,14.709,448.0,2.91,,
361,09/28/16 03:00:00 PM,19.377,320.0,2.93,,
362,09/28/16 09:00:00 PM,12.497,0.0,2.89,,
363,09/29/16 03:00:00 AM,11.236,0.0,2.89,,
364,09/29/16 09:00:00 AM,12.690,336.0,2.89,,
365,09/29/16 03:00:00 PM,16.141,384.0,2.89,,
366,09/29/16 09:00:00 PM,9.669,0.0,2.87,,
367,09/30/16 03:00:00 AM,8.282,0.0,2.89,,
368,09/30/16 09:00:00 AM,10.944,496.0,2.87,,
369,09/30/16 03:00:00 PM,13.558,416.0,2.89,,
370,09/30/16 09:00:00 PM,6.268,0.0,2.87,,
371,10/01/16 03:00:00 AM,4.623,0.0,2.89,,
372,10/01/16 09:00:00 AM,4.311,75.0,2.89,,
373,10/01/16 03:00:00 PM,5.860,152.0,2.87,,
374,10/01/16 09:00:00 PM,4.831,0.0,2.87,,
375,10/02/16 03:00:00 AM,4.934,0.0,2.85,,
376,10/02/16 09:00:00 AM,4.311,96.0,2.87,,
377,10/02/16 03:00:00 PM,5.860,480.0,2.85,,
378,10/02/16 09:00:00 PM,3.367,0.0,2.87,,
379,10/03/16 03:00:00 AM,2.410,0.0,2.85,,
380,10/03/16 09:00:00 AM,3.472,136.0,2.85,,
381,10/03/16 03:00:00 PM,6.064,176.0,2.85,,
382,10/03/16 09:00:00 PM,5.450,0.0,2.85,,
383,10/04/16 03:00:00 AM,5.141,0.0,2.85,,
384,10/04/16 09:00:00 AM,5.037,64.0,2.85,,
385,10/04/16 03:00:00 PM,4.831,29.0,2.85,,
386,10/04/16 09:00:00 PM,4.831,0.0,2.85,,
387,10/05/16 03:00:00 AM,4.311,0.0,2.87,,
388,10/05/16 09:00:00 AM,4.415,68.0,2.87,,
389,10/05/16 03:00:00 PM,5.860,23.0,2.85,,
390,10/05/16 09:00:00 PM,5.347,0.0,2.85,,
391,10/06/16 03:00:00 AM,5.244,0.0,2.85,,
392,10/06/16 09:00:00 AM,4.934,168.0,2.85,,
393,10/06/16 03:00:00 PM,7.682,224.0,2.87,,
394,10/06/16 09:00:00 PM,6.268,0.0,2.85,,
395,10/07/16 03:00:00 AM,6.978,0.0,2.87,,
396,10/07/16 09:00:00 AM,8.581,64.0,2.87,,
397,10/07/16 03:00:00 PM,10.161,40.0,2.85,,
398,10/07/16 09:00:00 PM,9.275,0.0,2.87,,
399,10/08/16 03:00:00 AM,9.571,0.0,2.87,,
400,10/08/16 09:00:00 AM,12.594,496.0,2.87,,
401,10/08/16 03:00:00 PM,15.855,304.0,2.87,,
402,10/08/16 09:00:00 PM,11.528,0.0,2.87,,
403,10/09/16 03:00:00 AM,9.768,0.0,2.85,,
404,10/09/16 09:00:00 AM,11.625,480.0,2.87,,
405,10/09/16 03:00:00 PM,15.187,304.0,2.87,,
406,10/09/16 09:00:00 PM,9.866,0.0,2.87,,
407,10/10/16 03:00:00 AM,9.077,0.0,2.87,,
408,10/10/16 09:00:00 AM,9.077,117.0,2.87,,
409,10/10/16 03:00:00 PM,9.571,86.0,2.87,,
410,10/10/16 09:00:00 PM,7.882,0.0,2.87,,
411,10/11/16 03:00:00 AM,6.268,0.0,2.87,,
412,10/11/16 09:00:00 AM,9.571,608.0,2.87,,
413,10/11/16 03:00:00 PM,13.076,368.0,2.87,,
414,10/11/16 09:00:00 PM,7.079,0.0,2.87,,
415,10/12/16 03:00:00 AM,7.782,0.0,2.87,,
416,10/12/16 09:00:00 AM,9.571,256.0,2.87,,
417,10/12/16 03:00:00 PM,14.517,352.0,2.89,,
418,10/12/16 09:00:00 PM,10.063,0.0,2.87,,
419,10/13/16 03:00:00 AM,7.582,0.0,2.87,,
420,10/13/16 09:00:00 AM,8.581,44.0,2.87,,
421,10/13/16 03:00:00 PM,9.275,33.0,2.87,,
422,10/13/16 09:00:00 PM,8.481,0.0,2.87,,
423,10/14/16 03:00:00 AM,4.102,0.0,2.87,,
424,10/14/16 09:00:00 AM,4.934,68.0,2.85,,
425,10/14/16 03:00:00 PM,5.244,47.0,2.85,,
426,10/14/16 09:00:00 PM,5.244,0.0,2.85,,
427,10/15/16 03:00:00 AM,5.655,0.0,2.85,,
428,10/15/16 09:00:00 AM,5.860,29.0,2.85,,
429,10/15/16 03:00:00 PM,5.244,102.0,2.85,,
430,10/15/16 09:00:00 PM,4.727,0.0,2.87,,
431,10/16/16 03:00:00 AM,4.311,0.0,2.87,,
432,10/16/16 09:00:00 AM,4.207,104.0,2.87,,
433,10/16/16 03:00:00 PM,4.311,40.0,2.87,,
434,10/16/16 09:00:00 PM,3.261,0.0,2.85,,
435,10/17/16 03:00:00 AM,3.049,0.0,2.85,,
436,10/17/16 09:00:00 AM,3.578,33.0,2.85,,
437,10/17/16 03:00:00 PM,4.519,80.0,2.85,,
438,10/17/16 09:00:00 PM,0.232,0.0,2.83,,
439,10/18/16 03:00:00 AM,0.343,0.0,2.83,,
440,10/18/16 09:00:00 AM,0.232,32.0,2.83,,
441,10/18/16 03:00:00 PM,0.121,9.0,2.81,,
442,10/18/16 09:00:00 PM,0.121,0.0,2.81,,
443,10/19/16 03:00:00 AM,0.121,0.0,2.81,,
444,10/19/16 09:00:00 AM,0.232,216.0,2.81,,
445,10/19/16 03:00:00 PM,1.003,97.0,2.83,,
446,10/19/16 09:00:00 PM,4.415,0.0,2.85,,
