"Plot Title: 10169161"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V","Good Battery","Coupler Attached","Stopped","End Of File"
1136,04/09/17 03:00:00 PM,1.112,106.0,2.77,,,,
1137,04/09/17 09:00:00 PM,1.112,106.0,2.77,,,,
1138,04/10/17 03:00:00 AM,1.112,106.0,2.77,,,,
1139,04/10/17 09:00:00 AM,1.112,106.0,2.77,,,,
1140,04/10/17 03:00:00 PM,1.112,106.0,2.77,,,,
1141,04/10/17 09:00:00 PM,1.112,106.0,2.77,,,,
1142,04/11/17 03:00:00 AM,1.112,106.0,2.77,,,,
1143,04/11/17 09:00:00 AM,1.112,107.0,2.77,,,,
1144,04/11/17 03:00:00 PM,1.112,107.0,2.77,,,,
1145,04/11/17 09:00:00 PM,1.112,106.0,2.77,,,,
1146,04/12/17 03:00:00 AM,1.112,107.0,2.77,,,,
1147,04/12/17 09:00:00 AM,1.112,108.0,2.77,,,,
1148,04/12/17 03:00:00 PM,1.112,108.0,2.77,,,,
1149,04/12/17 09:00:00 PM,1.112,108.0,2.77,,,,
1150,04/13/17 03:00:00 AM,1.112,108.0,2.77,,,,
1151,04/13/17 09:00:00 AM,1.112,109.0,2.77,,,,
1152,04/13/17 03:00:00 PM,1.112,108.0,2.77,,,,
1153,04/13/17 09:00:00 PM,1.112,108.0,2.77,,,,
1154,04/14/17 03:00:00 AM,1.112,108.0,2.77,,,,
1155,04/14/17 09:00:00 AM,1.112,109.0,2.77,,,,
1156,04/14/17 03:00:00 PM,1.112,110.0,2.77,,,,
1157,04/14/17 09:00:00 PM,1.112,109.0,2.77,,,,
1158,04/15/17 03:00:00 AM,1.112,109.0,2.77,,,,
1159,04/15/17 09:00:00 AM,1.112,109.0,2.77,,,,
1160,04/15/17 03:00:00 PM,1.112,110.0,2.77,,,,
1161,04/15/17 09:00:00 PM,1.112,109.0,2.77,,,,
1162,04/16/17 03:00:00 AM,1.112,109.0,2.77,,,,
1163,04/16/17 09:00:00 AM,1.112,111.0,2.77,,,,
1164,04/16/17 03:00:00 PM,1.112,111.0,2.77,,,,
1165,04/16/17 09:00:00 PM,1.221,110.0,2.77,,,,
1166,04/17/17 03:00:00 AM,1.112,110.0,2.77,,,,
1167,04/17/17 09:00:00 AM,1.112,114.0,2.77,,,,
1168,04/17/17 03:00:00 PM,1.112,115.0,2.77,,,,
1169,04/17/17 09:00:00 PM,1.221,111.0,2.77,,,,
1170,04/18/17 03:00:00 AM,1.221,111.0,2.77,,,,
1171,04/18/17 09:00:00 AM,1.221,113.0,2.77,,,,
1172,04/18/17 03:00:00 PM,1.221,119.0,2.77,,,,
1173,04/18/17 09:00:00 PM,1.221,111.0,2.77,,,,
1174,04/19/17 03:00:00 AM,1.221,111.0,2.77,,,,
1175,04/19/17 09:00:00 AM,1.221,136.0,2.77,,,,
1176,04/19/17 03:00:00 PM,1.330,124.0,2.77,,,,
1177,04/19/17 09:00:00 PM,1.221,112.0,2.77,,,,
1178,04/20/17 03:00:00 AM,1.221,111.0,2.77,,,,
1179,04/20/17 09:00:00 AM,1.221,117.0,2.77,,,,
1180,04/20/17 03:00:00 PM,1.221,144.0,2.77,,,,
1181,04/20/17 09:00:00 PM,1.221,112.0,2.77,,,,
1182,04/21/17 03:00:00 AM,1.221,112.0,2.77,,,,
1183,04/21/17 09:00:00 AM,1.221,144.0,2.77,,,,
1184,04/21/17 03:00:00 PM,1.548,144.0,2.77,,,,
1185,04/21/17 09:00:00 PM,1.764,116.0,2.77,,,,
1186,04/22/17 03:00:00 AM,1.764,121.0,2.77,,,,
1187,04/22/17 09:00:00 AM,2.195,224.0,2.77,,,,
1188,04/22/17 03:00:00 PM,2.837,304.0,2.79,,,,
1189,04/22/17 09:00:00 PM,2.195,104.0,2.77,,,,
1190,04/23/17 03:00:00 AM,1.980,107.0,2.77,,,,
1191,04/23/17 09:00:00 AM,2.410,288.0,2.77,,,,
1192,04/23/17 03:00:00 PM,2.624,248.0,2.79,,,,
1193,04/23/17 09:00:00 PM,1.764,95.0,2.77,,,,
1194,04/24/17 03:00:00 AM,1.221,98.0,2.77,,,,
1195,04/24/17 09:00:00 AM,1.221,118.0,2.77,,,,
1196,04/24/17 03:00:00 PM,1.221,111.0,2.77,,,,
1197,04/24/17 09:00:00 PM,1.221,104.0,2.77,,,,
1198,04/25/17 03:00:00 AM,1.221,106.0,2.77,,,,
1199,04/25/17 09:00:00 AM,1.221,125.0,2.77,,,,
1200,04/25/17 03:00:00 PM,1.221,124.0,2.77,,,,
1201,04/25/17 09:00:00 PM,1.221,109.0,2.77,,,,
1202,04/26/17 03:00:00 AM,1.221,110.0,2.77,,,,
1203,04/26/17 09:00:00 AM,1.221,128.0,2.77,,,,
1204,04/26/17 03:00:00 PM,1.221,128.0,2.77,,,,
1205,04/26/17 09:00:00 PM,1.221,112.0,2.77,,,,
1206,04/27/17 03:00:00 AM,1.221,112.0,2.77,,,,
1207,04/27/17 09:00:00 AM,1.221,116.0,2.77,,,,
1208,04/27/17 03:00:00 PM,1.221,116.0,2.77,,,,
1209,04/27/17 09:00:00 PM,1.112,113.0,2.77,,,,
1210,04/28/17 03:00:00 AM,1.112,114.0,2.77,,,,
1211,04/28/17 09:00:00 AM,1.112,118.0,2.77,,,,
1212,04/28/17 03:00:00 PM,1.221,120.0,2.77,,,,
1213,04/28/17 09:00:00 PM,1.221,116.0,2.77,,,,
1214,04/29/17 03:00:00 AM,1.112,116.0,2.77,,,,
1215,04/29/17 09:00:00 AM,1.221,122.0,2.77,,,,
1216,04/29/17 03:00:00 PM,1.221,136.0,2.77,,,,
1217,04/29/17 09:00:00 PM,1.221,114.0,2.77,,,,
1218,04/30/17 03:00:00 AM,1.221,114.0,2.77,,,,
1219,04/30/17 09:00:00 AM,1.221,192.0,2.77,,,,
1220,04/30/17 03:00:00 PM,2.195,288.0,2.77,,,,
1221,04/30/17 09:00:00 PM,1.872,122.0,2.77,,,,
1222,05/01/17 03:00:00 AM,1.548,118.0,2.77,,,,
1223,05/01/17 09:00:00 AM,3.472,1408.0,2.77,,,,
1224,05/01/17 03:00:00 PM,3.578,480.0,2.79,,,,
1225,05/01/17 09:00:00 PM,2.730,112.0,2.79,,,,
1226,05/02/17 03:00:00 AM,3.155,116.0,2.79,,,,
1227,05/02/17 09:00:00 AM,5.450,448.0,2.79,,,,
1228,05/02/17 03:00:00 PM,7.882,400.0,2.81,,,,
1229,05/02/17 09:00:00 PM,5.860,97.0,2.79,,,,
1230,05/03/17 03:00:00 AM,5.757,108.0,2.79,,,,
1231,05/03/17 09:00:00 AM,10.846,4608.0,2.83,,,,
1232,05/03/17 03:00:00 PM,10.846,304.0,2.83,,,,
1233,05/03/17 09:00:00 PM,9.571,54.0,2.85,,,,
1234,05/04/17 03:00:00 AM,9.176,72.0,2.85,,,,
1235,05/04/17 09:00:00 AM,14.613,3200.0,2.85,,,,
1236,05/04/17 03:00:00 PM,12.980,336.0,2.85,,,,
1237,05/04/17 09:00:00 PM,10.944,73.0,2.85,,,,
1238,05/05/17 03:00:00 AM,6.978,76.0,2.83,,,,
1239,05/05/17 09:00:00 AM,6.775,336.0,2.83,,,,
1240,05/05/17 03:00:00 PM,5.860,352.0,2.81,,,,
1241,05/05/17 09:00:00 PM,3.683,71.0,2.81,,,,
1242,05/06/17 03:00:00 AM,2.195,67.0,2.79,,,,
1243,05/06/17 09:00:00 AM,8.082,2688.0,2.83,,,,
1244,05/06/17 03:00:00 PM,6.166,352.0,2.81,,,,
1245,05/06/17 09:00:00 PM,3.261,79.0,2.81,,,,
1246,05/07/17 03:00:00 AM,1.003,58.0,2.79,,,,
1247,05/07/17 09:00:00 AM,9.965,2304.0,2.83,,,,
1248,05/07/17 03:00:00 PM,8.082,256.0,2.83,,,,
1249,05/07/17 09:00:00 PM,4.727,78.0,2.83,,,,
1250,05/08/17 03:00:00 AM,3.578,85.0,2.81,,,,
1251,05/08/17 09:00:00 AM,13.750,3072.0,2.85,,,,
1252,05/08/17 03:00:00 PM,10.846,368.0,2.85,,,,
1253,05/08/17 09:00:00 PM,6.674,74.0,2.83,,,,
1254,05/09/17 03:00:00 AM,5.141,82.0,2.81,,,,
1255,05/09/17 09:00:00 AM,16.999,7680.0,2.87,,,,
1256,05/09/17 03:00:00 PM,12.497,288.0,2.85,,,,
1257,05/09/17 09:00:00 PM,8.481,65.0,2.85,,,,
1258,05/10/17 03:00:00 AM,7.079,78.0,2.83,,,,
1259,05/10/17 09:00:00 AM,19.472,6400.0,2.89,,,,
1260,05/10/17 03:00:00 PM,13.750,256.0,2.87,,,,
1261,05/10/17 09:00:00 PM,9.472,56.0,2.87,,,,
1262,05/11/17 03:00:00 AM,7.481,69.0,2.85,,,,
1263,05/11/17 09:00:00 AM,8.382,384.0,2.85,,,,
1264,05/11/17 03:00:00 PM,5.450,256.0,2.83,,,,
1265,05/11/17 09:00:00 PM,2.730,53.0,2.81,,,,
1266,05/12/17 03:00:00 AM,1.439,44.0,2.81,,,,
1267,05/12/17 09:00:00 AM,1.764,768.0,2.79,,,,
1268,05/12/17 03:00:00 PM,2.730,176.0,2.81,,,,
1269,05/12/17 09:00:00 PM,1.548,54.0,2.79,,,,
1270,05/13/17 03:00:00 AM,1.221,65.0,2.79,,,,
1271,05/13/17 09:00:00 AM,2.088,200.0,2.79,,,,
1272,05/13/17 03:00:00 PM,1.439,240.0,2.79,,,,
1273,05/13/17 09:00:00 PM,1.112,71.0,2.79,,,,
1274,05/14/17 03:00:00 AM,1.112,73.0,2.79,,,,
1275,05/14/17 09:00:00 AM,1.330,368.0,2.79,,,,
1276,05/14/17 03:00:00 PM,4.727,1152.0,2.81,,,,
1277,05/14/17 09:00:00 PM,2.517,78.0,2.79,,,,
1278,05/15/17 03:00:00 AM,1.656,76.0,2.79,,,,
1279,05/15/17 09:00:00 AM,3.998,1024.0,2.81,,,,
1280,05/15/17 03:00:00 PM,6.978,448.0,2.81,,,,
1281,05/15/17 09:00:00 PM,4.102,64.0,2.81,,,,
1282,05/16/17 03:00:00 AM,2.837,68.0,2.79,,,,
1283,05/16/17 09:00:00 AM,4.207,368.0,2.81,,,,
1284,05/16/17 03:00:00 PM,3.049,608.0,2.79,,,,
1285,05/16/17 09:00:00 PM,1.764,49.0,2.79,,,,
1286,05/17/17 03:00:00 AM,1.112,61.0,2.77,,,,
1287,05/17/17 09:00:00 AM,1.221,216.0,2.77,,,,
1288,05/17/17 03:00:00 PM,4.415,1152.0,2.81,,,,
1289,05/17/17 09:00:00 PM,3.367,62.0,2.79,,,,
1290,05/18/17 03:00:00 AM,1.872,56.0,2.79,,,,
1291,05/18/17 09:00:00 AM,16.808,10752.0,2.85,,,,
1292,05/18/17 03:00:00 PM,11.431,288.0,2.85,,,,
1293,05/18/17 09:00:00 PM,8.082,18.0,2.83,,,,
1294,05/19/17 03:00:00 AM,6.370,32.0,2.81,,,,
1295,05/19/17 09:00:00 AM,17.855,1216.0,2.87,,,,
1296,05/19/17 03:00:00 PM,14.613,320.0,2.87,,,,
1297,05/19/17 09:00:00 PM,9.571,14.0,2.85,,,,
1298,05/20/17 03:00:00 AM,8.182,26.0,2.85,,,,
1299,05/20/17 09:00:00 AM,25.125,15360.0,2.89,,,,
1300,05/20/17 03:00:00 PM,14.804,272.0,2.87,,,,
1301,05/20/17 09:00:00 PM,10.259,13.0,2.85,,,,
1302,05/21/17 03:00:00 AM,8.581,23.0,2.85,,,,
1303,05/21/17 09:00:00 AM,24.835,14848.0,2.91,,,,
1304,05/21/17 03:00:00 PM,16.427,352.0,2.87,,,,
1305,05/21/17 09:00:00 PM,12.013,8.0,2.85,,,,
1306,05/22/17 03:00:00 AM,11.139,13.0,2.85,,,,
1307,05/22/17 09:00:00 AM,27.370,11776.0,2.91,,,,
1308,05/22/17 03:00:00 PM,19.853,256.0,2.89,,,,
1309,05/22/17 09:00:00 PM,15.282,5.0,2.87,,,,
1310,05/23/17 03:00:00 AM,13.846,9.0,2.87,,,,
1311,05/23/17 09:00:00 AM,31.370,15360.0,2.91,,,,
1312,05/23/17 03:00:00 PM,20.805,256.0,2.89,,,,
1313,05/23/17 03:48:14 PM,,,,,Logged,,
1314,05/23/17 03:48:19 PM,,,,,,Logged,Logged
