"Plot Title: 10169171"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V","Bad Battery","End Of File"
1,06/30/16 03:00:00 PM,23.196,432.0,3.12,,
2,06/30/16 09:00:00 PM,13.269,0.0,3.05,,
3,07/01/16 03:00:00 AM,11.139,0.0,3.03,,
4,07/01/16 09:00:00 AM,15.282,320.0,3.01,,
5,07/01/16 03:00:00 PM,23.966,496.0,3.05,,
6,07/01/16 09:00:00 PM,15.473,0.0,3.01,,
7,07/02/16 03:00:00 AM,13.269,0.0,2.99,,
8,07/02/16 09:00:00 AM,17.284,272.0,2.99,,
9,07/02/16 03:00:00 PM,23.869,384.0,3.03,,
10,07/02/16 09:00:00 PM,15.378,0.0,2.97,,
11,07/03/16 03:00:00 AM,12.401,0.0,2.97,,
12,07/03/16 09:00:00 AM,15.187,288.0,2.95,,
13,07/03/16 03:00:00 PM,21.282,464.0,2.99,,
14,07/03/16 09:00:00 PM,12.690,0.0,2.95,,
15,07/04/16 03:00:00 AM,9.866,0.0,2.93,,
16,07/04/16 09:00:00 AM,13.365,304.0,2.95,,
17,07/04/16 03:00:00 PM,19.853,672.0,2.95,,
18,07/04/16 09:00:00 PM,11.334,0.0,2.93,,
19,07/05/16 03:00:00 AM,8.978,0.0,2.91,,
20,07/05/16 09:00:00 AM,12.690,288.0,2.91,,
21,07/05/16 03:00:00 PM,19.567,480.0,2.97,,
22,07/05/16 09:00:00 PM,11.041,0.0,2.91,,
23,07/06/16 03:00:00 AM,9.472,0.0,2.91,,
24,07/06/16 09:00:00 AM,13.846,384.0,2.91,,
25,07/06/16 03:00:00 PM,20.519,672.0,2.93,,
26,07/06/16 09:00:00 PM,13.365,0.0,2.93,,
27,07/07/16 03:00:00 AM,10.651,0.0,2.89,,
28,07/07/16 09:00:00 AM,14.996,416.0,2.91,,
29,07/07/16 03:00:00 PM,21.187,400.0,2.93,,
30,07/07/16 09:00:00 PM,11.334,0.0,2.89,,
31,07/08/16 03:00:00 AM,9.866,0.0,2.87,,
32,07/08/16 09:00:00 AM,9.965,72.0,2.87,,
33,07/08/16 03:00:00 PM,11.722,256.0,2.87,,
34,07/08/16 09:00:00 PM,9.472,0.0,2.87,,
35,07/09/16 03:00:00 AM,8.082,0.0,2.87,,
36,07/09/16 09:00:00 AM,8.978,336.0,2.87,,
37,07/09/16 03:00:00 PM,11.041,216.0,2.85,,
38,07/09/16 09:00:00 PM,7.682,0.0,2.87,,
39,07/10/16 03:00:00 AM,6.471,0.0,2.85,,
40,07/10/16 09:00:00 AM,5.860,128.0,2.83,,
41,07/10/16 03:00:00 PM,7.582,128.0,2.85,,
42,07/10/16 09:00:00 PM,8.082,0.0,2.85,,
43,07/11/16 03:00:00 AM,7.882,0.0,2.85,,
44,07/11/16 09:00:00 AM,9.275,176.0,2.87,,
45,07/11/16 03:00:00 PM,16.903,256.0,2.87,,
46,07/11/16 09:00:00 PM,10.651,0.0,2.85,,
47,07/12/16 03:00:00 AM,9.373,0.0,2.87,,
48,07/12/16 09:00:00 AM,10.161,176.0,2.85,,
49,07/12/16 03:00:00 PM,14.230,352.0,2.87,,
50,07/12/16 09:00:00 PM,9.571,0.0,2.87,,
51,07/13/16 03:00:00 AM,8.581,0.0,2.85,,
52,07/13/16 09:00:00 AM,11.916,272.0,2.85,,
53,07/13/16 03:00:00 PM,19.853,576.0,2.87,,
54,07/13/16 09:00:00 PM,13.076,0.0,2.87,,
55,07/14/16 03:00:00 AM,11.625,0.0,2.85,,
56,07/14/16 09:00:00 AM,14.325,272.0,2.87,,
57,07/14/16 03:00:00 PM,21.855,496.0,2.85,,
58,07/14/16 09:00:00 PM,13.076,0.0,2.85,,
59,07/15/16 03:00:00 AM,10.357,0.0,2.83,,
60,07/15/16 09:00:00 AM,12.013,320.0,2.83,,
61,07/15/16 03:00:00 PM,19.472,400.0,2.87,,
62,07/15/16 09:00:00 PM,10.553,0.0,2.85,,
63,07/16/16 03:00:00 AM,8.581,0.0,2.85,,
64,07/16/16 09:00:00 AM,10.944,304.0,2.85,,
65,07/16/16 03:00:00 PM,19.282,448.0,2.89,,
66,07/16/16 09:00:00 PM,11.334,0.0,2.85,,
67,07/17/16 03:00:00 AM,10.063,0.0,2.85,,
68,07/17/16 09:00:00 AM,11.528,288.0,2.85,,
69,07/17/16 03:00:00 PM,16.808,496.0,2.85,,
70,07/17/16 09:00:00 PM,11.431,0.0,2.85,,
71,07/18/16 03:00:00 AM,10.259,0.0,2.83,,
72,07/18/16 09:00:00 AM,11.236,192.0,2.85,,
73,07/18/16 03:00:00 PM,15.855,304.0,2.85,,
74,07/18/16 09:00:00 PM,11.139,0.0,2.85,,
75,07/19/16 03:00:00 AM,10.161,0.0,2.83,,
76,07/19/16 09:00:00 AM,11.528,304.0,2.83,,
77,07/19/16 03:00:00 PM,18.236,352.0,2.89,,
78,07/19/16 09:00:00 PM,11.139,0.0,2.85,,
79,07/20/16 03:00:00 AM,9.965,0.0,2.85,,
80,07/20/16 09:00:00 AM,13.942,256.0,2.85,,
81,07/20/16 03:00:00 PM,22.238,416.0,2.91,,
82,07/20/16 09:00:00 PM,15.091,0.0,2.87,,
83,07/21/16 03:00:00 AM,13.942,0.0,2.87,,
84,07/21/16 09:00:00 AM,16.903,256.0,2.87,,
85,07/21/16 03:00:00 PM,21.760,288.0,2.91,,
86,07/21/16 09:00:00 PM,12.497,0.0,2.87,,
87,07/22/16 03:00:00 AM,9.077,0.0,2.87,,
88,07/22/16 09:00:00 AM,10.846,272.0,2.85,,
89,07/22/16 03:00:00 PM,19.567,512.0,2.91,,
90,07/22/16 09:00:00 PM,12.013,0.0,2.87,,
91,07/23/16 03:00:00 AM,10.553,0.0,2.85,,
92,07/23/16 09:00:00 AM,13.076,304.0,2.85,,
93,07/23/16 03:00:00 PM,22.621,576.0,2.91,,
94,07/23/16 09:00:00 PM,14.421,0.0,2.89,,
95,07/24/16 03:00:00 AM,13.076,0.0,2.87,,
96,07/24/16 09:00:00 AM,17.855,304.0,2.89,,
97,07/24/16 03:00:00 PM,26.488,672.0,2.93,,
98,07/24/16 09:00:00 PM,17.284,0.0,2.91,,
99,07/25/16 03:00:00 AM,14.421,0.0,2.89,,
100,07/25/16 09:00:00 AM,16.999,288.0,2.89,,
101,07/25/16 03:00:00 PM,24.835,768.0,2.93,,
102,07/25/16 09:00:00 PM,16.332,0.0,2.89,,
103,07/26/16 03:00:00 AM,14.325,0.0,2.89,,
104,07/26/16 09:00:00 AM,16.808,288.0,2.89,,
105,07/26/16 03:00:00 PM,25.805,768.0,2.91,,
106,07/26/16 09:00:00 PM,16.618,0.0,2.89,,
107,07/27/16 03:00:00 AM,14.804,0.0,2.89,,
108,07/27/16 09:00:00 AM,17.284,304.0,2.89,,
109,07/27/16 03:00:00 PM,27.665,1344.0,2.93,,
110,07/27/16 09:00:00 PM,18.140,0.0,2.91,,
111,07/28/16 03:00:00 AM,16.427,0.0,2.89,,
112,07/28/16 09:00:00 AM,20.615,288.0,2.89,,
113,07/28/16 03:00:00 PM,30.457,576.0,2.93,,
114,07/28/16 09:00:00 PM,20.901,0.0,2.91,,
115,07/29/16 03:00:00 AM,18.806,0.0,2.91,,
116,07/29/16 09:00:00 AM,21.855,288.0,2.91,,
117,07/29/16 03:00:00 PM,29.552,480.0,2.95,,
118,07/29/16 09:00:00 PM,19.377,0.0,2.93,,
119,07/30/16 03:00:00 AM,16.523,0.0,2.91,,
120,07/30/16 09:00:00 AM,17.475,288.0,2.91,,
121,07/30/16 03:00:00 PM,25.513,400.0,2.93,,
122,07/30/16 09:00:00 PM,14.325,0.0,2.93,,
123,07/31/16 03:00:00 AM,11.431,0.0,2.89,,
124,07/31/16 09:00:00 AM,13.269,304.0,2.89,,
125,07/31/16 03:00:00 PM,23.196,384.0,2.95,,
126,07/31/16 09:00:00 PM,14.996,0.0,2.93,,
127,08/01/16 03:00:00 AM,12.787,0.0,2.89,,
128,08/01/16 09:00:00 AM,15.760,304.0,2.89,,
129,08/01/16 03:00:00 PM,26.292,384.0,2.93,,
130,08/01/16 09:00:00 PM,14.900,0.0,2.91,,
131,08/02/16 03:00:00 AM,10.455,0.0,2.87,,
132,08/02/16 09:00:00 AM,10.161,192.0,2.87,,
133,08/02/16 03:00:00 PM,21.473,384.0,2.91,,
134,08/02/16 09:00:00 PM,10.846,0.0,2.87,,
135,08/03/16 03:00:00 AM,9.472,0.0,2.87,,
136,08/03/16 09:00:00 AM,13.461,304.0,2.89,,
137,08/03/16 03:00:00 PM,27.075,384.0,2.93,,
138,08/03/16 09:00:00 PM,18.331,0.0,2.93,,
139,08/04/16 03:00:00 AM,16.999,0.0,2.91,,
140,08/04/16 09:00:00 AM,19.662,320.0,2.89,,
141,08/04/16 03:00:00 PM,33.326,384.0,2.95,,
142,08/04/16 09:00:00 PM,19.092,0.0,2.93,,
143,08/05/16 03:00:00 AM,16.332,0.0,2.91,,
144,08/05/16 09:00:00 AM,16.332,304.0,2.91,,
145,08/05/16 03:00:00 PM,30.054,400.0,2.93,,
146,08/05/16 09:00:00 PM,14.230,0.0,2.91,,
147,08/06/16 03:00:00 AM,10.944,0.0,2.89,,
148,08/06/16 09:00:00 AM,13.173,304.0,2.89,,
149,08/06/16 03:00:00 PM,28.754,800.0,2.95,,
150,08/06/16 09:00:00 PM,12.787,0.0,2.89,,
151,08/07/16 03:00:00 AM,9.571,0.0,2.89,,
152,08/07/16 09:00:00 AM,11.528,288.0,2.87,,
153,08/07/16 03:00:00 PM,24.835,2688.0,2.93,,
154,08/07/16 09:00:00 PM,10.846,0.0,2.87,,
155,08/08/16 03:00:00 AM,9.472,0.0,2.87,,
156,08/08/16 09:00:00 AM,11.722,432.0,2.85,,
157,08/08/16 03:00:00 PM,14.134,232.0,2.87,,
158,08/08/16 09:00:00 PM,9.965,0.0,2.85,,
159,08/09/16 03:00:00 AM,9.077,0.0,2.87,,
160,08/09/16 09:00:00 AM,10.259,352.0,2.85,,
161,08/09/16 03:00:00 PM,16.523,704.0,2.87,,
162,08/09/16 09:00:00 PM,10.553,0.0,2.85,,
163,08/10/16 03:00:00 AM,9.373,0.0,2.87,,
164,08/10/16 09:00:00 AM,12.497,400.0,2.85,,
165,08/10/16 03:00:00 PM,32.188,12288.0,2.93,,
166,08/10/16 09:00:00 PM,15.091,0.0,2.89,,
167,08/11/16 03:00:00 AM,13.750,0.0,2.89,,
168,08/11/16 09:00:00 AM,18.236,272.0,2.89,,
169,08/11/16 03:00:00 PM,35.756,4608.0,2.93,,
170,08/11/16 09:00:00 PM,19.472,0.0,2.93,,
171,08/12/16 03:00:00 AM,18.521,0.0,2.93,,
172,08/12/16 09:00:00 AM,21.473,272.0,2.91,,
173,08/12/16 03:00:00 PM,40.185,4608.0,2.95,,
174,08/12/16 09:00:00 PM,20.805,0.0,2.93,,
175,08/13/16 03:00:00 AM,18.806,0.0,2.93,,
176,08/13/16 09:00:00 AM,20.805,288.0,2.91,,
177,08/13/16 03:00:00 PM,37.274,3840.0,2.95,,
178,08/13/16 09:00:00 PM,20.329,0.0,2.93,,
179,08/14/16 03:00:00 AM,17.855,0.0,2.93,,
180,08/14/16 09:00:00 AM,20.329,272.0,2.91,,
181,08/14/16 03:00:00 PM,40.530,3968.0,2.97,,
182,08/14/16 09:00:00 PM,18.236,0.0,2.93,,
183,08/15/16 03:00:00 AM,15.282,0.0,2.91,,
184,08/15/16 09:00:00 AM,17.855,288.0,2.91,,
185,08/15/16 03:00:00 PM,38.046,1984.0,2.95,,
186,08/15/16 09:00:00 PM,17.950,0.0,2.93,,
187,08/16/16 03:00:00 AM,15.855,0.0,2.91,,
