"Plot Title: 10169156"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V","Bad Battery","End Of File"
1,06/30/16 09:00:00 PM,13.558,0.0,3.08,,
2,07/01/16 03:00:00 AM,10.846,0.0,3.03,,
3,07/01/16 09:00:00 AM,11.722,68.0,3.01,,
4,07/01/16 03:00:00 PM,19.567,248.0,3.08,,
5,07/01/16 09:00:00 PM,15.282,0.0,3.01,,
6,07/02/16 03:00:00 AM,13.269,0.0,2.99,,
7,07/02/16 09:00:00 AM,13.942,55.0,2.99,,
8,07/02/16 03:00:00 PM,21.091,168.0,3.01,,
9,07/02/16 09:00:00 PM,15.187,0.0,2.97,,
10,07/03/16 03:00:00 AM,12.883,0.0,2.95,,
11,07/03/16 09:00:00 AM,12.207,66.0,2.93,,
12,07/03/16 03:00:00 PM,18.806,192.0,2.99,,
13,07/03/16 09:00:00 PM,12.980,0.0,2.95,,
14,07/04/16 03:00:00 AM,10.259,0.0,2.91,,
15,07/04/16 09:00:00 AM,10.259,62.0,2.89,,
16,07/04/16 03:00:00 PM,17.379,192.0,2.97,,
17,07/04/16 09:00:00 PM,11.819,0.0,2.93,,
18,07/05/16 03:00:00 AM,9.176,0.0,2.91,,
19,07/05/16 09:00:00 AM,9.768,62.0,2.89,,
20,07/05/16 03:00:00 PM,17.189,192.0,2.95,,
21,07/05/16 09:00:00 PM,11.625,0.0,2.91,,
22,07/06/16 03:00:00 AM,9.866,0.0,2.89,,
23,07/06/16 09:00:00 AM,10.748,58.0,2.89,,
24,07/06/16 03:00:00 PM,17.094,136.0,2.93,,
25,07/06/16 09:00:00 PM,13.076,0.0,2.91,,
26,07/07/16 03:00:00 AM,11.041,0.0,2.87,,
27,07/07/16 09:00:00 AM,12.594,208.0,2.89,,
28,07/07/16 03:00:00 PM,18.236,248.0,2.93,,
29,07/07/16 09:00:00 PM,11.334,0.0,2.87,,
30,07/08/16 03:00:00 AM,10.259,0.0,2.85,,
31,07/08/16 09:00:00 AM,10.161,30.0,2.85,,
32,07/08/16 03:00:00 PM,11.334,64.0,2.85,,
33,07/08/16 09:00:00 PM,9.768,0.0,2.85,,
34,07/09/16 03:00:00 AM,8.481,0.0,2.85,,
35,07/09/16 09:00:00 AM,9.176,117.0,2.85,,
36,07/09/16 03:00:00 PM,10.259,144.0,2.85,,
37,07/09/16 09:00:00 PM,8.282,0.0,2.85,,
38,07/10/16 03:00:00 AM,6.978,0.0,2.83,,
39,07/10/16 09:00:00 AM,6.268,73.0,2.81,,
40,07/10/16 03:00:00 PM,7.481,34.0,2.83,,
41,07/10/16 09:00:00 PM,8.182,0.0,2.83,,
42,07/11/16 03:00:00 AM,7.983,0.0,2.83,,
43,07/11/16 09:00:00 AM,8.481,92.0,2.83,,
44,07/11/16 03:00:00 PM,13.846,256.0,2.85,,
45,07/11/16 09:00:00 PM,11.139,0.0,2.85,,
46,07/12/16 03:00:00 AM,9.866,0.0,2.83,,
47,07/12/16 09:00:00 AM,9.965,120.0,2.83,,
48,07/12/16 03:00:00 PM,12.497,144.0,2.85,,
49,07/12/16 09:00:00 PM,10.455,0.0,2.83,,
50,07/13/16 03:00:00 AM,8.978,0.0,2.83,,
51,07/13/16 09:00:00 AM,10.063,55.0,2.83,,
52,07/13/16 03:00:00 PM,17.284,192.0,2.89,,
53,07/13/16 09:00:00 PM,13.558,0.0,2.87,,
54,07/14/16 03:00:00 AM,12.110,0.0,2.85,,
55,07/14/16 09:00:00 AM,12.497,58.0,2.85,,
56,07/14/16 03:00:00 PM,18.901,200.0,2.91,,
57,07/14/16 09:00:00 PM,13.365,0.0,2.87,,
58,07/15/16 03:00:00 AM,10.944,0.0,2.85,,
59,07/15/16 09:00:00 AM,10.455,47.0,2.85,,
60,07/15/16 03:00:00 PM,16.427,184.0,2.89,,
61,07/15/16 09:00:00 PM,11.334,0.0,2.85,,
62,07/16/16 03:00:00 AM,9.373,0.0,2.87,,
63,07/16/16 09:00:00 AM,9.571,26.0,2.85,,
64,07/16/16 03:00:00 PM,16.618,320.0,2.89,,
65,07/16/16 09:00:00 PM,11.916,0.0,2.85,,
66,07/17/16 03:00:00 AM,10.161,0.0,2.85,,
67,07/17/16 09:00:00 AM,10.944,122.0,2.85,,
68,07/17/16 03:00:00 PM,15.951,216.0,2.85,,
69,07/17/16 09:00:00 PM,11.722,0.0,2.85,,
70,07/18/16 03:00:00 AM,10.651,0.0,2.83,,
71,07/18/16 09:00:00 AM,10.651,192.0,2.83,,
72,07/18/16 03:00:00 PM,14.038,232.0,2.85,,
73,07/18/16 09:00:00 PM,11.528,0.0,2.83,,
74,07/19/16 03:00:00 AM,10.553,0.0,2.83,,
75,07/19/16 09:00:00 AM,10.651,48.0,2.83,,
76,07/19/16 03:00:00 PM,15.760,168.0,2.87,,
77,07/19/16 09:00:00 PM,11.819,0.0,2.85,,
78,07/20/16 03:00:00 AM,10.063,0.0,2.83,,
79,07/20/16 09:00:00 AM,11.236,55.0,2.83,,
80,07/20/16 03:00:00 PM,19.282,176.0,2.91,,
81,07/20/16 09:00:00 PM,14.709,0.0,2.89,,
82,07/21/16 03:00:00 AM,13.269,0.0,2.87,,
83,07/21/16 09:00:00 AM,14.038,56.0,2.87,,
84,07/21/16 03:00:00 PM,20.710,288.0,2.91,,
85,07/21/16 09:00:00 PM,13.269,0.0,2.87,,
86,07/22/16 03:00:00 AM,10.063,0.0,2.85,,
87,07/22/16 09:00:00 AM,10.553,208.0,2.85,,
88,07/22/16 03:00:00 PM,17.094,184.0,2.89,,
89,07/22/16 09:00:00 PM,12.497,0.0,2.85,,
90,07/23/16 03:00:00 AM,10.846,0.0,2.85,,
91,07/23/16 09:00:00 AM,11.139,56.0,2.85,,
92,07/23/16 03:00:00 PM,19.472,176.0,2.91,,
93,07/23/16 09:00:00 PM,14.325,0.0,2.87,,
94,07/24/16 03:00:00 AM,12.594,0.0,2.85,,
95,07/24/16 09:00:00 AM,14.230,57.0,2.87,,
96,07/24/16 03:00:00 PM,22.812,176.0,2.93,,
97,07/24/16 09:00:00 PM,16.999,0.0,2.89,,
98,07/25/16 03:00:00 AM,14.613,0.0,2.87,,
99,07/25/16 09:00:00 AM,15.091,57.0,2.85,,
100,07/25/16 03:00:00 PM,22.333,176.0,2.91,,
101,07/25/16 09:00:00 PM,16.332,0.0,2.89,,
102,07/26/16 03:00:00 AM,14.421,0.0,2.87,,
103,07/26/16 09:00:00 AM,14.804,57.0,2.87,,
104,07/26/16 03:00:00 PM,22.333,184.0,2.91,,
105,07/26/16 09:00:00 PM,16.618,0.0,2.89,,
106,07/27/16 03:00:00 AM,14.517,0.0,2.87,,
107,07/27/16 09:00:00 AM,14.804,57.0,2.87,,
108,07/27/16 03:00:00 PM,23.292,184.0,2.93,,
109,07/27/16 09:00:00 PM,17.760,0.0,2.89,,
110,07/28/16 03:00:00 AM,15.855,0.0,2.87,,
111,07/28/16 09:00:00 AM,17.570,57.0,2.87,,
112,07/28/16 03:00:00 PM,25.319,184.0,2.93,,
113,07/28/16 09:00:00 PM,19.853,0.0,2.89,,
114,07/29/16 03:00:00 AM,17.855,0.0,2.89,,
115,07/29/16 09:00:00 AM,18.331,58.0,2.89,,
116,07/29/16 03:00:00 PM,25.222,184.0,2.93,,
