"Plot Title: 10169166"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V","Bad Battery","End Of File"
1,06/30/16 09:00:00 PM,13.558,0.0,2.89,,
2,07/01/16 03:00:00 AM,10.944,0.0,2.93,,
3,07/01/16 09:00:00 AM,11.916,88.0,2.95,,
4,07/01/16 03:00:00 PM,18.806,320.0,2.99,,
5,07/01/16 09:00:00 PM,15.569,0.0,2.95,,
6,07/02/16 03:00:00 AM,13.365,0.0,2.95,,
7,07/02/16 09:00:00 AM,14.038,69.0,2.95,,
8,07/02/16 03:00:00 PM,20.615,224.0,2.99,,
9,07/02/16 09:00:00 PM,15.282,0.0,2.95,,
10,07/03/16 03:00:00 AM,12.980,0.0,2.93,,
11,07/03/16 09:00:00 AM,12.304,76.0,2.93,,
12,07/03/16 03:00:00 PM,18.236,240.0,2.99,,
13,07/03/16 09:00:00 PM,13.076,0.0,2.95,,
14,07/04/16 03:00:00 AM,10.357,0.0,2.91,,
15,07/04/16 09:00:00 AM,10.455,73.0,2.91,,
16,07/04/16 03:00:00 PM,16.523,240.0,2.95,,
17,07/04/16 09:00:00 PM,11.528,0.0,2.93,,
18,07/05/16 03:00:00 AM,9.373,0.0,2.91,,
19,07/05/16 09:00:00 AM,9.866,73.0,2.89,,
20,07/05/16 03:00:00 PM,16.332,240.0,2.95,,
21,07/05/16 09:00:00 PM,11.722,0.0,2.93,,
22,07/06/16 03:00:00 AM,9.965,0.0,2.89,,
23,07/06/16 09:00:00 AM,10.944,84.0,2.89,,
24,07/06/16 03:00:00 PM,16.999,176.0,2.95,,
25,07/06/16 09:00:00 PM,13.269,0.0,2.93,,
26,07/07/16 03:00:00 AM,11.139,0.0,2.89,,
27,07/07/16 09:00:00 AM,12.787,256.0,2.91,,
28,07/07/16 03:00:00 PM,17.665,304.0,2.93,,
29,07/07/16 09:00:00 PM,11.139,0.0,2.89,,
30,07/08/16 03:00:00 AM,10.161,0.0,2.87,,
31,07/08/16 09:00:00 AM,10.259,54.0,2.87,,
32,07/08/16 03:00:00 PM,11.431,100.0,2.87,,
33,07/08/16 09:00:00 PM,9.768,0.0,2.85,,
34,07/09/16 03:00:00 AM,8.382,0.0,2.87,,
35,07/09/16 09:00:00 AM,9.275,168.0,2.87,,
36,07/09/16 03:00:00 PM,10.161,240.0,2.85,,
37,07/09/16 09:00:00 PM,8.481,0.0,2.87,,
38,07/10/16 03:00:00 AM,6.877,0.0,2.85,,
39,07/10/16 09:00:00 AM,6.166,124.0,2.83,,
40,07/10/16 03:00:00 PM,7.582,54.0,2.83,,
41,07/10/16 09:00:00 PM,8.282,0.0,2.85,,
42,07/11/16 03:00:00 AM,7.983,0.0,2.83,,
43,07/11/16 09:00:00 AM,8.680,168.0,2.83,,
44,07/11/16 03:00:00 PM,13.654,256.0,2.85,,
45,07/11/16 09:00:00 PM,11.431,0.0,2.85,,
46,07/12/16 03:00:00 AM,9.965,0.0,2.83,,
47,07/12/16 09:00:00 AM,10.063,168.0,2.83,,
48,07/12/16 03:00:00 PM,12.401,192.0,2.85,,
49,07/12/16 09:00:00 PM,10.748,0.0,2.83,,
50,07/13/16 03:00:00 AM,9.373,0.0,2.83,,
51,07/13/16 09:00:00 AM,10.357,64.0,2.81,,
52,07/13/16 03:00:00 PM,16.808,240.0,2.85,,
53,07/13/16 09:00:00 PM,13.942,0.0,2.85,,
54,07/14/16 03:00:00 AM,12.304,0.0,2.85,,
55,07/14/16 09:00:00 AM,12.690,64.0,2.85,,
56,07/14/16 03:00:00 PM,18.426,232.0,2.87,,
57,07/14/16 09:00:00 PM,13.846,0.0,2.85,,
