"Plot Title: 10169146"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V","End Of File"
1,06/30/16 09:00:00 PM,12.690,0.0,2.70,
2,07/01/16 03:00:00 AM,10.651,0.0,2.68,
3,07/01/16 09:00:00 AM,13.173,160.0,2.70,
4,07/01/16 03:00:00 PM,19.758,480.0,2.72,
5,07/01/16 09:00:00 PM,14.517,0.0,2.72,
6,07/02/16 03:00:00 AM,12.883,0.0,2.70,
7,07/02/16 09:00:00 AM,14.996,144.0,2.72,
8,07/02/16 03:00:00 PM,21.473,368.0,2.74,
9,07/02/16 09:00:00 PM,14.900,0.0,2.72,
10,07/03/16 03:00:00 AM,12.690,0.0,2.70,
11,07/03/16 09:00:00 AM,13.173,168.0,2.70,
12,07/03/16 03:00:00 PM,19.567,576.0,2.72,
13,07/03/16 09:00:00 PM,12.110,0.0,2.70,
14,07/04/16 03:00:00 AM,9.669,0.0,2.68,
15,07/04/16 09:00:00 AM,10.846,152.0,2.68,
16,07/04/16 03:00:00 PM,17.760,480.0,2.72,
17,07/04/16 09:00:00 PM,10.846,0.0,2.68,
18,07/05/16 03:00:00 AM,9.176,0.0,2.70,
19,07/05/16 09:00:00 AM,10.455,152.0,2.68,
20,07/05/16 03:00:00 PM,16.332,512.0,2.70,
21,07/05/16 09:00:00 PM,11.041,0.0,2.68,
22,07/06/16 03:00:00 AM,9.866,0.0,2.68,
23,07/06/16 09:00:00 AM,11.139,200.0,2.68,
24,07/06/16 03:00:00 PM,17.760,160.0,2.72,
25,07/06/16 09:00:00 PM,13.076,0.0,2.70,
26,07/07/16 03:00:00 AM,11.041,0.0,2.68,
27,07/07/16 09:00:00 AM,13.076,216.0,2.70,
28,07/07/16 03:00:00 PM,17.379,192.0,2.72,
29,07/07/16 09:00:00 PM,10.748,0.0,2.68,
30,07/08/16 03:00:00 AM,9.571,0.0,2.70,
31,07/08/16 09:00:00 AM,9.472,56.0,2.68,
32,07/08/16 03:00:00 PM,11.236,92.0,2.68,
33,07/08/16 09:00:00 PM,9.275,0.0,2.68,
34,07/09/16 03:00:00 AM,7.782,0.0,2.68,
35,07/09/16 09:00:00 AM,7.983,208.0,2.68,
36,07/09/16 03:00:00 PM,9.275,152.0,2.68,
37,07/09/16 09:00:00 PM,7.280,0.0,2.67,
38,07/10/16 03:00:00 AM,5.757,0.0,2.67,
39,07/10/16 09:00:00 AM,4.831,232.0,2.65,
40,07/10/16 03:00:00 PM,6.573,57.0,2.67,
41,07/10/16 09:00:00 PM,7.481,0.0,2.67,
42,07/11/16 03:00:00 AM,7.381,0.0,2.67,
43,07/11/16 09:00:00 AM,8.182,112.0,2.68,
44,07/11/16 03:00:00 PM,13.269,416.0,2.68,
45,07/11/16 09:00:00 PM,10.455,0.0,2.67,
46,07/12/16 03:00:00 AM,9.176,0.0,2.68,
47,07/12/16 09:00:00 AM,9.077,248.0,2.68,
48,07/12/16 03:00:00 PM,11.528,200.0,2.68,
49,07/12/16 09:00:00 PM,9.472,0.0,2.68,
50,07/13/16 03:00:00 AM,8.581,0.0,2.68,
51,07/13/16 09:00:00 AM,10.161,136.0,2.67,
