"Plot Title: 10166304"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V","Bad Battery","End Of File"
1,07/01/16 03:00:00 PM,21.569,864.0,3.12,,
2,07/01/16 09:00:00 PM,14.230,0.0,3.08,,
3,07/02/16 03:00:00 AM,12.013,0.0,3.03,,
4,07/02/16 09:00:00 AM,36.620,18432.0,3.08,,
5,07/02/16 03:00:00 PM,22.333,896.0,3.05,,
6,07/02/16 09:00:00 PM,14.325,0.0,3.01,,
7,07/03/16 03:00:00 AM,12.013,0.0,2.97,,
8,07/03/16 09:00:00 AM,36.295,16384.0,3.05,,
9,07/03/16 03:00:00 PM,20.234,864.0,3.01,,
10,07/03/16 09:00:00 PM,11.819,0.0,2.95,,
11,07/04/16 03:00:00 AM,9.275,0.0,2.93,,
12,07/04/16 09:00:00 AM,32.704,16384.0,3.01,,
13,07/04/16 03:00:00 PM,18.426,864.0,2.99,,
14,07/04/16 09:00:00 PM,10.748,0.0,2.91,,
15,07/05/16 03:00:00 AM,8.382,0.0,2.91,,
16,07/05/16 09:00:00 AM,30.659,12800.0,2.97,,
17,07/05/16 03:00:00 PM,16.141,208.0,2.95,,
18,07/05/16 09:00:00 PM,10.651,0.0,2.91,,
19,07/06/16 03:00:00 AM,9.077,0.0,2.91,,
20,07/06/16 09:00:00 AM,29.953,8192.0,2.97,,
21,07/06/16 03:00:00 PM,17.950,192.0,2.95,,
22,07/06/16 09:00:00 PM,12.304,0.0,2.91,,
23,07/07/16 03:00:00 AM,10.259,0.0,2.89,,
24,07/07/16 09:00:00 AM,22.812,4352.0,2.95,,
25,07/07/16 03:00:00 PM,18.806,480.0,2.95,,
26,07/07/16 09:00:00 PM,11.334,0.0,2.91,,
27,07/08/16 03:00:00 AM,10.455,0.0,2.89,,
28,07/08/16 09:00:00 AM,10.357,52.0,2.87,,
29,07/08/16 03:00:00 PM,11.916,144.0,2.89,,
30,07/08/16 09:00:00 PM,9.866,0.0,2.87,,
31,07/09/16 03:00:00 AM,8.680,0.0,2.87,,
32,07/09/16 09:00:00 AM,9.373,400.0,2.87,,
33,07/09/16 03:00:00 PM,11.139,1280.0,2.87,,
34,07/09/16 09:00:00 PM,8.581,0.0,2.87,,
35,07/10/16 03:00:00 AM,7.179,0.0,2.87,,
36,07/10/16 09:00:00 AM,6.573,152.0,2.85,,
37,07/10/16 03:00:00 PM,8.082,112.0,2.87,,
38,07/10/16 09:00:00 PM,8.481,0.0,2.87,,
39,07/11/16 03:00:00 AM,8.182,0.0,2.85,,
40,07/11/16 09:00:00 AM,12.497,304.0,2.87,,
41,07/11/16 03:00:00 PM,15.282,704.0,2.87,,
42,07/11/16 09:00:00 PM,10.553,0.0,2.85,,
43,07/12/16 03:00:00 AM,9.571,0.0,2.87,,
44,07/12/16 09:00:00 AM,14.709,3584.0,2.87,,
45,07/12/16 03:00:00 PM,13.365,232.0,2.87,,
46,07/12/16 09:00:00 PM,10.357,0.0,2.85,,
47,07/13/16 03:00:00 AM,8.680,0.0,2.87,,
48,07/13/16 09:00:00 AM,29.853,7936.0,2.91,,
49,07/13/16 03:00:00 PM,18.901,768.0,2.91,,
50,07/13/16 09:00:00 PM,12.690,0.0,2.87,,
51,07/14/16 03:00:00 AM,11.041,0.0,2.85,,
52,07/14/16 09:00:00 AM,33.430,12800.0,2.93,,
53,07/14/16 03:00:00 PM,20.615,704.0,2.91,,
54,07/14/16 09:00:00 PM,12.690,0.0,2.87,,
55,07/15/16 03:00:00 AM,10.357,0.0,2.85,,
56,07/15/16 09:00:00 AM,31.983,10752.0,2.93,,
57,07/15/16 03:00:00 PM,16.808,704.0,2.89,,
58,07/15/16 09:00:00 PM,10.651,0.0,2.85,,
59,07/16/16 03:00:00 AM,8.581,0.0,2.85,,
60,07/16/16 09:00:00 AM,27.764,7936.0,2.91,,
61,07/16/16 03:00:00 PM,16.427,672.0,2.87,,
62,07/16/16 09:00:00 PM,11.139,0.0,2.85,,
63,07/17/16 03:00:00 AM,9.669,0.0,2.85,,
64,07/17/16 09:00:00 AM,12.401,256.0,2.85,,
65,07/17/16 03:00:00 PM,16.808,672.0,2.87,,
66,07/17/16 09:00:00 PM,11.431,0.0,2.85,,
67,07/18/16 03:00:00 AM,10.455,0.0,2.85,,
68,07/18/16 09:00:00 AM,10.846,144.0,2.85,,
69,07/18/16 03:00:00 PM,13.076,304.0,2.85,,
70,07/18/16 09:00:00 PM,11.139,0.0,2.85,,
71,07/19/16 03:00:00 AM,10.259,0.0,2.83,,
72,07/19/16 09:00:00 AM,10.944,152.0,2.85,,
73,07/19/16 03:00:00 PM,16.141,704.0,2.85,,
74,07/19/16 09:00:00 PM,10.651,0.0,2.85,,
