"Plot Title: 10166266"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V","End Of File"
1,07/01/16 03:00:00 PM,20.234,960.0,3.14,
2,07/01/16 09:00:00 PM,13.750,0.0,3.12,
3,07/02/16 03:00:00 AM,11.625,0.0,3.08,
4,07/02/16 09:00:00 AM,17.379,480.0,3.10,
5,07/02/16 03:00:00 PM,21.951,1088.0,3.10,
6,07/02/16 09:00:00 PM,13.846,0.0,3.05,
7,07/03/16 03:00:00 AM,11.625,0.0,3.03,
8,07/03/16 09:00:00 AM,16.332,448.0,3.03,
9,07/03/16 03:00:00 PM,19.092,992.0,3.05,
10,07/03/16 09:00:00 PM,11.139,0.0,2.99,
11,07/04/16 03:00:00 AM,8.779,0.0,2.99,
12,07/04/16 09:00:00 AM,14.517,480.0,3.01,
13,07/04/16 03:00:00 PM,17.475,864.0,3.01,
14,07/04/16 09:00:00 PM,10.259,0.0,2.95,
15,07/05/16 03:00:00 AM,7.983,0.0,2.95,
16,07/05/16 09:00:00 AM,14.421,576.0,2.97,
17,07/05/16 03:00:00 PM,15.855,256.0,2.97,
18,07/05/16 09:00:00 PM,10.161,0.0,2.93,
19,07/06/16 03:00:00 AM,8.481,0.0,2.93,
20,07/06/16 09:00:00 AM,14.709,768.0,2.97,
21,07/06/16 03:00:00 PM,17.189,256.0,2.97,
22,07/06/16 09:00:00 PM,11.916,0.0,2.95,
23,07/07/16 03:00:00 AM,9.965,0.0,2.91,
24,07/07/16 09:00:00 AM,16.427,992.0,2.95,
25,07/07/16 03:00:00 PM,18.806,480.0,2.97,
26,07/07/16 09:00:00 PM,11.625,0.0,2.93,
27,07/08/16 03:00:00 AM,10.553,0.0,2.91,
28,07/08/16 09:00:00 AM,10.553,86.0,2.91,
29,07/08/16 03:00:00 PM,12.401,216.0,2.91,
30,07/08/16 09:00:00 PM,10.259,0.0,2.89,
31,07/09/16 03:00:00 AM,8.779,0.0,2.89,
32,07/09/16 09:00:00 AM,9.866,480.0,2.87,
33,07/09/16 03:00:00 PM,11.819,4096.0,2.89,
34,07/09/16 09:00:00 PM,8.779,0.0,2.89,
35,07/10/16 03:00:00 AM,7.179,0.0,2.87,
36,07/10/16 09:00:00 AM,7.179,256.0,2.87,
37,07/10/16 03:00:00 PM,8.680,184.0,2.87,
38,07/10/16 09:00:00 PM,8.581,0.0,2.87,
39,07/11/16 03:00:00 AM,8.282,0.0,2.87,
40,07/11/16 09:00:00 AM,11.041,480.0,2.87,
41,07/11/16 03:00:00 PM,15.378,1408.0,2.89,
42,07/11/16 09:00:00 PM,10.455,0.0,2.87,
43,07/12/16 03:00:00 AM,9.669,0.0,2.85,
44,07/12/16 09:00:00 AM,11.041,576.0,2.87,
45,07/12/16 03:00:00 PM,13.461,432.0,2.89,
46,07/12/16 09:00:00 PM,10.063,0.0,2.85,
47,07/13/16 03:00:00 AM,8.282,0.0,2.87,
48,07/13/16 09:00:00 AM,12.787,400.0,2.87,
49,07/13/16 03:00:00 PM,17.189,1152.0,2.91,
50,07/13/16 09:00:00 PM,12.110,0.0,2.87,
51,07/14/16 03:00:00 AM,10.748,0.0,2.87,
52,07/14/16 09:00:00 AM,15.091,416.0,2.87,
53,07/14/16 03:00:00 PM,18.426,1152.0,2.91,
54,07/14/16 09:00:00 PM,11.916,0.0,2.87,
55,07/15/16 03:00:00 AM,9.768,0.0,2.85,
56,07/15/16 09:00:00 AM,13.654,400.0,2.89,
57,07/15/16 03:00:00 PM,14.900,1088.0,2.89,
58,07/15/16 09:00:00 PM,9.866,0.0,2.85,
59,07/16/16 03:00:00 AM,7.983,0.0,2.87,
60,07/16/16 09:00:00 AM,13.269,432.0,2.87,
61,07/16/16 03:00:00 PM,15.091,768.0,2.87,
62,07/16/16 09:00:00 PM,10.553,0.0,2.85,
63,07/17/16 03:00:00 AM,9.472,0.0,2.87,
64,07/17/16 09:00:00 AM,12.594,384.0,2.87,
65,07/17/16 03:00:00 PM,14.900,672.0,2.89,
66,07/17/16 09:00:00 PM,11.528,0.0,2.85,
67,07/18/16 03:00:00 AM,10.553,0.0,2.85,
68,07/18/16 09:00:00 AM,11.334,240.0,2.85,
69,07/18/16 03:00:00 PM,13.365,496.0,2.87,
70,07/18/16 09:00:00 PM,11.139,0.0,2.85,
71,07/19/16 03:00:00 AM,10.455,0.0,2.85,
72,07/19/16 09:00:00 AM,11.625,224.0,2.85,
73,07/19/16 03:00:00 PM,14.134,480.0,2.87,
74,07/19/16 09:00:00 PM,10.259,0.0,2.85,
75,07/20/16 03:00:00 AM,8.879,0.0,2.85,
76,07/20/16 09:00:00 AM,14.134,1920.0,2.87,
77,07/20/16 03:00:00 PM,17.379,416.0,2.89,
78,07/20/16 09:00:00 PM,13.173,0.0,2.87,
79,07/21/16 03:00:00 AM,12.013,0.0,2.85,
80,07/21/16 09:00:00 AM,17.950,3584.0,2.87,
81,07/21/16 03:00:00 PM,17.950,576.0,2.89,
82,07/21/16 09:00:00 PM,12.304,0.0,2.87,
83,07/22/16 03:00:00 AM,9.571,0.0,2.87,
