"Plot Title: 10169155"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V","End Of File"
1,06/30/16 09:00:00 PM,12.497,0.0,2.55,
2,07/01/16 03:00:00 AM,10.357,0.0,2.52,
3,07/01/16 09:00:00 AM,13.365,256.0,2.57,
4,07/01/16 03:00:00 PM,19.282,432.0,2.63,
5,07/01/16 09:00:00 PM,14.230,0.0,2.58,
6,07/02/16 03:00:00 AM,12.690,0.0,2.55,
7,07/02/16 09:00:00 AM,15.378,232.0,2.58,
8,07/02/16 03:00:00 PM,20.805,272.0,2.63,
9,07/02/16 09:00:00 PM,14.517,0.0,2.58,
10,07/03/16 03:00:00 AM,12.401,0.0,2.54,
11,07/03/16 09:00:00 AM,13.558,256.0,2.55,
12,07/03/16 03:00:00 PM,18.616,464.0,2.62,
13,07/03/16 09:00:00 PM,11.528,0.0,2.52,
14,07/04/16 03:00:00 AM,9.275,0.0,2.51,
15,07/04/16 09:00:00 AM,11.139,248.0,2.52,
16,07/04/16 03:00:00 PM,16.713,464.0,2.58,
17,07/04/16 09:00:00 PM,10.259,0.0,2.51,
18,07/05/16 03:00:00 AM,8.779,0.0,2.49,
19,07/05/16 09:00:00 AM,10.651,240.0,2.51,
20,07/05/16 03:00:00 PM,15.951,384.0,2.57,
21,07/05/16 09:00:00 PM,10.553,0.0,2.51,
22,07/06/16 03:00:00 AM,9.373,0.0,2.51,
23,07/06/16 09:00:00 AM,11.625,368.0,2.52,
24,07/06/16 03:00:00 PM,17.570,248.0,2.60,
25,07/06/16 09:00:00 PM,12.690,0.0,2.54,
26,07/07/16 03:00:00 AM,10.748,0.0,2.51,
27,07/07/16 09:00:00 AM,13.269,352.0,2.54,
28,07/07/16 03:00:00 PM,17.665,352.0,2.58,
29,07/07/16 09:00:00 PM,10.553,0.0,2.51,
30,07/08/16 03:00:00 AM,9.472,0.0,2.49,
31,07/08/16 09:00:00 AM,9.571,106.0,2.49,
32,07/08/16 03:00:00 PM,11.625,176.0,2.52,
33,07/08/16 09:00:00 PM,9.176,0.0,2.49,
34,07/09/16 03:00:00 AM,7.782,0.0,2.46,
35,07/09/16 09:00:00 AM,8.282,368.0,2.46,
36,07/09/16 03:00:00 PM,9.768,320.0,2.48,
37,07/09/16 09:00:00 PM,7.179,0.0,2.45,
38,07/10/16 03:00:00 AM,5.757,0.0,2.42,
39,07/10/16 09:00:00 AM,4.934,416.0,2.41,
40,07/10/16 03:00:00 PM,6.674,128.0,2.45,
41,07/10/16 09:00:00 PM,7.582,0.0,2.46,
42,07/11/16 03:00:00 AM,7.381,0.0,2.46,
43,07/11/16 09:00:00 AM,8.481,128.0,2.48,
44,07/11/16 03:00:00 PM,13.846,432.0,2.54,
45,07/11/16 09:00:00 PM,10.259,0.0,2.49,
46,07/12/16 03:00:00 AM,8.978,0.0,2.49,
47,07/12/16 09:00:00 AM,9.472,384.0,2.48,
48,07/12/16 03:00:00 PM,12.013,416.0,2.52,
49,07/12/16 09:00:00 PM,9.275,0.0,2.49,
50,07/13/16 03:00:00 AM,8.282,0.0,2.48,
51,07/13/16 09:00:00 AM,10.748,240.0,2.51,
52,07/13/16 03:00:00 PM,17.475,416.0,2.58,
53,07/13/16 09:00:00 PM,12.304,0.0,2.52,
54,07/14/16 03:00:00 AM,11.431,0.0,2.51,
55,07/14/16 09:00:00 AM,13.942,240.0,2.54,
56,07/14/16 03:00:00 PM,19.472,432.0,2.60,
57,07/14/16 09:00:00 PM,12.110,0.0,2.52,
58,07/15/16 03:00:00 AM,10.357,0.0,2.48,
59,07/15/16 09:00:00 AM,11.334,248.0,2.49,
60,07/15/16 03:00:00 PM,15.951,448.0,2.55,
61,07/15/16 09:00:00 PM,9.571,0.0,2.48,
62,07/16/16 03:00:00 AM,8.382,0.0,2.45,
63,07/16/16 09:00:00 AM,10.063,288.0,2.46,
64,07/16/16 03:00:00 PM,15.951,480.0,2.54,
65,07/16/16 09:00:00 PM,10.357,0.0,2.48,
66,07/17/16 03:00:00 AM,9.571,0.0,2.48,
67,07/17/16 09:00:00 AM,10.748,368.0,2.48,
68,07/17/16 03:00:00 PM,16.713,496.0,2.55,
69,07/17/16 09:00:00 PM,10.944,0.0,2.48,
70,07/18/16 03:00:00 AM,9.866,0.0,2.46,
71,07/18/16 09:00:00 AM,10.455,216.0,2.48,
72,07/18/16 03:00:00 PM,13.365,336.0,2.52,
73,07/18/16 09:00:00 PM,10.651,0.0,2.48,
74,07/19/16 03:00:00 AM,9.866,0.0,2.46,
75,07/19/16 09:00:00 AM,10.846,368.0,2.48,
76,07/19/16 03:00:00 PM,15.091,464.0,2.52,
77,07/19/16 09:00:00 PM,10.651,0.0,2.48,
78,07/20/16 03:00:00 AM,9.571,0.0,2.46,
79,07/20/16 09:00:00 AM,12.690,232.0,2.51,
80,07/20/16 03:00:00 PM,19.377,464.0,2.58,
81,07/20/16 09:00:00 PM,14.421,0.0,2.52,
82,07/21/16 03:00:00 AM,13.269,0.0,2.52,
83,07/21/16 09:00:00 AM,15.951,232.0,2.52,
84,07/21/16 03:00:00 PM,20.043,432.0,2.57,
85,07/21/16 09:00:00 PM,12.304,0.0,2.49,
86,07/22/16 03:00:00 AM,8.779,0.0,2.43,
87,07/22/16 09:00:00 AM,9.965,256.0,2.45,
88,07/22/16 03:00:00 PM,16.523,432.0,2.54,
89,07/22/16 09:00:00 PM,11.334,0.0,2.46,
90,07/23/16 03:00:00 AM,10.161,0.0,2.45,
91,07/23/16 09:00:00 AM,12.497,232.0,2.49,
92,07/23/16 03:00:00 PM,19.377,432.0,2.57,
93,07/23/16 09:00:00 PM,13.558,0.0,2.51,
94,07/24/16 03:00:00 AM,12.690,0.0,2.49,
95,07/24/16 09:00:00 AM,16.713,232.0,2.54,
96,07/24/16 03:00:00 PM,23.677,432.0,2.62,
97,07/24/16 09:00:00 PM,16.237,0.0,2.52,
98,07/25/16 03:00:00 AM,13.942,0.0,2.51,
99,07/25/16 09:00:00 AM,16.046,232.0,2.51,
100,07/25/16 03:00:00 PM,22.333,432.0,2.60,
