"Plot Title: 10169162"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V","Bad Battery","End Of File"
1,07/01/16 03:00:00 PM,18.806,512.0,3.12,,
2,07/01/16 09:00:00 PM,13.558,0.0,3.08,,
3,07/02/16 03:00:00 AM,11.528,0.0,3.03,,
4,07/02/16 09:00:00 AM,16.141,496.0,3.03,,
5,07/02/16 03:00:00 PM,20.329,496.0,3.03,,
6,07/02/16 09:00:00 PM,13.558,0.0,3.01,,
7,07/03/16 03:00:00 AM,11.431,0.0,2.97,,
8,07/03/16 09:00:00 AM,14.900,480.0,2.99,,
9,07/03/16 03:00:00 PM,16.903,400.0,2.99,,
10,07/03/16 09:00:00 PM,10.846,0.0,2.95,,
11,07/04/16 03:00:00 AM,8.382,0.0,2.93,,
12,07/04/16 09:00:00 AM,12.883,480.0,2.93,,
13,07/04/16 03:00:00 PM,14.996,400.0,2.97,,
14,07/04/16 09:00:00 PM,9.965,0.0,2.91,,
15,07/05/16 03:00:00 AM,7.582,0.0,2.89,,
16,07/05/16 09:00:00 AM,12.497,480.0,2.91,,
17,07/05/16 03:00:00 PM,15.473,368.0,2.93,,
18,07/05/16 09:00:00 PM,9.866,0.0,2.89,,
19,07/06/16 03:00:00 AM,8.382,0.0,2.89,,
20,07/06/16 09:00:00 AM,13.173,672.0,2.91,,
21,07/06/16 03:00:00 PM,16.523,400.0,2.93,,
22,07/06/16 09:00:00 PM,11.722,0.0,2.91,,
23,07/07/16 03:00:00 AM,9.768,0.0,2.87,,
24,07/07/16 09:00:00 AM,16.332,1280.0,2.91,,
25,07/07/16 03:00:00 PM,18.140,576.0,2.93,,
26,07/07/16 09:00:00 PM,11.431,0.0,2.89,,
27,07/08/16 03:00:00 AM,10.455,0.0,2.87,,
28,07/08/16 09:00:00 AM,10.357,120.0,2.87,,
29,07/08/16 03:00:00 PM,12.401,304.0,2.89,,
30,07/08/16 09:00:00 PM,9.866,0.0,2.85,,
31,07/09/16 03:00:00 AM,8.481,0.0,2.87,,
32,07/09/16 09:00:00 AM,9.768,960.0,2.85,,
33,07/09/16 03:00:00 PM,11.431,1408.0,2.85,,
34,07/09/16 09:00:00 PM,8.481,0.0,2.87,,
35,07/10/16 03:00:00 AM,6.877,0.0,2.85,,
36,07/10/16 09:00:00 AM,6.978,368.0,2.85,,
37,07/10/16 03:00:00 PM,8.382,256.0,2.85,,
38,07/10/16 09:00:00 PM,8.581,0.0,2.85,,
39,07/11/16 03:00:00 AM,8.182,0.0,2.85,,
40,07/11/16 09:00:00 AM,11.334,768.0,2.85,,
41,07/11/16 03:00:00 PM,13.654,400.0,2.87,,
