"Plot Title: 10166302"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V","Good Battery","Bad Battery","End Of File"
67,07/16/16 09:00:00 AM,9.768,83.0,2.87,,,
68,07/16/16 03:00:00 PM,16.237,136.0,2.91,,,
69,07/16/16 09:00:00 PM,11.722,0.0,2.89,,,
70,07/17/16 03:00:00 AM,10.063,0.0,2.89,,,
71,07/17/16 09:00:00 AM,10.846,152.0,2.89,,,
72,07/17/16 03:00:00 PM,15.951,304.0,2.91,,,
73,07/17/16 09:00:00 PM,11.528,0.0,2.89,,,
74,07/18/16 03:00:00 AM,10.455,0.0,2.87,,,
75,07/18/16 09:00:00 AM,10.553,77.0,2.87,,,
76,07/18/16 03:00:00 PM,13.654,352.0,2.89,,,
77,07/18/16 09:00:00 PM,11.334,0.0,2.89,,,
78,07/19/16 03:00:00 AM,10.259,0.0,2.87,,,
79,07/19/16 09:00:00 AM,10.455,136.0,2.87,,,
80,07/19/16 03:00:00 PM,15.282,272.0,2.89,,,
81,07/19/16 09:00:00 PM,11.722,0.0,2.89,,,
82,07/20/16 03:00:00 AM,10.357,0.0,2.87,,,
83,07/20/16 09:00:00 AM,12.594,74.0,2.89,,,
84,07/20/16 03:00:00 PM,19.282,55.0,2.93,,,
85,07/20/16 09:00:00 PM,15.282,0.0,2.91,,,
86,07/21/16 03:00:00 AM,13.942,0.0,2.91,,,
87,07/21/16 09:00:00 AM,15.473,86.0,2.89,,,
88,07/21/16 03:00:00 PM,19.282,272.0,2.93,,,
89,07/21/16 09:00:00 PM,12.787,0.0,2.91,,,
90,07/22/16 03:00:00 AM,9.571,0.0,2.91,,,
91,07/22/16 09:00:00 AM,10.455,216.0,2.89,,,
92,07/22/16 03:00:00 PM,16.903,336.0,2.91,,,
93,07/22/16 09:00:00 PM,12.401,0.0,2.89,,,
94,07/23/16 03:00:00 AM,10.846,0.0,2.89,,,
95,07/23/16 09:00:00 AM,11.819,78.0,2.89,,,
96,07/23/16 03:00:00 PM,19.472,304.0,2.93,,,
97,07/23/16 09:00:00 PM,14.613,0.0,2.91,,,
98,07/24/16 03:00:00 AM,13.076,0.0,2.91,,,
99,07/24/16 09:00:00 AM,15.951,69.0,2.91,,,
100,07/24/16 03:00:00 PM,23.484,304.0,2.93,,,
101,07/24/16 09:00:00 PM,17.189,0.0,2.93,,,
102,07/25/16 03:00:00 AM,14.709,0.0,2.93,,,
103,07/25/16 09:00:00 AM,15.855,69.0,2.91,,,
104,07/25/16 03:00:00 PM,22.525,304.0,2.93,,,
105,07/25/16 09:00:00 PM,16.618,0.0,2.91,,,
106,07/26/16 03:00:00 AM,14.517,0.0,2.93,,,
107,07/26/16 09:00:00 AM,15.569,68.0,2.91,,,
108,07/26/16 03:00:00 PM,22.812,304.0,2.93,,,
109,07/26/16 09:00:00 PM,16.903,0.0,2.93,,,
110,07/27/16 03:00:00 AM,15.282,0.0,2.91,,,
111,07/27/16 09:00:00 AM,16.332,67.0,2.91,,,
112,07/27/16 03:00:00 PM,24.062,320.0,2.95,,,
113,07/27/16 09:00:00 PM,18.236,0.0,2.93,,,
114,07/28/16 03:00:00 AM,16.523,0.0,2.91,,,
115,07/28/16 09:00:00 AM,19.092,68.0,2.93,,,
116,07/28/16 03:00:00 PM,26.683,320.0,2.93,,,
117,07/28/16 09:00:00 PM,20.805,0.0,2.93,,,
118,07/29/16 03:00:00 AM,18.806,0.0,2.93,,,
119,07/29/16 09:00:00 AM,20.234,68.0,2.93,,,
120,07/29/16 03:00:00 PM,26.097,320.0,2.93,,,
121,07/29/16 09:00:00 PM,19.472,0.0,2.95,,,
122,07/30/16 03:00:00 AM,16.808,0.0,2.93,,,
123,07/30/16 09:00:00 AM,16.332,67.0,2.91,,,
124,07/30/16 03:00:00 PM,21.951,336.0,2.93,,,
125,07/30/16 09:00:00 PM,14.709,0.0,2.93,,,
126,07/31/16 03:00:00 AM,12.207,0.0,2.91,,,
127,07/31/16 09:00:00 AM,12.401,69.0,2.91,,,
128,07/31/16 03:00:00 PM,20.710,336.0,2.91,,,
129,07/31/16 09:00:00 PM,15.091,0.0,2.91,,,
130,08/01/16 03:00:00 AM,13.269,0.0,2.91,,,
131,08/01/16 09:00:00 AM,14.421,69.0,2.91,,,
132,08/01/16 03:00:00 PM,21.855,320.0,2.93,,,
133,08/01/16 09:00:00 PM,15.091,0.0,2.91,,,
134,08/02/16 03:00:00 AM,11.139,0.0,2.89,,,
135,08/02/16 09:00:00 AM,9.768,64.0,2.87,,,
136,08/02/16 03:00:00 PM,15.664,336.0,2.89,,,
137,08/02/16 09:00:00 PM,10.748,0.0,2.89,,,
138,08/03/16 03:00:00 AM,9.571,0.0,2.89,,,
139,08/03/16 09:00:00 AM,12.110,70.0,2.89,,,
140,08/03/16 03:00:00 PM,21.760,336.0,2.91,,,
141,08/03/16 09:00:00 PM,18.236,0.0,2.91,,,
142,08/04/16 03:00:00 AM,16.999,0.0,2.91,,,
143,08/04/16 09:00:00 AM,17.950,70.0,2.91,,,
144,08/04/16 03:00:00 PM,25.513,320.0,2.93,,,
145,08/04/16 09:00:00 PM,18.996,0.0,2.93,,,
146,08/05/16 03:00:00 AM,16.427,0.0,2.91,,,
147,08/05/16 09:00:00 AM,15.091,69.0,2.91,,,
148,08/05/16 03:00:00 PM,20.996,320.0,2.91,,,
149,08/05/16 09:00:00 PM,14.421,0.0,2.93,,,
150,08/06/16 03:00:00 AM,11.139,0.0,2.89,,,
151,08/06/16 09:00:00 AM,12.013,65.0,2.89,,,
152,08/06/16 03:00:00 PM,19.377,336.0,2.93,,,
153,08/06/16 09:00:00 PM,12.690,0.0,2.91,,,
154,08/07/16 03:00:00 AM,9.866,0.0,2.87,,,
155,08/07/16 09:00:00 AM,10.553,65.0,2.87,,,
156,08/07/16 03:00:00 PM,15.282,136.0,2.89,,,
157,08/07/16 09:00:00 PM,10.944,0.0,2.89,,,
158,08/08/16 03:00:00 AM,9.866,0.0,2.87,,,
159,08/08/16 09:00:00 AM,10.651,136.0,2.87,,,
160,08/08/16 03:00:00 PM,12.980,160.0,2.89,,,
161,08/08/16 09:00:00 PM,9.768,0.0,2.87,,,
162,08/09/16 03:00:00 AM,8.978,0.0,2.87,,,
163,08/09/16 09:00:00 AM,9.669,144.0,2.85,,,
164,08/09/16 03:00:00 PM,12.980,256.0,2.89,,,
165,08/09/16 09:00:00 PM,10.748,0.0,2.87,,,
166,08/10/16 03:00:00 AM,9.965,0.0,2.87,,,
167,08/10/16 09:00:00 AM,10.651,56.0,2.87,,,
168,08/10/16 03:00:00 PM,19.187,304.0,2.91,,,
169,08/10/16 09:00:00 PM,14.996,0.0,2.91,,,
170,08/11/16 03:00:00 AM,13.750,0.0,2.89,,,
171,08/11/16 09:00:00 AM,16.332,56.0,2.89,,,
172,08/11/16 03:00:00 PM,23.581,304.0,2.93,,,
173,08/11/16 09:00:00 PM,19.092,0.0,2.93,,,
174,08/12/16 03:00:00 AM,17.379,0.0,2.91,,,
175,08/12/16 09:00:00 AM,19.662,55.0,2.91,,,
176,08/12/16 03:00:00 PM,25.902,304.0,2.93,,,
177,08/12/16 09:00:00 PM,20.424,0.0,2.93,,,
178,08/13/16 03:00:00 AM,18.711,0.0,2.93,,,
179,08/13/16 09:00:00 AM,19.282,59.0,2.93,,,
180,08/13/16 03:00:00 PM,26.000,320.0,2.93,,,
181,08/13/16 09:00:00 PM,19.853,0.0,2.93,,,
182,08/14/16 03:00:00 AM,17.950,0.0,2.93,,,
183,08/14/16 09:00:00 AM,18.616,101.0,2.93,,,
184,08/14/16 03:00:00 PM,24.931,304.0,2.95,,,
185,08/14/16 09:00:00 PM,18.521,0.0,2.93,,,
186,08/15/16 03:00:00 AM,15.951,0.0,2.91,,,
187,08/15/16 09:00:00 AM,16.237,50.0,2.91,,,
188,08/15/16 03:00:00 PM,24.351,304.0,2.93,,,
189,08/15/16 09:00:00 PM,18.140,0.0,2.93,,,
190,08/16/16 03:00:00 AM,16.237,0.0,2.91,,,
191,08/16/16 09:00:00 AM,16.237,51.0,2.91,,,
192,08/16/16 03:00:00 PM,24.062,320.0,2.93,,,
193,08/16/16 09:00:00 PM,17.570,0.0,2.93,,,
194,08/17/16 03:00:00 AM,14.804,0.0,2.93,,,
195,08/17/16 09:00:00 AM,14.709,50.0,2.91,,,
196,08/17/16 03:00:00 PM,22.812,320.0,2.93,,,
197,08/17/16 09:00:00 PM,17.855,0.0,2.93,,,
198,08/18/16 03:00:00 AM,18.521,0.0,2.93,,,
199,08/18/16 09:00:00 AM,21.760,52.0,2.93,,,
200,08/18/16 03:00:00 PM,28.953,320.0,2.95,,,
201,08/18/16 09:00:00 PM,23.869,0.0,2.95,,,
202,08/19/16 03:00:00 AM,22.046,0.0,2.93,,,
203,08/19/16 09:00:00 AM,20.901,67.0,2.93,,,
204,08/19/16 03:00:00 PM,27.075,336.0,2.93,,,
205,08/19/16 09:00:00 PM,21.855,0.0,2.93,,,
206,08/20/16 03:00:00 AM,20.234,0.0,2.93,,,
207,08/20/16 09:00:00 AM,20.519,45.0,2.93,,,
208,08/20/16 03:00:00 PM,27.468,304.0,2.95,,,
209,08/20/16 09:00:00 PM,21.091,0.0,2.93,,,
210,08/21/16 03:00:00 AM,18.140,0.0,2.93,,,
211,08/21/16 09:00:00 AM,17.950,46.0,2.93,,,
212,08/21/16 03:00:00 PM,23.100,304.0,2.93,,,
213,08/21/16 09:00:00 PM,16.141,0.0,2.91,,,
214,08/22/16 03:00:00 AM,12.787,0.0,2.91,,,
215,08/22/16 09:00:00 AM,12.980,49.0,2.91,,,
216,08/22/16 03:00:00 PM,19.758,352.0,2.91,,,
217,08/22/16 09:00:00 PM,13.654,0.0,2.91,,,
218,08/23/16 03:00:00 AM,12.304,0.0,2.89,,,
219,08/23/16 09:00:00 AM,12.883,45.0,2.91,,,
220,08/23/16 03:00:00 PM,21.664,320.0,2.91,,,
221,08/23/16 09:00:00 PM,16.141,0.0,2.91,,,
222,08/24/16 03:00:00 AM,14.709,0.0,2.91,,,
223,08/24/16 09:00:00 AM,16.046,43.0,2.91,,,
224,08/24/16 03:00:00 PM,21.282,320.0,2.91,,,
225,08/24/16 09:00:00 PM,17.379,0.0,2.91,,,
226,08/25/16 03:00:00 AM,16.046,0.0,2.91,,,
227,08/25/16 09:00:00 AM,16.999,41.0,2.91,,,
228,08/25/16 03:00:00 PM,22.429,272.0,2.93,,,
229,08/25/16 09:00:00 PM,18.331,0.0,2.93,,,
230,08/26/16 03:00:00 AM,16.999,0.0,2.91,,,
231,08/26/16 09:00:00 AM,17.760,42.0,2.91,,,
232,08/26/16 03:00:00 PM,24.255,240.0,2.93,,,
233,08/26/16 09:00:00 PM,19.377,0.0,2.93,,,
234,08/27/16 03:00:00 AM,16.523,0.0,2.91,,,
235,08/27/16 09:00:00 AM,16.046,38.0,2.91,,,
236,08/27/16 03:00:00 PM,22.525,288.0,2.93,,,
237,08/27/16 09:00:00 PM,16.141,0.0,2.91,,,
238,08/28/16 03:00:00 AM,14.517,0.0,2.91,,,
239,08/28/16 09:00:00 AM,16.237,40.0,2.91,,,
240,08/28/16 03:00:00 PM,24.062,288.0,2.93,,,
241,08/28/16 09:00:00 PM,17.855,0.0,2.93,,,
242,08/29/16 03:00:00 AM,16.141,0.0,2.91,,,
243,08/29/16 09:00:00 AM,16.141,56.0,2.91,,,
244,08/29/16 03:00:00 PM,23.196,304.0,2.93,,,
245,08/29/16 09:00:00 PM,16.046,0.0,2.91,,,
246,08/30/16 03:00:00 AM,12.690,0.0,2.91,,,
247,08/30/16 09:00:00 AM,12.013,152.0,2.89,,,
248,08/30/16 03:00:00 PM,17.094,304.0,2.91,,,
249,08/30/16 09:00:00 PM,11.916,0.0,2.89,,,
250,08/31/16 03:00:00 AM,10.944,0.0,2.89,,,
251,08/31/16 09:00:00 AM,11.431,40.0,2.89,,,
252,08/31/16 03:00:00 PM,16.808,216.0,2.91,,,
253,08/31/16 09:00:00 PM,12.110,0.0,2.89,,,
254,09/01/16 03:00:00 AM,9.669,0.0,2.87,,,
255,09/01/16 09:00:00 AM,10.748,128.0,2.87,,,
256,09/01/16 03:00:00 PM,12.883,144.0,2.89,,,
257,09/01/16 09:00:00 PM,9.472,0.0,2.89,,,
258,09/02/16 03:00:00 AM,8.182,0.0,2.87,,,
259,09/02/16 09:00:00 AM,7.882,84.0,2.87,,,
260,09/02/16 03:00:00 PM,10.553,144.0,2.87,,,
261,09/02/16 09:00:00 PM,8.879,0.0,2.87,,,
262,09/03/16 03:00:00 AM,7.782,0.0,2.87,,,
263,09/03/16 09:00:00 AM,7.179,58.0,2.87,,,
264,09/03/16 03:00:00 PM,10.944,368.0,2.87,,,
265,09/03/16 09:00:00 PM,7.782,0.0,2.87,,,
266,09/04/16 03:00:00 AM,6.064,0.0,2.87,,,
267,09/04/16 09:00:00 AM,6.674,79.0,2.87,,,
268,09/04/16 03:00:00 PM,9.472,208.0,2.87,,,
269,09/04/16 09:00:00 PM,7.179,0.0,2.87,,,
270,09/05/16 03:00:00 AM,6.674,0.0,2.87,,,
271,09/05/16 09:00:00 AM,7.280,48.0,2.87,,,
272,09/05/16 03:00:00 PM,13.365,272.0,2.87,,,
273,09/05/16 09:00:00 PM,9.571,0.0,2.87,,,
274,09/06/16 03:00:00 AM,8.779,0.0,2.87,,,
275,09/06/16 09:00:00 AM,7.682,54.0,2.87,,,
276,09/06/16 03:00:00 PM,10.357,73.0,2.85,,,
277,09/06/16 09:00:00 PM,9.965,0.0,2.85,,,
278,09/07/16 03:00:00 AM,9.866,0.0,2.85,,,
279,09/07/16 09:00:00 AM,9.866,53.0,2.85,,,
280,09/07/16 03:00:00 PM,13.846,256.0,2.89,,,
281,09/07/16 09:00:00 PM,11.528,0.0,2.87,,,
282,09/08/16 03:00:00 AM,9.866,0.0,2.85,,,
283,09/08/16 09:00:00 AM,9.866,29.0,2.85,,,
284,09/08/16 03:00:00 PM,14.996,256.0,2.89,,,
285,09/08/16 09:00:00 PM,10.553,0.0,2.87,,,
286,09/09/16 03:00:00 AM,9.176,0.0,2.87,,,
287,09/09/16 09:00:00 AM,10.357,37.0,2.87,,,
288,09/09/16 03:00:00 PM,16.903,272.0,2.89,,,
289,09/09/16 09:00:00 PM,14.613,0.0,2.91,,,
290,09/10/16 03:00:00 AM,14.900,0.0,2.91,,,
291,09/10/16 09:00:00 AM,15.664,27.0,2.89,,,
292,09/10/16 03:00:00 PM,21.282,256.0,2.91,,,
293,09/10/16 09:00:00 PM,15.569,0.0,2.89,,,
294,09/11/16 03:00:00 AM,12.594,0.0,2.89,,,
295,09/11/16 09:00:00 AM,10.944,25.0,2.89,,,
296,09/11/16 03:00:00 PM,14.421,272.0,2.91,,,
297,09/11/16 09:00:00 PM,8.481,0.0,2.89,,,
298,09/12/16 03:00:00 AM,7.782,0.0,2.87,,,
299,09/12/16 09:00:00 AM,7.682,27.0,2.87,,,
300,09/12/16 03:00:00 PM,12.207,256.0,2.89,,,
301,09/12/16 09:00:00 PM,9.077,0.0,2.87,,,
302,09/13/16 03:00:00 AM,8.779,0.0,2.87,,,
303,09/13/16 09:00:00 AM,8.382,26.0,2.87,,,
304,09/13/16 03:00:00 PM,14.613,256.0,2.89,,,
305,09/13/16 09:00:00 PM,11.334,0.0,2.87,,,
306,09/14/16 03:00:00 AM,10.161,0.0,2.87,,,
307,09/14/16 09:00:00 AM,8.282,24.0,2.87,,,
308,09/14/16 03:00:00 PM,16.237,240.0,2.89,,,
309,09/14/16 09:00:00 PM,11.819,0.0,2.87,,,
310,09/15/16 03:00:00 AM,10.651,0.0,2.87,,,
311,09/15/16 09:00:00 AM,11.236,28.0,2.87,,,
312,09/15/16 03:00:00 PM,19.187,232.0,2.91,,,
313,09/15/16 09:00:00 PM,14.900,0.0,2.91,,,
314,09/16/16 03:00:00 AM,13.654,0.0,2.89,,,
315,09/16/16 09:00:00 AM,14.613,24.0,2.91,,,
316,09/16/16 03:00:00 PM,20.138,224.0,2.89,,,
317,09/16/16 09:00:00 PM,15.951,0.0,2.89,,,
318,09/17/16 03:00:00 AM,14.038,0.0,2.91,,,
319,09/17/16 09:00:00 AM,13.269,144.0,2.89,,,
320,09/17/16 03:00:00 PM,12.980,18.0,2.89,,,
321,09/17/16 09:00:00 PM,12.207,0.0,2.89,,,
322,09/18/16 03:00:00 AM,12.110,0.0,2.89,,,
323,09/18/16 09:00:00 AM,12.304,31.0,2.89,,,
324,09/18/16 03:00:00 PM,12.594,70.0,2.89,,,
325,09/18/16 09:00:00 PM,10.846,0.0,2.87,,,
326,09/19/16 03:00:00 AM,9.176,0.0,2.87,,,
327,09/19/16 09:00:00 AM,7.179,16.0,2.87,,,
328,09/19/16 03:00:00 PM,10.846,144.0,2.87,,,
329,09/19/16 09:00:00 PM,8.282,0.0,2.87,,,
330,09/20/16 03:00:00 AM,7.983,0.0,2.87,,,
331,09/20/16 09:00:00 AM,7.882,34.0,2.87,,,
332,09/20/16 03:00:00 PM,10.944,240.0,2.87,,,
333,09/20/16 09:00:00 PM,6.978,0.0,2.87,,,
334,09/21/16 03:00:00 AM,5.962,0.0,2.87,,,
335,09/21/16 09:00:00 AM,6.064,23.0,2.87,,,
336,09/21/16 03:00:00 PM,7.280,5.0,2.87,,,
337,09/21/16 09:00:00 PM,5.450,0.0,2.85,,,
338,09/22/16 03:00:00 AM,5.450,0.0,2.85,,,
339,09/22/16 09:00:00 AM,5.655,17.0,2.85,,,
340,09/22/16 03:00:00 PM,6.877,208.0,2.87,,,
341,09/22/16 09:00:00 PM,5.552,0.0,2.85,,,
342,09/23/16 03:00:00 AM,5.757,0.0,2.85,,,
343,09/23/16 09:00:00 AM,5.141,81.0,2.85,,,
344,09/23/16 03:00:00 PM,6.877,26.0,2.87,,,
345,09/23/16 09:00:00 PM,7.682,0.0,2.87,,,
346,09/24/16 03:00:00 AM,6.370,0.0,2.87,,,
347,09/24/16 09:00:00 AM,6.370,22.0,2.85,,,
348,09/24/16 03:00:00 PM,11.916,200.0,2.87,,,
349,09/24/16 09:00:00 PM,9.176,0.0,2.87,,,
350,09/25/16 03:00:00 AM,10.846,0.0,2.87,,,
351,09/25/16 09:00:00 AM,13.942,16.0,2.89,,,
352,09/25/16 03:00:00 PM,19.282,200.0,2.91,,,
353,09/25/16 09:00:00 PM,16.427,0.0,2.89,,,
354,09/26/16 03:00:00 AM,16.903,0.0,2.89,,,
355,09/26/16 09:00:00 AM,17.570,16.0,2.91,,,
356,09/26/16 03:00:00 PM,22.333,200.0,2.91,,,
357,09/26/16 09:00:00 PM,16.523,0.0,2.91,,,
358,09/27/16 03:00:00 AM,14.613,0.0,2.91,,,
359,09/27/16 09:00:00 AM,13.461,15.0,2.91,,,
360,09/27/16 03:00:00 PM,18.616,200.0,2.91,,,
361,09/27/16 09:00:00 PM,14.421,0.0,2.91,,,
362,09/28/16 03:00:00 AM,12.883,0.0,2.89,,,
363,09/28/16 09:00:00 AM,12.304,16.0,2.89,,,
364,09/28/16 03:00:00 PM,16.713,192.0,2.89,,,
365,09/28/16 09:00:00 PM,12.883,0.0,2.89,,,
366,09/29/16 03:00:00 AM,11.528,0.0,2.89,,,
367,09/29/16 09:00:00 AM,10.748,43.0,2.87,,,
368,09/29/16 03:00:00 PM,13.846,216.0,2.89,,,
369,09/29/16 09:00:00 PM,9.866,0.0,2.87,,,
370,09/30/16 03:00:00 AM,8.481,0.0,2.87,,,
371,09/30/16 09:00:00 AM,8.282,20.0,2.87,,,
372,09/30/16 03:00:00 PM,11.139,216.0,2.87,,,
373,09/30/16 09:00:00 PM,6.471,0.0,2.87,,,
374,10/01/16 03:00:00 AM,4.727,0.0,2.87,,,
375,10/01/16 09:00:00 AM,4.415,48.0,2.87,,,
376,10/01/16 03:00:00 PM,5.655,352.0,2.85,,,
377,10/01/16 09:00:00 PM,4.831,0.0,2.85,,,
378,10/02/16 03:00:00 AM,4.415,0.0,2.87,,,
379,10/02/16 09:00:00 AM,4.311,50.0,2.87,,,
380,10/02/16 03:00:00 PM,5.141,288.0,2.85,,,
381,10/02/16 09:00:00 PM,3.578,0.0,2.85,,,
382,10/03/16 03:00:00 AM,2.517,0.0,2.85,,,
383,10/03/16 09:00:00 AM,3.683,74.0,2.85,,,
384,10/03/16 03:00:00 PM,5.655,88.0,2.85,,,
385,10/03/16 09:00:00 PM,5.552,0.0,2.85,,,
386,10/04/16 03:00:00 AM,5.141,0.0,2.85,,,
387,10/04/16 09:00:00 AM,5.037,38.0,2.85,,,
388,10/04/16 03:00:00 PM,4.934,13.0,2.85,,,
389,10/04/16 09:00:00 PM,4.831,0.0,2.83,,,
390,10/05/16 03:00:00 AM,4.519,0.0,2.85,,,
391,10/05/16 09:00:00 AM,4.519,45.0,2.85,,,
392,10/05/16 03:00:00 PM,5.860,16.0,2.85,,,
393,10/05/16 09:00:00 PM,5.450,0.0,2.85,,,
394,10/06/16 03:00:00 AM,5.244,0.0,2.85,,,
395,10/06/16 09:00:00 AM,5.037,71.0,2.83,,,
396,10/06/16 03:00:00 PM,7.079,101.0,2.85,,,
397,10/06/16 09:00:00 PM,6.268,0.0,2.85,,,
398,10/07/16 03:00:00 AM,7.179,0.0,2.87,,,
399,10/07/16 09:00:00 AM,8.481,32.0,2.87,,,
400,10/07/16 03:00:00 PM,9.965,30.0,2.85,,,
401,10/07/16 09:00:00 PM,9.275,0.0,2.87,,,
402,10/08/16 03:00:00 AM,9.965,0.0,2.85,,,
403,10/08/16 09:00:00 AM,10.357,10.0,2.85,,,
404,10/08/16 03:00:00 PM,13.269,128.0,2.87,,,
405,10/08/16 09:00:00 PM,11.528,0.0,2.87,,,
406,10/09/16 03:00:00 AM,9.373,0.0,2.87,,,
407,10/09/16 09:00:00 AM,8.481,14.0,2.87,,,
408,10/09/16 03:00:00 PM,12.207,144.0,2.87,,,
409,10/09/16 09:00:00 PM,9.866,0.0,2.85,,,
410,10/10/16 03:00:00 AM,9.077,0.0,2.87,,,
411,10/10/16 09:00:00 AM,9.077,48.0,2.87,,,
412,10/10/16 03:00:00 PM,9.669,118.0,2.85,,,
413,10/10/16 09:00:00 PM,7.882,0.0,2.87,,,
414,10/11/16 03:00:00 AM,6.268,0.0,2.87,,,
415,10/11/16 09:00:00 AM,6.166,28.0,2.87,,,
416,10/11/16 03:00:00 PM,9.571,184.0,2.87,,,
417,10/11/16 09:00:00 PM,7.280,0.0,2.87,,,
418,10/12/16 03:00:00 AM,7.481,0.0,2.87,,,
419,10/12/16 09:00:00 AM,8.282,42.0,2.87,,,
420,10/12/16 03:00:00 PM,11.528,126.0,2.87,,,
421,10/12/16 09:00:00 PM,9.669,0.0,2.85,,,
422,10/13/16 03:00:00 AM,7.481,0.0,2.87,,,
423,10/13/16 09:00:00 AM,8.680,21.0,2.87,,,
424,10/13/16 03:00:00 PM,9.077,17.0,2.87,,,
425,10/13/16 09:00:00 PM,8.382,0.0,2.87,,,
426,10/14/16 03:00:00 AM,4.415,0.0,2.87,,,
427,10/14/16 09:00:00 AM,4.934,21.0,2.85,,,
428,10/14/16 03:00:00 PM,5.244,27.0,2.85,,,
429,10/14/16 09:00:00 PM,5.347,0.0,2.85,,,
430,10/15/16 03:00:00 AM,5.757,0.0,2.85,,,
431,10/15/16 09:00:00 AM,5.655,16.0,2.85,,,
432,10/15/16 03:00:00 PM,5.450,48.0,2.85,,,
