"Plot Title: 10169182"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V","End Of File"
1,06/30/16 03:00:00 PM,28.853,992.0,3.17,
2,06/30/16 09:00:00 PM,13.558,0.0,3.10,
3,07/01/16 03:00:00 AM,11.431,0.0,3.05,
4,07/01/16 09:00:00 AM,13.076,160.0,3.05,
5,07/01/16 03:00:00 PM,27.567,960.0,3.10,
6,07/01/16 09:00:00 PM,15.760,0.0,3.03,
7,07/02/16 03:00:00 AM,13.461,0.0,3.03,
8,07/02/16 09:00:00 AM,15.282,128.0,3.01,
9,07/02/16 03:00:00 PM,30.356,704.0,3.05,
10,07/02/16 09:00:00 PM,15.569,0.0,3.01,
11,07/03/16 03:00:00 AM,12.594,0.0,2.99,
12,07/03/16 09:00:00 AM,13.076,144.0,2.99,
13,07/03/16 03:00:00 PM,28.060,768.0,3.05,
14,07/03/16 09:00:00 PM,12.883,0.0,2.99,
15,07/04/16 03:00:00 AM,10.161,0.0,2.95,
16,07/04/16 09:00:00 AM,11.236,144.0,2.95,
17,07/04/16 03:00:00 PM,28.754,800.0,3.03,
18,07/04/16 09:00:00 PM,11.528,0.0,2.97,
19,07/05/16 03:00:00 AM,9.176,0.0,2.95,
20,07/05/16 09:00:00 AM,10.748,136.0,2.93,
21,07/05/16 03:00:00 PM,27.370,768.0,3.01,
22,07/05/16 09:00:00 PM,11.334,0.0,2.95,
23,07/06/16 03:00:00 AM,9.571,0.0,2.95,
24,07/06/16 09:00:00 AM,11.528,216.0,2.93,
25,07/06/16 03:00:00 PM,26.781,1408.0,2.99,
26,07/06/16 09:00:00 PM,13.461,0.0,2.95,
27,07/07/16 03:00:00 AM,10.846,0.0,2.93,
28,07/07/16 09:00:00 AM,13.461,336.0,2.93,
29,07/07/16 03:00:00 PM,21.091,864.0,2.95,
30,07/07/16 09:00:00 PM,11.236,0.0,2.91,
31,07/08/16 03:00:00 AM,9.965,0.0,2.89,
32,07/08/16 09:00:00 AM,10.063,103.0,2.89,
33,07/08/16 03:00:00 PM,11.722,352.0,2.89,
34,07/08/16 09:00:00 PM,9.472,0.0,2.89,
35,07/09/16 03:00:00 AM,8.182,0.0,2.87,
36,07/09/16 09:00:00 AM,8.879,256.0,2.89,
37,07/09/16 03:00:00 PM,11.625,200.0,2.89,
38,07/09/16 09:00:00 PM,7.782,0.0,2.87,
39,07/10/16 03:00:00 AM,6.573,0.0,2.87,
40,07/10/16 09:00:00 AM,5.962,176.0,2.87,
41,07/10/16 03:00:00 PM,7.481,200.0,2.87,
42,07/10/16 09:00:00 PM,7.983,0.0,2.87,
43,07/11/16 03:00:00 AM,7.782,0.0,2.87,
44,07/11/16 09:00:00 AM,8.779,160.0,2.87,
45,07/11/16 03:00:00 PM,23.388,464.0,2.93,
46,07/11/16 09:00:00 PM,10.846,0.0,2.87,
47,07/12/16 03:00:00 AM,9.472,0.0,2.87,
48,07/12/16 09:00:00 AM,9.768,256.0,2.85,
49,07/12/16 03:00:00 PM,17.950,608.0,2.91,
50,07/12/16 09:00:00 PM,9.866,0.0,2.85,
51,07/13/16 03:00:00 AM,8.779,0.0,2.87,
52,07/13/16 09:00:00 AM,10.748,128.0,2.85,
53,07/13/16 03:00:00 PM,30.054,5120.0,2.91,
54,07/13/16 09:00:00 PM,13.461,0.0,2.89,
55,07/14/16 03:00:00 AM,11.819,0.0,2.89,
56,07/14/16 09:00:00 AM,13.173,128.0,2.89,
57,07/14/16 03:00:00 PM,32.807,4608.0,2.93,
58,07/14/16 09:00:00 PM,13.461,0.0,2.91,
59,07/15/16 03:00:00 AM,10.748,0.0,2.87,
60,07/15/16 09:00:00 AM,11.139,144.0,2.87,
61,07/15/16 03:00:00 PM,29.053,3456.0,2.93,
62,07/15/16 09:00:00 PM,10.553,0.0,2.87,
63,07/16/16 03:00:00 AM,8.879,0.0,2.87,
64,07/16/16 09:00:00 AM,9.768,152.0,2.85,
65,07/16/16 03:00:00 PM,25.610,2432.0,2.91,
66,07/16/16 09:00:00 PM,11.431,0.0,2.87,
67,07/17/16 03:00:00 AM,10.063,0.0,2.85,
68,07/17/16 09:00:00 AM,11.139,352.0,2.85,
69,07/17/16 03:00:00 PM,16.999,1152.0,2.89,
70,07/17/16 09:00:00 PM,11.431,0.0,2.87,
71,07/18/16 03:00:00 AM,10.161,0.0,2.85,
72,07/18/16 09:00:00 AM,11.041,368.0,2.85,
73,07/18/16 03:00:00 PM,17.665,352.0,2.89,
74,07/18/16 09:00:00 PM,11.139,0.0,2.85,
75,07/19/16 03:00:00 AM,10.161,0.0,2.85,
76,07/19/16 09:00:00 AM,11.139,400.0,2.85,
77,07/19/16 03:00:00 PM,24.255,7680.0,2.91,
78,07/19/16 09:00:00 PM,11.334,0.0,2.87,
79,07/20/16 03:00:00 AM,10.063,0.0,2.85,
80,07/20/16 09:00:00 AM,12.401,128.0,2.87,
81,07/20/16 03:00:00 PM,29.152,10240.0,2.93,
82,07/20/16 09:00:00 PM,15.091,0.0,2.89,
83,07/21/16 03:00:00 AM,13.846,0.0,2.89,
84,07/21/16 09:00:00 AM,15.473,128.0,2.87,
85,07/21/16 03:00:00 PM,28.754,3712.0,2.93,
86,07/21/16 09:00:00 PM,12.690,0.0,2.89,
87,07/22/16 03:00:00 AM,9.373,0.0,2.87,
88,07/22/16 09:00:00 AM,10.357,304.0,2.85,
89,07/22/16 03:00:00 PM,30.963,17408.0,2.91,
90,07/22/16 09:00:00 PM,12.110,0.0,2.87,
91,07/23/16 03:00:00 AM,10.553,0.0,2.85,
92,07/23/16 09:00:00 AM,11.819,128.0,2.87,
93,07/23/16 03:00:00 PM,33.953,21504.0,2.93,
94,07/23/16 09:00:00 PM,14.517,0.0,2.91,
95,07/24/16 03:00:00 AM,13.365,0.0,2.89,
96,07/24/16 09:00:00 AM,16.332,152.0,2.89,
97,07/24/16 03:00:00 PM,36.295,22528.0,2.93,
98,07/24/16 09:00:00 PM,17.379,0.0,2.93,
99,07/25/16 03:00:00 AM,14.613,0.0,2.91,
100,07/25/16 09:00:00 AM,15.951,136.0,2.89,
