"Plot Title: 10166298"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V","Bad Battery","End Of File"
1,06/29/16 03:00:00 PM,19.567,272.0,3.17,,
2,06/29/16 09:00:00 PM,14.038,0.0,3.14,,
3,06/30/16 03:00:00 AM,11.722,0.0,3.10,,
4,06/30/16 09:00:00 AM,12.401,106.0,3.10,,
5,06/30/16 03:00:00 PM,18.901,352.0,3.10,,
6,06/30/16 09:00:00 PM,13.654,0.0,3.08,,
7,07/01/16 03:00:00 AM,11.625,0.0,3.05,,
8,07/01/16 09:00:00 AM,12.497,108.0,3.05,,
9,07/01/16 03:00:00 PM,18.616,384.0,3.05,,
10,07/01/16 09:00:00 PM,15.091,0.0,3.03,,
11,07/02/16 03:00:00 AM,13.269,0.0,3.03,,
12,07/02/16 09:00:00 AM,14.325,97.0,3.03,,
13,07/02/16 03:00:00 PM,20.138,152.0,3.01,,
14,07/02/16 09:00:00 PM,15.187,0.0,3.01,,
15,07/03/16 03:00:00 AM,13.076,0.0,3.01,,
16,07/03/16 09:00:00 AM,12.883,102.0,3.01,,
17,07/03/16 03:00:00 PM,18.140,352.0,3.01,,
18,07/03/16 09:00:00 PM,13.269,0.0,3.01,,
19,07/04/16 03:00:00 AM,10.846,0.0,2.99,,
20,07/04/16 09:00:00 AM,11.236,104.0,2.97,,
21,07/04/16 03:00:00 PM,16.903,352.0,2.99,,
22,07/04/16 09:00:00 PM,11.916,0.0,2.97,,
23,07/05/16 03:00:00 AM,10.063,0.0,2.95,,
24,07/05/16 09:00:00 AM,10.651,102.0,2.95,,
25,07/05/16 03:00:00 PM,16.523,352.0,2.97,,
26,07/05/16 09:00:00 PM,11.722,0.0,2.97,,
27,07/06/16 03:00:00 AM,10.259,0.0,2.95,,
28,07/06/16 09:00:00 AM,11.236,79.0,2.95,,
29,07/06/16 03:00:00 PM,16.808,432.0,2.97,,
30,07/06/16 09:00:00 PM,13.365,0.0,2.97,,
31,07/07/16 03:00:00 AM,11.139,0.0,2.95,,
32,07/07/16 09:00:00 AM,12.980,144.0,2.95,,
33,07/07/16 03:00:00 PM,17.189,240.0,2.97,,
34,07/07/16 09:00:00 PM,11.431,0.0,2.95,,
35,07/08/16 03:00:00 AM,10.455,0.0,2.93,,
36,07/08/16 09:00:00 AM,10.553,26.0,2.93,,
37,07/08/16 03:00:00 PM,11.916,64.0,2.93,,
38,07/08/16 09:00:00 PM,10.161,0.0,2.93,,
39,07/09/16 03:00:00 AM,9.077,0.0,2.93,,
40,07/09/16 09:00:00 AM,9.669,57.0,2.91,,
41,07/09/16 03:00:00 PM,10.846,176.0,2.93,,
42,07/09/16 09:00:00 PM,8.779,0.0,2.93,,
43,07/10/16 03:00:00 AM,7.682,0.0,2.91,,
44,07/10/16 09:00:00 AM,7.179,64.0,2.91,,
45,07/10/16 03:00:00 PM,8.382,34.0,2.91,,
46,07/10/16 09:00:00 PM,8.879,0.0,2.91,,
47,07/11/16 03:00:00 AM,8.680,0.0,2.91,,
48,07/11/16 09:00:00 AM,9.176,74.0,2.91,,
49,07/11/16 03:00:00 PM,13.750,352.0,2.93,,
50,07/11/16 09:00:00 PM,11.236,0.0,2.91,,
51,07/12/16 03:00:00 AM,10.161,0.0,2.91,,
52,07/12/16 09:00:00 AM,10.357,102.0,2.91,,
53,07/12/16 03:00:00 PM,13.461,256.0,2.93,,
54,07/12/16 09:00:00 PM,10.846,0.0,2.91,,
55,07/13/16 03:00:00 AM,9.669,0.0,2.91,,
56,07/13/16 09:00:00 AM,10.846,85.0,2.91,,
57,07/13/16 03:00:00 PM,16.046,336.0,2.91,,
58,07/13/16 09:00:00 PM,13.269,0.0,2.93,,
59,07/14/16 03:00:00 AM,12.110,0.0,2.93,,
60,07/14/16 09:00:00 AM,12.883,91.0,2.93,,
61,07/14/16 03:00:00 PM,17.855,336.0,2.93,,
62,07/14/16 09:00:00 PM,13.365,0.0,2.93,,
63,07/15/16 03:00:00 AM,11.431,0.0,2.91,,
64,07/15/16 09:00:00 AM,11.139,96.0,2.91,,
65,07/15/16 03:00:00 PM,15.855,352.0,2.91,,
66,07/15/16 09:00:00 PM,11.431,0.0,2.91,,
67,07/16/16 03:00:00 AM,9.866,0.0,2.91,,
68,07/16/16 09:00:00 AM,10.357,72.0,2.91,,
69,07/16/16 03:00:00 PM,16.237,216.0,2.91,,
70,07/16/16 09:00:00 PM,12.013,0.0,2.91,,
71,07/17/16 03:00:00 AM,10.651,0.0,2.91,,
72,07/17/16 09:00:00 AM,11.431,112.0,2.91,,
73,07/17/16 03:00:00 PM,16.427,368.0,2.91,,
74,07/17/16 09:00:00 PM,12.110,0.0,2.91,,
75,07/18/16 03:00:00 AM,11.139,0.0,2.91,,
76,07/18/16 09:00:00 AM,11.236,64.0,2.91,,
77,07/18/16 03:00:00 PM,14.804,480.0,2.93,,
78,07/18/16 09:00:00 PM,11.819,0.0,2.91,,
79,07/19/16 03:00:00 AM,10.944,0.0,2.91,,
80,07/19/16 09:00:00 AM,11.334,125.0,2.91,,
81,07/19/16 03:00:00 PM,16.141,120.0,2.91,,
82,07/19/16 09:00:00 PM,11.916,0.0,2.91,,
83,07/20/16 03:00:00 AM,10.651,0.0,2.91,,
84,07/20/16 09:00:00 AM,12.013,116.0,2.91,,
85,07/20/16 03:00:00 PM,18.236,352.0,2.93,,
86,07/20/16 09:00:00 PM,14.613,0.0,2.93,,
87,07/21/16 03:00:00 AM,13.365,0.0,2.93,,
88,07/21/16 09:00:00 AM,14.421,117.0,2.93,,
89,07/21/16 03:00:00 PM,18.426,2176.0,2.93,,
90,07/21/16 09:00:00 PM,13.365,0.0,2.93,,
91,07/22/16 03:00:00 AM,10.455,0.0,2.91,,
92,07/22/16 09:00:00 AM,11.236,160.0,2.91,,
93,07/22/16 03:00:00 PM,16.618,1600.0,2.91,,
94,07/22/16 09:00:00 PM,12.594,0.0,2.91,,
95,07/23/16 03:00:00 AM,11.139,0.0,2.91,,
96,07/23/16 09:00:00 AM,11.916,115.0,2.91,,
97,07/23/16 03:00:00 PM,18.711,1280.0,2.93,,
98,07/23/16 09:00:00 PM,14.230,0.0,2.93,,
99,07/24/16 03:00:00 AM,12.883,0.0,2.91,,
100,07/24/16 09:00:00 AM,14.900,116.0,2.93,,
101,07/24/16 03:00:00 PM,21.569,1216.0,2.93,,
102,07/24/16 09:00:00 PM,16.523,0.0,2.93,,
103,07/25/16 03:00:00 AM,14.517,0.0,2.93,,
104,07/25/16 09:00:00 AM,15.378,111.0,2.91,,
105,07/25/16 03:00:00 PM,21.664,800.0,2.93,,
106,07/25/16 09:00:00 PM,16.237,0.0,2.93,,
107,07/26/16 03:00:00 AM,14.517,0.0,2.93,,
108,07/26/16 09:00:00 AM,15.378,117.0,2.91,,
109,07/26/16 03:00:00 PM,21.473,704.0,2.93,,
110,07/26/16 09:00:00 PM,16.618,0.0,2.93,,
111,07/27/16 03:00:00 AM,14.900,0.0,2.93,,
112,07/27/16 09:00:00 AM,15.760,116.0,2.91,,
113,07/27/16 03:00:00 PM,22.142,304.0,2.93,,
114,07/27/16 09:00:00 PM,17.570,0.0,2.93,,
115,07/28/16 03:00:00 AM,16.046,0.0,2.93,,
116,07/28/16 09:00:00 AM,17.855,108.0,2.93,,
117,07/28/16 03:00:00 PM,24.545,304.0,2.95,,
118,07/28/16 09:00:00 PM,19.758,0.0,2.93,,
119,07/29/16 03:00:00 AM,18.045,0.0,2.93,,
120,07/29/16 09:00:00 AM,19.282,95.0,2.95,,
121,07/29/16 03:00:00 PM,24.448,288.0,2.95,,
122,07/29/16 09:00:00 PM,18.806,0.0,2.95,,
123,07/30/16 03:00:00 AM,16.523,0.0,2.93,,
124,07/30/16 09:00:00 AM,16.427,81.0,2.93,,
125,07/30/16 03:00:00 PM,21.569,304.0,2.93,,
126,07/30/16 09:00:00 PM,14.996,0.0,2.93,,
127,07/31/16 03:00:00 AM,12.497,0.0,2.93,,
128,07/31/16 09:00:00 AM,12.883,79.0,2.91,,
129,07/31/16 03:00:00 PM,20.329,304.0,2.91,,
130,07/31/16 09:00:00 PM,15.091,0.0,2.91,,
131,08/01/16 03:00:00 AM,13.173,0.0,2.91,,
132,08/01/16 09:00:00 AM,14.421,77.0,2.93,,
133,08/01/16 03:00:00 PM,21.664,304.0,2.93,,
134,08/01/16 09:00:00 PM,14.996,0.0,2.93,,
135,08/02/16 03:00:00 AM,11.625,0.0,2.91,,
136,08/02/16 09:00:00 AM,11.139,58.0,2.91,,
137,08/02/16 03:00:00 PM,17.094,304.0,2.91,,
138,08/02/16 09:00:00 PM,11.625,0.0,2.91,,
139,08/03/16 03:00:00 AM,10.259,0.0,2.89,,
140,08/03/16 09:00:00 AM,12.304,71.0,2.91,,
141,08/03/16 03:00:00 PM,21.378,320.0,2.91,,
142,08/03/16 09:00:00 PM,17.094,0.0,2.91,,
143,08/04/16 03:00:00 AM,15.187,0.0,2.91,,
144,08/04/16 09:00:00 AM,16.618,73.0,2.91,,
145,08/04/16 03:00:00 PM,23.773,576.0,2.93,,
146,08/04/16 09:00:00 PM,18.331,0.0,2.93,,
147,08/05/16 03:00:00 AM,16.046,0.0,2.91,,
148,08/05/16 09:00:00 AM,15.282,70.0,2.91,,
149,08/05/16 03:00:00 PM,20.710,704.0,2.91,,
150,08/05/16 09:00:00 PM,14.517,0.0,2.93,,
151,08/06/16 03:00:00 AM,11.722,0.0,2.91,,
152,08/06/16 09:00:00 AM,12.497,71.0,2.91,,
153,08/06/16 03:00:00 PM,19.662,576.0,2.91,,
154,08/06/16 09:00:00 PM,13.076,0.0,2.91,,
155,08/07/16 03:00:00 AM,10.651,0.0,2.89,,
156,08/07/16 09:00:00 AM,11.139,71.0,2.89,,
157,08/07/16 03:00:00 PM,15.855,116.0,2.91,,
158,08/07/16 09:00:00 PM,11.625,0.0,2.89,,
159,08/08/16 03:00:00 AM,10.455,0.0,2.89,,
160,08/08/16 09:00:00 AM,11.528,144.0,2.89,,
161,08/08/16 03:00:00 PM,13.654,124.0,2.91,,
162,08/08/16 09:00:00 PM,10.748,0.0,2.89,,
163,08/09/16 03:00:00 AM,10.063,0.0,2.89,,
164,08/09/16 09:00:00 AM,10.944,136.0,2.89,,
165,08/09/16 03:00:00 PM,14.134,384.0,2.91,,
166,08/09/16 09:00:00 PM,11.431,0.0,2.89,,
167,08/10/16 03:00:00 AM,10.651,0.0,2.89,,
168,08/10/16 09:00:00 AM,11.236,66.0,2.89,,
169,08/10/16 03:00:00 PM,18.806,864.0,2.91,,
170,08/10/16 09:00:00 PM,14.996,0.0,2.91,,
171,08/11/16 03:00:00 AM,13.750,0.0,2.91,,
172,08/11/16 09:00:00 AM,15.569,68.0,2.89,,
173,08/11/16 03:00:00 PM,22.238,432.0,2.91,,
174,08/11/16 09:00:00 PM,18.426,0.0,2.93,,
175,08/12/16 03:00:00 AM,16.713,0.0,2.91,,
176,08/12/16 09:00:00 AM,18.236,72.0,2.93,,
177,08/12/16 03:00:00 PM,24.738,416.0,2.93,,
178,08/12/16 09:00:00 PM,19.662,0.0,2.91,,
179,08/13/16 03:00:00 AM,17.855,0.0,2.93,,
180,08/13/16 09:00:00 AM,18.331,83.0,2.93,,
181,08/13/16 03:00:00 PM,24.931,352.0,2.95,,
182,08/13/16 09:00:00 PM,19.282,0.0,2.93,,
183,08/14/16 03:00:00 AM,17.475,0.0,2.93,,
184,08/14/16 09:00:00 AM,18.236,97.0,2.93,,
185,08/14/16 03:00:00 PM,24.448,288.0,2.95,,
186,08/14/16 09:00:00 PM,18.140,0.0,2.93,,
187,08/15/16 03:00:00 AM,15.760,0.0,2.91,,
188,08/15/16 09:00:00 AM,15.760,62.0,2.91,,
189,08/15/16 03:00:00 PM,23.773,288.0,2.93,,
190,08/15/16 09:00:00 PM,17.760,0.0,2.93,,
191,08/16/16 03:00:00 AM,16.046,0.0,2.91,,
192,08/16/16 09:00:00 AM,15.951,61.0,2.91,,
193,08/16/16 03:00:00 PM,23.484,304.0,2.93,,
194,08/16/16 09:00:00 PM,17.475,0.0,2.93,,
195,08/17/16 03:00:00 AM,14.804,0.0,2.93,,
196,08/17/16 09:00:00 AM,14.900,58.0,2.93,,
197,08/17/16 03:00:00 PM,22.333,304.0,2.93,,
198,08/17/16 09:00:00 PM,17.475,0.0,2.93,,
199,08/18/16 03:00:00 AM,17.570,0.0,2.93,,
200,08/18/16 09:00:00 AM,19.662,57.0,2.91,,
201,08/18/16 03:00:00 PM,26.390,288.0,2.93,,
202,08/18/16 09:00:00 PM,22.333,0.0,2.93,,
203,08/19/16 03:00:00 AM,20.710,0.0,2.93,,
204,08/19/16 09:00:00 AM,19.567,75.0,2.93,,
205,08/19/16 03:00:00 PM,25.125,288.0,2.93,,
206,08/19/16 09:00:00 PM,20.615,0.0,2.93,,
207,08/20/16 03:00:00 AM,18.996,0.0,2.93,,
208,08/20/16 09:00:00 AM,19.377,55.0,2.93,,
209,08/20/16 03:00:00 PM,26.585,272.0,2.93,,
210,08/20/16 09:00:00 PM,20.234,0.0,2.93,,
211,08/21/16 03:00:00 AM,17.760,0.0,2.93,,
212,08/21/16 09:00:00 AM,17.570,54.0,2.93,,
213,08/21/16 03:00:00 PM,24.158,288.0,2.93,,
214,08/21/16 09:00:00 PM,16.332,0.0,2.91,,
215,08/22/16 03:00:00 AM,13.461,0.0,2.91,,
216,08/22/16 09:00:00 AM,13.558,52.0,2.91,,
217,08/22/16 03:00:00 PM,20.329,304.0,2.91,,
218,08/22/16 09:00:00 PM,13.942,0.0,2.91,,
219,08/23/16 03:00:00 AM,12.401,0.0,2.91,,
220,08/23/16 09:00:00 AM,12.980,51.0,2.91,,
221,08/23/16 03:00:00 PM,21.569,288.0,2.91,,
