"Plot Title: 10166305"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V","Good Battery","Stopped","End Of File"
525,11/07/16 09:00:00 PM,9.571,0.0,2.87,,,
526,11/08/16 03:00:00 AM,9.571,0.0,2.87,,,
527,11/08/16 09:00:00 AM,9.373,6.0,2.87,,,
528,11/08/16 03:00:00 PM,11.334,33.0,2.87,,,
529,11/08/16 09:00:00 PM,10.063,0.0,2.85,,,
530,11/09/16 03:00:00 AM,8.680,0.0,2.87,,,
531,11/09/16 09:00:00 AM,9.077,73.0,2.87,,,
532,11/09/16 03:00:00 PM,9.965,46.0,2.85,,,
533,11/09/16 09:00:00 PM,8.978,0.0,2.87,,,
534,11/10/16 03:00:00 AM,10.259,0.0,2.85,,,
535,11/10/16 09:00:00 AM,10.357,8.0,2.85,,,
536,11/10/16 03:00:00 PM,12.207,99.0,2.87,,,
537,11/10/16 09:00:00 PM,10.944,0.0,2.87,,,
538,11/11/16 03:00:00 AM,11.236,0.0,2.87,,,
539,11/11/16 09:00:00 AM,11.139,77.0,2.87,,,
540,11/11/16 03:00:00 PM,12.110,69.0,2.87,,,
541,11/11/16 09:00:00 PM,11.334,0.0,2.87,,,
542,11/12/16 03:00:00 AM,8.879,0.0,2.87,,,
543,11/12/16 09:00:00 AM,7.079,24.0,2.87,,,
544,11/12/16 03:00:00 PM,7.179,67.0,2.87,,,
545,11/12/16 09:00:00 PM,6.978,0.0,2.87,,,
546,11/13/16 03:00:00 AM,6.471,0.0,2.87,,,
547,11/13/16 09:00:00 AM,6.978,53.0,2.87,,,
548,11/13/16 03:00:00 PM,8.282,38.0,2.87,,,
549,11/13/16 09:00:00 PM,7.682,0.0,2.87,,,
550,11/14/16 03:00:00 AM,6.471,0.0,2.85,,,
551,11/14/16 09:00:00 AM,6.674,16.0,2.85,,,
552,11/14/16 03:00:00 PM,7.882,13.0,2.87,,,
553,11/14/16 09:00:00 PM,8.382,0.0,2.87,,,
554,11/15/16 03:00:00 AM,8.282,0.0,2.87,,,
555,11/15/16 09:00:00 AM,5.037,29.0,2.85,,,
556,11/15/16 03:00:00 PM,2.730,7.0,2.83,,,
557,11/15/16 09:00:00 PM,1.221,0.0,2.83,,,
558,11/16/16 03:00:00 AM,0.893,0.0,2.81,,,
559,11/16/16 09:00:00 AM,1.003,71.0,2.81,,,
560,11/16/16 03:00:00 PM,1.656,100.0,2.83,,,
561,11/16/16 09:00:00 PM,1.003,0.0,2.81,,,
562,11/17/16 03:00:00 AM,0.674,0.0,2.81,,,
563,11/17/16 09:00:00 AM,0.674,49.0,2.81,,,
564,11/17/16 03:00:00 PM,0.674,128.0,2.81,,,
565,11/17/16 09:00:00 PM,0.563,0.0,2.81,,,
566,11/18/16 03:00:00 AM,0.453,0.0,2.81,,,
567,11/18/16 09:00:00 AM,0.343,69.0,2.81,,,
568,11/18/16 03:00:00 PM,0.893,21.0,2.81,,,
569,11/18/16 09:00:00 PM,1.112,0.0,2.81,,,
570,11/19/16 03:00:00 AM,1.656,0.0,2.81,,,
571,11/19/16 09:00:00 AM,2.730,67.0,2.83,,,
572,11/19/16 03:00:00 PM,4.727,46.0,2.85,,,
573,11/19/16 09:00:00 PM,3.261,0.0,2.83,,,
574,11/20/16 03:00:00 AM,3.683,0.0,2.83,,,
575,11/20/16 09:00:00 AM,3.367,33.0,2.83,,,
576,11/20/16 03:00:00 PM,3.578,19.0,2.83,,,
577,11/20/16 09:00:00 PM,3.261,0.0,2.83,,,
578,11/21/16 03:00:00 AM,2.517,0.0,2.83,,,
579,11/21/16 09:00:00 AM,2.410,30.0,2.83,,,
580,11/21/16 03:00:00 PM,2.624,29.0,2.83,,,
581,11/21/16 09:00:00 PM,1.439,0.0,2.81,,,
582,11/22/16 03:00:00 AM,1.221,0.0,2.81,,,
583,11/22/16 09:00:00 AM,1.764,85.0,2.81,,,
584,11/22/16 03:00:00 PM,3.261,17.0,2.83,,,
585,11/22/16 09:00:00 PM,1.112,0.0,2.81,,,
586,11/23/16 03:00:00 AM,0.343,0.0,2.81,,,
587,11/23/16 09:00:00 AM,0.453,29.0,2.81,,,
588,11/23/16 03:00:00 PM,0.563,35.0,2.81,,,
589,11/23/16 09:00:00 PM,0.343,0.0,2.79,,,
590,11/24/16 03:00:00 AM,0.453,0.0,2.81,,,
591,11/24/16 09:00:00 AM,0.343,32.0,2.79,,,
592,11/24/16 03:00:00 PM,0.343,64.0,2.79,,,
593,11/24/16 09:00:00 PM,0.453,0.0,2.79,,,
594,11/25/16 03:00:00 AM,0.784,0.0,2.81,,,
595,11/25/16 09:00:00 AM,0.893,44.0,2.81,,,
596,11/25/16 03:00:00 PM,2.088,43.0,2.81,,,
597,11/25/16 09:00:00 PM,2.195,0.0,2.81,,,
598,11/26/16 03:00:00 AM,2.517,0.0,2.81,,,
599,11/26/16 09:00:00 AM,1.980,45.0,2.81,,,
600,11/26/16 03:00:00 PM,2.517,22.0,2.83,,,
601,11/26/16 09:00:00 PM,0.343,0.0,2.79,,,
602,11/27/16 03:00:00 AM,0.121,0.0,2.79,,,
603,11/27/16 09:00:00 AM,0.232,54.0,2.79,,,
604,11/27/16 03:00:00 PM,0.343,8.0,2.79,,,
605,11/27/16 09:00:00 PM,0.232,0.0,2.79,,,
606,11/28/16 03:00:00 AM,0.343,0.0,2.79,,,
607,11/28/16 09:00:00 AM,0.343,4.0,2.79,,,
608,11/28/16 03:00:00 PM,0.343,1.0,2.79,,,
609,11/28/16 09:00:00 PM,0.343,0.0,2.79,,,
610,11/29/16 03:00:00 AM,0.343,0.0,2.79,,,
611,11/29/16 09:00:00 AM,0.453,0.0,2.79,,,
612,11/29/16 03:00:00 PM,0.453,1.0,2.79,,,
613,11/29/16 09:00:00 PM,0.453,0.0,2.79,,,
614,11/30/16 03:00:00 AM,0.453,0.0,2.79,,,
615,11/30/16 09:00:00 AM,0.453,0.0,2.79,,,
616,11/30/16 03:00:00 PM,0.453,0.0,2.79,,,
617,11/30/16 09:00:00 PM,0.453,0.0,2.79,,,
618,12/01/16 03:00:00 AM,0.453,0.0,2.79,,,
619,12/01/16 09:00:00 AM,0.453,0.0,2.79,,,
620,12/01/16 03:00:00 PM,0.453,0.0,2.79,,,
621,12/01/16 09:00:00 PM,0.453,0.0,2.79,,,
622,12/02/16 03:00:00 AM,0.453,0.0,2.79,,,
623,12/02/16 09:00:00 AM,0.453,0.0,2.79,,,
624,12/02/16 03:00:00 PM,0.453,0.0,2.79,,,
625,12/02/16 09:00:00 PM,0.453,0.0,2.79,,,
626,12/03/16 03:00:00 AM,0.343,0.0,2.79,,,
627,12/03/16 09:00:00 AM,0.343,0.0,2.79,,,
628,12/03/16 03:00:00 PM,0.343,0.0,2.79,,,
629,12/03/16 09:00:00 PM,0.343,0.0,2.79,,,
630,12/04/16 03:00:00 AM,0.453,0.0,2.79,,,
631,12/04/16 09:00:00 AM,0.343,0.0,2.79,,,
632,12/04/16 03:00:00 PM,0.453,0.0,2.79,,,
633,12/04/16 09:00:00 PM,0.453,0.0,2.79,,,
634,12/05/16 03:00:00 AM,0.453,0.0,2.79,,,
635,12/05/16 09:00:00 AM,0.453,0.0,2.79,,,
636,12/05/16 03:00:00 PM,0.453,0.0,2.79,,,
637,12/05/16 09:00:00 PM,0.453,0.0,2.79,,,
638,12/06/16 03:00:00 AM,0.453,0.0,2.79,,,
639,12/06/16 09:00:00 AM,0.453,0.0,2.79,,,
640,12/06/16 03:00:00 PM,0.453,0.0,2.79,,,
641,12/06/16 09:00:00 PM,0.453,0.0,2.79,,,
642,12/07/16 03:00:00 AM,0.453,0.0,2.79,,,
643,12/07/16 09:00:00 AM,0.453,0.0,2.79,,,
644,12/07/16 03:00:00 PM,0.453,0.0,2.79,,,
645,12/07/16 09:00:00 PM,0.453,0.0,2.79,,,
646,12/08/16 03:00:00 AM,0.453,0.0,2.79,,,
647,12/08/16 09:00:00 AM,0.453,0.0,2.79,,,
648,12/08/16 03:00:00 PM,0.343,0.0,2.79,,,
649,12/08/16 09:00:00 PM,0.343,0.0,2.79,,,
650,12/09/16 03:00:00 AM,0.343,0.0,2.79,,,
651,12/09/16 09:00:00 AM,0.343,0.0,2.79,,,
652,12/09/16 03:00:00 PM,0.343,0.0,2.79,,,
653,12/09/16 09:00:00 PM,0.343,0.0,2.79,,,
654,12/10/16 03:00:00 AM,0.343,0.0,2.79,,,
655,12/10/16 09:00:00 AM,0.343,0.0,2.79,,,
656,12/10/16 03:00:00 PM,0.343,0.0,2.79,,,
657,12/10/16 09:00:00 PM,0.343,0.0,2.79,,,
658,12/11/16 03:00:00 AM,0.343,0.0,2.79,,,
659,12/11/16 09:00:00 AM,0.343,0.0,2.79,,,
660,12/11/16 03:00:00 PM,0.343,0.0,2.79,,,
661,12/11/16 09:00:00 PM,0.343,0.0,2.79,,,
662,12/12/16 03:00:00 AM,0.343,0.0,2.79,,,
663,12/12/16 09:00:00 AM,0.343,0.0,2.79,,,
664,12/12/16 03:00:00 PM,0.343,0.0,2.79,,,
665,12/12/16 09:00:00 PM,0.343,0.0,2.79,,,
666,12/13/16 03:00:00 AM,0.343,0.0,2.79,,,
667,12/13/16 09:00:00 AM,0.343,0.0,2.79,,,
668,12/13/16 03:00:00 PM,0.343,0.0,2.79,,,
669,12/13/16 09:00:00 PM,0.343,0.0,2.79,,,
670,12/14/16 03:00:00 AM,0.343,0.0,2.79,,,
671,12/14/16 09:00:00 AM,0.343,0.0,2.79,,,
672,12/14/16 03:00:00 PM,0.343,0.0,2.79,,,
673,12/14/16 09:00:00 PM,0.232,0.0,2.79,,,
674,12/15/16 03:00:00 AM,0.343,0.0,2.79,,,
675,12/15/16 09:00:00 AM,0.343,0.0,2.79,,,
676,12/15/16 03:00:00 PM,0.343,0.0,2.79,,,
677,12/15/16 09:00:00 PM,0.343,0.0,2.79,,,
678,12/16/16 03:00:00 AM,0.343,0.0,2.79,,,
679,12/16/16 09:00:00 AM,0.343,0.0,2.79,,,
680,12/16/16 03:00:00 PM,0.343,0.0,2.79,,,
681,12/16/16 09:00:00 PM,0.343,0.0,2.79,,,
682,12/17/16 03:00:00 AM,0.343,0.0,2.79,,,
683,12/17/16 09:00:00 AM,0.343,0.0,2.79,,,
684,12/17/16 03:00:00 PM,0.343,0.0,2.79,,,
685,12/17/16 09:00:00 PM,0.343,0.0,2.79,,,
686,12/18/16 03:00:00 AM,0.343,0.0,2.79,,,
687,12/18/16 09:00:00 AM,0.343,0.0,2.79,,,
688,12/18/16 03:00:00 PM,0.343,0.0,2.79,,,
689,12/18/16 09:00:00 PM,0.343,0.0,2.79,,,
690,12/19/16 03:00:00 AM,0.343,0.0,2.79,,,
691,12/19/16 09:00:00 AM,0.343,0.0,2.79,,,
692,12/19/16 03:00:00 PM,0.343,0.0,2.79,,,
693,12/19/16 09:00:00 PM,0.343,0.0,2.79,,,
694,12/20/16 03:00:00 AM,0.232,0.0,2.79,,,
695,12/20/16 09:00:00 AM,0.232,0.0,2.79,,,
696,12/20/16 03:00:00 PM,0.232,0.0,2.79,,,
697,12/20/16 09:00:00 PM,0.232,0.0,2.79,,,
698,12/21/16 03:00:00 AM,0.232,0.0,2.79,,,
699,12/21/16 09:00:00 AM,0.232,0.0,2.79,,,
700,12/21/16 03:00:00 PM,0.232,0.0,2.79,,,
701,12/21/16 09:00:00 PM,0.232,0.0,2.79,,,
702,12/22/16 03:00:00 AM,0.232,0.0,2.79,,,
703,12/22/16 09:00:00 AM,0.232,0.0,2.79,,,
704,12/22/16 03:00:00 PM,0.232,0.0,2.79,,,
705,12/22/16 09:00:00 PM,0.232,0.0,2.79,,,
706,12/23/16 03:00:00 AM,0.232,0.0,2.79,,,
707,12/23/16 09:00:00 AM,0.232,0.0,2.79,,,
708,12/23/16 03:00:00 PM,0.232,0.0,2.79,,,
709,12/23/16 09:00:00 PM,0.232,0.0,2.79,,,
710,12/24/16 03:00:00 AM,0.232,0.0,2.79,,,
711,12/24/16 09:00:00 AM,0.232,0.0,2.79,,,
712,12/24/16 03:00:00 PM,0.232,0.0,2.79,,,
713,12/24/16 09:00:00 PM,0.232,0.0,2.79,,,
714,12/25/16 03:00:00 AM,0.232,0.0,2.79,,,
715,12/25/16 09:00:00 AM,0.343,0.0,2.79,,,
716,12/25/16 03:00:00 PM,0.232,0.0,2.79,,,
717,12/25/16 09:00:00 PM,0.343,0.0,2.79,,,
718,12/26/16 03:00:00 AM,0.343,0.0,2.79,,,
719,12/26/16 09:00:00 AM,0.343,0.0,2.79,,,
720,12/26/16 03:00:00 PM,0.343,0.0,2.79,,,
721,12/26/16 09:00:00 PM,0.343,0.0,2.79,,,
722,12/27/16 03:00:00 AM,0.343,0.0,2.81,,,
723,12/27/16 09:00:00 AM,0.343,0.0,2.79,,,
724,12/27/16 03:00:00 PM,0.343,0.0,2.79,,,
725,12/27/16 09:00:00 PM,0.343,0.0,2.79,,,
726,12/28/16 03:00:00 AM,0.343,0.0,2.81,,,
727,12/28/16 09:00:00 AM,0.343,0.0,2.81,,,
728,12/28/16 03:00:00 PM,0.343,0.0,2.81,,,
729,12/28/16 09:00:00 PM,0.343,0.0,2.79,,,
730,12/29/16 03:00:00 AM,0.343,0.0,2.81,,,
731,12/29/16 09:00:00 AM,0.343,0.0,2.81,,,
732,12/29/16 03:00:00 PM,0.343,0.0,2.81,,,
733,12/29/16 09:00:00 PM,0.343,0.0,2.79,,,
734,12/30/16 03:00:00 AM,0.343,0.0,2.81,,,
735,12/30/16 09:00:00 AM,0.343,0.0,2.81,,,
736,12/30/16 03:00:00 PM,0.343,0.0,2.81,,,
737,12/30/16 09:00:00 PM,0.343,0.0,2.81,,,
738,12/31/16 03:00:00 AM,0.343,0.0,2.81,,,
739,12/31/16 09:00:00 AM,0.343,0.0,2.81,,,
740,12/31/16 03:00:00 PM,0.343,0.0,2.81,,,
741,12/31/16 09:00:00 PM,0.343,0.0,2.81,,,
742,01/01/17 03:00:00 AM,0.343,0.0,2.81,,,
743,01/01/17 09:00:00 AM,0.343,0.0,2.81,,,
744,01/01/17 03:00:00 PM,0.343,0.0,2.81,,,
745,01/01/17 09:00:00 PM,0.343,0.0,2.81,,,
746,01/02/17 03:00:00 AM,0.343,0.0,2.81,,,
747,01/02/17 09:00:00 AM,0.343,0.0,2.81,,,
748,01/02/17 03:00:00 PM,0.343,0.0,2.81,,,
749,01/02/17 09:00:00 PM,0.343,0.0,2.81,,,
750,01/03/17 03:00:00 AM,0.343,0.0,2.81,,,
751,01/03/17 09:00:00 AM,0.343,0.0,2.81,,,
752,01/03/17 03:00:00 PM,0.343,0.0,2.81,,,
753,01/03/17 09:00:00 PM,0.343,0.0,2.81,,,
754,01/04/17 03:00:00 AM,0.343,0.0,2.81,,,
755,01/04/17 09:00:00 AM,0.343,0.0,2.81,,,
756,01/04/17 03:00:00 PM,0.343,0.0,2.81,,,
757,01/04/17 09:00:00 PM,0.343,0.0,2.81,,,
758,01/05/17 03:00:00 AM,0.343,0.0,2.81,,,
759,01/05/17 09:00:00 AM,0.343,0.0,2.81,,,
760,01/05/17 03:00:00 PM,0.343,0.0,2.81,,,
761,01/05/17 09:00:00 PM,0.343,0.0,2.81,,,
762,01/06/17 03:00:00 AM,0.343,0.0,2.81,,,
763,01/06/17 09:00:00 AM,0.343,0.0,2.81,,,
764,01/06/17 03:00:00 PM,0.343,0.0,2.81,,,
765,01/06/17 09:00:00 PM,0.343,0.0,2.81,,,
766,01/07/17 03:00:00 AM,0.343,0.0,2.81,,,
767,01/07/17 09:00:00 AM,0.343,0.0,2.81,,,
768,01/07/17 03:00:00 PM,0.343,0.0,2.81,,,
769,01/07/17 09:00:00 PM,0.343,0.0,2.81,,,
770,01/08/17 03:00:00 AM,0.343,0.0,2.81,,,
771,01/08/17 09:00:00 AM,0.343,0.0,2.81,,,
772,01/08/17 03:00:00 PM,0.343,0.0,2.81,,,
773,01/08/17 09:00:00 PM,0.343,0.0,2.81,,,
774,01/09/17 03:00:00 AM,0.343,0.0,2.81,,,
775,01/09/17 09:00:00 AM,0.343,0.0,2.81,,,
776,01/09/17 03:00:00 PM,0.343,0.0,2.81,,,
777,01/09/17 09:00:00 PM,0.343,0.0,2.81,,,
778,01/10/17 03:00:00 AM,0.343,0.0,2.81,,,
779,01/10/17 09:00:00 AM,0.343,0.0,2.81,,,
780,01/10/17 03:00:00 PM,0.343,0.0,2.81,,,
781,01/10/17 09:00:00 PM,0.343,0.0,2.81,,,
782,01/11/17 03:00:00 AM,0.343,0.0,2.81,,,
783,01/11/17 09:00:00 AM,0.343,0.0,2.81,,,
784,01/11/17 03:00:00 PM,0.343,0.0,2.81,,,
785,01/11/17 09:00:00 PM,0.343,0.0,2.81,,,
786,01/12/17 03:00:00 AM,0.343,0.0,2.81,,,
787,01/12/17 09:00:00 AM,0.343,0.0,2.81,,,
788,01/12/17 03:00:00 PM,0.343,0.0,2.81,,,
789,01/12/17 09:00:00 PM,0.343,0.0,2.81,,,
790,01/13/17 03:00:00 AM,0.343,0.0,2.81,,,
791,01/13/17 09:00:00 AM,0.343,0.0,2.81,,,
792,01/13/17 03:00:00 PM,0.343,0.0,2.81,,,
793,01/13/17 09:00:00 PM,0.343,0.0,2.81,,,
794,01/14/17 03:00:00 AM,0.343,0.0,2.81,,,
795,01/14/17 09:00:00 AM,0.343,0.0,2.81,,,
796,01/14/17 03:00:00 PM,0.343,0.0,2.81,,,
797,01/14/17 09:00:00 PM,0.343,0.0,2.81,,,
798,01/15/17 03:00:00 AM,0.343,0.0,2.81,,,
799,01/15/17 09:00:00 AM,0.343,0.0,2.81,,,
800,01/15/17 03:00:00 PM,0.343,0.0,2.81,,,
801,01/15/17 09:00:00 PM,0.343,0.0,2.81,,,
802,01/16/17 03:00:00 AM,0.343,0.0,2.81,,,
803,01/16/17 09:00:00 AM,0.343,0.0,2.81,,,
804,01/16/17 03:00:00 PM,0.343,0.0,2.81,,,
805,01/16/17 09:00:00 PM,0.343,0.0,2.81,,,
806,01/17/17 03:00:00 AM,0.343,0.0,2.81,,,
807,01/17/17 09:00:00 AM,0.343,0.0,2.81,,,
808,01/17/17 03:00:00 PM,0.343,0.0,2.81,,,
809,01/17/17 09:00:00 PM,0.232,0.0,2.81,,,
810,01/18/17 03:00:00 AM,0.232,0.0,2.81,,,
811,01/18/17 09:00:00 AM,0.232,0.0,2.81,,,
812,01/18/17 03:00:00 PM,0.232,0.0,2.81,,,
813,01/18/17 09:00:00 PM,0.232,0.0,2.81,,,
814,01/19/17 03:00:00 AM,0.232,0.0,2.81,,,
815,01/19/17 09:00:00 AM,0.232,0.0,2.81,,,
816,01/19/17 03:00:00 PM,0.232,0.0,2.81,,,
817,01/19/17 09:00:00 PM,0.232,0.0,2.81,,,
818,01/20/17 03:00:00 AM,0.232,0.0,2.81,,,
819,01/20/17 09:00:00 AM,0.232,0.0,2.81,,,
820,01/20/17 03:00:00 PM,0.232,0.0,2.81,,,
821,01/20/17 09:00:00 PM,0.232,0.0,2.81,,,
822,01/21/17 03:00:00 AM,0.232,0.0,2.81,,,
823,01/21/17 09:00:00 AM,0.232,0.0,2.81,,,
824,01/21/17 03:00:00 PM,0.232,0.0,2.81,,,
825,01/21/17 09:00:00 PM,0.232,0.0,2.81,,,
826,01/22/17 03:00:00 AM,0.232,0.0,2.81,,,
827,01/22/17 09:00:00 AM,0.232,0.0,2.81,,,
828,01/22/17 03:00:00 PM,0.232,0.0,2.81,,,
829,01/22/17 09:00:00 PM,0.232,0.0,2.81,,,
830,01/23/17 03:00:00 AM,0.343,0.0,2.81,,,
831,01/23/17 09:00:00 AM,0.232,0.0,2.81,,,
832,01/23/17 03:00:00 PM,0.232,0.0,2.81,,,
833,01/23/17 09:00:00 PM,0.232,0.0,2.81,,,
834,01/24/17 03:00:00 AM,0.343,0.0,2.81,,,
835,01/24/17 09:00:00 AM,0.232,0.0,2.81,,,
836,01/24/17 03:00:00 PM,0.343,0.0,2.81,,,
837,01/24/17 09:00:00 PM,0.232,0.0,2.81,,,
838,01/25/17 03:00:00 AM,0.232,0.0,2.81,,,
839,01/25/17 09:00:00 AM,0.232,0.0,2.81,,,
840,01/25/17 03:00:00 PM,0.343,0.0,2.81,,,
841,01/25/17 09:00:00 PM,0.343,0.0,2.81,,,
842,01/26/17 03:00:00 AM,0.343,0.0,2.81,,,
843,01/26/17 09:00:00 AM,0.232,0.0,2.81,,,
844,01/26/17 03:00:00 PM,0.232,0.0,2.81,,,
845,01/26/17 09:00:00 PM,0.232,0.0,2.81,,,
846,01/27/17 03:00:00 AM,0.232,0.0,2.81,,,
847,01/27/17 09:00:00 AM,0.232,0.0,2.81,,,
848,01/27/17 03:00:00 PM,0.343,0.0,2.81,,,
849,01/27/17 09:00:00 PM,0.232,0.0,2.81,,,
850,01/28/17 03:00:00 AM,0.232,0.0,2.81,,,
851,01/28/17 09:00:00 AM,0.343,0.0,2.81,,,
852,01/28/17 03:00:00 PM,0.232,0.0,2.81,,,
853,01/28/17 09:00:00 PM,0.232,0.0,2.81,,,
854,01/29/17 03:00:00 AM,0.232,0.0,2.81,,,
855,01/29/17 09:00:00 AM,0.232,0.0,2.81,,,
856,01/29/17 03:00:00 PM,0.232,0.0,2.81,,,
857,01/29/17 09:00:00 PM,0.232,0.0,2.81,,,
858,01/30/17 03:00:00 AM,0.232,0.0,2.81,,,
859,01/30/17 09:00:00 AM,0.232,0.0,2.81,,,
860,01/30/17 03:00:00 PM,0.232,0.0,2.81,,,
861,01/30/17 09:00:00 PM,0.232,0.0,2.81,,,
862,01/31/17 03:00:00 AM,0.232,0.0,2.81,,,
863,01/31/17 09:00:00 AM,0.232,0.0,2.81,,,
864,01/31/17 03:00:00 PM,0.232,0.0,2.81,,,
865,01/31/17 09:00:00 PM,0.232,0.0,2.81,,,
866,02/01/17 03:00:00 AM,0.232,0.0,2.81,,,
867,02/01/17 09:00:00 AM,0.232,0.0,2.81,,,
868,02/01/17 03:00:00 PM,0.232,0.0,2.81,,,
869,02/01/17 09:00:00 PM,0.232,0.0,2.81,,,
870,02/02/17 03:00:00 AM,0.232,0.0,2.81,,,
871,02/02/17 09:00:00 AM,0.232,0.0,2.81,,,
872,02/02/17 03:00:00 PM,0.232,0.0,2.81,,,
873,02/02/17 09:00:00 PM,0.232,0.0,2.81,,,
874,02/03/17 03:00:00 AM,0.232,0.0,2.81,,,
875,02/03/17 09:00:00 AM,0.232,0.0,2.81,,,
876,02/03/17 03:00:00 PM,0.232,0.0,2.81,,,
877,02/03/17 09:00:00 PM,0.232,0.0,2.81,,,
878,02/04/17 03:00:00 AM,0.232,0.0,2.81,,,
879,02/04/17 09:00:00 AM,0.232,0.0,2.81,,,
880,02/04/17 03:00:00 PM,0.232,0.0,2.81,,,
881,02/04/17 09:00:00 PM,0.232,0.0,2.81,,,
882,02/05/17 03:00:00 AM,0.232,0.0,2.81,,,
883,02/05/17 09:00:00 AM,0.232,0.0,2.81,,,
884,02/05/17 03:00:00 PM,0.232,0.0,2.81,,,
885,02/05/17 09:00:00 PM,0.232,0.0,2.81,,,
886,02/06/17 03:00:00 AM,0.232,0.0,2.81,,,
887,02/06/17 09:00:00 AM,0.232,0.0,2.81,,,
888,02/06/17 03:00:00 PM,0.232,0.0,2.81,,,
889,02/06/17 09:00:00 PM,0.232,0.0,2.81,,,
890,02/07/17 03:00:00 AM,0.232,0.0,2.81,,,
891,02/07/17 09:00:00 AM,0.232,0.0,2.81,,,
892,02/07/17 03:00:00 PM,0.232,0.0,2.81,,,
893,02/07/17 09:00:00 PM,0.232,0.0,2.81,,,
894,02/08/17 03:00:00 AM,0.232,0.0,2.81,,,
895,02/08/17 09:00:00 AM,0.232,0.0,2.81,,,
896,02/08/17 03:00:00 PM,0.232,0.0,2.81,,,
897,02/08/17 09:00:00 PM,0.232,0.0,2.81,,,
898,02/09/17 03:00:00 AM,0.121,0.0,2.81,,,
899,02/09/17 09:00:00 AM,0.232,0.0,2.81,,,
900,02/09/17 03:00:00 PM,0.232,0.0,2.81,,,
901,02/09/17 09:00:00 PM,0.121,0.0,2.81,,,
902,02/10/17 03:00:00 AM,0.232,0.0,2.81,,,
903,02/10/17 09:00:00 AM,0.121,0.0,2.81,,,
904,02/10/17 03:00:00 PM,0.232,0.0,2.81,,,
905,02/10/17 09:00:00 PM,0.232,0.0,2.81,,,
906,02/11/17 03:00:00 AM,0.232,0.0,2.81,,,
907,02/11/17 09:00:00 AM,0.232,0.0,2.81,,,
908,02/11/17 03:00:00 PM,0.232,0.0,2.81,,,
909,02/11/17 09:00:00 PM,0.232,0.0,2.81,,,
910,02/12/17 03:00:00 AM,0.232,0.0,2.81,,,
911,02/12/17 09:00:00 AM,0.232,0.0,2.81,,,
912,02/12/17 03:00:00 PM,0.232,0.0,2.81,,,
913,02/12/17 09:00:00 PM,0.232,0.0,2.81,,,
914,02/13/17 03:00:00 AM,0.232,0.0,2.81,,,
915,02/13/17 09:00:00 AM,0.232,0.0,2.81,,,
916,02/13/17 03:00:00 PM,0.232,0.0,2.81,,,
917,02/13/17 09:00:00 PM,0.232,0.0,2.81,,,
918,02/14/17 03:00:00 AM,0.232,0.0,2.81,,,
919,02/14/17 09:00:00 AM,0.232,0.0,2.81,,,
920,02/14/17 03:00:00 PM,0.232,0.0,2.81,,,
921,02/14/17 09:00:00 PM,0.232,0.0,2.81,,,
922,02/15/17 03:00:00 AM,0.232,0.0,2.81,,,
923,02/15/17 09:00:00 AM,0.232,0.0,2.81,,,
924,02/15/17 03:00:00 PM,0.232,0.0,2.81,,,
925,02/15/17 09:00:00 PM,0.232,0.0,2.81,,,
926,02/16/17 03:00:00 AM,0.232,0.0,2.81,,,
927,02/16/17 09:00:00 AM,0.232,0.0,2.81,,,
928,02/16/17 03:00:00 PM,0.232,0.0,2.81,,,
929,02/16/17 09:00:00 PM,0.232,0.0,2.81,,,
930,02/17/17 03:00:00 AM,0.232,0.0,2.81,,,
931,02/17/17 09:00:00 AM,0.232,0.0,2.81,,,
932,02/17/17 03:00:00 PM,0.232,0.0,2.81,,,
933,02/17/17 09:00:00 PM,0.232,0.0,2.81,,,
934,02/18/17 03:00:00 AM,0.232,0.0,2.81,,,
935,02/18/17 09:00:00 AM,0.232,0.0,2.81,,,
936,02/18/17 03:00:00 PM,0.232,0.0,2.81,,,
937,02/18/17 09:00:00 PM,0.232,0.0,2.81,,,
938,02/19/17 03:00:00 AM,0.232,0.0,2.81,,,
939,02/19/17 09:00:00 AM,0.232,0.0,2.81,,,
940,02/19/17 03:00:00 PM,0.232,0.0,2.81,,,
941,02/19/17 09:00:00 PM,0.232,0.0,2.81,,,
942,02/20/17 03:00:00 AM,0.232,0.0,2.81,,,
943,02/20/17 09:00:00 AM,0.232,0.0,2.81,,,
944,02/20/17 03:00:00 PM,0.232,0.0,2.81,,,
945,02/20/17 09:00:00 PM,0.232,0.0,2.81,,,
946,02/21/17 03:00:00 AM,0.232,0.0,2.81,,,
947,02/21/17 09:00:00 AM,0.232,0.0,2.81,,,
948,02/21/17 03:00:00 PM,0.232,0.0,2.81,,,
949,02/21/17 09:00:00 PM,0.232,0.0,2.81,,,
950,02/22/17 03:00:00 AM,0.232,0.0,2.81,,,
951,02/22/17 09:00:00 AM,0.232,0.0,2.81,,,
952,02/22/17 03:00:00 PM,0.232,0.0,2.81,,,
953,02/22/17 09:00:00 PM,0.232,0.0,2.81,,,
954,02/23/17 03:00:00 AM,0.232,0.0,2.81,,,
955,02/23/17 09:00:00 AM,0.232,0.0,2.81,,,
956,02/23/17 03:00:00 PM,0.232,0.0,2.81,,,
957,02/23/17 09:00:00 PM,0.232,0.0,2.81,,,
958,02/24/17 03:00:00 AM,0.232,0.0,2.81,,,
959,02/24/17 09:00:00 AM,0.232,0.0,2.81,,,
