"Plot Title: 10166287"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V","Bad Battery","Coupler Attached","Coupler Detached","Stopped","End Of File"
394,10/06/16 03:00:00 AM,6.775,0.0,2.87,,,,,
395,10/06/16 09:00:00 AM,8.481,78.0,2.87,,,,,
396,10/06/16 03:00:00 PM,13.750,73.0,2.87,,,,,
397,10/06/16 09:00:00 PM,8.182,0.0,2.87,,,,,
398,10/07/16 03:00:00 AM,8.581,0.0,2.87,,,,,
399,10/07/16 09:00:00 AM,10.455,8.0,2.85,,,,,
400,10/07/16 03:00:00 PM,13.558,31.0,2.87,,,,,
401,10/07/16 09:00:00 PM,7.782,0.0,2.87,,,,,
402,10/08/16 03:00:00 AM,7.481,0.0,2.87,,,,,
403,10/08/16 09:00:00 AM,7.882,4.0,2.87,,,,,
404,10/08/16 03:00:00 PM,17.475,47.0,2.89,,,,,
405,10/08/16 09:00:00 PM,9.176,0.0,2.87,,,,,
