"Plot Title: 10169129"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V","Bad Battery","End Of File"
1,06/30/16 09:00:00 PM,13.461,0.0,2.85,,
2,07/01/16 03:00:00 AM,10.846,0.0,2.85,,
3,07/01/16 09:00:00 AM,11.916,76.0,2.85,,
4,07/01/16 03:00:00 PM,19.567,464.0,2.87,,
5,07/01/16 09:00:00 PM,15.569,0.0,2.85,,
6,07/02/16 03:00:00 AM,13.269,0.0,2.85,,
7,07/02/16 09:00:00 AM,14.134,64.0,2.85,,
8,07/02/16 03:00:00 PM,21.473,400.0,2.87,,
9,07/02/16 09:00:00 PM,15.378,0.0,2.85,,
10,07/03/16 03:00:00 AM,12.980,0.0,2.85,,
11,07/03/16 09:00:00 AM,12.304,85.0,2.85,,
12,07/03/16 03:00:00 PM,18.806,416.0,2.87,,
13,07/03/16 09:00:00 PM,12.980,0.0,2.85,,
14,07/04/16 03:00:00 AM,10.259,0.0,2.85,,
15,07/04/16 09:00:00 AM,10.357,69.0,2.85,,
16,07/04/16 03:00:00 PM,17.284,416.0,2.87,,
17,07/04/16 09:00:00 PM,11.722,0.0,2.85,,
18,07/05/16 03:00:00 AM,9.176,0.0,2.85,,
19,07/05/16 09:00:00 AM,9.866,68.0,2.83,,
20,07/05/16 03:00:00 PM,17.189,400.0,2.85,,
21,07/05/16 09:00:00 PM,11.625,0.0,2.85,,
22,07/06/16 03:00:00 AM,9.965,0.0,2.83,,
23,07/06/16 09:00:00 AM,10.944,70.0,2.85,,
24,07/06/16 03:00:00 PM,17.379,208.0,2.85,,
25,07/06/16 09:00:00 PM,13.365,0.0,2.85,,
26,07/07/16 03:00:00 AM,11.139,0.0,2.85,,
27,07/07/16 09:00:00 AM,12.690,160.0,2.85,,
28,07/07/16 03:00:00 PM,17.570,224.0,2.87,,
29,07/07/16 09:00:00 PM,11.139,0.0,2.85,,
30,07/08/16 03:00:00 AM,10.161,0.0,2.83,,
31,07/08/16 09:00:00 AM,9.965,25.0,2.83,,
32,07/08/16 03:00:00 PM,11.236,56.0,2.85,,
33,07/08/16 09:00:00 PM,9.669,0.0,2.83,,
34,07/09/16 03:00:00 AM,8.382,0.0,2.83,,
35,07/09/16 09:00:00 AM,8.978,101.0,2.85,,
36,07/09/16 03:00:00 PM,9.866,125.0,2.83,,
37,07/09/16 09:00:00 PM,8.182,0.0,2.83,,
38,07/10/16 03:00:00 AM,6.775,0.0,2.83,,
39,07/10/16 09:00:00 AM,6.064,56.0,2.81,,
40,07/10/16 03:00:00 PM,7.381,26.0,2.83,,
41,07/10/16 09:00:00 PM,8.182,0.0,2.83,,
42,07/11/16 03:00:00 AM,7.983,0.0,2.83,,
43,07/11/16 09:00:00 AM,8.282,79.0,2.83,,
44,07/11/16 03:00:00 PM,13.558,352.0,2.85,,
45,07/11/16 09:00:00 PM,11.139,0.0,2.83,,
46,07/12/16 03:00:00 AM,9.669,0.0,2.83,,
47,07/12/16 09:00:00 AM,9.768,144.0,2.83,,
48,07/12/16 03:00:00 PM,12.110,184.0,2.85,,
49,07/12/16 09:00:00 PM,10.357,0.0,2.83,,
50,07/13/16 03:00:00 AM,8.978,0.0,2.83,,
51,07/13/16 09:00:00 AM,10.161,62.0,2.83,,
52,07/13/16 03:00:00 PM,16.808,352.0,2.85,,
53,07/13/16 09:00:00 PM,13.461,0.0,2.85,,
54,07/14/16 03:00:00 AM,12.013,0.0,2.85,,
55,07/14/16 09:00:00 AM,12.594,65.0,2.85,,
56,07/14/16 03:00:00 PM,18.426,352.0,2.85,,
57,07/14/16 09:00:00 PM,13.365,0.0,2.85,,
58,07/15/16 03:00:00 AM,10.944,0.0,2.85,,
59,07/15/16 09:00:00 AM,10.455,46.0,2.83,,
60,07/15/16 03:00:00 PM,15.664,368.0,2.83,,
61,07/15/16 09:00:00 PM,11.139,0.0,2.85,,
62,07/16/16 03:00:00 AM,9.275,0.0,2.85,,
63,07/16/16 09:00:00 AM,9.571,35.0,2.85,,
64,07/16/16 03:00:00 PM,15.664,464.0,2.83,,
65,07/16/16 09:00:00 PM,11.819,0.0,2.85,,
66,07/17/16 03:00:00 AM,9.965,0.0,2.83,,
67,07/17/16 09:00:00 AM,10.651,102.0,2.83,,
68,07/17/16 03:00:00 PM,15.569,384.0,2.83,,
69,07/17/16 09:00:00 PM,11.431,0.0,2.85,,
70,07/18/16 03:00:00 AM,10.455,0.0,2.83,,
71,07/18/16 09:00:00 AM,10.357,144.0,2.83,,
72,07/18/16 03:00:00 PM,13.654,192.0,2.85,,
73,07/18/16 09:00:00 PM,11.431,0.0,2.83,,
74,07/19/16 03:00:00 AM,10.357,0.0,2.83,,
75,07/19/16 09:00:00 AM,10.357,38.0,2.83,,
76,07/19/16 03:00:00 PM,14.804,400.0,2.85,,
77,07/19/16 09:00:00 PM,11.819,0.0,2.85,,
78,07/20/16 03:00:00 AM,10.063,0.0,2.83,,
79,07/20/16 09:00:00 AM,11.431,63.0,2.85,,
80,07/20/16 03:00:00 PM,18.996,384.0,2.87,,
81,07/20/16 09:00:00 PM,14.900,0.0,2.85,,
82,07/21/16 03:00:00 AM,13.365,0.0,2.85,,
83,07/21/16 09:00:00 AM,14.325,64.0,2.85,,
84,07/21/16 03:00:00 PM,20.234,480.0,2.85,,
85,07/21/16 09:00:00 PM,12.883,0.0,2.85,,
86,07/22/16 03:00:00 AM,9.571,0.0,2.85,,
87,07/22/16 09:00:00 AM,10.161,152.0,2.83,,
88,07/22/16 03:00:00 PM,16.618,384.0,2.85,,
89,07/22/16 09:00:00 PM,12.497,0.0,2.85,,
90,07/23/16 03:00:00 AM,10.846,0.0,2.83,,
91,07/23/16 09:00:00 AM,11.139,60.0,2.85,,
92,07/23/16 03:00:00 PM,19.282,384.0,2.87,,
93,07/23/16 09:00:00 PM,14.421,0.0,2.85,,
94,07/24/16 03:00:00 AM,12.594,0.0,2.85,,
95,07/24/16 09:00:00 AM,14.709,62.0,2.85,,
96,07/24/16 03:00:00 PM,23.484,384.0,2.89,,
97,07/24/16 09:00:00 PM,17.284,0.0,2.87,,
98,07/25/16 03:00:00 AM,14.709,0.0,2.85,,
99,07/25/16 09:00:00 AM,15.187,61.0,2.85,,
100,07/25/16 03:00:00 PM,22.429,368.0,2.87,,
101,07/25/16 09:00:00 PM,16.523,0.0,2.85,,
102,07/26/16 03:00:00 AM,14.421,0.0,2.85,,
103,07/26/16 09:00:00 AM,14.900,60.0,2.85,,
104,07/26/16 03:00:00 PM,22.333,384.0,2.87,,
105,07/26/16 09:00:00 PM,16.903,0.0,2.85,,
106,07/27/16 03:00:00 AM,14.613,0.0,2.85,,
107,07/27/16 09:00:00 AM,14.996,64.0,2.87,,
108,07/27/16 03:00:00 PM,23.773,384.0,2.89,,
109,07/27/16 09:00:00 PM,18.045,0.0,2.87,,
110,07/28/16 03:00:00 AM,16.046,0.0,2.85,,
111,07/28/16 09:00:00 AM,18.045,64.0,2.87,,
112,07/28/16 03:00:00 PM,26.488,384.0,2.89,,
113,07/28/16 09:00:00 PM,20.234,0.0,2.87,,
114,07/29/16 03:00:00 AM,18.045,0.0,2.87,,
115,07/29/16 09:00:00 AM,18.806,65.0,2.87,,
116,07/29/16 03:00:00 PM,26.195,384.0,2.89,,
117,07/29/16 09:00:00 PM,19.092,0.0,2.87,,
118,07/30/16 03:00:00 AM,16.523,0.0,2.85,,
119,07/30/16 09:00:00 AM,15.760,64.0,2.85,,
120,07/30/16 03:00:00 PM,21.664,400.0,2.87,,
121,07/30/16 09:00:00 PM,14.709,0.0,2.85,,
122,07/31/16 03:00:00 AM,11.819,0.0,2.85,,
123,07/31/16 09:00:00 AM,11.528,65.0,2.85,,
124,07/31/16 03:00:00 PM,20.710,400.0,2.87,,
125,07/31/16 09:00:00 PM,14.900,0.0,2.85,,
126,08/01/16 03:00:00 AM,12.497,0.0,2.85,,
127,08/01/16 09:00:00 AM,13.461,65.0,2.85,,
128,08/01/16 03:00:00 PM,21.760,384.0,2.87,,
129,08/01/16 09:00:00 PM,14.996,0.0,2.85,,
130,08/02/16 03:00:00 AM,11.236,0.0,2.85,,
131,08/02/16 09:00:00 AM,9.866,64.0,2.83,,
132,08/02/16 03:00:00 PM,15.664,368.0,2.83,,
133,08/02/16 09:00:00 PM,11.041,0.0,2.83,,
134,08/03/16 03:00:00 AM,9.472,0.0,2.85,,
135,08/03/16 09:00:00 AM,11.139,62.0,2.83,,
136,08/03/16 03:00:00 PM,21.473,400.0,2.87,,
137,08/03/16 09:00:00 PM,15.855,0.0,2.85,,
138,08/04/16 03:00:00 AM,14.517,0.0,2.85,,
139,08/04/16 09:00:00 AM,15.951,62.0,2.85,,
140,08/04/16 03:00:00 PM,25.125,384.0,2.87,,
141,08/04/16 09:00:00 PM,18.616,0.0,2.87,,
142,08/05/16 03:00:00 AM,16.046,0.0,2.85,,
143,08/05/16 09:00:00 AM,14.613,60.0,2.85,,
144,08/05/16 03:00:00 PM,20.805,384.0,2.87,,
145,08/05/16 09:00:00 PM,14.134,0.0,2.85,,
146,08/06/16 03:00:00 AM,11.334,0.0,2.85,,
147,08/06/16 09:00:00 AM,11.431,59.0,2.85,,
148,08/06/16 03:00:00 PM,19.282,368.0,2.87,,
149,08/06/16 09:00:00 PM,12.883,0.0,2.85,,
150,08/07/16 03:00:00 AM,9.965,0.0,2.83,,
151,08/07/16 09:00:00 AM,10.161,52.0,2.83,,
152,08/07/16 03:00:00 PM,15.760,240.0,2.83,,
153,08/07/16 09:00:00 PM,11.236,0.0,2.83,,
154,08/08/16 03:00:00 AM,9.866,0.0,2.83,,
155,08/08/16 09:00:00 AM,10.846,122.0,2.83,,
156,08/08/16 03:00:00 PM,12.980,113.0,2.85,,
157,08/08/16 09:00:00 PM,9.965,0.0,2.81,,
158,08/09/16 03:00:00 AM,9.275,0.0,2.83,,
159,08/09/16 09:00:00 AM,9.669,103.0,2.81,,
160,08/09/16 03:00:00 PM,13.076,320.0,2.85,,
161,08/09/16 09:00:00 PM,10.748,0.0,2.83,,
162,08/10/16 03:00:00 AM,9.866,0.0,2.81,,
163,08/10/16 09:00:00 AM,10.357,47.0,2.81,,
164,08/10/16 03:00:00 PM,18.806,400.0,2.85,,
165,08/10/16 09:00:00 PM,14.900,0.0,2.85,,
166,08/11/16 03:00:00 AM,13.365,0.0,2.85,,
167,08/11/16 09:00:00 AM,15.378,48.0,2.83,,
168,08/11/16 03:00:00 PM,23.196,352.0,2.87,,
169,08/11/16 09:00:00 PM,18.806,0.0,2.85,,
170,08/12/16 03:00:00 AM,16.808,0.0,2.85,,
171,08/12/16 09:00:00 AM,18.045,53.0,2.85,,
172,08/12/16 03:00:00 PM,25.513,352.0,2.87,,
173,08/12/16 09:00:00 PM,20.043,0.0,2.85,,
174,08/13/16 03:00:00 AM,18.045,0.0,2.85,,
175,08/13/16 09:00:00 AM,17.950,58.0,2.85,,
176,08/13/16 03:00:00 PM,25.513,368.0,2.87,,
177,08/13/16 09:00:00 PM,19.472,0.0,2.87,,
178,08/14/16 03:00:00 AM,17.475,0.0,2.85,,
179,08/14/16 09:00:00 AM,17.950,74.0,2.85,,
180,08/14/16 03:00:00 PM,24.448,336.0,2.89,,
181,08/14/16 09:00:00 PM,18.045,0.0,2.85,,
182,08/15/16 03:00:00 AM,14.996,0.0,2.85,,
183,08/15/16 09:00:00 AM,14.996,54.0,2.85,,
184,08/15/16 03:00:00 PM,24.062,336.0,2.89,,
185,08/15/16 09:00:00 PM,17.665,0.0,2.85,,
186,08/16/16 03:00:00 AM,15.664,0.0,2.83,,
187,08/16/16 09:00:00 AM,15.378,54.0,2.83,,
188,08/16/16 03:00:00 PM,23.869,336.0,2.89,,
189,08/16/16 09:00:00 PM,17.475,0.0,2.85,,
190,08/17/16 03:00:00 AM,14.325,0.0,2.85,,
191,08/17/16 09:00:00 AM,14.230,51.0,2.85,,
192,08/17/16 03:00:00 PM,22.238,336.0,2.87,,
193,08/17/16 09:00:00 PM,17.379,0.0,2.85,,
194,08/18/16 03:00:00 AM,16.523,0.0,2.85,,
195,08/18/16 09:00:00 AM,18.045,53.0,2.85,,
196,08/18/16 03:00:00 PM,27.764,336.0,2.89,,
197,08/18/16 09:00:00 PM,21.473,0.0,2.87,,
198,08/19/16 03:00:00 AM,19.187,0.0,2.87,,
199,08/19/16 09:00:00 AM,19.187,62.0,2.87,,
200,08/19/16 03:00:00 PM,26.781,352.0,2.89,,
201,08/19/16 09:00:00 PM,19.948,0.0,2.85,,
202,08/20/16 03:00:00 AM,18.426,0.0,2.87,,
