Plot Title: 10166320,,,,,
#,"Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V",End Of File
1,7/14/2015 9:00,16.713,512,3.17,
2,7/14/2015 15:00,19.662,416,3.14,
3,7/14/2015 21:00,12.401,0,3.12,
4,7/15/2015 3:00,10.455,0,3.08,
5,7/15/2015 9:00,16.332,512,3.1,
6,7/15/2015 15:00,19.472,480,3.1,
7,7/15/2015 21:00,12.98,0,3.08,
8,7/16/2015 3:00,10.748,0,3.03,
9,7/16/2015 9:00,16.141,576,3.05,
10,7/16/2015 15:00,17.57,480,3.05,
11,7/16/2015 21:00,11.722,0,3.03,
12,7/17/2015 3:00,9.571,0,3.01,
13,7/17/2015 9:00,16.427,896,3.01,
14,7/17/2015 15:00,19.662,464,3.01,
15,7/17/2015 21:00,14.613,0,3.03,
16,7/18/2015 3:00,13.846,0,3.01,
17,7/18/2015 9:00,20.519,576,3.01,
18,7/18/2015 15:00,22.908,448,3.03,
19,7/18/2015 21:00,17.57,0,3.01,
20,7/19/2015 3:00,16.046,0,2.99,
21,7/19/2015 9:00,23.004,496,3.01,
22,7/19/2015 15:00,24.448,384,3.01,
23,7/19/2015 21:00,17.57,0,2.99,
24,7/20/2015 3:00,14.038,0,2.99,
25,7/20/2015 9:00,20.996,400,2.99,
26,7/20/2015 15:00,23.196,368,2.99,
27,7/20/2015 21:00,15.951,0,2.97,
28,7/21/2015 3:00,13.75,0,2.97,
29,7/21/2015 9:00,19.377,384,2.99,
30,7/21/2015 15:00,20.138,368,2.97,
31,7/21/2015 21:00,11.819,0,2.95,
32,7/22/2015 3:00,9.472,0,2.95,
33,7/22/2015 9:00,14.9,384,2.95,
34,7/22/2015 15:00,17.665,384,2.95,
35,7/22/2015 21:00,10.748,0,2.93,
36,7/23/2015 3:00,8.779,0,2.93,
37,7/23/2015 9:00,14.23,368,2.93,
38,7/23/2015 15:00,18.616,368,2.95,
39,7/23/2015 21:00,12.787,0,2.93,
40,7/24/2015 3:00,10.455,0,2.91,
41,7/24/2015 9:00,16.046,352,2.93,
42,7/24/2015 15:00,19.472,368,2.95,
43,7/24/2015 21:00,13.75,0,2.93,
44,7/25/2015 3:00,11.334,0,2.91,
45,7/25/2015 9:00,15.187,704,2.91,
46,7/25/2015 15:00,16.141,352,2.91,
47,7/25/2015 21:00,11.916,0,2.91,
