Plot Title: 10169165,,,,,,
#,"Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V",Bad Battery,End Of File
1,7/13/2015 21:00,13.75,0,2.89,,
2,7/14/2015 3:00,12.013,0,2.87,,
3,7/14/2015 9:00,12.69,73,2.89,,
4,7/14/2015 15:00,19.853,3200,2.89,,
5,7/14/2015 21:00,13.942,0,2.89,,
6,7/15/2015 3:00,11.819,0,2.87,,
7,7/15/2015 9:00,12.013,50,2.87,,
8,7/15/2015 15:00,20.615,512,2.89,,
9,7/15/2015 21:00,14.23,0,2.89,,
10,7/16/2015 3:00,11.625,0,2.87,,
11,7/16/2015 9:00,11.431,76,2.87,,
12,7/16/2015 15:00,18.331,576,2.89,,
13,7/16/2015 21:00,12.883,0,2.87,,
14,7/17/2015 3:00,10.259,0,2.87,,
15,7/17/2015 9:00,11.819,91,2.87,,
16,7/17/2015 15:00,21.378,512,2.89,,
17,7/17/2015 21:00,15.855,0,2.87,,
18,7/18/2015 3:00,14.325,0,2.89,,
19,7/18/2015 9:00,16.903,50,2.89,,
20,7/18/2015 15:00,25.125,512,2.89,,
21,7/18/2015 21:00,19.853,0,2.89,,
22,7/19/2015 3:00,18.045,0,2.89,,
23,7/19/2015 9:00,18.045,48,2.89,,
24,7/19/2015 15:00,25.708,480,2.91,,
25,7/19/2015 21:00,19.567,0,2.91,,
26,7/20/2015 3:00,15.76,0,2.89,,
27,7/20/2015 9:00,15.76,47,2.89,,
28,7/20/2015 15:00,24.351,480,2.91,,
29,7/20/2015 21:00,17.95,0,2.89,,
30,7/21/2015 3:00,14.996,0,2.91,,
31,7/21/2015 9:00,14.613,49,2.89,,
32,7/21/2015 15:00,21.664,480,2.91,,
33,7/21/2015 21:00,12.69,0,2.89,,
34,7/22/2015 3:00,10.553,0,2.87,,
35,7/22/2015 9:00,10.553,49,2.87,,
36,7/22/2015 15:00,18.616,480,2.89,,
37,7/22/2015 21:00,12.013,0,2.87,,
38,7/23/2015 3:00,10.063,0,2.87,,
39,7/23/2015 9:00,10.553,48,2.87,,
40,7/23/2015 15:00,19.758,896,2.89,,
41,7/23/2015 21:00,14.038,0,2.89,,
42,7/24/2015 3:00,11.722,0,2.87,,
43,7/24/2015 9:00,12.304,48,2.87,,
44,7/24/2015 15:00,20.71,1920,2.89,,
45,7/24/2015 21:00,15.187,0,2.87,,
