Plot Title: 10169128,,,,,,
#,"Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V",Bad Battery,End Of File
1,7/14/2015 9:00,23.773,1088,2.89,,
2,7/14/2015 15:00,21.187,256,2.87,,
3,7/14/2015 21:00,12.497,0,2.85,,
4,7/15/2015 3:00,10.553,0,2.85,,
5,7/15/2015 9:00,21.664,1024,2.87,,
6,7/15/2015 15:00,22.717,992,2.89,,
7,7/15/2015 21:00,12.883,0,2.85,,
8,7/16/2015 3:00,10.748,0,2.85,,
9,7/16/2015 9:00,18.616,992,2.87,,
10,7/16/2015 15:00,20.043,960,2.87,,
11,7/16/2015 21:00,11.528,0,2.85,,
12,7/17/2015 3:00,9.472,0,2.87,,
13,7/17/2015 9:00,17.094,864,2.87,,
14,7/17/2015 15:00,20.901,864,2.87,,
15,7/17/2015 21:00,14.517,0,2.87,,
16,7/18/2015 3:00,13.461,0,2.87,,
17,7/18/2015 9:00,20.519,432,2.87,,
18,7/18/2015 15:00,23.292,864,2.89,,
19,7/18/2015 21:00,17.094,0,2.87,,
20,7/19/2015 3:00,15.569,0,2.85,,
21,7/19/2015 9:00,21.473,464,2.87,,
22,7/19/2015 15:00,23.773,768,2.89,,
23,7/19/2015 21:00,16.903,0,2.87,,
24,7/20/2015 3:00,13.942,0,2.87,,
25,7/20/2015 9:00,18.901,480,2.89,,
26,7/20/2015 15:00,23.004,864,2.89,,
27,7/20/2015 21:00,15.569,0,2.87,,
28,7/21/2015 3:00,13.558,0,2.87,,
29,7/21/2015 9:00,17.284,576,2.87,,
30,7/21/2015 15:00,20.996,576,2.87,,
31,7/21/2015 21:00,11.722,0,2.85,,
32,7/22/2015 3:00,9.472,0,2.87,,
33,7/22/2015 9:00,13.846,576,2.87,,
34,7/22/2015 15:00,18.806,672,2.87,,
35,7/22/2015 21:00,10.748,0,2.85,,
36,7/23/2015 3:00,8.779,0,2.87,,
37,7/23/2015 9:00,13.461,464,2.87,,
38,7/23/2015 15:00,19.472,480,2.89,,
39,7/23/2015 21:00,12.497,0,2.85,,
40,7/24/2015 3:00,10.357,0,2.85,,
41,7/24/2015 9:00,14.804,416,2.87,,
42,7/24/2015 15:00,20.138,480,2.87,,
43,7/24/2015 21:00,13.461,0,2.87,,
44,7/25/2015 3:00,11.236,0,2.85,,
45,7/25/2015 9:00,15.855,1024,2.85,,
46,7/25/2015 15:00,17.094,512,2.87,,
47,7/25/2015 21:00,11.819,0,2.85,,
48,7/26/2015 3:00,10.063,0,2.85,,
49,7/26/2015 9:00,11.334,224,2.85,,
50,7/26/2015 15:00,13.75,432,2.85,,
51,7/26/2015 21:00,10.455,0,2.85,,
52,7/27/2015 3:00,9.373,0,2.87,,
