Plot Title: 10166316,,,,,,,,
#,"Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V",Coupler Attached,Coupler Detached,Stopped,End Of File
64,7/30/2015 15:00,28.853,512,2.95,,,,
65,7/30/2015 21:00,20.043,0,2.93,,,,
66,7/31/2015 3:00,18.236,0,2.93,,,,
67,7/31/2015 9:00,22.717,512,2.93,,,,
68,7/31/2015 15:00,29.752,512,2.93,,,,
69,7/31/2015 21:00,19.567,0,2.95,,,,
70,8/1/2015 3:00,17.76,0,2.93,,,,
71,8/1/2015 9:00,24.351,1024,2.95,,,,
72,8/1/2015 15:00,32.188,1152,2.95,,,,
73,8/1/2015 21:00,19.567,0,2.95,,,,
74,8/2/2015 3:00,16.332,0,2.91,,,,
75,8/2/2015 9:00,22.429,1280,2.93,,,,
76,8/2/2015 15:00,26.097,1216,2.93,,,,
77,8/2/2015 21:00,18.14,0,2.93,,,,
78,8/3/2015 3:00,16.427,0,2.91,,,,
79,8/3/2015 9:00,23.1,1664,2.93,,,,
80,8/3/2015 15:00,21.473,800,2.93,,,,
81,8/3/2015 21:00,13.846,0,2.91,,,,
82,8/4/2015 3:00,12.013,0,2.87,,,,
83,8/4/2015 9:00,15.664,672,2.89,,,,
84,8/4/2015 15:00,21.091,768,2.91,,,,
85,8/4/2015 21:00,11.528,0,2.87,,,,
86,8/5/2015 3:00,8.879,0,2.87,,,,
87,8/5/2015 9:00,11.916,464,2.87,,,,
88,8/5/2015 15:00,18.331,672,2.89,,,,
89,8/5/2015 21:00,9.768,0,2.85,,,,
90,8/6/2015 3:00,8.481,0,2.87,,,,
91,8/6/2015 9:00,10.944,448,2.85,,,,
92,8/6/2015 15:00,19.472,576,2.89,,,,
93,8/6/2015 21:00,11.041,0,2.85,,,,
94,8/7/2015 3:00,9.472,0,2.87,,,,
95,8/7/2015 9:00,13.461,464,2.87,,,,
96,8/7/2015 15:00,20.234,512,2.89,,,,
97,8/7/2015 21:00,12.11,0,2.87,,,,
98,8/8/2015 3:00,9.669,0,2.85,,,,
99,8/8/2015 9:00,13.269,464,2.87,,,,
100,8/8/2015 15:00,19.092,480,2.89,,,,
101,8/8/2015 21:00,12.401,0,2.87,,,,
102,8/9/2015 3:00,10.651,0,2.85,,,,
103,8/9/2015 9:00,16.903,1344,2.87,,,,
104,8/9/2015 15:00,19.092,800,2.89,,,,
105,8/9/2015 21:00,13.461,0,2.87,,,,
106,8/10/2015 3:00,9.768,0,2.85,,,,
107,8/10/2015 9:00,15.569,960,2.87,,,,
108,8/10/2015 15:00,22.046,1344,2.89,,,,
109,8/10/2015 21:00,13.173,0,2.87,,,,
110,8/11/2015 3:00,11.722,0,2.85,,,,
111,8/11/2015 9:00,18.331,1280,2.89,,,,
112,8/11/2015 15:00,23.004,672,2.91,,,,
113,8/11/2015 21:00,14.613,0,2.89,,,,
114,8/12/2015 3:00,12.304,0,2.87,,,,
115,8/12/2015 9:00,16.999,480,2.89,,,,
116,8/12/2015 15:00,22.333,512,2.91,,,,
117,8/12/2015 21:00,14.804,0,2.89,,,,
118,8/13/2015 3:00,12.401,0,2.87,,,,
119,8/13/2015 9:00,17.094,448,2.89,,,,
120,8/13/2015 15:00,22.429,896,2.91,,,,
121,8/13/2015 21:00,13.654,0,2.89,,,,
122,8/14/2015 3:00,11.041,0,2.85,,,,
123,8/14/2015 9:00,10.846,672,2.85,,,,
124,8/14/2015 15:00,15.569,1152,2.87,,,,
125,8/14/2015 21:00,11.041,0,2.85,,,,
126,8/15/2015 3:00,9.866,0,2.85,,,,
127,8/15/2015 9:00,11.819,480,2.85,,,,
128,8/15/2015 15:00,16.713,480,2.87,,,,
129,8/15/2015 21:00,9.472,0,2.87,,,,
130,8/16/2015 3:00,7.381,0,2.85,,,,
131,8/16/2015 9:00,11.139,432,2.85,,,,
132,8/16/2015 15:00,18.521,480,2.89,,,,
133,8/16/2015 21:00,12.401,0,2.87,,,,
134,8/17/2015 3:00,10.651,0,2.85,,,,
135,8/17/2015 9:00,14.709,464,2.87,,,,
136,8/17/2015 15:00,21.664,512,2.89,,,,
137,8/17/2015 21:00,15.282,0,2.87,,,,
138,8/18/2015 3:00,14.134,0,2.87,,,,
139,8/18/2015 9:00,17.475,448,2.89,,,,
140,8/18/2015 15:00,24.931,576,2.91,,,,
141,8/18/2015 21:00,17.665,0,2.89,,,,
142,8/19/2015 3:00,16.237,0,2.89,,,,
143,8/19/2015 9:00,19.758,512,2.89,,,,
144,8/19/2015 15:00,23.966,480,2.91,,,,
145,8/19/2015 21:00,16.427,0,2.89,,,,
146,8/20/2015 3:00,12.594,0,2.87,,,,
147,8/20/2015 9:00,14.421,368,2.89,,,,
148,8/20/2015 15:00,19.092,448,2.91,,,,
149,8/20/2015 21:00,11.625,0,2.87,,,,
150,8/21/2015 3:00,9.275,0,2.87,,,,
151,8/21/2015 9:00,11.625,384,2.85,,,,
152,8/21/2015 15:00,16.332,464,2.87,,,,
153,8/21/2015 21:00,10.063,0,2.85,,,,
154,8/22/2015 3:00,7.983,0,2.85,,,,
155,8/22/2015 9:00,12.304,448,2.85,,,,
156,8/22/2015 15:00,20.329,480,2.87,,,,
157,8/22/2015 21:00,14.038,0,2.87,,,,
158,8/23/2015 3:00,14.517,0,2.87,,,,
159,8/23/2015 9:00,18.236,672,2.89,,,,
160,8/23/2015 15:00,23.388,1408,2.91,,,,
161,8/23/2015 21:00,13.846,0,2.89,,,,
162,8/24/2015 3:00,12.11,0,2.87,,,,
163,8/24/2015 9:00,17.57,512,2.89,,,,
164,8/24/2015 15:00,21.473,608,2.89,,,,
165,8/24/2015 21:00,12.787,0,2.87,,,,
166,8/25/2015 3:00,11.334,0,2.85,,,,
167,8/25/2015 9:00,15.951,480,2.87,,,,
168,8/25/2015 15:00,21.091,576,2.89,,,,
169,8/25/2015 21:00,14.134,0,2.89,,,,
170,8/26/2015 3:00,13.461,0,2.87,,,,
171,8/26/2015 9:00,18.331,768,2.89,,,,
172,8/26/2015 15:00,22.238,992,2.91,,,,
173,8/26/2015 21:00,13.654,0,2.89,,,,
174,8/27/2015 3:00,12.304,0,2.87,,,,
175,8/27/2015 9:00,16.903,512,2.87,,,,
176,8/27/2015 15:00,21.664,480,2.89,,,,
177,8/27/2015 21:00,15.378,0,2.87,,,,
178,8/28/2015 3:00,12.401,0,2.87,,,,
179,8/28/2015 9:00,18.236,768,2.89,,,,
180,8/28/2015 15:00,24.448,1024,2.91,,,,
181,8/28/2015 21:00,16.237,0,2.89,,,,
182,8/29/2015 3:00,14.9,0,2.89,,,,
183,8/29/2015 9:00,12.013,864,2.87,,,,
184,8/29/2015 15:00,14.613,576,2.89,,,,
185,8/29/2015 21:00,10.259,0,2.85,,,,
186,8/30/2015 3:00,8.978,0,2.87,,,,
187,8/30/2015 9:00,8.382,432,2.87,,,,
188,8/30/2015 15:00,9.965,576,2.85,,,,
189,8/30/2015 21:00,8.182,0,2.85,,,,
190,8/31/2015 3:00,7.179,0,2.85,,,,
191,8/31/2015 9:00,8.282,352,2.85,,,,
192,8/31/2015 15:00,13.461,480,2.85,,,,
193,8/31/2015 21:00,8.879,0,2.87,,,,
194,9/1/2015 3:00,8.082,0,2.85,,,,
195,9/1/2015 9:00,9.669,368,2.85,,,,
196,9/1/2015 15:00,14.996,464,2.87,,,,
197,9/1/2015 21:00,9.571,0,2.87,,,,
198,9/2/2015 3:00,8.779,0,2.85,,,,
199,9/2/2015 9:00,8.082,288,2.85,,,,
200,9/2/2015 15:00,9.472,216,2.87,,,,
201,9/2/2015 21:00,6.775,0,2.83,,,,
202,9/3/2015 3:00,4.623,0,2.83,,,,
203,9/3/2015 9:00,7.079,416,2.83,,,,
204,9/3/2015 15:00,8.382,368,2.85,,,,
205,9/3/2015 21:00,4.207,0,2.83,,,,
206,9/4/2015 3:00,3.472,0,2.81,,,,
207,9/4/2015 9:00,8.779,864,2.83,,,,
208,9/4/2015 15:00,0.563,240,2.79,,,,
209,9/4/2015 21:00,0.232,0,2.77,,,,
210,9/5/2015 3:00,1.003,0,2.79,,,,
211,9/5/2015 9:00,4.207,400,2.81,,,,
212,9/5/2015 15:00,8.581,512,2.83,,,,
213,9/5/2015 21:00,3.683,0,2.81,,,,
214,9/6/2015 3:00,3.049,0,2.81,,,,
215,9/6/2015 9:00,7.582,768,2.83,,,,
216,9/6/2015 15:00,13.173,1536,2.85,,,,
217,9/6/2015 21:00,5.962,0,2.83,,,,
218,9/7/2015 3:00,4.831,0,2.81,,,,
219,9/7/2015 9:00,7.381,352,2.83,,,,
220,9/7/2015 15:00,12.013,384,2.85,,,,
221,9/7/2015 21:00,9.077,0,2.85,,,,
222,9/8/2015 3:00,8.382,0,2.85,,,,
223,9/8/2015 9:00,10.651,336,2.85,,,,
224,9/8/2015 15:00,15.664,384,2.85,,,,
225,9/8/2015 21:00,12.401,0,2.85,,,,
226,9/9/2015 3:00,11.819,0,2.85,,,,
227,9/9/2015 9:00,13.461,320,2.87,,,,
228,9/9/2015 15:00,17.094,352,2.87,,,,
229,9/9/2015 21:00,12.98,0,2.87,,,,
230,9/10/2015 3:00,11.916,0,2.85,,,,
231,9/10/2015 9:00,14.421,320,2.87,,,,
232,9/10/2015 15:00,19.187,480,2.89,,,,
233,9/10/2015 21:00,15.091,0,2.87,,,,
234,9/11/2015 3:00,14.613,0,2.89,,,,
235,9/11/2015 9:00,17.475,368,2.89,,,,
236,9/11/2015 15:00,22.621,480,2.91,,,,
237,9/11/2015 21:00,16.999,0,2.89,,,,
238,9/12/2015 3:00,16.427,0,2.89,,,,
239,9/12/2015 9:00,16.999,352,2.89,,,,
240,9/12/2015 15:00,19.948,368,2.89,,,,
241,9/12/2015 21:00,14.038,0,2.89,,,,
242,9/13/2015 3:00,11.431,0,2.87,,,,
243,9/13/2015 9:00,12.883,288,2.87,,,,
244,9/13/2015 15:00,16.523,608,2.87,,,,
245,9/13/2015 21:00,9.176,0,2.87,,,,
246,9/14/2015 3:00,7.882,0,2.87,,,,
247,9/14/2015 9:00,9.077,576,2.87,,,,
248,9/14/2015 15:00,11.819,608,2.85,,,,
249,9/14/2015 21:00,4.831,0,2.83,,,,
250,9/15/2015 3:00,3.367,0,2.83,,,,
251,9/15/2015 9:00,7.882,1152,2.85,,,,
252,9/15/2015 15:00,9.669,1152,2.85,,,,
253,9/15/2015 21:00,4.831,0,2.83,,,,
254,9/16/2015 3:00,4.727,0,2.83,,,,
255,9/16/2015 9:00,7.481,480,2.83,,,,
256,9/16/2015 15:00,8.68,320,2.85,,,,
257,9/16/2015 21:00,6.674,0,2.83,,,,
258,9/17/2015 3:00,5.757,0,2.83,,,,
259,9/17/2015 9:00,6.674,288,2.83,,,,
260,9/17/2015 15:00,8.68,176,2.85,,,,
261,9/17/2015 21:00,7.28,0,2.83,,,,
262,9/18/2015 3:00,4.623,0,2.83,,,,
263,9/18/2015 9:00,6.573,256,2.83,,,,
264,9/18/2015 15:00,10.161,304,2.85,,,,
265,9/18/2015 21:00,7.782,0,2.85,,,,
266,9/19/2015 3:00,6.877,0,2.83,,,,
267,9/19/2015 9:00,9.275,248,2.85,,,,
268,9/19/2015 15:00,12.401,288,2.85,,,,
269,9/19/2015 21:00,9.965,0,2.85,,,,
270,9/20/2015 3:00,9.571,0,2.87,,,,
271,9/20/2015 9:00,11.431,240,2.85,,,,
272,9/20/2015 15:00,13.846,272,2.87,,,,
273,9/20/2015 21:00,10.651,0,2.85,,,,
274,9/21/2015 3:00,10.748,0,2.85,,,,
275,9/21/2015 9:00,12.013,480,2.85,,,,
276,9/21/2015 15:00,13.654,304,2.87,,,,
277,9/21/2015 21:00,9.373,0,2.87,,,,
278,9/22/2015 3:00,9.373,0,2.87,,,,
279,9/22/2015 9:00,8.68,272,2.85,,,,
280,9/22/2015 15:00,11.528,336,2.85,,,,
281,9/22/2015 21:00,7.782,0,2.85,,,,
282,9/23/2015 3:00,6.166,0,2.83,,,,
283,9/23/2015 9:00,7.079,224,2.83,,,,
284,9/23/2015 15:00,11.139,272,2.85,,,,
285,9/23/2015 21:00,8.282,0,2.85,,,,
286,9/24/2015 3:00,9.275,0,2.87,,,,
287,9/24/2015 9:00,13.173,768,2.85,,,,
288,9/24/2015 15:00,13.558,256,2.87,,,,
289,9/24/2015 21:00,10.357,0,2.85,,,,
290,9/25/2015 3:00,9.768,0,2.85,,,,
291,9/25/2015 9:00,11.236,224,2.85,,,,
292,9/25/2015 15:00,16.332,496,2.87,,,,
293,9/25/2015 21:00,9.866,0,2.85,,,,
294,9/26/2015 3:00,9.669,0,2.85,,,,
295,9/26/2015 9:00,10.748,512,2.85,,,,
296,9/26/2015 15:00,11.334,336,2.85,,,,
297,9/26/2015 21:00,6.877,0,2.85,,,,
298,9/27/2015 3:00,3.998,0,2.83,,,,
299,9/27/2015 9:00,5.141,200,2.83,,,,
300,9/27/2015 15:00,9.669,256,2.85,,,,
301,9/27/2015 21:00,6.775,0,2.83,,,,
302,9/28/2015 3:00,6.877,0,2.83,,,,
303,9/28/2015 9:00,9.866,400,2.85,,,,
304,9/28/2015 15:00,14.23,256,2.87,,,,
305,9/28/2015 21:00,10.846,0,2.85,,,,
306,9/29/2015 3:00,10.846,0,2.85,,,,
307,9/29/2015 9:00,12.207,192,2.85,,,,
308,9/29/2015 15:00,14.613,240,2.87,,,,
309,9/29/2015 21:00,9.768,0,2.85,,,,
310,9/30/2015 3:00,8.282,0,2.85,,,,
311,9/30/2015 9:00,9.571,192,2.87,,,,
312,9/30/2015 15:00,12.594,232,2.85,,,,
313,9/30/2015 21:00,8.68,0,2.87,,,,
314,10/1/2015 3:00,8.68,0,2.85,,,,
315,10/1/2015 9:00,10.553,192,2.85,,,,
316,10/1/2015 15:00,12.401,240,2.85,,,,
317,10/1/2015 21:00,7.983,0,2.85,,,,
318,10/2/2015 3:00,6.471,0,2.83,,,,
319,10/2/2015 9:00,8.382,800,2.85,,,,
320,10/2/2015 15:00,12.207,117,2.85,,,,
321,10/2/2015 21:00,7.179,0,2.85,,,,
322,10/3/2015 3:00,5.86,0,2.83,,,,
323,10/3/2015 9:00,4.519,184,2.83,,,,
324,10/3/2015 15:00,9.077,960,2.85,,,,
325,10/3/2015 21:00,7.381,0,2.85,,,,
326,10/4/2015 3:00,7.079,0,2.83,,,,
327,10/4/2015 9:00,7.782,168,2.85,,,,
328,10/4/2015 15:00,12.69,608,2.85,,,,
329,10/4/2015 21:00,7.782,0,2.85,,,,
330,10/5/2015 3:00,8.082,0,2.85,,,,
331,10/5/2015 9:00,9.472,160,2.85,,,,
332,10/5/2015 15:00,14.421,208,2.87,,,,
333,10/5/2015 21:00,11.431,0,2.85,,,,
334,10/6/2015 3:00,10.357,0,2.85,,,,
335,10/6/2015 9:00,13.558,672,2.85,,,,
336,10/6/2015 15:00,13.75,272,2.87,,,,
337,10/6/2015 21:00,10.259,0,2.85,,,,
338,10/7/2015 3:00,10.944,0,2.85,,,,
339,10/7/2015 9:00,14.613,608,2.87,,,,
340,10/7/2015 15:00,16.808,608,2.87,,,,
341,10/7/2015 21:00,11.625,0,2.85,,,,
342,10/8/2015 3:00,11.625,0,2.85,,,,
343,10/8/2015 9:00,14.996,864,2.87,,,,
344,10/8/2015 15:00,16.808,768,2.87,,,,
345,10/8/2015 21:00,12.69,0,2.87,,,,
346,10/9/2015 3:00,12.207,0,2.85,,,,
347,10/9/2015 9:00,15.187,384,2.85,,,,
348,10/9/2015 15:00,17.379,672,2.87,,,,
349,10/9/2015 21:00,11.819,0,2.85,,,,
350,10/10/2015 3:00,12.98,0,2.87,,,,
351,10/10/2015 9:00,11.625,136,2.85,,,,
352,10/10/2015 15:00,11.041,320,2.85,,,,
353,10/10/2015 21:00,7.381,0,2.85,,,,
354,10/11/2015 3:00,7.28,0,2.85,,,,
355,10/11/2015 9:00,5.45,128,2.83,,,,
356,10/11/2015 15:00,9.768,184,2.85,,,,
357,10/11/2015 21:00,7.782,0,2.85,,,,
358,10/12/2015 3:00,7.179,0,2.85,,,,
359,10/12/2015 9:00,8.182,128,2.85,,,,
360,10/12/2015 15:00,10.944,168,2.85,,,,
361,10/12/2015 21:00,8.978,0,2.85,,,,
362,10/13/2015 3:00,8.879,0,2.85,,,,
363,10/13/2015 9:00,9.472,128,2.85,,,,
364,10/13/2015 15:00,12.594,168,2.85,,,,
365,10/13/2015 21:00,10.161,0,2.85,,,,
366,10/14/2015 3:00,9.768,0,2.85,,,,
367,10/14/2015 9:00,11.431,168,2.85,,,,
368,10/14/2015 15:00,14.709,208,2.87,,,,
369,10/14/2015 21:00,12.787,0,2.85,,,,
370,10/15/2015 3:00,12.207,0,2.85,,,,
371,10/15/2015 9:00,13.173,136,2.85,,,,
372,10/15/2015 15:00,16.618,136,2.87,,,,
373,10/15/2015 21:00,14.134,0,2.87,,,,
374,10/16/2015 3:00,13.269,0,2.87,,,,
375,10/16/2015 9:00,16.046,384,2.87,,,,
376,10/16/2015 15:00,18.806,352,2.89,,,,
377,10/16/2015 21:00,13.461,0,2.87,,,,
378,10/17/2015 3:00,11.722,0,2.85,,,,
379,10/17/2015 9:00,12.594,512,2.85,,,,
380,10/17/2015 15:00,10.553,184,2.85,,,,
381,10/17/2015 21:00,9.077,0,2.87,,,,
382,10/18/2015 3:00,8.779,0,2.87,,,,
383,10/18/2015 9:00,9.472,480,2.87,,,,
384,10/18/2015 15:00,12.11,496,2.85,,,,
385,10/18/2015 21:00,7.882,0,2.85,,,,
386,10/19/2015 3:00,7.682,0,2.85,,,,
387,10/19/2015 9:00,8.082,184,2.85,,,,
388,10/19/2015 15:00,9.373,216,2.85,,,,
389,10/19/2015 21:00,7.381,0,2.85,,,,
390,10/20/2015 3:00,4.311,0,2.83,,,,
391,10/20/2015 9:00,4.934,208,2.81,,,,
392,10/20/2015 15:00,7.983,136,2.85,,,,
393,10/20/2015 21:00,6.573,0,2.83,,,,
394,10/21/2015 3:00,5.86,0,2.83,,,,
395,10/21/2015 9:00,7.179,232,2.83,,,,
396,10/21/2015 15:00,9.275,152,2.85,,,,
397,10/21/2015 21:00,7.179,0,2.83,,,,
398,10/22/2015 3:00,6.674,0,2.83,,,,
399,10/22/2015 9:00,4.102,109,2.83,,,,
400,10/22/2015 15:00,7.481,168,2.83,,,,
401,10/22/2015 21:00,4.623,0,2.83,,,,
402,10/23/2015 3:00,3.472,0,2.81,,,,
403,10/23/2015 9:00,5.347,118,2.81,,,,
404,10/23/2015 15:00,11.916,480,2.85,,,,
405,10/23/2015 21:00,8.779,0,2.85,,,,
406,10/24/2015 3:00,8.879,0,2.85,,,,
407,10/24/2015 9:00,10.357,512,2.83,,,,
408,10/24/2015 15:00,10.651,248,2.85,,,,
409,10/24/2015 21:00,8.182,0,2.85,,,,
410,10/25/2015 3:00,7.28,0,2.83,,,,
411,10/25/2015 9:00,7.381,56,2.83,,,,
412,10/25/2015 15:00,7.079,65,2.83,,,,
413,10/25/2015 21:00,5.45,0,2.81,,,,
414,10/26/2015 3:00,4.727,0,2.83,,,,
415,10/26/2015 9:00,5.86,448,2.81,,,,
416,10/26/2015 15:00,5.757,124,2.81,,,,
417,10/26/2015 21:00,3.472,0,2.81,,,,
418,10/27/2015 3:00,3.998,0,2.81,,,,
419,10/27/2015 9:00,7.179,288,2.83,,,,
420,10/27/2015 15:00,11.236,304,2.85,,,,
421,10/27/2015 21:00,7.782,0,2.83,,,,
422,10/28/2015 3:00,7.079,0,2.83,,,,
423,10/28/2015 9:00,6.877,248,2.83,,,,
424,10/28/2015 15:00,7.481,232,2.83,,,,
425,10/28/2015 21:00,6.166,0,2.83,,,,
426,10/29/2015 3:00,6.471,0,2.83,,,,
427,10/29/2015 9:00,6.877,608,2.81,,,,
428,10/29/2015 15:00,9.373,672,2.85,,,,
429,10/29/2015 21:00,5.962,0,2.81,,,,
430,10/30/2015 3:00,5.552,0,2.81,,,,
431,10/30/2015 9:00,6.37,208,2.83,,,,
432,10/30/2015 15:00,8.779,128,2.85,,,,
433,10/30/2015 21:00,8.978,0,2.85,,,,
434,10/31/2015 3:00,9.176,0,2.85,,,,
435,10/31/2015 9:00,9.275,216,2.85,,,,
436,10/31/2015 15:00,9.373,69,2.85,,,,
437,10/31/2015 21:00,8.581,0,2.85,,,,
438,11/1/2015 3:00,5.552,0,2.81,,,,
439,11/1/2015 9:00,4.934,208,2.81,,,,
440,11/1/2015 15:00,4.519,152,2.83,,,,
441,11/1/2015 21:00,3.049,0,2.81,,,,
442,11/2/2015 3:00,2.624,0,2.81,,,,
443,11/2/2015 9:00,1.33,208,2.79,,,,
444,11/2/2015 15:00,3.998,240,2.81,,,,
445,11/2/2015 21:00,1.764,0,2.79,,,,
446,11/3/2015 3:00,0.674,0,2.79,,,,
447,11/3/2015 9:00,2.088,512,2.79,,,,
448,11/3/2015 15:00,0.563,200,2.77,,,,
449,11/3/2015 21:00,-0.325,0,2.77,,,,
450,11/4/2015 3:00,-1.001,0,2.79,,,,
451,11/4/2015 9:00,-0.662,120,2.79,,,,
452,11/4/2015 15:00,-0.213,97,2.77,,,,
453,11/4/2015 21:00,-0.102,0,2.77,,,,
454,11/5/2015 3:00,0.01,0,2.77,,,,
455,11/5/2015 9:00,0.563,256,2.77,,,,
456,11/5/2015 15:00,0.784,144,2.77,,,,
457,11/5/2015 21:00,1.656,0,2.79,,,,
458,11/6/2015 3:00,0.893,0,2.77,,,,
459,11/6/2015 9:00,0.674,102,2.77,,,,
460,11/6/2015 15:00,3.578,104,2.81,,,,
461,11/6/2015 21:00,3.155,0,2.79,,,,
462,11/7/2015 3:00,1.872,0,2.79,,,,
463,11/7/2015 9:00,4.102,352,2.81,,,,
464,11/7/2015 15:00,6.775,304,2.81,,,,
465,11/7/2015 21:00,4.415,0,2.81,,,,
466,11/8/2015 3:00,3.998,0,2.81,,,,
467,11/8/2015 9:00,2.943,192,2.81,,,,
468,11/8/2015 15:00,2.624,480,2.79,,,,
469,11/8/2015 21:00,0.343,0,2.77,,,,
470,11/9/2015 3:00,0.343,0,2.77,,,,
471,11/9/2015 9:00,0.563,136,2.77,,,,
472,11/9/2015 15:00,0.343,160,2.77,,,,
473,11/9/2015 21:00,0.343,0,2.77,,,,
474,11/10/2015 3:00,0.232,0,2.77,,,,
475,11/10/2015 9:00,0.343,81,2.77,,,,
476,11/10/2015 15:00,0.674,136,2.77,,,,
477,11/10/2015 21:00,0.453,0,2.77,,,,
478,11/11/2015 3:00,0.453,0,2.77,,,,
479,11/11/2015 9:00,0.563,54,2.77,,,,
480,11/11/2015 15:00,0.453,47,2.77,,,,
481,11/11/2015 21:00,0.343,0,2.77,,,,
482,11/12/2015 3:00,0.01,0,2.77,,,,
483,11/12/2015 9:00,-0.325,21,2.77,,,,
484,11/12/2015 15:00,0.453,40,2.77,,,,
485,11/12/2015 21:00,0.453,0,2.77,,,,
486,11/13/2015 3:00,0.343,0,2.77,,,,
487,11/13/2015 9:00,0.343,35,2.77,,,,
488,11/13/2015 15:00,4.519,78,2.81,,,,
489,11/13/2015 21:00,4.311,0,2.81,,,,
490,11/14/2015 3:00,3.367,0,2.81,,,,
491,11/14/2015 9:00,3.683,368,2.81,,,,
492,11/14/2015 15:00,5.244,384,2.79,,,,
493,11/14/2015 21:00,3.367,0,2.81,,,,
494,11/15/2015 3:00,3.788,0,2.81,,,,
495,11/15/2015 9:00,0.453,26,2.77,,,,
496,11/15/2015 15:00,0.453,7,2.77,,,,
497,11/15/2015 21:00,0.453,0,2.77,,,,
498,11/16/2015 3:00,0.453,0,2.77,,,,
499,11/16/2015 9:00,0.453,1,2.77,,,,
500,11/16/2015 15:00,0.453,1,2.77,,,,
501,11/16/2015 21:00,0.343,0,2.77,,,,
502,11/17/2015 3:00,0.121,0,2.77,,,,
503,11/17/2015 9:00,0.232,49,2.77,,,,
504,11/17/2015 15:00,0.232,9,2.77,,,,
505,11/17/2015 21:00,0.343,0,2.77,,,,
506,11/18/2015 3:00,0.343,0,2.77,,,,
507,11/18/2015 9:00,0.232,152,2.77,,,,
508,11/18/2015 15:00,0.674,56,2.77,,,,
509,11/18/2015 21:00,0.232,0,2.77,,,,
510,11/19/2015 3:00,2.517,0,2.79,,,,
511,11/19/2015 9:00,5.347,72,2.79,,,,
