Plot Title: 10169139,,,,,,,,
#,"Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V",Coupler Attached,Coupler Detached,Stopped,End Of File
328,10/4/2015 15:00,14.325,50,2.87,,,,
329,10/4/2015 21:00,10.063,0,2.85,,,,
330,10/5/2015 3:00,11.916,0,2.85,,,,
331,10/5/2015 9:00,13.846,29,2.87,,,,
332,10/5/2015 15:00,22.142,128,2.89,,,,
333,10/5/2015 21:00,16.046,0,2.87,,,,
334,10/6/2015 3:00,14.709,0,2.89,,,,
335,10/6/2015 9:00,16.523,49,2.87,,,,
336,10/6/2015 15:00,18.996,168,2.89,,,,
337,10/6/2015 21:00,13.365,0,2.89,,,,
338,10/7/2015 3:00,13.846,0,2.89,,,,
339,10/7/2015 9:00,15.378,31,2.87,,,,
340,10/7/2015 15:00,17.475,52,2.89,,,,
341,10/7/2015 21:00,14.038,0,2.89,,,,
342,10/8/2015 3:00,15.378,0,2.87,,,,
343,10/8/2015 9:00,16.046,36,2.87,,,,
344,10/8/2015 15:00,21.282,87,2.89,,,,
345,10/8/2015 21:00,16.713,0,2.89,,,,
346,10/9/2015 3:00,16.999,0,2.89,,,,
347,10/9/2015 9:00,17.284,26,2.89,,,,
348,10/9/2015 15:00,17.475,30,2.89,,,,
349,10/9/2015 21:00,14.709,0,2.89,,,,
350,10/10/2015 3:00,14.23,0,2.89,,,,
351,10/10/2015 9:00,13.75,27,2.89,,,,
352,10/10/2015 15:00,10.455,11,2.87,,,,
353,10/10/2015 21:00,6.674,0,2.87,,,,
354,10/11/2015 3:00,6.775,0,2.87,,,,
355,10/11/2015 9:00,6.268,26,2.87,,,,
356,10/11/2015 15:00,13.365,51,2.87,,,,
357,10/11/2015 21:00,9.866,0,2.85,,,,
358,10/12/2015 3:00,9.077,0,2.87,,,,
359,10/12/2015 9:00,11.625,29,2.85,,,,
360,10/12/2015 15:00,16.332,58,2.87,,,,
361,10/12/2015 21:00,12.013,0,2.87,,,,
362,10/13/2015 3:00,12.401,0,2.87,,,,
363,10/13/2015 9:00,12.304,28,2.87,,,,
364,10/13/2015 15:00,18.045,57,2.89,,,,
365,10/13/2015 21:00,13.269,0,2.87,,,,
366,10/14/2015 3:00,13.173,0,2.87,,,,
367,10/14/2015 9:00,15.664,31,2.87,,,,
368,10/14/2015 15:00,20.615,62,2.87,,,,
369,10/14/2015 21:00,16.999,0,2.89,,,,
370,10/15/2015 3:00,15.951,0,2.87,,,,
371,10/15/2015 9:00,17.57,16,2.89,,,,
372,10/15/2015 15:00,21.664,17,2.89,,,,
373,10/15/2015 21:00,18.045,0,2.89,,,,
374,10/16/2015 3:00,17.665,0,2.89,,,,
375,10/16/2015 9:00,18.616,21,2.89,,,,
376,10/16/2015 15:00,20.615,32,2.89,,,,
377,10/16/2015 21:00,15.282,0,2.89,,,,
378,10/17/2015 3:00,12.594,0,2.89,,,,
379,10/17/2015 9:00,12.883,25,2.89,,,,
380,10/17/2015 15:00,9.768,7,2.87,,,,
381,10/17/2015 21:00,8.879,0,2.87,,,,
382,10/18/2015 3:00,8.68,0,2.87,,,,
383,10/18/2015 9:00,8.978,31,2.87,,,,
384,10/18/2015 15:00,10.944,43,2.87,,,,
385,10/18/2015 21:00,8.182,0,2.87,,,,
386,10/19/2015 3:00,7.682,0,2.87,,,,
387,10/19/2015 9:00,7.079,6,2.87,,,,
388,10/19/2015 15:00,8.182,8,2.87,,,,
389,10/19/2015 21:00,7.079,0,2.87,,,,
390,10/20/2015 3:00,4.831,0,2.85,,,,
391,10/20/2015 9:00,5.552,26,2.85,,,,
392,10/20/2015 15:00,11.139,56,2.85,,,,
393,10/20/2015 21:00,8.581,0,2.87,,,,
394,10/21/2015 3:00,8.182,0,2.87,,,,
395,10/21/2015 9:00,10.259,32,2.85,,,,
396,10/21/2015 15:00,13.365,54,2.87,,,,
397,10/21/2015 21:00,8.978,0,2.87,,,,
398,10/22/2015 3:00,6.978,0,2.87,,,,
399,10/22/2015 9:00,5.655,27,2.85,,,,
400,10/22/2015 15:00,10.944,53,2.85,,,,
401,10/22/2015 21:00,6.775,0,2.87,,,,
402,10/23/2015 3:00,6.37,0,2.85,,,,
403,10/23/2015 9:00,9.176,29,2.87,,,,
404,10/23/2015 15:00,13.269,30,2.87,,,,
405,10/23/2015 21:00,12.594,0,2.87,,,,
406,10/24/2015 3:00,12.207,0,2.87,,,,
407,10/24/2015 9:00,12.401,27,2.87,,,,
408,10/24/2015 15:00,14.996,29,2.87,,,,
409,10/24/2015 21:00,12.304,0,2.87,,,,
410,10/25/2015 3:00,10.161,0,2.85,,,,
411,10/25/2015 9:00,8.282,2,2.87,,,,
412,10/25/2015 15:00,6.268,1,2.87,,,,
413,10/25/2015 21:00,4.934,0,2.85,,,,
414,10/26/2015 3:00,4.207,0,2.85,,,,
415,10/26/2015 9:00,3.998,20,2.85,,,,
416,10/26/2015 15:00,7.582,75,2.87,,,,
417,10/26/2015 21:00,5.655,0,2.85,,,,
418,10/27/2015 3:00,7.381,0,2.85,,,,
419,10/27/2015 9:00,10.063,22,2.85,,,,
420,10/27/2015 15:00,11.625,16,2.85,,,,
421,10/27/2015 21:00,8.481,0,2.87,,,,
422,10/28/2015 3:00,7.079,0,2.87,,,,
423,10/28/2015 9:00,6.166,8,2.85,,,,
424,10/28/2015 15:00,6.064,9,2.85,,,,
425,10/28/2015 21:00,5.86,0,2.85,,,,
426,10/29/2015 3:00,6.268,0,2.85,,,,
427,10/29/2015 9:00,5.757,27,2.85,,,,
428,10/29/2015 15:00,7.782,69,2.87,,,,
429,10/29/2015 21:00,5.757,0,2.85,,,,
430,10/30/2015 3:00,5.552,0,2.85,,,,
431,10/30/2015 9:00,6.166,7,2.85,,,,
432,10/30/2015 15:00,8.581,4,2.87,,,,
433,10/30/2015 21:00,9.275,0,2.87,,,,
434,10/31/2015 3:00,9.373,0,2.87,,,,
435,10/31/2015 9:00,9.077,10,2.87,,,,
436,10/31/2015 15:00,9.077,2,2.87,,,,
437,10/31/2015 21:00,8.481,0,2.87,,,,
438,11/1/2015 3:00,4.415,0,2.85,,,,
439,11/1/2015 9:00,4.102,6,2.85,,,,
440,11/1/2015 15:00,3.472,5,2.85,,,,
441,11/1/2015 21:00,2.088,0,2.83,,,,
442,11/2/2015 3:00,1.764,0,2.83,,,,
443,11/2/2015 9:00,1.656,8,2.83,,,,
444,11/2/2015 15:00,2.73,22,2.83,,,,
445,11/2/2015 21:00,1.439,0,2.83,,,,
446,11/3/2015 3:00,0.563,0,2.81,,,,
447,11/3/2015 9:00,0.893,24,2.81,,,,
448,11/3/2015 15:00,0.343,18,2.81,,,,
449,11/3/2015 21:00,-0.213,0,2.81,,,,
450,11/4/2015 3:00,-0.774,0,2.81,,,,
451,11/4/2015 9:00,-0.662,27,2.81,,,,
452,11/4/2015 15:00,0.674,10,2.81,,,,
453,11/4/2015 21:00,0.232,0,2.81,,,,
454,11/5/2015 3:00,0.343,0,2.81,,,,
455,11/5/2015 9:00,0.232,24,2.81,,,,
456,11/5/2015 15:00,1.548,5,2.81,,,,
457,11/5/2015 21:00,2.088,0,2.81,,,,
458,11/6/2015 3:00,1.98,0,2.81,,,,
459,11/6/2015 9:00,2.41,20,2.83,,,,
460,11/6/2015 15:00,7.079,40,2.83,,,,
461,11/6/2015 21:00,5.45,0,2.83,,,,
462,11/7/2015 3:00,3.893,0,2.85,,,,
463,11/7/2015 9:00,5.45,18,2.83,,,,
464,11/7/2015 15:00,7.682,20,2.85,,,,
465,11/7/2015 21:00,4.311,0,2.85,,,,
466,11/8/2015 3:00,3.788,0,2.85,,,,
467,11/8/2015 9:00,2.088,7,2.83,,,,
468,11/8/2015 15:00,1.548,20,2.83,,,,
469,11/8/2015 21:00,-0.102,0,2.81,,,,
470,11/9/2015 3:00,-0.662,0,2.83,,,,
471,11/9/2015 9:00,-0.325,29,2.81,,,,
472,11/9/2015 15:00,0.232,21,2.81,,,,
473,11/9/2015 21:00,-0.102,0,2.81,,,,
474,11/10/2015 3:00,-0.887,0,2.81,,,,
475,11/10/2015 9:00,-0.774,11,2.81,,,,
476,11/10/2015 15:00,0.232,46,2.79,,,,
477,11/10/2015 21:00,-0.437,0,2.81,,,,
478,11/11/2015 3:00,-0.437,0,2.81,,,,
479,11/11/2015 9:00,0.121,8,2.79,,,,
480,11/11/2015 15:00,0.121,11,2.79,,,,
481,11/11/2015 21:00,-0.102,0,2.79,,,,
482,11/12/2015 3:00,-1.001,0,2.81,,,,
483,11/12/2015 9:00,-0.437,25,2.81,,,,
484,11/12/2015 15:00,0.563,7,2.79,,,,
485,11/12/2015 21:00,1.98,0,2.81,,,,
486,11/13/2015 3:00,4.207,0,2.83,,,,
487,11/13/2015 9:00,5.037,1,2.83,,,,
488,11/13/2015 15:00,5.037,2,2.83,,,,
489,11/13/2015 21:00,4.831,0,2.83,,,,
490,11/14/2015 3:00,4.102,0,2.85,,,,
491,11/14/2015 9:00,3.578,24,2.83,,,,
492,11/14/2015 15:00,5.86,24,2.83,,,,
493,11/14/2015 21:00,5.141,0,2.83,,,,
494,11/15/2015 3:00,5.037,0,2.83,,,,
495,11/15/2015 9:00,-0.437,2,2.83,,,,
496,11/15/2015 15:00,0.01,0,2.81,,,,
497,11/15/2015 21:00,0.121,0,2.81,,,,
498,11/16/2015 3:00,0.121,0,2.81,,,,
499,11/16/2015 9:00,0.01,0,2.81,,,,
500,11/16/2015 15:00,-0.662,0,2.81,,,,
501,11/16/2015 21:00,0.121,0,2.81,,,,
502,11/17/2015 3:00,0.343,0,2.81,,,,
503,11/17/2015 9:00,3.049,5,2.83,,,,
504,11/17/2015 15:00,4.415,0,2.83,,,,
505,11/17/2015 21:00,5.552,0,2.83,,,,
506,11/18/2015 3:00,1.003,0,2.81,,,,
507,11/18/2015 9:00,-0.213,7,2.81,,,,
508,11/18/2015 15:00,-0.102,2,2.81,,,,
509,11/18/2015 21:00,-0.102,0,2.79,,,,
510,11/19/2015 3:00,3.472,0,2.83,,,,
511,11/19/2015 9:00,5.86,2,2.83,,,,
