"Plot Title: 10166274"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V","Coupler Attached","Stopped","End Of File"
1,07/14/15 09:00:00 PM,12.690,0.0,3.12,,,
2,07/15/15 03:00:00 AM,10.455,0.0,3.08,,,
3,07/15/15 09:00:00 AM,13.269,248.0,3.08,,,
4,07/15/15 03:00:00 PM,19.377,256.0,3.10,,,
5,07/15/15 09:00:00 PM,12.980,0.0,3.05,,,
6,07/16/15 03:00:00 AM,10.455,0.0,3.03,,,
7,07/16/15 09:00:00 AM,13.558,432.0,3.03,,,
8,07/16/15 03:00:00 PM,17.475,256.0,3.05,,,
9,07/16/15 09:00:00 PM,11.236,0.0,3.01,,,
10,07/17/15 03:00:00 AM,9.077,0.0,3.01,,,
11,07/17/15 09:00:00 AM,13.654,384.0,3.01,,,
12,07/17/15 03:00:00 PM,19.662,224.0,3.01,,,
13,07/17/15 09:00:00 PM,14.709,0.0,3.01,,,
14,07/18/15 03:00:00 AM,14.709,0.0,3.01,,,
15,07/18/15 09:00:00 AM,18.901,248.0,3.01,,,
16,07/18/15 03:00:00 PM,23.581,200.0,3.03,,,
17,07/18/15 09:00:00 PM,19.092,0.0,3.03,,,
18,07/19/15 03:00:00 AM,16.618,0.0,2.99,,,
19,07/19/15 09:00:00 AM,21.091,304.0,2.99,,,
20,07/19/15 03:00:00 PM,24.158,184.0,3.03,,,
21,07/19/15 09:00:00 PM,17.950,0.0,3.01,,,
22,07/20/15 03:00:00 AM,14.517,0.0,2.99,,,
23,07/20/15 09:00:00 AM,18.521,272.0,2.99,,,
24,07/20/15 03:00:00 PM,23.004,184.0,3.01,,,
25,07/20/15 09:00:00 PM,16.427,0.0,2.99,,,
26,07/21/15 03:00:00 AM,13.461,0.0,2.97,,,
27,07/21/15 09:00:00 AM,17.379,256.0,2.97,,,
28,07/21/15 03:00:00 PM,20.615,208.0,2.99,,,
29,07/21/15 09:00:00 PM,11.722,0.0,2.95,,,
30,07/22/15 03:00:00 AM,9.373,0.0,2.95,,,
31,07/22/15 09:00:00 AM,12.690,248.0,2.95,,,
32,07/22/15 03:00:00 PM,17.475,216.0,2.97,,,
33,07/22/15 09:00:00 PM,10.455,0.0,2.93,,,
34,07/23/15 03:00:00 AM,8.481,0.0,2.93,,,
35,07/23/15 09:00:00 AM,12.401,232.0,2.93,,,
36,07/23/15 03:00:00 PM,18.616,200.0,2.97,,,
37,07/23/15 09:00:00 PM,12.497,0.0,2.93,,,
38,07/24/15 03:00:00 AM,10.161,0.0,2.91,,,
39,07/24/15 09:00:00 AM,14.134,224.0,2.93,,,
40,07/24/15 03:00:00 PM,19.567,208.0,2.97,,,
41,07/24/15 09:00:00 PM,13.750,0.0,2.95,,,
42,07/25/15 03:00:00 AM,11.041,0.0,2.91,,,
43,07/25/15 09:00:00 AM,13.942,480.0,2.93,,,
44,07/25/15 03:00:00 PM,14.038,368.0,2.93,,,
45,07/25/15 09:00:00 PM,11.139,0.0,2.91,,,
46,07/26/15 03:00:00 AM,9.373,0.0,2.91,,,
47,07/26/15 09:00:00 AM,10.161,368.0,2.89,,,
48,07/26/15 03:00:00 PM,13.269,384.0,2.91,,,
49,07/26/15 09:00:00 PM,9.373,0.0,2.91,,,
50,07/27/15 03:00:00 AM,8.481,0.0,2.89,,,
51,07/27/15 09:00:00 AM,11.139,512.0,2.89,,,
52,07/27/15 03:00:00 PM,14.900,216.0,2.93,,,
53,07/27/15 09:00:00 PM,9.965,0.0,2.89,,,
54,07/28/15 03:00:00 AM,8.382,0.0,2.89,,,
55,07/28/15 09:00:00 AM,12.690,224.0,2.89,,,
56,07/28/15 03:00:00 PM,20.996,208.0,2.93,,,
57,07/28/15 09:00:00 PM,16.808,0.0,2.93,,,
58,07/29/15 03:00:00 AM,13.750,0.0,2.93,,,
59,07/29/15 09:00:00 AM,18.426,224.0,2.93,,,
60,07/29/15 03:00:00 PM,25.610,200.0,2.95,,,
61,07/29/15 09:00:00 PM,20.615,0.0,2.95,,,
62,07/30/15 03:00:00 AM,18.045,0.0,2.95,,,
63,07/30/15 09:00:00 AM,22.046,224.0,2.95,,,
64,07/30/15 03:00:00 PM,28.853,192.0,2.97,,,
65,07/30/15 09:00:00 PM,22.046,0.0,2.97,,,
66,07/31/15 03:00:00 AM,20.329,0.0,2.95,,,
67,07/31/15 09:00:00 AM,23.484,240.0,2.95,,,
68,07/31/15 03:00:00 PM,28.953,192.0,2.99,,,
