Plot Title: 10166321,,,,,,
#,"Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V",Bad Battery,End Of File
1,7/14/2015 9:00,20.996,480,2.89,,
2,7/14/2015 15:00,18.331,152,2.89,,
3,7/14/2015 21:00,13.173,0,2.89,,
4,7/15/2015 3:00,11.139,0,2.87,,
5,7/15/2015 9:00,14.996,480,2.89,,
6,7/15/2015 15:00,18.996,176,2.91,,
7,7/15/2015 21:00,13.75,0,2.89,,
8,7/16/2015 3:00,11.431,0,2.87,,
9,7/16/2015 9:00,14.134,480,2.89,,
10,7/16/2015 15:00,17.094,160,2.89,,
11,7/16/2015 21:00,12.304,0,2.87,,
12,7/17/2015 3:00,10.161,0,2.87,,
13,7/17/2015 9:00,14.038,480,2.89,,
14,7/17/2015 15:00,19.092,144,2.91,,
15,7/17/2015 21:00,15.091,0,2.87,,
16,7/18/2015 3:00,14.613,0,2.89,,
17,7/18/2015 9:00,18.426,480,2.89,,
18,7/18/2015 15:00,21.951,144,2.91,,
19,7/18/2015 21:00,18.045,0,2.89,,
20,7/19/2015 3:00,16.237,0,2.89,,
21,7/19/2015 9:00,20.329,576,2.89,,
22,7/19/2015 15:00,22.525,136,2.91,,
23,7/19/2015 21:00,17.76,0,2.89,,
24,7/20/2015 3:00,14.517,0,2.89,,
25,7/20/2015 9:00,19.092,864,2.91,,
26,7/20/2015 15:00,21.855,144,2.91,,
27,7/20/2015 21:00,16.427,0,2.89,,
28,7/21/2015 3:00,14.325,0,2.89,,
29,7/21/2015 9:00,17.95,1152,2.89,,
30,7/21/2015 15:00,19.853,160,2.89,,
31,7/21/2015 21:00,12.207,0,2.89,,
32,7/22/2015 3:00,9.965,0,2.87,,
33,7/22/2015 9:00,13.846,1152,2.89,,
34,7/22/2015 15:00,17.094,144,2.89,,
35,7/22/2015 21:00,11.139,0,2.87,,
36,7/23/2015 3:00,9.077,0,2.87,,
37,7/23/2015 9:00,13.461,1472,2.89,,
38,7/23/2015 15:00,17.57,136,2.89,,
39,7/23/2015 21:00,12.98,0,2.89,,
40,7/24/2015 3:00,10.748,0,2.87,,
41,7/24/2015 9:00,15.187,1664,2.87,,
42,7/24/2015 15:00,18.521,136,2.89,,
43,7/24/2015 21:00,14.23,0,2.89,,
44,7/25/2015 3:00,11.819,0,2.87,,
45,7/25/2015 9:00,14.134,576,2.89,,
46,7/25/2015 15:00,15.187,224,2.87,,
47,7/25/2015 21:00,12.013,0,2.87,,
48,7/26/2015 3:00,10.161,0,2.85,,
49,7/26/2015 9:00,10.553,117,2.87,,
50,7/26/2015 15:00,12.98,208,2.87,,
51,7/26/2015 21:00,10.651,0,2.85,,
52,7/27/2015 3:00,9.571,0,2.87,,
