Plot Title: 10166266,,,,,,
#,"Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V",Bad Battery,End Of File
1,7/14/2015 9:00,19.187,4608,3.17,,
2,7/14/2015 15:00,20.043,288,3.12,,
3,7/14/2015 21:00,12.69,0,3.1,,
4,7/15/2015 3:00,11.236,0,3.05,,
5,7/15/2015 9:00,19.377,5376,3.1,,
6,7/15/2015 15:00,19.282,768,3.1,,
7,7/15/2015 21:00,13.076,0,3.05,,
8,7/16/2015 3:00,11.139,0,3.01,,
9,7/16/2015 9:00,19.282,3328,3.05,,
10,7/16/2015 15:00,17.379,608,3.03,,
11,7/16/2015 21:00,11.722,0,2.99,,
12,7/17/2015 3:00,10.161,0,2.97,,
13,7/17/2015 9:00,17.76,1536,3.01,,
14,7/17/2015 15:00,19.472,576,3.03,,
15,7/17/2015 21:00,14.517,0,2.99,,
16,7/18/2015 3:00,14.038,0,2.99,,
17,7/18/2015 9:00,24.835,1152,3.03,,
18,7/18/2015 15:00,23.004,672,3.01,,
19,7/18/2015 21:00,17.57,0,2.99,,
20,7/19/2015 3:00,15.664,0,2.97,,
21,7/19/2015 9:00,23.196,512,3.01,,
22,7/19/2015 15:00,23.1,1024,2.99,,
23,7/19/2015 21:00,17.189,0,2.97,,
24,7/20/2015 3:00,14.23,0,2.95,,
25,7/20/2015 9:00,20.424,480,2.97,,
26,7/20/2015 15:00,22.429,512,2.97,,
27,7/20/2015 21:00,15.855,0,2.95,,
28,7/21/2015 3:00,13.75,0,2.93,,
29,7/21/2015 9:00,18.616,480,2.95,,
30,7/21/2015 15:00,20.043,672,2.95,,
31,7/21/2015 21:00,11.916,0,2.91,,
32,7/22/2015 3:00,9.669,0,2.87,,
33,7/22/2015 9:00,15.951,576,2.91,,
34,7/22/2015 15:00,17.665,576,2.93,,
35,7/22/2015 21:00,10.944,0,2.89,,
36,7/23/2015 3:00,8.978,0,2.87,,
37,7/23/2015 9:00,15.855,704,2.89,,
38,7/23/2015 15:00,18.711,432,2.93,,
39,7/23/2015 21:00,12.69,0,2.89,,
40,7/24/2015 3:00,10.553,0,2.87,,
41,7/24/2015 9:00,16.999,4096,2.89,,
42,7/24/2015 15:00,19.187,1152,2.93,,
43,7/24/2015 21:00,13.75,0,2.89,,
44,7/25/2015 3:00,11.334,0,2.87,,
45,7/25/2015 9:00,16.046,1152,2.89,,
46,7/25/2015 15:00,16.999,576,2.89,,
47,7/25/2015 21:00,12.013,0,2.87,,
48,7/26/2015 3:00,10.161,0,2.85,,
49,7/26/2015 9:00,11.528,304,2.85,,
50,7/26/2015 15:00,14.709,576,2.89,,
51,7/26/2015 21:00,10.651,0,2.85,,
52,7/27/2015 3:00,9.373,0,2.87,,
53,7/27/2015 9:00,14.517,3328,2.87,,
54,7/27/2015 15:00,14.996,384,2.89,,
55,7/27/2015 21:00,10.455,0,2.85,,
56,7/28/2015 3:00,9.077,0,2.87,,
57,7/28/2015 9:00,16.237,3456,2.87,,
58,7/28/2015 15:00,20.519,368,2.89,,
59,7/28/2015 21:00,15.569,0,2.87,,
60,7/29/2015 3:00,13.654,0,2.87,,
61,7/29/2015 9:00,20.901,1536,2.89,,
62,7/29/2015 15:00,24.835,368,2.93,,
63,7/29/2015 21:00,18.711,0,2.91,,
64,7/30/2015 3:00,16.713,0,2.89,,
65,7/30/2015 9:00,27.961,2048,2.93,,
66,7/30/2015 15:00,28.655,368,2.95,,
67,7/30/2015 21:00,20.424,0,2.91,,
68,7/31/2015 3:00,18.616,0,2.91,,
69,7/31/2015 9:00,26.585,992,2.93,,
70,7/31/2015 15:00,28.953,368,2.95,,
71,7/31/2015 21:00,20.329,0,2.91,,
72,8/1/2015 3:00,18.14,0,2.91,,
73,8/1/2015 9:00,23.677,704,2.93,,
74,8/1/2015 15:00,28.853,512,2.95,,
75,8/1/2015 21:00,20.043,0,2.91,,
76,8/2/2015 3:00,17.284,0,2.91,,
77,8/2/2015 9:00,21.091,768,2.91,,
78,8/2/2015 15:00,24.062,608,2.93,,
79,8/2/2015 21:00,18.426,0,2.91,,
80,8/3/2015 3:00,16.141,0,2.89,,
81,8/3/2015 9:00,20.996,704,2.89,,
82,8/3/2015 15:00,20.043,512,2.89,,
83,8/3/2015 21:00,15.473,0,2.87,,
84,8/4/2015 3:00,12.787,0,2.87,,
85,8/4/2015 9:00,20.519,576,2.89,,
86,8/4/2015 15:00,19.853,400,2.89,,
87,8/4/2015 21:00,13.076,0,2.87,,
88,8/5/2015 3:00,10.944,0,2.85,,
89,8/5/2015 9:00,19.377,512,2.89,,
90,8/5/2015 15:00,17.57,336,2.87,,
91,8/5/2015 21:00,11.431,0,2.85,,
92,8/6/2015 3:00,10.455,0,2.85,,
93,8/6/2015 9:00,19.282,1984,2.87,,
94,8/6/2015 15:00,18.616,368,2.89,,
95,8/6/2015 21:00,13.173,0,2.85,,
96,8/7/2015 3:00,11.528,0,2.85,,
97,8/7/2015 9:00,19.092,1344,2.87,,
98,8/7/2015 15:00,20.234,336,2.87,,
99,8/7/2015 21:00,13.75,0,2.87,,
100,8/8/2015 3:00,11.625,0,2.85,,
101,8/8/2015 9:00,18.426,896,2.87,,
102,8/8/2015 15:00,18.711,336,2.89,,
103,8/8/2015 21:00,13.942,0,2.87,,
104,8/9/2015 3:00,12.11,0,2.85,,
105,8/9/2015 9:00,17.57,864,2.87,,
106,8/9/2015 15:00,19.472,416,2.89,,
107,8/9/2015 21:00,14.804,0,2.87,,
108,8/10/2015 3:00,11.625,0,2.85,,
109,8/10/2015 9:00,19.853,3072,2.87,,
110,8/10/2015 15:00,20.805,768,2.87,,
111,8/10/2015 21:00,14.9,0,2.87,,
112,8/11/2015 3:00,13.076,0,2.85,,
113,8/11/2015 9:00,16.808,1408,2.85,,
114,8/11/2015 15:00,21.664,448,2.89,,
115,8/11/2015 21:00,16.046,0,2.87,,
116,8/12/2015 3:00,14.134,0,2.87,,
117,8/12/2015 9:00,22.717,8192,2.89,,
118,8/12/2015 15:00,22.525,368,2.89,,
119,8/12/2015 21:00,16.427,0,2.87,,
120,8/13/2015 3:00,14.325,0,2.87,,
121,8/13/2015 9:00,24.255,4608,2.91,,
122,8/13/2015 15:00,22.429,480,2.89,,
123,8/13/2015 21:00,15.664,0,2.87,,
124,8/14/2015 3:00,12.401,0,2.85,,
125,8/14/2015 9:00,11.041,232,2.85,,
126,8/14/2015 15:00,14.038,480,2.85,,
127,8/14/2015 21:00,11.916,0,2.85,,
128,8/15/2015 3:00,11.334,0,2.85,,
129,8/15/2015 9:00,15.187,576,2.83,,
130,8/15/2015 15:00,17.475,352,2.87,,
131,8/15/2015 21:00,11.819,0,2.85,,
132,8/16/2015 3:00,9.768,0,2.83,,
133,8/16/2015 9:00,17.284,576,2.85,,
134,8/16/2015 15:00,19.472,320,2.87,,
135,8/16/2015 21:00,14.23,0,2.85,,
136,8/17/2015 3:00,12.594,0,2.85,,
137,8/17/2015 9:00,19.187,576,2.87,,
138,8/17/2015 15:00,22.429,352,2.89,,
139,8/17/2015 21:00,16.903,0,2.87,,
140,8/18/2015 3:00,15.091,0,2.85,,
141,8/18/2015 9:00,24.062,1536,2.89,,
142,8/18/2015 15:00,25.708,368,2.89,,
143,8/18/2015 21:00,19.187,0,2.89,,
144,8/19/2015 3:00,17.094,0,2.87,,
145,8/19/2015 9:00,23.292,6400,2.89,,
146,8/19/2015 15:00,24.255,336,2.91,,
147,8/19/2015 21:00,17.57,0,2.89,,
148,8/20/2015 3:00,14.23,0,2.87,,
149,8/20/2015 9:00,19.092,4352,2.87,,
150,8/20/2015 15:00,20.234,336,2.87,,
151,8/20/2015 21:00,13.846,0,2.87,,
152,8/21/2015 3:00,11.431,0,2.85,,
153,8/21/2015 9:00,17.475,3584,2.85,,
154,8/21/2015 15:00,17.76,320,2.87,,
155,8/21/2015 21:00,12.69,0,2.85,,
156,8/22/2015 3:00,10.651,0,2.85,,
157,8/22/2015 9:00,18.426,2560,2.87,,
158,8/22/2015 15:00,21.855,336,2.87,,
159,8/22/2015 21:00,16.523,0,2.85,,
160,8/23/2015 3:00,15.664,0,2.85,,
161,8/23/2015 9:00,21.473,3072,2.87,,
162,8/23/2015 15:00,22.525,576,2.89,,
163,8/23/2015 21:00,15.664,0,2.85,,
164,8/24/2015 3:00,13.846,0,2.85,,
165,8/24/2015 9:00,21.951,6400,2.87,,
166,8/24/2015 15:00,21.187,416,2.87,,
167,8/24/2015 21:00,14.709,0,2.87,,
168,8/25/2015 3:00,12.98,0,2.85,,
169,8/25/2015 9:00,23.292,3456,2.89,,
