"Plot Title: 10169133"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V","Bad Battery","End Of File"
1,07/14/15 03:00:00 PM,18.616,672.0,3.17,,
2,07/14/15 09:00:00 PM,12.304,0.0,3.12,,
3,07/15/15 03:00:00 AM,10.944,0.0,3.10,,
4,07/15/15 09:00:00 AM,13.846,304.0,3.10,,
5,07/15/15 03:00:00 PM,22.238,464.0,3.10,,
6,07/15/15 09:00:00 PM,12.497,0.0,3.08,,
7,07/16/15 03:00:00 AM,10.651,0.0,3.05,,
8,07/16/15 09:00:00 AM,11.236,144.0,3.03,,
9,07/16/15 03:00:00 PM,20.996,464.0,3.05,,
10,07/16/15 09:00:00 PM,11.431,0.0,3.03,,
11,07/17/15 03:00:00 AM,9.768,0.0,3.01,,
12,07/17/15 09:00:00 AM,13.558,368.0,3.01,,
13,07/17/15 03:00:00 PM,23.100,448.0,3.05,,
14,07/17/15 09:00:00 PM,15.473,0.0,3.01,,
15,07/18/15 03:00:00 AM,15.760,0.0,3.01,,
16,07/18/15 09:00:00 AM,18.711,320.0,3.01,,
17,07/18/15 03:00:00 PM,27.370,448.0,3.03,,
18,07/18/15 09:00:00 PM,18.806,0.0,3.03,,
19,07/19/15 03:00:00 AM,17.379,0.0,3.01,,
20,07/19/15 09:00:00 AM,20.138,320.0,2.99,,
21,07/19/15 03:00:00 PM,27.272,464.0,3.03,,
22,07/19/15 09:00:00 PM,18.616,0.0,3.01,,
23,07/20/15 03:00:00 AM,15.282,0.0,2.99,,
24,07/20/15 09:00:00 AM,18.996,320.0,2.99,,
25,07/20/15 03:00:00 PM,26.292,464.0,3.01,,
26,07/20/15 09:00:00 PM,16.523,0.0,2.99,,
27,07/21/15 03:00:00 AM,14.517,0.0,2.99,,
28,07/21/15 09:00:00 AM,17.950,336.0,2.97,,
29,07/21/15 03:00:00 PM,23.100,496.0,2.99,,
30,07/21/15 09:00:00 PM,11.334,0.0,2.97,,
31,07/22/15 03:00:00 AM,9.571,0.0,2.95,,
32,07/22/15 09:00:00 AM,12.401,384.0,2.95,,
33,07/22/15 03:00:00 PM,20.805,480.0,2.97,,
34,07/22/15 09:00:00 PM,10.651,0.0,2.93,,
35,07/23/15 03:00:00 AM,9.472,0.0,2.93,,
36,07/23/15 09:00:00 AM,12.207,352.0,2.93,,
37,07/23/15 03:00:00 PM,21.855,480.0,2.95,,
38,07/23/15 09:00:00 PM,12.980,0.0,2.95,,
39,07/24/15 03:00:00 AM,11.236,0.0,2.93,,
40,07/24/15 09:00:00 AM,15.664,352.0,2.93,,
41,07/24/15 03:00:00 PM,22.812,512.0,2.95,,
42,07/24/15 09:00:00 PM,14.421,0.0,2.95,,
43,07/25/15 03:00:00 AM,11.625,0.0,2.93,,
44,07/25/15 09:00:00 AM,14.421,384.0,2.93,,
45,07/25/15 03:00:00 PM,15.187,672.0,2.91,,
46,07/25/15 09:00:00 PM,11.528,0.0,2.91,,
47,07/26/15 03:00:00 AM,9.866,0.0,2.89,,
48,07/26/15 09:00:00 AM,10.748,288.0,2.89,,
49,07/26/15 03:00:00 PM,13.269,336.0,2.91,,
50,07/26/15 09:00:00 PM,9.866,0.0,2.89,,
51,07/27/15 03:00:00 AM,8.978,0.0,2.89,,
52,07/27/15 09:00:00 AM,10.161,480.0,2.87,,
53,07/27/15 03:00:00 PM,18.236,576.0,2.93,,
54,07/27/15 09:00:00 PM,10.357,0.0,2.89,,
55,07/28/15 03:00:00 AM,9.176,0.0,2.89,,
56,07/28/15 09:00:00 AM,16.141,432.0,2.91,,
57,07/28/15 03:00:00 PM,25.902,512.0,2.93,,
58,07/28/15 09:00:00 PM,17.094,0.0,2.93,,
59,07/29/15 03:00:00 AM,16.903,0.0,2.93,,
