Plot Title: 10169142,,,,,,
#,"Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V",Bad Battery,End Of File
1,7/14/2015 9:00,18.711,1728,2.89,,
2,7/14/2015 15:00,17.094,86,2.89,,
3,7/14/2015 21:00,12.98,0,2.87,,
4,7/15/2015 3:00,11.334,0,2.87,,
5,7/15/2015 9:00,15.378,1920,2.87,,
6,7/15/2015 15:00,17.57,119,2.89,,
7,7/15/2015 21:00,13.461,0,2.87,,
8,7/16/2015 3:00,11.625,0,2.87,,
9,7/16/2015 9:00,15.091,1792,2.87,,
10,7/16/2015 15:00,15.951,115,2.87,,
11,7/16/2015 21:00,12.207,0,2.87,,
12,7/17/2015 3:00,10.357,0,2.85,,
13,7/17/2015 9:00,14.325,1024,2.87,,
14,7/17/2015 15:00,17.379,103,2.89,,
15,7/17/2015 21:00,14.421,0,2.89,,
16,7/18/2015 3:00,13.942,0,2.87,,
17,7/18/2015 9:00,18.616,2048,2.89,,
18,7/18/2015 15:00,20.138,106,2.89,,
19,7/18/2015 21:00,17.094,0,2.89,,
20,7/19/2015 3:00,15.664,0,2.87,,
21,7/19/2015 9:00,20.615,2048,2.89,,
22,7/19/2015 15:00,20.805,101,2.89,,
23,7/19/2015 21:00,17.094,0,2.89,,
24,7/20/2015 3:00,14.517,0,2.89,,
25,7/20/2015 9:00,19.758,2048,2.87,,
26,7/20/2015 15:00,20.234,101,2.89,,
27,7/20/2015 21:00,16.046,0,2.87,,
28,7/21/2015 3:00,14.134,0,2.89,,
29,7/21/2015 9:00,19.092,2176,2.89,,
30,7/21/2015 15:00,18.426,112,2.89,,
31,7/21/2015 21:00,12.497,0,2.87,,
32,7/22/2015 3:00,10.357,0,2.85,,
33,7/22/2015 9:00,16.427,2304,2.87,,
34,7/22/2015 15:00,16.046,104,2.87,,
35,7/22/2015 21:00,11.528,0,2.87,,
36,7/23/2015 3:00,9.571,0,2.87,,
37,7/23/2015 9:00,16.046,2304,2.87,,
38,7/23/2015 15:00,16.237,99,2.87,,
39,7/23/2015 21:00,12.883,0,2.87,,
40,7/24/2015 3:00,11.139,0,2.85,,
41,7/24/2015 9:00,17.284,2176,2.87,,
42,7/24/2015 15:00,17.284,100,2.89,,
43,7/24/2015 21:00,13.942,0,2.87,,
44,7/25/2015 3:00,12.013,0,2.87,,
45,7/25/2015 9:00,14.517,576,2.87,,
46,7/25/2015 15:00,14.9,152,2.89,,
47,7/25/2015 21:00,12.207,0,2.87,,
48,7/26/2015 3:00,10.455,0,2.85,,
49,7/26/2015 9:00,10.944,89,2.85,,
50,7/26/2015 15:00,12.98,168,2.87,,
51,7/26/2015 21:00,10.846,0,2.85,,
52,7/27/2015 3:00,9.866,0,2.85,,
53,7/27/2015 9:00,13.558,1728,2.87,,
54,7/27/2015 15:00,13.942,107,2.87,,
55,7/27/2015 21:00,10.748,0,2.85,,
56,7/28/2015 3:00,9.275,0,2.87,,
57,7/28/2015 9:00,14.421,1536,2.87,,
58,7/28/2015 15:00,17.76,96,2.87,,
59,7/28/2015 21:00,15.282,0,2.87,,
60,7/29/2015 3:00,13.365,0,2.87,,
61,7/29/2015 9:00,18.045,1408,2.87,,
62,7/29/2015 15:00,21.378,96,2.89,,
63,7/29/2015 21:00,18.14,0,2.89,,
64,7/30/2015 3:00,16.523,0,2.87,,
65,7/30/2015 9:00,22.717,1600,2.89,,
66,7/30/2015 15:00,24.351,96,2.91,,
67,7/30/2015 21:00,20.043,0,2.89,,
68,7/31/2015 3:00,18.521,0,2.89,,
69,7/31/2015 9:00,22.621,1536,2.89,,
70,7/31/2015 15:00,24.835,95,2.91,,
71,7/31/2015 21:00,19.853,0,2.89,,
72,8/1/2015 3:00,18.236,0,2.89,,
73,8/1/2015 9:00,21.473,672,2.89,,
74,8/1/2015 15:00,24.835,168,2.91,,
75,8/1/2015 21:00,19.758,0,2.89,,
76,8/2/2015 3:00,17.284,0,2.89,,
77,8/2/2015 9:00,19.187,248,2.91,,
78,8/2/2015 15:00,20.901,184,2.89,,
79,8/2/2015 21:00,17.855,0,2.89,,
80,8/3/2015 3:00,16.903,0,2.89,,
81,8/3/2015 9:00,18.901,288,2.89,,
82,8/3/2015 15:00,18.426,136,2.89,,
83,8/3/2015 21:00,15.473,0,2.87,,
84,8/4/2015 3:00,12.883,0,2.87,,
85,8/4/2015 9:00,16.903,960,2.89,,
86,8/4/2015 15:00,18.236,99,2.89,,
87,8/4/2015 21:00,13.558,0,2.87,,
88,8/5/2015 3:00,11.722,0,2.87,,
89,8/5/2015 9:00,15.76,1152,2.87,,
90,8/5/2015 15:00,16.332,88,2.87,,
91,8/5/2015 21:00,12.207,0,2.87,,
92,8/6/2015 3:00,11.041,0,2.85,,
93,8/6/2015 9:00,15.664,864,2.87,,
94,8/6/2015 15:00,16.903,85,2.87,,
95,8/6/2015 21:00,13.654,0,2.87,,
96,8/7/2015 3:00,12.013,0,2.87,,
97,8/7/2015 9:00,17.95,576,2.89,,
98,8/7/2015 15:00,18.236,85,2.89,,
99,8/7/2015 21:00,13.846,0,2.87,,
100,8/8/2015 3:00,12.401,0,2.87,,
101,8/8/2015 9:00,18.806,480,2.89,,
102,8/8/2015 15:00,16.903,84,2.87,,
103,8/8/2015 21:00,14.325,0,2.87,,
104,8/9/2015 3:00,12.883,0,2.87,,
105,8/9/2015 9:00,15.76,248,2.87,,
106,8/9/2015 15:00,18.236,144,2.89,,
107,8/9/2015 21:00,15.091,0,2.87,,
108,8/10/2015 3:00,12.304,0,2.87,,
109,8/10/2015 9:00,19.282,464,2.89,,
110,8/10/2015 15:00,18.616,192,2.89,,
111,8/10/2015 21:00,15.091,0,2.87,,
112,8/11/2015 3:00,13.654,0,2.87,,
113,8/11/2015 9:00,15.569,184,2.87,,
114,8/11/2015 15:00,19.472,113,2.89,,
115,8/11/2015 21:00,16.141,0,2.87,,
116,8/12/2015 3:00,14.804,0,2.89,,
117,8/12/2015 9:00,21.855,384,2.89,,
118,8/12/2015 15:00,20.424,94,2.89,,
119,8/12/2015 21:00,16.523,0,2.87,,
120,8/13/2015 3:00,14.613,0,2.89,,
121,8/13/2015 9:00,22.429,384,2.89,,
122,8/13/2015 15:00,20.519,124,2.89,,
123,8/13/2015 21:00,16.046,0,2.87,,
124,8/14/2015 3:00,13.269,0,2.87,,
125,8/14/2015 9:00,11.528,65,2.85,,
126,8/14/2015 15:00,13.173,176,2.87,,
127,8/14/2015 21:00,12.594,0,2.87,,
128,8/15/2015 3:00,11.916,0,2.85,,
129,8/15/2015 9:00,15.569,160,2.87,,
130,8/15/2015 15:00,16.332,91,2.87,,
131,8/15/2015 21:00,12.11,0,2.85,,
132,8/16/2015 3:00,10.357,0,2.85,,
133,8/16/2015 9:00,17.95,352,2.89,,
134,8/16/2015 15:00,17.855,83,2.87,,
135,8/16/2015 21:00,14.421,0,2.87,,
136,8/17/2015 3:00,12.401,0,2.87,,
137,8/17/2015 9:00,19.853,352,2.87,,
138,8/17/2015 15:00,20.329,92,2.87,,
139,8/17/2015 21:00,16.808,0,2.87,,
140,8/18/2015 3:00,15.091,0,2.87,,
141,8/18/2015 9:00,22.429,336,2.89,,
142,8/18/2015 15:00,23.1,98,2.89,,
143,8/18/2015 21:00,18.901,0,2.89,,
144,8/19/2015 3:00,17.094,0,2.87,,
145,8/19/2015 9:00,22.142,304,2.89,,
146,8/19/2015 15:00,22.429,89,2.89,,
147,8/19/2015 21:00,17.665,0,2.89,,
148,8/20/2015 3:00,14.996,0,2.89,,
149,8/20/2015 9:00,19.472,336,2.89,,
150,8/20/2015 15:00,19.092,85,2.89,,
151,8/20/2015 21:00,14.613,0,2.89,,
152,8/21/2015 3:00,12.304,0,2.87,,
153,8/21/2015 9:00,16.808,432,2.87,,
154,8/21/2015 15:00,16.618,83,2.87,,
155,8/21/2015 21:00,12.69,0,2.87,,
156,8/22/2015 3:00,10.748,0,2.85,,
157,8/22/2015 9:00,16.999,480,2.87,,
158,8/22/2015 15:00,19.758,83,2.87,,
159,8/22/2015 21:00,16.141,0,2.87,,
160,8/23/2015 3:00,15.378,0,2.87,,
161,8/23/2015 9:00,19.377,336,2.89,,
162,8/23/2015 15:00,20.329,160,2.87,,
163,8/23/2015 21:00,15.664,0,2.87,,
164,8/24/2015 3:00,13.942,0,2.87,,
165,8/24/2015 9:00,18.996,336,2.89,,
166,8/24/2015 15:00,19.472,100,2.89,,
167,8/24/2015 21:00,15.091,0,2.87,,
168,8/25/2015 3:00,13.173,0,2.87,,
169,8/25/2015 9:00,18.331,320,2.89,,
170,8/25/2015 15:00,19.377,91,2.89,,
171,8/25/2015 21:00,15.664,0,2.87,,
172,8/26/2015 3:00,14.517,0,2.87,,
173,8/26/2015 9:00,19.092,336,2.89,,
174,8/26/2015 15:00,20.234,95,2.87,,
175,8/26/2015 21:00,15.569,0,2.87,,
176,8/27/2015 3:00,13.461,0,2.87,,
177,8/27/2015 9:00,19.567,384,2.89,,
178,8/27/2015 15:00,20.615,84,2.87,,
179,8/27/2015 21:00,16.808,0,2.87,,
180,8/28/2015 3:00,14.804,0,2.87,,
181,8/28/2015 9:00,16.427,123,2.87,,
182,8/28/2015 15:00,19.758,152,2.87,,
183,8/28/2015 21:00,16.903,0,2.87,,
184,8/29/2015 3:00,16.046,0,2.87,,
185,8/29/2015 9:00,12.594,69,2.85,,
186,8/29/2015 15:00,13.076,59,2.87,,
187,8/29/2015 21:00,12.013,0,2.85,,
188,8/30/2015 3:00,10.944,0,2.85,,
189,8/30/2015 9:00,9.571,38,2.87,,
190,8/30/2015 15:00,10.455,64,2.85,,
191,8/30/2015 21:00,9.866,0,2.85,,
192,8/31/2015 3:00,9.472,0,2.87,,
193,8/31/2015 9:00,10.944,256,2.85,,
194,8/31/2015 15:00,13.269,82,2.85,,
195,8/31/2015 21:00,11.334,0,2.85,,
196,9/1/2015 3:00,10.259,0,2.85,,
197,9/1/2015 9:00,12.013,304,2.85,,
198,9/1/2015 15:00,14.517,98,2.87,,
199,9/1/2015 21:00,11.431,0,2.85,,
200,9/2/2015 3:00,10.553,0,2.85,,
201,9/2/2015 9:00,8.978,47,2.87,,
202,9/2/2015 15:00,9.965,45,2.85,,
203,9/2/2015 21:00,8.382,0,2.85,,
204,9/3/2015 3:00,7.381,0,2.85,,
205,9/3/2015 9:00,7.481,88,2.85,,
206,9/3/2015 15:00,9.275,104,2.87,,
207,9/3/2015 21:00,7.179,0,2.85,,
208,9/4/2015 3:00,6.268,0,2.83,,
209,9/4/2015 9:00,8.182,224,2.85,,
210,9/4/2015 15:00,7.481,168,2.85,,
211,9/4/2015 21:00,4.727,0,2.83,,
212,9/5/2015 3:00,5.552,0,2.83,,
213,9/5/2015 9:00,5.962,43,2.83,,
214,9/5/2015 15:00,8.082,120,2.85,,
215,9/5/2015 21:00,6.166,0,2.83,,
216,9/6/2015 3:00,5.45,0,2.83,,
217,9/6/2015 9:00,8.182,256,2.85,,
218,9/6/2015 15:00,10.357,104,2.83,,
219,9/6/2015 21:00,7.983,0,2.83,,
220,9/7/2015 3:00,7.179,0,2.83,,
221,9/7/2015 9:00,10.161,256,2.83,,
222,9/7/2015 15:00,12.69,56,2.85,,
223,9/7/2015 21:00,10.846,0,2.85,,
224,9/8/2015 3:00,9.768,0,2.83,,
225,9/8/2015 9:00,13.076,272,2.85,,
226,9/8/2015 15:00,15.473,55,2.83,,
227,9/8/2015 21:00,13.558,0,2.85,,
228,9/9/2015 3:00,12.497,0,2.85,,
229,9/9/2015 9:00,15.76,272,2.83,,
230,9/9/2015 15:00,17.379,56,2.85,,
231,9/9/2015 21:00,14.421,0,2.85,,
232,9/10/2015 3:00,13.173,0,2.85,,
233,9/10/2015 9:00,16.237,304,2.85,,
234,9/10/2015 15:00,18.045,67,2.85,,
235,9/10/2015 21:00,16.046,0,2.85,,
236,9/11/2015 3:00,14.9,0,2.85,,
237,9/11/2015 9:00,17.855,304,2.85,,
238,9/11/2015 15:00,20.424,76,2.85,,
239,9/11/2015 21:00,17.76,0,2.87,,
240,9/12/2015 3:00,16.237,0,2.85,,
241,9/12/2015 9:00,17.95,304,2.87,,
242,9/12/2015 15:00,19.948,58,2.85,,
243,9/12/2015 21:00,15.855,0,2.85,,
244,9/13/2015 3:00,13.75,0,2.85,,
245,9/13/2015 9:00,15.951,320,2.85,,
246,9/13/2015 15:00,16.903,97,2.85,,
247,9/13/2015 21:00,11.625,0,2.85,,
