Plot Title: 10166291,,,,,,,,
#,"Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V",Bad Battery,Coupler Attached,Stopped,End Of File
206,9/4/2015 3:00,4.727,0,2.83,,,,
207,9/4/2015 9:00,5.86,123,2.81,,,,
208,9/4/2015 15:00,1.112,52,2.79,,,,
209,9/4/2015 21:00,1.764,0,2.79,,,,
210,9/5/2015 3:00,3.155,0,2.81,,,,
211,9/5/2015 9:00,3.893,53,2.81,,,,
212,9/5/2015 15:00,5.86,98,2.81,,,,
213,9/5/2015 21:00,5.45,0,2.81,,,,
214,9/6/2015 3:00,4.934,0,2.81,,,,
215,9/6/2015 9:00,5.962,144,2.81,,,,
216,9/6/2015 15:00,9.866,384,2.83,,,,
217,9/6/2015 21:00,7.682,0,2.83,,,,
218,9/7/2015 3:00,6.877,0,2.83,,,,
219,9/7/2015 9:00,7.983,101,2.83,,,,
220,9/7/2015 15:00,13.654,192,2.85,,,,
221,9/7/2015 21:00,11.236,0,2.85,,,,
222,9/8/2015 3:00,10.455,0,2.85,,,,
223,9/8/2015 9:00,11.625,98,2.85,,,,
224,9/8/2015 15:00,17.57,200,2.87,,,,
225,9/8/2015 21:00,14.804,0,2.87,,,,
226,9/9/2015 3:00,14.613,0,2.87,,,,
227,9/9/2015 9:00,14.996,99,2.87,,,,
228,9/9/2015 15:00,19.472,192,2.89,,,,
229,9/9/2015 21:00,15.855,0,2.87,,,,
230,9/10/2015 3:00,14.804,0,2.87,,,,
231,9/10/2015 9:00,16.427,102,2.87,,,,
232,9/10/2015 15:00,20.805,216,2.87,,,,
233,9/10/2015 21:00,17.284,0,2.87,,,,
234,9/11/2015 3:00,16.999,0,2.87,,,,
235,9/11/2015 9:00,18.901,105,2.89,,,,
236,9/11/2015 15:00,24.641,216,2.91,,,,
237,9/11/2015 21:00,19.377,0,2.89,,,,
238,9/12/2015 3:00,19.092,0,2.89,,,,
239,9/12/2015 9:00,18.331,106,2.89,,,,
240,9/12/2015 15:00,22.717,192,2.89,,,,
241,9/12/2015 21:00,16.332,0,2.87,,,,
242,9/13/2015 3:00,14.23,0,2.87,,,,
243,9/13/2015 9:00,14.325,122,2.87,,,,
244,9/13/2015 15:00,17.76,256,2.87,,,,
245,9/13/2015 21:00,11.236,0,2.85,,,,
246,9/14/2015 3:00,9.472,0,2.87,,,,
247,9/14/2015 9:00,8.779,160,2.87,,,,
248,9/14/2015 15:00,10.063,100,2.85,,,,
249,9/14/2015 21:00,5.552,0,2.83,,,,
250,9/15/2015 3:00,3.788,0,2.83,,,,
251,9/15/2015 9:00,4.934,168,2.81,,,,
252,9/15/2015 15:00,6.674,232,2.83,,,,
253,9/15/2015 21:00,4.934,0,2.81,,,,
254,9/16/2015 3:00,4.311,0,2.83,,,,
255,9/16/2015 9:00,5.86,81,2.81,,,,
256,9/16/2015 15:00,7.381,43,2.83,,,,
257,9/16/2015 21:00,6.471,0,2.83,,,,
258,9/17/2015 3:00,5.347,0,2.81,,,,
259,9/17/2015 9:00,6.064,38,2.81,,,,
260,9/17/2015 15:00,7.381,22,2.83,,,,
261,9/17/2015 21:00,7.179,0,2.83,,,,
262,9/18/2015 3:00,6.064,0,2.81,,,,
263,9/18/2015 9:00,6.877,81,2.83,,,,
264,9/18/2015 15:00,11.722,176,2.85,,,,
265,9/18/2015 21:00,9.768,0,2.83,,,,
266,9/19/2015 3:00,8.779,0,2.85,,,,
267,9/19/2015 9:00,9.965,85,2.83,,,,
268,9/19/2015 15:00,14.421,176,2.85,,,,
269,9/19/2015 21:00,12.207,0,2.85,,,,
270,9/20/2015 3:00,11.916,0,2.85,,,,
271,9/20/2015 9:00,12.401,86,2.85,,,,
272,9/20/2015 15:00,16.141,184,2.85,,,,
273,9/20/2015 21:00,12.883,0,2.85,,,,
274,9/21/2015 3:00,11.625,0,2.85,,,,
275,9/21/2015 9:00,11.139,87,2.85,,,,
276,9/21/2015 15:00,15.855,208,2.85,,,,
277,9/21/2015 21:00,10.944,0,2.85,,,,
278,9/22/2015 3:00,9.768,0,2.85,,,,
279,9/22/2015 9:00,8.68,100,2.85,,,,
280,9/22/2015 15:00,13.076,248,2.85,,,,
281,9/22/2015 21:00,9.472,0,2.87,,,,
282,9/23/2015 3:00,8.282,0,2.85,,,,
283,9/23/2015 9:00,8.481,91,2.85,,,,
284,9/23/2015 15:00,14.9,352,2.85,,,,
285,9/23/2015 21:00,10.357,0,2.85,,,,
286,9/24/2015 3:00,11.722,0,2.85,,,,
287,9/24/2015 9:00,12.207,114,2.85,,,,
288,9/24/2015 15:00,18.331,480,2.87,,,,
289,9/24/2015 21:00,12.98,0,2.85,,,,
290,9/25/2015 3:00,12.401,0,2.85,,,,
291,9/25/2015 9:00,13.076,87,2.85,,,,
292,9/25/2015 15:00,15.855,87,2.85,,,,
293,9/25/2015 21:00,12.11,0,2.85,,,,
294,9/26/2015 3:00,10.259,0,2.85,,,,
295,9/26/2015 9:00,9.472,91,2.87,,,,
296,9/26/2015 15:00,10.748,232,2.85,,,,
297,9/26/2015 21:00,7.481,0,2.85,,,,
298,9/27/2015 3:00,5.347,0,2.83,,,,
299,9/27/2015 9:00,6.064,90,2.83,,,,
300,9/27/2015 15:00,12.304,288,2.85,,,,
301,9/27/2015 21:00,8.68,0,2.85,,,,
302,9/28/2015 3:00,9.472,0,2.85,,,,
303,9/28/2015 9:00,11.722,111,2.85,,,,
304,9/28/2015 15:00,19.187,464,2.87,,,,
305,9/28/2015 21:00,14.325,0,2.87,,,,
306,9/29/2015 3:00,14.134,0,2.87,,,,
307,9/29/2015 9:00,15.569,88,2.85,,,,
308,9/29/2015 15:00,20.805,2432,2.87,,,,
309,9/29/2015 21:00,12.69,0,2.87,,,,
310,9/30/2015 3:00,11.041,0,2.85,,,,
311,9/30/2015 9:00,11.819,88,2.85,,,,
312,9/30/2015 15:00,18.14,576,2.87,,,,
313,9/30/2015 21:00,11.528,0,2.85,,,,
314,10/1/2015 3:00,11.139,0,2.85,,,,
315,10/1/2015 9:00,12.207,90,2.85,,,,
316,10/1/2015 15:00,17.76,864,2.87,,,,
317,10/1/2015 21:00,10.259,0,2.85,,,,
318,10/2/2015 3:00,8.879,0,2.87,,,,
319,10/2/2015 9:00,9.472,144,2.87,,,,
320,10/2/2015 15:00,15.569,704,2.85,,,,
321,10/2/2015 21:00,7.381,0,2.85,,,,
322,10/3/2015 3:00,5.86,0,2.83,,,,
323,10/3/2015 9:00,4.415,92,2.83,,,,
324,10/3/2015 15:00,7.28,224,2.83,,,,
325,10/3/2015 21:00,8.581,0,2.85,,,,
326,10/4/2015 3:00,8.68,0,2.85,,,,
327,10/4/2015 9:00,9.077,86,2.85,,,,
328,10/4/2015 15:00,13.269,160,2.85,,,,
329,10/4/2015 21:00,10.161,0,2.85,,,,
330,10/5/2015 3:00,11.139,0,2.85,,,,
331,10/5/2015 9:00,12.69,86,2.85,,,,
332,10/5/2015 15:00,21.282,248,2.87,,,,
333,10/5/2015 21:00,15.569,0,2.85,,,,
334,10/6/2015 3:00,14.421,0,2.87,,,,
335,10/6/2015 9:00,15.569,160,2.85,,,,
336,10/6/2015 15:00,18.236,384,2.87,,,,
337,10/6/2015 21:00,12.787,0,2.87,,,,
338,10/7/2015 3:00,13.173,0,2.87,,,,
339,10/7/2015 9:00,14.517,107,2.87,,,,
340,10/7/2015 15:00,16.618,216,2.87,,,,
341,10/7/2015 21:00,13.846,0,2.87,,,,
342,10/8/2015 3:00,14.709,0,2.87,,,,
343,10/8/2015 9:00,15.282,124,2.85,,,,
344,10/8/2015 15:00,19.472,384,2.89,,,,
345,10/8/2015 21:00,16.427,0,2.87,,,,
346,10/9/2015 3:00,16.523,0,2.87,,,,
347,10/9/2015 9:00,16.618,85,2.87,,,,
348,10/9/2015 15:00,17.094,102,2.87,,,,
349,10/9/2015 21:00,14.613,0,2.87,,,,
350,10/10/2015 3:00,14.325,0,2.87,,,,
351,10/10/2015 9:00,13.461,81,2.87,,,,
352,10/10/2015 15:00,10.748,45,2.85,,,,
353,10/10/2015 21:00,6.877,0,2.85,,,,
354,10/11/2015 3:00,6.877,0,2.85,,,,
355,10/11/2015 9:00,5.962,68,2.83,,,,
356,10/11/2015 15:00,11.819,184,2.85,,,,
357,10/11/2015 21:00,9.275,0,2.87,,,,
358,10/12/2015 3:00,8.68,0,2.85,,,,
359,10/12/2015 9:00,9.669,78,2.85,,,,
360,10/12/2015 15:00,14.421,320,2.85,,,,
361,10/12/2015 21:00,11.139,0,2.85,,,,
362,10/13/2015 3:00,11.334,0,2.85,,,,
363,10/13/2015 9:00,10.748,77,2.85,,,,
364,10/13/2015 15:00,16.808,416,2.85,,,,
365,10/13/2015 21:00,13.076,0,2.85,,,,
366,10/14/2015 3:00,12.69,0,2.85,,,,
367,10/14/2015 9:00,13.942,96,2.87,,,,
368,10/14/2015 15:00,19.092,256,2.87,,,,
369,10/14/2015 21:00,16.237,0,2.87,,,,
370,10/15/2015 3:00,14.709,0,2.87,,,,
371,10/15/2015 9:00,15.76,57,2.87,,,,
372,10/15/2015 15:00,20.329,69,2.87,,,,
373,10/15/2015 21:00,17.379,0,2.87,,,,
374,10/16/2015 3:00,16.332,0,2.87,,,,
375,10/16/2015 9:00,17.094,69,2.87,,,,
376,10/16/2015 15:00,19.282,111,2.89,,,,
377,10/16/2015 21:00,14.996,0,2.89,,,,
378,10/17/2015 3:00,13.269,0,2.87,,,,
379,10/17/2015 9:00,12.594,87,2.87,,,,
380,10/17/2015 15:00,9.472,25,2.87,,,,
381,10/17/2015 21:00,8.879,0,2.87,,,,
382,10/18/2015 3:00,8.879,0,2.87,,,,
383,10/18/2015 9:00,8.978,96,2.87,,,,
384,10/18/2015 15:00,10.748,144,2.85,,,,
385,10/18/2015 21:00,8.382,0,2.85,,,,
386,10/19/2015 3:00,7.582,0,2.85,,,,
387,10/19/2015 9:00,7.179,24,2.83,,,,
388,10/19/2015 15:00,8.182,27,2.85,,,,
389,10/19/2015 21:00,7.179,0,2.83,,,,
390,10/20/2015 3:00,5.141,0,2.81,,,,
391,10/20/2015 9:00,5.45,80,2.81,,,,
392,10/20/2015 15:00,10.748,144,2.85,,,,
393,10/20/2015 21:00,8.481,0,2.85,,,,
394,10/21/2015 3:00,7.682,0,2.83,,,,
395,10/21/2015 9:00,8.978,94,2.85,,,,
396,10/21/2015 15:00,12.69,168,2.85,,,,
397,10/21/2015 21:00,8.779,0,2.85,,,,
398,10/22/2015 3:00,7.179,0,2.83,,,,
399,10/22/2015 9:00,5.45,74,2.81,,,,
400,10/22/2015 15:00,9.866,224,2.83,,,,
401,10/22/2015 21:00,6.978,0,2.83,,,,
402,10/23/2015 3:00,5.552,0,2.83,,,,
403,10/23/2015 9:00,7.079,79,2.83,,,,
404,10/23/2015 15:00,11.431,104,2.85,,,,
405,10/23/2015 21:00,10.846,0,2.85,,,,
406,10/24/2015 3:00,10.455,0,2.85,,,,
407,10/24/2015 9:00,10.651,87,2.85,,,,
408,10/24/2015 15:00,13.558,128,2.85,,,,
409,10/24/2015 21:00,11.139,0,2.85,,,,
410,10/25/2015 3:00,9.571,0,2.87,,,,
411,10/25/2015 9:00,8.282,7,2.85,,,,
412,10/25/2015 15:00,6.471,8,2.83,,,,
413,10/25/2015 21:00,4.934,0,2.81,,,,
414,10/26/2015 3:00,4.311,0,2.83,,,,
415,10/26/2015 9:00,3.893,68,2.83,,,,
416,10/26/2015 15:00,7.28,240,2.83,,,,
417,10/26/2015 21:00,5.347,0,2.81,,,,
418,10/27/2015 3:00,5.347,0,2.81,,,,
419,10/27/2015 9:00,7.682,77,2.83,,,,
420,10/27/2015 15:00,9.965,48,2.83,,,,
421,10/27/2015 21:00,7.682,0,2.83,,,,
422,10/28/2015 3:00,7.179,0,2.83,,,,
423,10/28/2015 9:00,6.268,29,2.83,,,,
424,10/28/2015 15:00,6.166,32,2.83,,,,
425,10/28/2015 21:00,5.86,0,2.81,,,,
426,10/29/2015 3:00,6.268,0,2.83,,,,
427,10/29/2015 9:00,5.655,80,2.81,,,,
428,10/29/2015 15:00,7.381,320,2.83,,,,
429,10/29/2015 21:00,5.86,0,2.81,,,,
430,10/30/2015 3:00,5.347,0,2.81,,,,
431,10/30/2015 9:00,5.962,20,2.81,,,,
432,10/30/2015 15:00,8.581,12,2.83,,,,
433,10/30/2015 21:00,9.275,0,2.85,,,,
434,10/31/2015 3:00,9.373,0,2.85,,,,
435,10/31/2015 9:00,9.176,33,2.85,,,,
436,10/31/2015 15:00,9.176,10,2.85,,,,
437,10/31/2015 21:00,8.581,0,2.85,,,,
438,11/1/2015 3:00,4.727,0,2.83,,,,
439,11/1/2015 9:00,3.893,17,2.83,,,,
440,11/1/2015 15:00,3.367,17,2.81,,,,
441,11/1/2015 21:00,2.303,0,2.81,,,,
442,11/2/2015 3:00,1.764,0,2.79,,,,
443,11/2/2015 9:00,1.764,22,2.79,,,,
444,11/2/2015 15:00,2.624,45,2.81,,,,
445,11/2/2015 21:00,1.656,0,2.79,,,,
446,11/3/2015 3:00,0.784,0,2.77,,,,
447,11/3/2015 9:00,0.674,62,2.77,,,,
448,11/3/2015 15:00,0.343,31,2.77,,,,
449,11/3/2015 21:00,0.121,0,2.77,,,,
450,11/4/2015 3:00,-0.102,0,2.77,,,,
451,11/4/2015 9:00,-0.213,55,2.77,,,,
452,11/4/2015 15:00,0.343,28,2.77,,,,
453,11/4/2015 21:00,0.343,0,2.77,,,,
454,11/5/2015 3:00,0.343,0,2.77,,,,
455,11/5/2015 9:00,0.232,62,2.77,,,,
456,11/5/2015 15:00,1.003,16,2.77,,,,
457,11/5/2015 21:00,1.872,0,2.79,,,,
458,11/6/2015 3:00,2.088,0,2.79,,,,
459,11/6/2015 9:00,1.98,41,2.79,,,,
460,11/6/2015 15:00,6.064,96,2.81,,,,
461,11/6/2015 21:00,5.037,0,2.79,,,,
462,11/7/2015 3:00,3.683,0,2.81,,,,
463,11/7/2015 9:00,4.415,56,2.81,,,,
464,11/7/2015 15:00,6.573,68,2.81,,,,
465,11/7/2015 21:00,4.415,0,2.81,,,,
466,11/8/2015 3:00,3.893,0,2.81,,,,
467,11/8/2015 9:00,2.303,25,2.79,,,,
468,11/8/2015 15:00,1.656,53,2.79,,,,
469,11/8/2015 21:00,0.121,0,2.77,,,,
470,11/9/2015 3:00,-0.102,0,2.77,,,,
471,11/9/2015 9:00,0.01,81,2.77,,,,
472,11/9/2015 15:00,0.232,45,2.77,,,,
473,11/9/2015 21:00,0.121,0,2.77,,,,
474,11/10/2015 3:00,-0.102,0,2.77,,,,
475,11/10/2015 9:00,0.01,21,2.77,,,,
476,11/10/2015 15:00,0.232,89,2.77,,,,
477,11/10/2015 21:00,-0.102,0,2.77,,,,
478,11/11/2015 3:00,-0.102,0,2.77,,,,
479,11/11/2015 9:00,0.121,13,2.77,,,,
480,11/11/2015 15:00,0.121,14,2.77,,,,
481,11/11/2015 21:00,0.121,0,2.77,,,,
482,11/12/2015 3:00,-0.102,0,2.75,Logged,,,
483,11/12/2015 9:00,-0.102,31,2.75,,,,
484,11/12/2015 15:00,0.121,10,2.77,,,,
485,11/12/2015 21:00,0.232,0,2.77,,,,
486,11/13/2015 3:00,2.195,0,2.79,,,,
487,11/13/2015 9:00,4.831,4,2.79,,,,
488,11/13/2015 15:00,5.037,9,2.79,,,,
489,11/13/2015 21:00,4.934,0,2.79,,,,
490,11/14/2015 3:00,4.207,0,2.81,,,,
491,11/14/2015 9:00,3.683,70,2.81,,,,
492,11/14/2015 15:00,5.347,69,2.81,,,,
493,11/14/2015 21:00,4.623,0,2.81,,,,
494,11/15/2015 3:00,4.102,0,2.81,,,,
495,11/15/2015 9:00,0.01,10,2.77,,,,
496,11/15/2015 15:00,-0.102,8,2.77,,,,
497,11/15/2015 21:00,-0.213,0,2.77,,,,
498,11/16/2015 3:00,-0.213,0,2.77,,,,
499,11/16/2015 9:00,-0.662,5,2.77,,,,
500,11/16/2015 15:00,-0.437,3,2.77,,,,
501,11/16/2015 21:00,0.121,0,2.77,,,,
502,11/17/2015 3:00,0.121,0,2.77,,,,
503,11/17/2015 9:00,1.112,9,2.77,,,,
504,11/17/2015 15:00,4.102,1,2.81,,,,
505,11/17/2015 21:00,5.552,0,2.79,,,,
506,11/18/2015 3:00,1.656,0,2.79,,,,
507,11/18/2015 9:00,0.343,21,2.77,,,,
508,11/18/2015 15:00,0.232,6,2.77,,,,
509,11/18/2015 21:00,0.121,0,2.77,,,,
510,11/19/2015 3:00,3.155,0,2.79,,,,
511,11/19/2015 9:00,5.757,7,2.81,,,,
