Plot Title: 10166304,,,,,
#,"Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V",End Of File
1,7/14/2015 9:00,25.319,1984,3.17,
2,7/14/2015 15:00,19.472,115,3.17,
3,7/14/2015 21:00,12.69,0,3.12,
4,7/15/2015 3:00,10.748,0,3.08,
5,7/15/2015 9:00,26.585,2048,3.12,
6,7/15/2015 15:00,20.805,576,3.1,
7,7/15/2015 21:00,13.173,0,3.08,
8,7/16/2015 3:00,10.944,0,3.03,
9,7/16/2015 9:00,24.545,2304,3.08,
10,7/16/2015 15:00,18.806,704,3.05,
11,7/16/2015 21:00,11.916,0,3.03,
12,7/17/2015 3:00,9.768,0,2.99,
13,7/17/2015 9:00,21.187,1408,3.03,
14,7/17/2015 15:00,21.473,960,3.03,
15,7/17/2015 21:00,14.804,0,3.03,
16,7/18/2015 3:00,14.134,0,3.01,
17,7/18/2015 9:00,30.963,2432,3.03,
18,7/18/2015 15:00,25.416,896,3.01,
19,7/18/2015 21:00,17.855,0,3.01,
20,7/19/2015 3:00,16.046,0,2.99,
21,7/19/2015 9:00,32.6,2048,3.01,
22,7/19/2015 15:00,25.61,704,3.01,
23,7/19/2015 21:00,17.57,0,3.01,
24,7/20/2015 3:00,14.23,0,2.99,
25,7/20/2015 9:00,30.558,1984,2.99,
26,7/20/2015 15:00,24.351,608,3.01,
27,7/20/2015 21:00,16.046,0,2.97,
28,7/21/2015 3:00,13.942,0,2.97,
29,7/21/2015 9:00,27.862,1728,2.99,
30,7/21/2015 15:00,21.473,608,2.99,
31,7/21/2015 21:00,11.916,0,2.95,
32,7/22/2015 3:00,9.472,0,2.95,
33,7/22/2015 9:00,24.062,2048,2.97,
34,7/22/2015 15:00,18.901,576,2.97,
35,7/22/2015 21:00,10.846,0,2.93,
36,7/23/2015 3:00,8.779,0,2.93,
37,7/23/2015 9:00,22.429,1728,2.95,
38,7/23/2015 15:00,19.948,576,2.95,
39,7/23/2015 21:00,12.883,0,2.93,
40,7/24/2015 3:00,10.357,0,2.91,
41,7/24/2015 9:00,24.062,1536,2.97,
42,7/24/2015 15:00,20.615,576,2.95,
43,7/24/2015 21:00,13.846,0,2.93,
44,7/25/2015 3:00,11.334,0,2.91,
45,7/25/2015 9:00,15.664,608,2.91,
