Plot Title: 10169146,,,,,,,,
#,"Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V",Bad Battery,Coupler Attached,Stopped,End Of File
63,7/30/2015 9:00,23.773,136,2.91,,,,
64,7/30/2015 15:00,30.558,336,2.91,,,,
65,7/30/2015 21:00,23.773,0,2.91,,,,
66,7/31/2015 3:00,22.812,0,2.91,,,,
67,7/31/2015 9:00,23.966,128,2.91,,,,
68,7/31/2015 15:00,31.574,336,2.91,,,,
69,7/31/2015 21:00,23.581,0,2.91,,,,
70,8/1/2015 3:00,22.238,0,2.91,,,,
71,8/1/2015 9:00,23.966,144,2.91,,,,
72,8/1/2015 15:00,30.963,336,2.91,,,,
73,8/1/2015 21:00,22.621,0,2.91,,,,
74,8/2/2015 3:00,19.567,0,2.91,,,,
75,8/2/2015 9:00,20.615,144,2.89,,,,
76,8/2/2015 15:00,23.773,176,2.91,,,,
77,8/2/2015 21:00,21.091,0,2.89,,,,
78,8/3/2015 3:00,18.711,0,2.91,,,,
79,8/3/2015 9:00,19.948,232,2.89,,,,
80,8/3/2015 15:00,22.717,384,2.91,,,,
81,8/3/2015 21:00,16.999,0,2.89,,,,
82,8/4/2015 3:00,15.569,0,2.87,,,,
83,8/4/2015 9:00,16.713,152,2.89,,,,
84,8/4/2015 15:00,22.525,768,2.91,,,,
85,8/4/2015 21:00,14.9,0,2.89,,,,
86,8/5/2015 3:00,12.594,0,2.87,,,,
87,8/5/2015 9:00,13.173,128,2.87,,,,
88,8/5/2015 15:00,20.329,800,2.89,,,,
89,8/5/2015 21:00,13.076,0,2.87,,,,
90,8/6/2015 3:00,11.722,0,2.87,,,,
91,8/6/2015 9:00,12.11,128,2.87,,,,
92,8/6/2015 15:00,21.664,992,2.89,,,,
93,8/6/2015 21:00,14.038,0,2.89,,,,
94,8/7/2015 3:00,12.787,0,2.87,,,,
95,8/7/2015 9:00,15.091,128,2.87,,,,
96,8/7/2015 15:00,22.717,960,2.89,,,,
97,8/7/2015 21:00,15.569,0,2.87,,,,
98,8/8/2015 3:00,12.787,0,2.87,,,,
99,8/8/2015 9:00,14.804,128,2.89,,,,
100,8/8/2015 15:00,22.429,704,2.89,,,,
101,8/8/2015 21:00,14.709,0,2.89,,,,
102,8/9/2015 3:00,12.69,0,2.87,,,,
103,8/9/2015 9:00,14.709,200,2.89,,,,
104,8/9/2015 15:00,19.092,288,2.89,,,,
105,8/9/2015 21:00,15.378,0,2.87,,,,
106,8/10/2015 3:00,12.401,0,2.87,,,,
107,8/10/2015 9:00,15.76,200,2.87,,,,
108,8/10/2015 15:00,20.519,352,2.87,,,,
109,8/10/2015 21:00,15.282,0,2.87,,,,
110,8/11/2015 3:00,13.461,0,2.87,,,,
111,8/11/2015 9:00,16.523,208,2.87,,,,
112,8/11/2015 15:00,24.545,576,2.91,,,,
113,8/11/2015 21:00,17.379,0,2.87,,,,
114,8/12/2015 3:00,14.996,0,2.89,,,,
115,8/12/2015 9:00,18.045,144,2.89,,,,
116,8/12/2015 15:00,25.708,480,2.89,,,,
117,8/12/2015 21:00,18.045,0,2.89,,,,
118,8/13/2015 3:00,15.76,0,2.87,,,,
119,8/13/2015 9:00,19.567,136,2.89,,,,
120,8/13/2015 15:00,24.545,304,2.91,,,,
121,8/13/2015 21:00,16.713,0,2.87,,,,
122,8/14/2015 3:00,12.98,0,2.87,,,,
123,8/14/2015 9:00,9.571,88,2.87,,,,
124,8/14/2015 15:00,12.883,200,2.87,,,,
125,8/14/2015 21:00,11.722,0,2.85,,,,
126,8/15/2015 3:00,10.846,0,2.85,,,,
127,8/15/2015 9:00,11.334,82,2.85,,,,
128,8/15/2015 15:00,18.806,576,2.89,,,,
129,8/15/2015 21:00,12.883,0,2.87,,,,
130,8/16/2015 3:00,10.748,0,2.85,,,,
131,8/16/2015 9:00,12.69,136,2.85,,,,
132,8/16/2015 15:00,22.717,512,2.89,,,,
133,8/16/2015 21:00,15.187,0,2.85,,,,
134,8/17/2015 3:00,14.038,0,2.87,,,,
135,8/17/2015 9:00,16.808,144,2.87,,,,
136,8/17/2015 15:00,25.61,480,2.89,,,,
137,8/17/2015 21:00,19.092,0,2.89,,,,
138,8/18/2015 3:00,18.521,0,2.89,,,,
139,8/18/2015 9:00,20.329,144,2.87,,,,
140,8/18/2015 15:00,29.053,672,2.91,,,,
141,8/18/2015 21:00,21.187,0,2.89,,,,
142,8/19/2015 3:00,20.901,0,2.89,,,,
143,8/19/2015 9:00,21.664,152,2.89,,,,
144,8/19/2015 15:00,27.961,672,2.91,,,,
145,8/19/2015 21:00,19.948,0,2.89,,,,
146,8/20/2015 3:00,16.427,0,2.89,,,,
147,8/20/2015 9:00,15.76,125,2.87,,,,
148,8/20/2015 15:00,22.429,576,2.89,,,,
149,8/20/2015 21:00,14.996,0,2.89,,,,
150,8/21/2015 3:00,12.497,0,2.87,,,,
151,8/21/2015 9:00,12.69,128,2.87,,,,
152,8/21/2015 15:00,19.377,400,2.89,,,,
153,8/21/2015 21:00,13.365,0,2.87,,,,
154,8/22/2015 3:00,11.334,0,2.85,,,,
155,8/22/2015 9:00,14.421,144,2.87,,,,
156,8/22/2015 15:00,25.319,336,2.89,,,,
157,8/22/2015 21:00,17.95,0,2.89,,,,
158,8/23/2015 3:00,19.092,0,2.89,,,,
159,8/23/2015 9:00,19.377,168,2.89,,,,
160,8/23/2015 15:00,23.484,384,2.89,,,,
161,8/23/2015 21:00,17.665,0,2.89,,,,
162,8/24/2015 3:00,15.855,0,2.87,,,,
163,8/24/2015 9:00,18.616,176,2.89,,,,
164,8/24/2015 15:00,23.196,320,2.89,,,,
165,8/24/2015 21:00,16.332,0,2.87,,,,
166,8/25/2015 3:00,14.325,0,2.87,,,,
167,8/25/2015 9:00,17.189,152,2.87,,,,
168,8/25/2015 15:00,23.292,320,2.89,,,,
169,8/25/2015 21:00,18.331,0,2.89,,,,
170,8/26/2015 3:00,17.57,0,2.87,,,,
171,8/26/2015 9:00,19.282,168,2.89,,,,
172,8/26/2015 15:00,23.388,320,2.89,,,,
173,8/26/2015 21:00,16.713,0,2.87,,,,
174,8/27/2015 3:00,15.855,0,2.87,,,,
175,8/27/2015 9:00,18.236,152,2.89,,,,
176,8/27/2015 15:00,24.545,320,2.91,,,,
177,8/27/2015 21:00,17.855,0,2.87,,,,
178,8/28/2015 3:00,14.421,0,2.87,,,,
179,8/28/2015 9:00,17.284,108,2.87,,,,
180,8/28/2015 15:00,22.333,320,2.89,,,,
181,8/28/2015 21:00,18.901,0,2.89,,,,
182,8/29/2015 3:00,16.332,0,2.87,,,,
183,8/29/2015 9:00,9.571,114,2.87,,,,
184,8/29/2015 15:00,11.236,98,2.85,,,,
185,8/29/2015 21:00,10.259,0,2.85,,,,
186,8/30/2015 3:00,9.176,0,2.87,,,,
187,8/30/2015 9:00,7.682,61,2.85,,,,
188,8/30/2015 15:00,8.481,89,2.85,,,,
189,8/30/2015 21:00,8.282,0,2.85,,,,
190,8/31/2015 3:00,7.682,0,2.85,,,,
191,8/31/2015 9:00,8.481,256,2.85,,,,
192,8/31/2015 15:00,13.846,272,2.85,,,,
193,8/31/2015 21:00,10.553,0,2.85,,,,
194,9/1/2015 3:00,8.879,0,2.85,,,,
195,9/1/2015 9:00,9.571,256,2.85,,,,
196,9/1/2015 15:00,15.473,288,2.85,,,,
197,9/1/2015 21:00,10.063,0,2.85,,,,
198,9/2/2015 3:00,8.68,0,2.85,,,,
199,9/2/2015 9:00,7.28,57,2.83,,,,
200,9/2/2015 15:00,8.68,42,2.85,,,,
201,9/2/2015 21:00,6.674,0,2.83,,,,
202,9/3/2015 3:00,5.141,0,2.81,,,,
203,9/3/2015 9:00,5.552,87,2.83,,,,
204,9/3/2015 15:00,7.28,100,2.83,,,,
205,9/3/2015 21:00,5.347,0,2.81,,,,
206,9/4/2015 3:00,4.623,0,2.83,,,,
207,9/4/2015 9:00,6.268,152,2.83,,,,
208,9/4/2015 15:00,0.674,62,2.79,,,,
209,9/4/2015 21:00,0.784,0,2.79,,,,
210,9/5/2015 3:00,2.73,0,2.81,,,,
211,9/5/2015 9:00,3.998,55,2.81,,,,
212,9/5/2015 15:00,6.064,152,2.81,,,,
213,9/5/2015 21:00,5.45,0,2.81,,,,
214,9/6/2015 3:00,4.727,0,2.83,,,,
215,9/6/2015 9:00,6.37,232,2.81,,,,
216,9/6/2015 15:00,10.455,320,2.83,,,,
217,9/6/2015 21:00,7.582,0,2.83,,,,
218,9/7/2015 3:00,6.877,0,2.81,,,,
219,9/7/2015 9:00,8.481,200,2.83,,,,
220,9/7/2015 15:00,15.76,384,2.83,,,,
221,9/7/2015 21:00,11.431,0,2.83,,,,
222,9/8/2015 3:00,10.944,0,2.83,,,,
223,9/8/2015 9:00,12.497,232,2.85,,,,
224,9/8/2015 15:00,19.662,368,2.83,,,,
225,9/8/2015 21:00,15.282,0,2.83,,,,
226,9/9/2015 3:00,14.9,0,2.85,,,,
227,9/9/2015 9:00,15.855,256,2.83,,,,
228,9/9/2015 15:00,21.473,368,2.85,,,,
229,9/9/2015 21:00,16.427,0,2.85,,,,
230,9/10/2015 3:00,15.378,0,2.83,,,,
231,9/10/2015 9:00,17.76,256,2.85,,,,
232,9/10/2015 15:00,23.966,416,2.87,,,,
233,9/10/2015 21:00,18.331,0,2.87,,,,
234,9/11/2015 3:00,18.806,0,2.87,,,,
235,9/11/2015 9:00,20.901,160,2.87,,,,
236,9/11/2015 15:00,27.468,432,2.89,,,,
237,9/11/2015 21:00,20.329,0,2.87,,,,
238,9/12/2015 3:00,20.805,0,2.87,,,,
239,9/12/2015 9:00,19.662,160,2.85,,,,
240,9/12/2015 15:00,24.738,320,2.89,,,,
241,9/12/2015 21:00,17.189,0,2.87,,,,
242,9/13/2015 3:00,14.9,0,2.87,,,,
243,9/13/2015 9:00,15.187,160,2.85,,,,
244,9/13/2015 15:00,19.282,352,2.87,,,,
245,9/13/2015 21:00,11.916,0,2.85,,,,
246,9/14/2015 3:00,10.063,0,2.85,,,,
247,9/14/2015 9:00,9.275,232,2.85,,,,
248,9/14/2015 15:00,10.651,104,2.85,,,,
249,9/14/2015 21:00,6.064,0,2.83,,,,
250,9/15/2015 3:00,4.519,0,2.83,,,,
251,9/15/2015 9:00,5.45,176,2.83,,,,
252,9/15/2015 15:00,7.28,272,2.83,,,,
253,9/15/2015 21:00,5.655,0,2.83,,,,
254,9/16/2015 3:00,4.831,0,2.81,,,,
255,9/16/2015 9:00,6.471,85,2.83,,,,
256,9/16/2015 15:00,7.882,44,2.83,,,,
257,9/16/2015 21:00,6.877,0,2.83,,,,
258,9/17/2015 3:00,5.552,0,2.81,,,,
259,9/17/2015 9:00,6.268,39,2.81,,,,
260,9/17/2015 15:00,7.481,24,2.83,,,,
261,9/17/2015 21:00,7.28,0,2.83,,,,
262,9/18/2015 3:00,5.86,0,2.81,,,,
263,9/18/2015 9:00,7.381,152,2.83,,,,
264,9/18/2015 15:00,12.883,336,2.85,,,,
265,9/18/2015 21:00,9.866,0,2.83,,,,
266,9/19/2015 3:00,8.779,0,2.83,,,,
267,9/19/2015 9:00,10.455,152,2.83,,,,
268,9/19/2015 15:00,15.855,320,2.83,,,,
269,9/19/2015 21:00,12.497,0,2.85,,,,
270,9/20/2015 3:00,12.207,0,2.85,,,,
271,9/20/2015 9:00,13.076,152,2.85,,,,
272,9/20/2015 15:00,17.189,320,2.83,,,,
273,9/20/2015 21:00,13.173,0,2.85,,,,
274,9/21/2015 3:00,11.819,0,2.83,,,,
275,9/21/2015 9:00,11.431,152,2.83,,,,
276,9/21/2015 15:00,16.523,320,2.83,,,,
277,9/21/2015 21:00,11.139,0,2.83,,,,
278,9/22/2015 3:00,9.965,0,2.83,,,,
279,9/22/2015 9:00,8.978,168,2.83,,,,
280,9/22/2015 15:00,14.23,288,2.85,,,,
281,9/22/2015 21:00,9.669,0,2.81,,,,
282,9/23/2015 3:00,8.68,0,2.83,,,,
283,9/23/2015 9:00,9.176,160,2.83,,,,
284,9/23/2015 15:00,14.996,320,2.85,,,,
285,9/23/2015 21:00,11.041,0,2.83,,,,
286,9/24/2015 3:00,12.98,0,2.85,,,,
287,9/24/2015 9:00,13.365,114,2.85,,,,
288,9/24/2015 15:00,17.57,288,2.83,,,,
289,9/24/2015 21:00,13.654,0,2.85,,,,
290,9/25/2015 3:00,13.076,0,2.85,,,,
291,9/25/2015 9:00,14.23,144,2.85,,,,
292,9/25/2015 15:00,16.808,90,2.83,,,,
293,9/25/2015 21:00,12.69,0,2.85,,,,
294,9/26/2015 3:00,10.748,0,2.83,,,,
295,9/26/2015 9:00,9.669,102,2.81,,,,
296,9/26/2015 15:00,11.139,352,2.83,,,,
297,9/26/2015 21:00,7.782,0,2.83,,,,
298,9/27/2015 3:00,5.552,0,2.81,,,,
299,9/27/2015 9:00,6.978,176,2.81,,,,
300,9/27/2015 15:00,13.75,320,2.85,,,,
301,9/27/2015 21:00,9.176,0,2.83,,,,
302,9/28/2015 3:00,10.553,0,2.83,,,,
303,9/28/2015 9:00,12.787,160,2.83,,,,
304,9/28/2015 15:00,20.138,432,2.83,,,,
305,9/28/2015 21:00,15.378,0,2.83,,,,
306,9/29/2015 3:00,15.378,0,2.83,,,,
307,9/29/2015 9:00,16.808,192,2.83,,,,
308,9/29/2015 15:00,20.138,336,2.83,,,,
309,9/29/2015 21:00,13.846,0,2.85,,,,
310,9/30/2015 3:00,12.013,0,2.83,,,,
311,9/30/2015 9:00,12.98,184,2.85,,,,
312,9/30/2015 15:00,17.95,416,2.85,,,,
313,9/30/2015 21:00,12.401,0,2.85,,,,
314,10/1/2015 3:00,11.819,0,2.83,,,,
315,10/1/2015 9:00,13.461,160,2.85,,,,
316,10/1/2015 15:00,16.808,320,2.83,,,,
317,10/1/2015 21:00,10.748,0,2.83,,,,
318,10/2/2015 3:00,9.472,0,2.83,,,,
319,10/2/2015 9:00,10.259,144,2.83,,,,
320,10/2/2015 15:00,14.23,288,2.85,,,,
321,10/2/2015 21:00,7.782,0,2.81,,,,
322,10/3/2015 3:00,6.268,0,2.81,,,,
323,10/3/2015 9:00,5.45,168,2.79,,,,
324,10/3/2015 15:00,8.282,256,2.83,,,,
325,10/3/2015 21:00,9.077,0,2.83,,,,
326,10/4/2015 3:00,9.176,0,2.83,,,,
327,10/4/2015 9:00,9.965,152,2.81,,,,
328,10/4/2015 15:00,14.421,176,2.85,,,,
329,10/4/2015 21:00,10.651,0,2.81,,,,
330,10/5/2015 3:00,12.594,0,2.83,,,,
331,10/5/2015 9:00,13.75,152,2.85,,,,
332,10/5/2015 15:00,21.282,384,2.83,,,,
333,10/5/2015 21:00,16.237,0,2.83,,,,
334,10/6/2015 3:00,14.9,0,2.85,,,,
335,10/6/2015 9:00,16.427,216,2.83,,,,
336,10/6/2015 15:00,18.521,368,2.85,,,,
337,10/6/2015 21:00,13.365,0,2.85,,,,
338,10/7/2015 3:00,13.846,0,2.85,,,,
339,10/7/2015 9:00,15.187,109,2.83,,,,
340,10/7/2015 15:00,17.284,256,2.83,,,,
341,10/7/2015 21:00,14.517,0,2.85,,,,
342,10/8/2015 3:00,15.282,0,2.83,,,,
343,10/8/2015 9:00,16.046,117,2.83,,,,
344,10/8/2015 15:00,20.329,416,2.83,,,,
345,10/8/2015 21:00,17.284,0,2.83,,,,
346,10/9/2015 3:00,17.094,0,2.83,,,,
347,10/9/2015 9:00,17.189,128,2.83,,,,
348,10/9/2015 15:00,17.57,99,2.83,,,,
349,10/9/2015 21:00,14.996,0,2.85,,,,
350,10/10/2015 3:00,14.613,0,2.85,,,,
351,10/10/2015 9:00,13.846,152,2.85,,,,
352,10/10/2015 15:00,10.846,40,2.83,,,,
353,10/10/2015 21:00,6.978,0,2.81,,,,
354,10/11/2015 3:00,7.079,0,2.81,,,,
355,10/11/2015 9:00,6.674,144,2.81,,,,
356,10/11/2015 15:00,12.11,288,2.83,,,,
357,10/11/2015 21:00,9.571,0,2.83,,,,
358,10/12/2015 3:00,9.077,0,2.83,,,,
359,10/12/2015 9:00,10.748,160,2.83,,,,
360,10/12/2015 15:00,15.187,288,2.83,,,,
361,10/12/2015 21:00,11.819,0,2.83,,,,
362,10/13/2015 3:00,12.11,0,2.83,,,,
363,10/13/2015 9:00,12.11,152,2.83,,,,
364,10/13/2015 15:00,17.475,272,2.83,,,,
365,10/13/2015 21:00,13.558,0,2.85,,,,
366,10/14/2015 3:00,13.365,0,2.85,,,,
367,10/14/2015 9:00,15.569,160,2.83,,,,
368,10/14/2015 15:00,20.424,288,2.83,,,,
369,10/14/2015 21:00,17.284,0,2.83,,,,
370,10/15/2015 3:00,16.141,0,2.83,,,,
371,10/15/2015 9:00,17.189,93,2.83,,,,
372,10/15/2015 15:00,21.569,92,2.85,,,,
373,10/15/2015 21:00,18.616,0,2.85,,,,
374,10/16/2015 3:00,17.95,0,2.85,,,,
375,10/16/2015 9:00,18.045,72,2.85,,,,
376,10/16/2015 15:00,20.424,128,2.85,,,,
377,10/16/2015 21:00,15.76,0,2.83,,,,
378,10/17/2015 3:00,13.846,0,2.85,,,,
379,10/17/2015 9:00,13.173,88,2.85,,,,
380,10/17/2015 15:00,9.768,25,2.81,,,,
381,10/17/2015 21:00,9.176,0,2.83,,,,
382,10/18/2015 3:00,9.275,0,2.83,,,,
383,10/18/2015 9:00,9.472,136,2.83,,,,
384,10/18/2015 15:00,11.236,248,2.83,,,,
385,10/18/2015 21:00,8.879,0,2.83,,,,
386,10/19/2015 3:00,8.082,0,2.81,,,,
387,10/19/2015 9:00,7.381,24,2.81,,,,
388,10/19/2015 15:00,8.481,29,2.81,,,,
389,10/19/2015 21:00,7.582,0,2.81,,,,
390,10/20/2015 3:00,5.141,0,2.79,,,,
391,10/20/2015 9:00,5.962,168,2.79,,,,
392,10/20/2015 15:00,10.846,480,2.81,,,,
393,10/20/2015 21:00,8.779,0,2.81,,,,
394,10/21/2015 3:00,8.382,0,2.81,,,,
395,10/21/2015 9:00,9.866,208,2.81,,,,
396,10/21/2015 15:00,13.076,3840,2.81,,,,
397,10/21/2015 21:00,9.275,0,2.81,,,,
398,10/22/2015 3:00,7.582,0,2.81,,,,
399,10/22/2015 9:00,5.757,160,2.79,,,,
400,10/22/2015 15:00,10.944,800,2.81,,,,
401,10/22/2015 21:00,7.179,0,2.79,,,,
402,10/23/2015 3:00,6.573,0,2.79,,,,
403,10/23/2015 9:00,9.077,160,2.81,,,,
404,10/23/2015 15:00,12.787,128,2.83,,,,
405,10/23/2015 21:00,11.625,0,2.81,,,,
406,10/24/2015 3:00,11.041,0,2.81,,,,
407,10/24/2015 9:00,11.334,96,2.81,,,,
408,10/24/2015 15:00,13.846,111,2.83,,,,
409,10/24/2015 21:00,11.722,0,2.81,,,,
410,10/25/2015 3:00,10.455,0,2.81,,,,
411,10/25/2015 9:00,8.779,6,2.81,,,,
412,10/25/2015 15:00,6.573,13,2.79,,,,
413,10/25/2015 21:00,5.141,0,2.77,,,,
414,10/26/2015 3:00,4.519,0,2.79,,,,
415,10/26/2015 9:00,4.311,92,2.79,,,,
416,10/26/2015 15:00,7.481,256,2.79,,,,
417,10/26/2015 21:00,5.552,0,2.77,,,,
418,10/27/2015 3:00,6.064,0,2.79,,,,
419,10/27/2015 9:00,8.382,128,2.79,,,,
420,10/27/2015 15:00,10.651,53,2.79,,,,
421,10/27/2015 21:00,8.282,0,2.79,,,,
422,10/28/2015 3:00,7.28,0,2.79,,,,
423,10/28/2015 9:00,6.37,38,2.77,,,,
424,10/28/2015 15:00,6.37,50,2.77,,,,
425,10/28/2015 21:00,6.064,0,2.77,,,,
426,10/29/2015 3:00,6.471,0,2.77,,,,
427,10/29/2015 9:00,5.86,114,2.77,,,,
428,10/29/2015 15:00,7.682,288,2.79,,,,
429,10/29/2015 21:00,6.166,0,2.77,,,,
430,10/30/2015 3:00,5.655,0,2.77,,,,
431,10/30/2015 9:00,6.166,26,2.77,,,,
432,10/30/2015 15:00,8.779,16,2.79,,,,
433,10/30/2015 21:00,9.373,0,2.79,,,,
434,10/31/2015 3:00,9.571,0,2.81,,,,
435,10/31/2015 9:00,9.275,46,2.79,,,,
436,10/31/2015 15:00,9.275,11,2.79,,,,
437,10/31/2015 21:00,8.68,0,2.79,,,,
438,11/1/2015 3:00,4.831,0,2.75,Logged,,,
439,11/1/2015 9:00,4.207,25,2.77,,,,
440,11/1/2015 15:00,3.683,20,2.77,,,,
441,11/1/2015 21:00,2.41,0,2.75,,,,
442,11/2/2015 3:00,1.98,0,2.75,,,,
443,11/2/2015 9:00,2.088,32,2.75,,,,
444,11/2/2015 15:00,2.943,84,2.77,,,,
445,11/2/2015 21:00,1.98,0,2.75,,,,
446,11/3/2015 3:00,1.112,0,2.75,,,,
447,11/3/2015 9:00,1.112,85,2.75,,,,
448,11/3/2015 15:00,0.343,49,2.74,,,,
449,11/3/2015 21:00,0.232,0,2.74,,,,
450,11/4/2015 3:00,0.01,0,2.74,,,,
451,11/4/2015 9:00,-0.213,160,2.74,,,,
452,11/4/2015 15:00,0.784,62,2.74,,,,
453,11/4/2015 21:00,0.453,0,2.74,,,,
454,11/5/2015 3:00,0.563,0,2.74,,,,
455,11/5/2015 9:00,0.784,114,2.74,,,,
456,11/5/2015 15:00,1.656,22,2.74,,,,
457,11/5/2015 21:00,2.41,0,2.75,,,,
458,11/6/2015 3:00,2.517,0,2.75,,,,
459,11/6/2015 9:00,2.624,128,2.75,,,,
460,11/6/2015 15:00,7.28,216,2.77,,,,
461,11/6/2015 21:00,5.244,0,2.75,,,,
462,11/7/2015 3:00,4.102,0,2.75,,,,
463,11/7/2015 9:00,4.831,91,2.75,,,,
464,11/7/2015 15:00,6.978,116,2.77,,,,
465,11/7/2015 21:00,4.623,0,2.75,,,,
466,11/8/2015 3:00,4.102,0,2.75,,,,
467,11/8/2015 9:00,2.517,32,2.74,,,,
468,11/8/2015 15:00,1.872,65,2.74,,,,
469,11/8/2015 21:00,0.343,0,2.72,,,,
470,11/9/2015 3:00,0.121,0,2.72,,,,
471,11/9/2015 9:00,0.232,120,2.72,,,,
472,11/9/2015 15:00,0.232,111,2.72,,,,
473,11/9/2015 21:00,0.232,0,2.72,,,,
474,11/10/2015 3:00,0.01,0,2.72,,,,
475,11/10/2015 9:00,-0.102,30,2.72,,,,
476,11/10/2015 15:00,0.343,184,2.72,,,,
477,11/10/2015 21:00,0.121,0,2.72,,,,
478,11/11/2015 3:00,0.01,0,2.72,,,,
479,11/11/2015 9:00,0.232,25,2.72,,,,
480,11/11/2015 15:00,0.232,28,2.72,,,,
481,11/11/2015 21:00,0.232,0,2.72,,,,
482,11/12/2015 3:00,0.01,0,2.72,,,,
483,11/12/2015 9:00,0.121,110,2.72,,,,
484,11/12/2015 15:00,0.343,22,2.72,,,,
485,11/12/2015 21:00,1.112,0,2.72,,,,
486,11/13/2015 3:00,4.102,0,2.75,,,,
487,11/13/2015 9:00,5.141,5,2.74,,,,
488,11/13/2015 15:00,5.244,8,2.74,,,,
489,11/13/2015 21:00,5.037,0,2.74,,,,
490,11/14/2015 3:00,4.415,0,2.75,,,,
491,11/14/2015 9:00,3.893,121,2.74,,,,
492,11/14/2015 15:00,5.86,94,2.74,,,,
493,11/14/2015 21:00,4.831,0,2.74,,,,
494,11/15/2015 3:00,4.415,0,2.75,,,,
495,11/15/2015 9:00,0.01,8,2.72,,,,
496,11/15/2015 15:00,0.121,5,2.72,,,,
497,11/15/2015 21:00,0.232,0,2.72,,,,
498,11/16/2015 3:00,0.121,0,2.72,,,,
499,11/16/2015 9:00,0.01,1,2.72,,,,
500,11/16/2015 15:00,0.01,0,2.72,,,,
501,11/16/2015 21:00,0.232,0,2.72,,,,
502,11/17/2015 3:00,0.232,0,2.72,,,,
503,11/17/2015 9:00,0.232,5,2.72,,,,
504,11/17/2015 15:00,3.578,0,2.74,,,,
505,11/17/2015 21:00,5.655,0,2.74,,,,
506,11/18/2015 3:00,1.548,0,2.72,,,,
507,11/18/2015 9:00,0.343,34,2.7,,,,
508,11/18/2015 15:00,0.232,6,2.7,,,,
509,11/18/2015 21:00,0.232,0,2.7,,,,
510,11/19/2015 3:00,3.472,0,2.74,,,,
511,11/19/2015 9:00,5.962,9,2.74,,,,
512,11/19/2015 15:00,7.079,16,2.74,,,,
