Plot Title: 10169135,,,,,,
#,"Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V",Bad Battery,End Of File
1,7/14/2015 15:00,18.996,128,3.17,,
2,7/14/2015 21:00,13.173,0,3.12,,
3,7/15/2015 3:00,11.139,0,3.08,,
4,7/15/2015 9:00,15.187,368,3.08,,
5,7/15/2015 15:00,19.948,232,3.1,,
6,7/15/2015 21:00,13.942,0,3.08,,
7,7/16/2015 3:00,11.625,0,3.03,,
8,7/16/2015 9:00,14.23,400,3.05,,
9,7/16/2015 15:00,18.045,208,3.05,,
10,7/16/2015 21:00,12.594,0,3.03,,
11,7/17/2015 3:00,10.161,0,2.99,,
12,7/17/2015 9:00,14.23,448,3.01,,
13,7/17/2015 15:00,20.043,192,3.03,,
14,7/17/2015 21:00,15.473,0,2.99,,
15,7/18/2015 3:00,15.473,0,2.99,,
16,7/18/2015 9:00,19.092,368,3.01,,
17,7/18/2015 15:00,23.196,200,3.03,,
18,7/18/2015 21:00,18.236,0,3.01,,
19,7/19/2015 3:00,16.523,0,2.99,,
20,7/19/2015 9:00,20.043,352,2.99,,
21,7/19/2015 15:00,23.388,200,3.01,,
22,7/19/2015 21:00,17.95,0,2.99,,
23,7/20/2015 3:00,14.709,0,2.97,,
24,7/20/2015 9:00,18.331,368,2.97,,
25,7/20/2015 15:00,22.525,192,2.99,,
26,7/20/2015 21:00,16.427,0,2.97,,
27,7/21/2015 3:00,14.421,0,2.95,,
28,7/21/2015 9:00,17.189,384,2.95,,
29,7/21/2015 15:00,20.329,216,2.97,,
30,7/21/2015 21:00,12.594,0,2.93,,
31,7/22/2015 3:00,10.357,0,2.91,,
32,7/22/2015 9:00,13.654,400,2.93,,
33,7/22/2015 15:00,17.855,200,2.95,,
34,7/22/2015 21:00,11.528,0,2.91,,
35,7/23/2015 3:00,9.472,0,2.91,,
36,7/23/2015 9:00,13.461,400,2.91,,
37,7/23/2015 15:00,18.426,184,2.95,,
38,7/23/2015 21:00,13.269,0,2.91,,
39,7/24/2015 3:00,11.041,0,2.89,,
40,7/24/2015 9:00,14.9,400,2.93,,
41,7/24/2015 15:00,19.187,184,2.95,,
42,7/24/2015 21:00,14.325,0,2.93,,
43,7/25/2015 3:00,12.11,0,2.89,,
44,7/25/2015 9:00,14.613,512,2.91,,
45,7/25/2015 15:00,15.569,288,2.89,,
46,7/25/2015 21:00,12.207,0,2.89,,
47,7/26/2015 3:00,10.553,0,2.87,,
48,7/26/2015 9:00,11.139,144,2.87,,
49,7/26/2015 15:00,13.365,248,2.89,,
50,7/26/2015 21:00,10.944,0,2.87,,
51,7/27/2015 3:00,9.965,0,2.85,,
52,7/27/2015 9:00,12.304,512,2.87,,
53,7/27/2015 15:00,14.996,184,2.91,,
54,7/27/2015 21:00,10.846,0,2.87,,
55,7/28/2015 3:00,9.176,0,2.87,,
56,7/28/2015 9:00,14.613,480,2.89,,
57,7/28/2015 15:00,20.329,168,2.91,,
58,7/28/2015 21:00,16.141,0,2.91,,
59,7/29/2015 3:00,14.23,0,2.91,,
60,7/29/2015 9:00,19.092,496,2.91,,
61,7/29/2015 15:00,24.158,168,2.95,,
62,7/29/2015 21:00,19.472,0,2.93,,
63,7/30/2015 3:00,17.76,0,2.93,,
64,7/30/2015 9:00,23.869,448,2.95,,
65,7/30/2015 15:00,27.567,176,2.95,,
66,7/30/2015 21:00,21.473,0,2.95,,
67,7/31/2015 3:00,19.662,0,2.93,,
68,7/31/2015 9:00,23.292,448,2.95,,
69,7/31/2015 15:00,27.567,176,2.97,,
70,7/31/2015 21:00,21.091,0,2.93,,
71,8/1/2015 3:00,19.187,0,2.93,,
72,8/1/2015 9:00,22.525,416,2.93,,
73,8/1/2015 15:00,27.272,320,2.95,,
74,8/1/2015 21:00,20.71,0,2.93,,
75,8/2/2015 3:00,17.855,0,2.93,,
76,8/2/2015 9:00,20.329,384,2.91,,
77,8/2/2015 15:00,22.525,272,2.93,,
78,8/2/2015 21:00,18.806,0,2.93,,
79,8/3/2015 3:00,17.76,0,2.91,,
80,8/3/2015 9:00,20.043,384,2.91,,
81,8/3/2015 15:00,19.187,256,2.91,,
82,8/3/2015 21:00,16.141,0,2.89,,
83,8/4/2015 3:00,13.75,0,2.89,,
84,8/4/2015 9:00,17.57,464,2.89,,
85,8/4/2015 15:00,20.901,176,2.91,,
86,8/4/2015 21:00,14.325,0,2.89,,
87,8/5/2015 3:00,12.207,0,2.87,,
88,8/5/2015 9:00,14.996,464,2.89,,
89,8/5/2015 15:00,18.521,160,2.91,,
90,8/5/2015 21:00,12.787,0,2.87,,
91,8/6/2015 3:00,11.334,0,2.85,,
92,8/6/2015 9:00,14.613,448,2.89,,
93,8/6/2015 15:00,19.092,152,2.91,,
94,8/6/2015 21:00,14.23,0,2.89,,
95,8/7/2015 3:00,12.304,0,2.87,,
96,8/7/2015 9:00,16.237,480,2.87,,
97,8/7/2015 15:00,20.329,144,2.89,,
98,8/7/2015 21:00,14.613,0,2.89,,
99,8/8/2015 3:00,12.594,0,2.87,,
100,8/8/2015 9:00,15.855,480,2.87,,
101,8/8/2015 15:00,18.711,136,2.91,,
102,8/8/2015 21:00,14.709,0,2.89,,
103,8/9/2015 3:00,12.883,0,2.87,,
104,8/9/2015 9:00,16.046,416,2.87,,
105,8/9/2015 15:00,19.662,248,2.89,,
106,8/9/2015 21:00,15.378,0,2.87,,
107,8/10/2015 3:00,12.304,0,2.87,,
108,8/10/2015 9:00,16.713,576,2.87,,
109,8/10/2015 15:00,20.043,320,2.89,,
110,8/10/2015 21:00,15.378,0,2.87,,
111,8/11/2015 3:00,13.75,0,2.87,,
112,8/11/2015 9:00,15.76,368,2.87,,
