Plot Title: 10166307,,,,,
#,"Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V",End Of File
1,7/14/2015 9:00,15.951,184,3.14,
2,7/14/2015 15:00,18.14,86,3.14,
3,7/14/2015 21:00,12.594,0,3.1,
4,7/15/2015 3:00,10.846,0,3.08,
5,7/15/2015 9:00,15.187,184,3.08,
6,7/15/2015 15:00,18.806,384,3.1,
7,7/15/2015 21:00,12.98,0,3.05,
8,7/16/2015 3:00,11.041,0,3.03,
9,7/16/2015 9:00,14.325,200,3.05,
10,7/16/2015 15:00,17.379,384,3.05,
11,7/16/2015 21:00,11.916,0,3.03,
12,7/17/2015 3:00,9.965,0,2.99,
13,7/17/2015 9:00,13.942,224,3.01,
14,7/17/2015 15:00,19.758,400,3.01,
15,7/17/2015 21:00,14.421,0,3.03,
16,7/18/2015 3:00,13.558,0,3.01,
17,7/18/2015 9:00,18.236,184,3.01,
18,7/18/2015 15:00,22.525,400,3.01,
19,7/18/2015 21:00,16.999,0,3.01,
20,7/19/2015 3:00,15.76,0,2.99,
21,7/19/2015 9:00,20.234,168,2.99,
22,7/19/2015 15:00,23.292,400,3.01,
23,7/19/2015 21:00,17.094,0,2.99,
24,7/20/2015 3:00,14.038,0,2.99,
25,7/20/2015 9:00,19.187,160,2.99,
26,7/20/2015 15:00,22.621,400,2.99,
27,7/20/2015 21:00,15.76,0,2.97,
28,7/21/2015 3:00,13.846,0,2.97,
29,7/21/2015 9:00,18.14,168,2.99,
30,7/21/2015 15:00,20.043,416,2.97,
31,7/21/2015 21:00,11.916,0,2.97,
32,7/22/2015 3:00,9.768,0,2.93,
33,7/22/2015 9:00,14.613,176,2.97,
34,7/22/2015 15:00,17.57,416,2.97,
35,7/22/2015 21:00,10.944,0,2.93,
36,7/23/2015 3:00,9.077,0,2.93,
37,7/23/2015 9:00,14.517,168,2.95,
38,7/23/2015 15:00,18.426,416,2.97,
39,7/23/2015 21:00,12.787,0,2.95,
40,7/24/2015 3:00,10.553,0,2.93,
41,7/24/2015 9:00,15.76,168,2.93,
42,7/24/2015 15:00,19.282,432,2.97,
43,7/24/2015 21:00,13.654,0,2.95,
44,7/25/2015 3:00,11.431,0,2.93,
45,7/25/2015 9:00,13.076,288,2.93,
46,7/25/2015 15:00,14.996,272,2.95,
47,7/25/2015 21:00,11.528,0,2.93,
48,7/26/2015 3:00,9.965,0,2.91,
49,7/26/2015 9:00,10.357,102,2.91,
50,7/26/2015 15:00,12.401,168,2.93,
51,7/26/2015 21:00,10.259,0,2.91,
52,7/27/2015 3:00,9.373,0,2.91,
53,7/27/2015 9:00,12.883,216,2.91,
54,7/27/2015 15:00,15.091,448,2.91,
55,7/27/2015 21:00,10.553,0,2.91,
56,7/28/2015 3:00,8.978,0,2.91,
57,7/28/2015 9:00,14.804,168,2.93,
58,7/28/2015 15:00,20.424,432,2.93,
59,7/28/2015 21:00,15.378,0,2.93,
60,7/29/2015 3:00,13.654,0,2.93,
61,7/29/2015 9:00,18.331,176,2.93,
62,7/29/2015 15:00,23.773,432,2.95,
63,7/29/2015 21:00,18.331,0,2.95,
64,7/30/2015 3:00,16.903,0,2.95,
65,7/30/2015 9:00,22.621,184,2.95,
66,7/30/2015 15:00,28.159,448,2.97,
