Plot Title: 10166294,,,,,,
#,"Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V",Bad Battery,End Of File
1,7/14/2015 15:00,19.092,232,2.89,,
2,7/14/2015 21:00,12.787,0,2.87,,
3,7/15/2015 3:00,10.846,0,2.85,,
4,7/15/2015 9:00,15.951,416,2.87,,
5,7/15/2015 15:00,19.187,400,2.89,,
6,7/15/2015 21:00,13.461,0,2.87,,
7,7/16/2015 3:00,11.236,0,2.85,,
8,7/16/2015 9:00,14.804,416,2.87,,
9,7/16/2015 15:00,17.76,368,2.87,,
10,7/16/2015 21:00,12.013,0,2.85,,
11,7/17/2015 3:00,9.768,0,2.85,,
12,7/17/2015 9:00,14.709,496,2.87,,
13,7/17/2015 15:00,20.043,304,2.87,,
14,7/17/2015 21:00,15.282,0,2.85,,
15,7/18/2015 3:00,15.091,0,2.85,,
16,7/18/2015 9:00,19.948,400,2.87,,
17,7/18/2015 15:00,23.388,368,2.89,,
18,7/18/2015 21:00,18.331,0,2.89,,
19,7/19/2015 3:00,16.523,0,2.87,,
20,7/19/2015 9:00,21.378,400,2.89,,
21,7/19/2015 15:00,23.773,272,2.89,,
22,7/19/2015 21:00,17.855,0,2.89,,
23,7/20/2015 3:00,14.421,0,2.87,,
24,7/20/2015 9:00,19.758,384,2.87,,
25,7/20/2015 15:00,23.004,240,2.89,,
26,7/20/2015 21:00,16.237,0,2.87,,
27,7/21/2015 3:00,14.23,0,2.87,,
28,7/21/2015 9:00,18.426,400,2.89,,
29,7/21/2015 15:00,20.71,272,2.89,,
30,7/21/2015 21:00,12.11,0,2.87,,
31,7/22/2015 3:00,9.866,0,2.85,,
32,7/22/2015 9:00,14.804,416,2.87,,
33,7/22/2015 15:00,18.521,232,2.89,,
34,7/22/2015 21:00,10.944,0,2.85,,
35,7/23/2015 3:00,9.077,0,2.87,,
36,7/23/2015 9:00,15.569,400,2.87,,
37,7/23/2015 15:00,19.187,224,2.89,,
38,7/23/2015 21:00,12.787,0,2.87,,
39,7/24/2015 3:00,10.748,0,2.85,,
40,7/24/2015 9:00,16.808,384,2.87,,
41,7/24/2015 15:00,20.329,224,2.87,,
42,7/24/2015 21:00,13.942,0,2.87,,
43,7/25/2015 3:00,11.722,0,2.85,,
44,7/25/2015 9:00,14.996,576,2.87,,
45,7/25/2015 15:00,16.141,352,2.87,,
46,7/25/2015 21:00,12.013,0,2.85,,
47,7/26/2015 3:00,10.259,0,2.85,,
48,7/26/2015 9:00,11.041,192,2.85,,
49,7/26/2015 15:00,13.75,384,2.87,,
50,7/26/2015 21:00,10.651,0,2.85,,
51,7/27/2015 3:00,9.571,0,2.87,,
52,7/27/2015 9:00,12.69,432,2.85,,
53,7/27/2015 15:00,16.332,232,2.85,,
54,7/27/2015 21:00,10.455,0,2.85,,
55,7/28/2015 3:00,8.779,0,2.87,,
56,7/28/2015 9:00,14.9,384,2.87,,
57,7/28/2015 15:00,21.091,216,2.87,,
58,7/28/2015 21:00,16.237,0,2.85,,
59,7/29/2015 3:00,14.23,0,2.87,,
60,7/29/2015 9:00,19.092,384,2.87,,
61,7/29/2015 15:00,25.222,216,2.87,,
