Plot Title: 10169131,,,,,,,,
#,"Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V",Bad Battery,Coupler Attached,Stopped,End Of File
37,7/23/2015 21:00,12.69,0,2.91,,,,
38,7/24/2015 3:00,11.041,0,2.89,,,,
39,7/24/2015 9:00,13.365,160,2.89,,,,
40,7/24/2015 15:00,18.711,208,2.93,,,,
41,7/24/2015 21:00,14.421,0,2.91,,,,
42,7/25/2015 3:00,11.528,0,2.89,,,,
43,7/25/2015 9:00,12.883,320,2.89,,,,
44,7/25/2015 15:00,13.173,272,2.89,,,,
45,7/25/2015 21:00,10.944,0,2.87,,,,
46,7/26/2015 3:00,9.275,0,2.87,,,,
47,7/26/2015 9:00,9.965,272,2.85,,,,
48,7/26/2015 15:00,12.401,288,2.87,,,,
49,7/26/2015 21:00,9.176,0,2.87,,,,
50,7/27/2015 3:00,8.382,0,2.87,,,,
51,7/27/2015 9:00,10.553,336,2.85,,,,
52,7/27/2015 15:00,14.421,200,2.89,,,,
53,7/27/2015 21:00,10.063,0,2.85,,,,
54,7/28/2015 3:00,8.581,0,2.87,,,,
55,7/28/2015 9:00,12.594,152,2.87,,,,
56,7/28/2015 15:00,20.519,224,2.89,,,,
57,7/28/2015 21:00,17.094,0,2.89,,,,
58,7/29/2015 3:00,14.517,0,2.91,,,,
59,7/29/2015 9:00,18.806,144,2.91,,,,
60,7/29/2015 15:00,25.61,368,2.91,,,,
61,7/29/2015 21:00,21.664,0,2.91,,,,
62,7/30/2015 3:00,19.472,0,2.93,,,,
63,7/30/2015 9:00,23.004,152,2.93,,,,
64,7/30/2015 15:00,29.053,248,2.95,,,,
65,7/30/2015 21:00,23.292,0,2.93,,,,
66,7/31/2015 3:00,21.473,0,2.93,,,,
67,7/31/2015 9:00,23.292,152,2.93,,,,
68,7/31/2015 15:00,29.252,240,2.95,,,,
69,7/31/2015 21:00,22.908,0,2.93,,,,
70,8/1/2015 3:00,21.187,0,2.93,,,,
71,8/1/2015 9:00,23.484,256,2.93,,,,
72,8/1/2015 15:00,29.552,336,2.95,,,,
73,8/1/2015 21:00,21.855,0,2.93,,,,
74,8/2/2015 3:00,18.616,0,2.93,,,,
75,8/2/2015 9:00,20.329,304,2.91,,,,
76,8/2/2015 15:00,23.388,368,2.93,,,,
77,8/2/2015 21:00,20.234,0,2.91,,,,
78,8/3/2015 3:00,18.045,0,2.91,,,,
79,8/3/2015 9:00,19.758,320,2.89,,,,
80,8/3/2015 15:00,21.951,320,2.91,,,,
81,8/3/2015 21:00,16.141,0,2.89,,,,
82,8/4/2015 3:00,14.709,0,2.91,,,,
83,8/4/2015 9:00,16.237,176,2.89,,,,
84,8/4/2015 15:00,21.378,256,2.91,,,,
85,8/4/2015 21:00,14.038,0,2.89,,,,
86,8/5/2015 3:00,11.722,0,2.87,,,,
87,8/5/2015 9:00,12.883,144,2.87,,,,
88,8/5/2015 15:00,18.236,192,2.89,,,,
89,8/5/2015 21:00,12.207,0,2.87,,,,
90,8/6/2015 3:00,10.846,0,2.85,,,,
91,8/6/2015 9:00,11.722,136,2.87,,,,
92,8/6/2015 15:00,19.282,184,2.89,,,,
93,8/6/2015 21:00,13.173,0,2.87,,,,
94,8/7/2015 3:00,11.916,0,2.87,,,,
95,8/7/2015 9:00,14.709,136,2.89,,,,
96,8/7/2015 15:00,20.138,176,2.89,,,,
97,8/7/2015 21:00,14.996,0,2.89,,,,
98,8/8/2015 3:00,11.916,0,2.87,,,,
99,8/8/2015 9:00,14.325,136,2.89,,,,
100,8/8/2015 15:00,19.187,184,2.89,,,,
101,8/8/2015 21:00,13.558,0,2.89,,,,
102,8/9/2015 3:00,11.625,0,2.87,,,,
103,8/9/2015 9:00,14.613,256,2.89,,,,
104,8/9/2015 15:00,18.331,288,2.89,,,,
105,8/9/2015 21:00,14.613,0,2.89,,,,
106,8/10/2015 3:00,11.722,0,2.87,,,,
107,8/10/2015 9:00,15.473,208,2.87,,,,
108,8/10/2015 15:00,19.853,352,2.89,,,,
109,8/10/2015 21:00,14.517,0,2.89,,,,
110,8/11/2015 3:00,12.594,0,2.87,,,,
111,8/11/2015 9:00,16.523,224,2.87,,,,
112,8/11/2015 15:00,22.238,248,2.89,,,,
113,8/11/2015 21:00,16.713,0,2.89,,,,
114,8/12/2015 3:00,14.134,0,2.89,,,,
115,8/12/2015 9:00,17.57,136,2.89,,,,
116,8/12/2015 15:00,23.388,192,2.91,,,,
117,8/12/2015 21:00,17.094,0,2.89,,,,
118,8/13/2015 3:00,14.9,0,2.89,,,,
119,8/13/2015 9:00,18.806,128,2.89,,,,
120,8/13/2015 15:00,22.908,288,2.91,,,,
121,8/13/2015 21:00,15.473,0,2.89,,,,
122,8/14/2015 3:00,11.916,0,2.87,,,,
123,8/14/2015 9:00,9.571,144,2.87,,,,
124,8/14/2015 15:00,12.883,288,2.87,,,,
125,8/14/2015 21:00,11.236,0,2.85,,,,
126,8/15/2015 3:00,10.357,0,2.85,,,,
127,8/15/2015 9:00,11.236,184,2.85,,,,
128,8/15/2015 15:00,18.331,184,2.89,,,,
129,8/15/2015 21:00,11.916,0,2.87,,,,
130,8/16/2015 3:00,9.965,0,2.85,,,,
131,8/16/2015 9:00,12.401,128,2.85,,,,
132,8/16/2015 15:00,21.091,176,2.89,,,,
133,8/16/2015 21:00,14.709,0,2.89,,,,
134,8/17/2015 3:00,13.461,0,2.87,,,,
135,8/17/2015 9:00,16.427,136,2.87,,,,
136,8/17/2015 15:00,23.966,200,2.91,,,,
137,8/17/2015 21:00,18.236,0,2.89,,,,
138,8/18/2015 3:00,17.665,0,2.89,,,,
139,8/18/2015 9:00,19.567,128,2.91,,,,
140,8/18/2015 15:00,27.764,216,2.91,,,,
141,8/18/2015 21:00,20.615,0,2.91,,,,
142,8/19/2015 3:00,19.853,0,2.89,,,,
143,8/19/2015 9:00,20.996,144,2.91,,,,
144,8/19/2015 15:00,25.708,192,2.91,,,,
145,8/19/2015 21:00,19.092,0,2.91,,,,
146,8/20/2015 3:00,15.282,0,2.89,,,,
147,8/20/2015 9:00,15.187,117,2.89,,,,
148,8/20/2015 15:00,20.71,168,2.89,,,,
149,8/20/2015 21:00,13.75,0,2.89,,,,
150,8/21/2015 3:00,11.528,0,2.87,,,,
151,8/21/2015 9:00,12.304,119,2.87,,,,
152,8/21/2015 15:00,17.855,176,2.89,,,,
153,8/21/2015 21:00,12.401,0,2.87,,,,
154,8/22/2015 3:00,10.651,0,2.85,,,,
155,8/22/2015 9:00,13.846,128,2.87,,,,
156,8/22/2015 15:00,23.388,184,2.91,,,,
157,8/22/2015 21:00,17.284,0,2.89,,,,
158,8/23/2015 3:00,18.521,0,2.89,,,,
159,8/23/2015 9:00,18.806,160,2.89,,,,
160,8/23/2015 15:00,23.1,400,2.91,,,,
161,8/23/2015 21:00,16.713,0,2.89,,,,
162,8/24/2015 3:00,14.9,0,2.89,,,,
163,8/24/2015 9:00,18.14,152,2.89,,,,
164,8/24/2015 15:00,22.621,240,2.91,,,,
165,8/24/2015 21:00,15.091,0,2.87,,,,
166,8/25/2015 3:00,13.365,0,2.89,,,,
167,8/25/2015 9:00,16.427,136,2.89,,,,
168,8/25/2015 15:00,23.484,232,2.91,,,,
169,8/25/2015 21:00,17.379,0,2.89,,,,
170,8/26/2015 3:00,16.523,0,2.89,,,,
171,8/26/2015 9:00,18.521,168,2.89,,,,
172,8/26/2015 15:00,23.1,304,2.91,,,,
173,8/26/2015 21:00,15.569,0,2.89,,,,
174,8/27/2015 3:00,14.9,0,2.89,,,,
175,8/27/2015 9:00,17.665,136,2.89,,,,
176,8/27/2015 15:00,24.255,208,2.91,,,,
177,8/27/2015 21:00,16.903,0,2.89,,,,
178,8/28/2015 3:00,13.461,0,2.89,,,,
179,8/28/2015 9:00,16.999,184,2.89,,,,
180,8/28/2015 15:00,22.525,368,2.91,,,,
181,8/28/2015 21:00,18.14,0,2.89,,,,
182,8/29/2015 3:00,15.569,0,2.89,,,,
183,8/29/2015 9:00,9.669,136,2.85,,,,
184,8/29/2015 15:00,11.625,160,2.87,,,,
185,8/29/2015 21:00,10.063,0,2.85,,,,
186,8/30/2015 3:00,8.978,0,2.87,,,,
187,8/30/2015 9:00,7.682,20,2.87,,,,
188,8/30/2015 15:00,8.481,27,2.87,,,,
189,8/30/2015 21:00,8.182,0,2.87,,,,
190,8/31/2015 3:00,7.582,0,2.85,,,,
191,8/31/2015 9:00,8.382,34,2.87,,,,
192,8/31/2015 15:00,14.325,74,2.87,,,,
193,8/31/2015 21:00,10.161,0,2.85,,,,
194,9/1/2015 3:00,8.581,0,2.87,,,,
195,9/1/2015 9:00,9.373,40,2.87,,,,
196,9/1/2015 15:00,15.569,77,2.87,,,,
197,9/1/2015 21:00,9.965,0,2.85,,,,
198,9/2/2015 3:00,8.581,0,2.87,,,,
199,9/2/2015 9:00,7.28,30,2.85,,,,
200,9/2/2015 15:00,8.581,22,2.87,,,,
201,9/2/2015 21:00,6.573,0,2.85,,,,
202,9/3/2015 3:00,4.934,0,2.83,,,,
203,9/3/2015 9:00,5.757,46,2.83,,,,
204,9/3/2015 15:00,7.079,68,2.85,,,,
205,9/3/2015 21:00,4.934,0,2.83,,,,
206,9/4/2015 3:00,4.519,0,2.85,,,,
207,9/4/2015 9:00,6.573,95,2.83,,,,
208,9/4/2015 15:00,0.674,69,2.81,,,,
209,9/4/2015 21:00,1.221,0,2.81,,,,
210,9/5/2015 3:00,3.049,0,2.83,,,,
211,9/5/2015 9:00,4.102,60,2.83,,,,
212,9/5/2015 15:00,6.166,102,2.83,,,,
213,9/5/2015 21:00,5.244,0,2.83,,,,
214,9/6/2015 3:00,4.831,0,2.81,,,,
215,9/6/2015 9:00,6.268,136,2.83,,,,
216,9/6/2015 15:00,10.748,400,2.85,,,,
217,9/6/2015 21:00,7.582,0,2.85,,,,
218,9/7/2015 3:00,6.674,0,2.85,,,,
219,9/7/2015 9:00,8.282,93,2.85,,,,
220,9/7/2015 15:00,16.237,184,2.85,,,,
221,9/7/2015 21:00,11.236,0,2.85,,,,
222,9/8/2015 3:00,10.651,0,2.85,,,,
223,9/8/2015 9:00,12.207,87,2.85,,,,
224,9/8/2015 15:00,18.616,248,2.89,,,,
225,9/8/2015 21:00,14.9,0,2.89,,,,
226,9/9/2015 3:00,14.613,0,2.89,,,,
227,9/9/2015 9:00,15.187,73,2.87,,,,
228,9/9/2015 15:00,20.138,304,2.89,,,,
229,9/9/2015 21:00,15.855,0,2.87,,,,
230,9/10/2015 3:00,14.709,0,2.89,,,,
231,9/10/2015 9:00,16.808,91,2.89,,,,
232,9/10/2015 15:00,21.855,384,2.89,,,,
233,9/10/2015 21:00,17.855,0,2.89,,,,
234,9/11/2015 3:00,18.236,0,2.89,,,,
235,9/11/2015 9:00,19.853,97,2.89,,,,
236,9/11/2015 15:00,25.513,256,2.91,,,,
237,9/11/2015 21:00,20.043,0,2.89,,,,
238,9/12/2015 3:00,19.662,0,2.89,,,,
239,9/12/2015 9:00,18.426,91,2.91,,,,
240,9/12/2015 15:00,22.621,168,2.91,,,,
241,9/12/2015 21:00,16.237,0,2.89,,,,
242,9/13/2015 3:00,13.942,0,2.89,,,,
243,9/13/2015 9:00,14.23,85,2.89,,,,
244,9/13/2015 15:00,17.379,224,2.89,,,,
245,9/13/2015 21:00,11.041,0,2.87,,,,
246,9/14/2015 3:00,9.176,0,2.87,,,,
247,9/14/2015 9:00,9.077,168,2.87,,,,
248,9/14/2015 15:00,10.357,128,2.85,,,,
249,9/14/2015 21:00,5.45,0,2.85,,,,
250,9/15/2015 3:00,3.788,0,2.85,,,,
251,9/15/2015 9:00,5.655,216,2.85,,,,
252,9/15/2015 15:00,7.582,272,2.85,,,,
253,9/15/2015 21:00,5.244,0,2.83,,,,
254,9/16/2015 3:00,4.415,0,2.85,,,,
255,9/16/2015 9:00,6.37,108,2.85,,,,
256,9/16/2015 15:00,7.481,60,2.85,,,,
257,9/16/2015 21:00,6.471,0,2.85,,,,
258,9/17/2015 3:00,5.45,0,2.83,,,,
259,9/17/2015 9:00,6.268,32,2.83,,,,
260,9/17/2015 15:00,7.582,23,2.85,,,,
261,9/17/2015 21:00,7.28,0,2.85,,,,
262,9/18/2015 3:00,5.86,0,2.83,,,,
263,9/18/2015 9:00,6.877,72,2.85,,,,
264,9/18/2015 15:00,11.334,152,2.85,,,,
265,9/18/2015 21:00,9.571,0,2.87,,,,
266,9/19/2015 3:00,8.581,0,2.87,,,,
267,9/19/2015 9:00,10.063,72,2.85,,,,
268,9/19/2015 15:00,14.23,152,2.87,,,,
269,9/19/2015 21:00,12.11,0,2.85,,,,
270,9/20/2015 3:00,11.819,0,2.85,,,,
271,9/20/2015 9:00,12.594,74,2.85,,,,
272,9/20/2015 15:00,16.237,128,2.87,,,,
273,9/20/2015 21:00,12.787,0,2.87,,,,
274,9/21/2015 3:00,11.528,0,2.85,,,,
275,9/21/2015 9:00,11.334,88,2.85,,,,
276,9/21/2015 15:00,15.187,144,2.87,,,,
277,9/21/2015 21:00,10.553,0,2.85,,,,
278,9/22/2015 3:00,9.571,0,2.87,,,,
279,9/22/2015 9:00,8.879,89,2.87,,,,
280,9/22/2015 15:00,12.594,152,2.87,,,,
281,9/22/2015 21:00,9.176,0,2.87,,,,
282,9/23/2015 3:00,8.282,0,2.87,,,,
283,9/23/2015 9:00,8.68,77,2.87,,,,
284,9/23/2015 15:00,13.846,160,2.87,,,,
285,9/23/2015 21:00,10.455,0,2.85,,,,
286,9/24/2015 3:00,12.207,0,2.85,,,,
287,9/24/2015 9:00,12.98,152,2.87,,,,
288,9/24/2015 15:00,16.523,136,2.87,,,,
289,9/24/2015 21:00,12.98,0,2.87,,,,
290,9/25/2015 3:00,12.401,0,2.87,,,,
291,9/25/2015 9:00,13.269,80,2.87,,,,
292,9/25/2015 15:00,16.141,128,2.87,,,,
293,9/25/2015 21:00,11.916,0,2.87,,,,
294,9/26/2015 3:00,10.259,0,2.85,,,,
295,9/26/2015 9:00,9.768,112,2.85,,,,
296,9/26/2015 15:00,10.161,176,2.85,,,,
297,9/26/2015 21:00,7.179,0,2.85,,,,
298,9/27/2015 3:00,5.141,0,2.83,,,,
299,9/27/2015 9:00,6.268,64,2.85,,,,
300,9/27/2015 15:00,11.916,128,2.85,,,,
301,9/27/2015 21:00,8.978,0,2.87,,,,
302,9/28/2015 3:00,9.669,0,2.85,,,,
303,9/28/2015 9:00,12.013,117,2.85,,,,
304,9/28/2015 15:00,17.665,136,2.87,,,,
305,9/28/2015 21:00,14.421,0,2.87,,,,
306,9/29/2015 3:00,14.421,0,2.87,,,,
307,9/29/2015 9:00,15.569,76,2.87,,,,
308,9/29/2015 15:00,17.95,128,2.89,,,,
309,9/29/2015 21:00,12.98,0,2.87,,,,
310,9/30/2015 3:00,11.041,0,2.85,,,,
311,9/30/2015 9:00,11.819,76,2.85,,,,
312,9/30/2015 15:00,15.855,128,2.87,,,,
313,9/30/2015 21:00,11.528,0,2.85,,,,
314,10/1/2015 3:00,11.236,0,2.85,,,,
315,10/1/2015 9:00,12.69,82,2.87,,,,
316,10/1/2015 15:00,14.9,144,2.89,,,,
317,10/1/2015 21:00,9.965,0,2.85,,,,
318,10/2/2015 3:00,8.68,0,2.87,,,,
319,10/2/2015 9:00,9.472,160,2.87,,,,
320,10/2/2015 15:00,13.558,68,2.87,,,,
321,10/2/2015 21:00,7.28,0,2.85,,,,
322,10/3/2015 3:00,5.962,0,2.85,,,,
323,10/3/2015 9:00,4.311,76,2.85,,,,
324,10/3/2015 15:00,7.682,288,2.85,,,,
325,10/3/2015 21:00,8.879,0,2.87,,,,
326,10/4/2015 3:00,8.779,0,2.87,,,,
327,10/4/2015 9:00,9.669,76,2.85,,,,
328,10/4/2015 15:00,14.038,200,2.87,,,,
329,10/4/2015 21:00,10.455,0,2.85,,,,
330,10/5/2015 3:00,11.722,0,2.85,,,,
331,10/5/2015 9:00,12.69,76,2.85,,,,
332,10/5/2015 15:00,19.567,128,2.89,,,,
333,10/5/2015 21:00,15.187,0,2.87,,,,
334,10/6/2015 3:00,14.038,0,2.87,,,,
335,10/6/2015 9:00,15.664,200,2.87,,,,
336,10/6/2015 15:00,16.999,200,2.87,,,,
337,10/6/2015 21:00,12.69,0,2.87,,,,
338,10/7/2015 3:00,13.076,0,2.87,,,,
339,10/7/2015 9:00,14.804,144,2.89,,,,
340,10/7/2015 15:00,16.903,240,2.87,,,,
341,10/7/2015 21:00,13.558,0,2.87,,,,
342,10/8/2015 3:00,14.517,0,2.89,,,,
343,10/8/2015 9:00,15.569,176,2.87,,,,
344,10/8/2015 15:00,18.996,304,2.89,,,,
345,10/8/2015 21:00,16.523,0,2.87,,,,
346,10/9/2015 3:00,16.237,0,2.87,,,,
347,10/9/2015 9:00,16.618,105,2.87,,,,
348,10/9/2015 15:00,17.189,160,2.89,,,,
349,10/9/2015 21:00,14.421,0,2.89,,,,
350,10/10/2015 3:00,14.23,0,2.89,,,,
351,10/10/2015 9:00,13.269,68,2.87,,,,
352,10/10/2015 15:00,10.748,76,2.85,,,,
353,10/10/2015 21:00,7.079,0,2.87,,,,
354,10/11/2015 3:00,7.079,0,2.85,,,,
355,10/11/2015 9:00,6.064,66,2.85,,,,
356,10/11/2015 15:00,11.528,114,2.85,,,,
357,10/11/2015 21:00,9.472,0,2.87,,,,
358,10/12/2015 3:00,8.68,0,2.87,,,,
359,10/12/2015 9:00,10.161,68,2.85,,,,
360,10/12/2015 15:00,13.75,136,2.87,,,,
361,10/12/2015 21:00,11.431,0,2.85,,,,
362,10/13/2015 3:00,11.528,0,2.85,,,,
363,10/13/2015 9:00,11.236,66,2.85,,,,
364,10/13/2015 15:00,16.141,184,2.87,,,,
365,10/13/2015 21:00,12.883,0,2.87,,,,
366,10/14/2015 3:00,12.69,0,2.85,,,,
367,10/14/2015 9:00,14.325,81,2.87,,,,
368,10/14/2015 15:00,18.806,400,2.89,,,,
369,10/14/2015 21:00,16.237,0,2.87,,,,
370,10/15/2015 3:00,15.187,0,2.87,,,,
371,10/15/2015 9:00,16.046,53,2.87,,,,
372,10/15/2015 15:00,19.853,67,2.87,,,,
373,10/15/2015 21:00,17.379,0,2.89,,,,
374,10/16/2015 3:00,16.903,0,2.87,,,,
375,10/16/2015 9:00,17.379,89,2.89,,,,
376,10/16/2015 15:00,19.853,128,2.87,,,,
377,10/16/2015 21:00,14.804,0,2.89,,,,
378,10/17/2015 3:00,13.076,0,2.87,,,,
379,10/17/2015 9:00,12.69,115,2.87,,,,
380,10/17/2015 15:00,9.669,35,2.85,,,,
381,10/17/2015 21:00,8.779,0,2.87,,,,
382,10/18/2015 3:00,8.879,0,2.87,,,,
383,10/18/2015 9:00,9.077,112,2.87,,,,
384,10/18/2015 15:00,11.139,192,2.85,,,,
385,10/18/2015 21:00,8.382,0,2.87,,,,
386,10/19/2015 3:00,7.682,0,2.85,,,,
387,10/19/2015 9:00,7.481,32,2.85,,,,
388,10/19/2015 15:00,8.581,40,2.85,,,,
389,10/19/2015 21:00,7.28,0,2.85,,,,
390,10/20/2015 3:00,4.831,0,2.83,,,,
391,10/20/2015 9:00,5.347,76,2.83,,,,
392,10/20/2015 15:00,11.431,704,2.85,,,,
393,10/20/2015 21:00,8.382,0,2.85,,,,
394,10/21/2015 3:00,7.682,0,2.85,,,,
395,10/21/2015 9:00,9.077,79,2.85,,,,
396,10/21/2015 15:00,12.497,384,2.85,,,,
397,10/21/2015 21:00,8.779,0,2.85,,,,
398,10/22/2015 3:00,7.079,0,2.85,,,,
399,10/22/2015 9:00,5.244,64,2.83,,,,
400,10/22/2015 15:00,9.669,320,2.85,,,,
401,10/22/2015 21:00,6.674,0,2.83,,,,
402,10/23/2015 3:00,5.757,0,2.83,,,,
403,10/23/2015 9:00,7.983,69,2.85,,,,
404,10/23/2015 15:00,12.207,128,2.85,,,,
405,10/23/2015 21:00,10.944,0,2.85,,,,
406,10/24/2015 3:00,10.553,0,2.85,,,,
407,10/24/2015 9:00,10.944,123,2.85,,,,
408,10/24/2015 15:00,13.076,117,2.85,,,,
409,10/24/2015 21:00,10.846,0,2.85,,,,
410,10/25/2015 3:00,9.373,0,2.87,,,,
411,10/25/2015 9:00,8.382,11,2.85,,,,
412,10/25/2015 15:00,6.674,7,2.85,,,,
413,10/25/2015 21:00,5.141,0,2.83,,,,
414,10/26/2015 3:00,4.519,0,2.83,,,,
415,10/26/2015 9:00,4.311,54,2.83,,,,
416,10/26/2015 15:00,6.877,152,2.83,,,,
417,10/26/2015 21:00,5.244,0,2.83,,,,
418,10/27/2015 3:00,5.655,0,2.83,,,,
419,10/27/2015 9:00,8.182,57,2.85,,,,
420,10/27/2015 15:00,10.553,56,2.85,,,,
421,10/27/2015 21:00,8.082,0,2.85,,,,
422,10/28/2015 3:00,7.481,0,2.85,,,,
423,10/28/2015 9:00,6.37,25,2.83,,,,
424,10/28/2015 15:00,6.37,22,2.83,,,,
425,10/28/2015 21:00,6.064,0,2.83,,,,
426,10/29/2015 3:00,6.37,0,2.83,,,,
427,10/29/2015 9:00,5.962,65,2.83,,,,
428,10/29/2015 15:00,7.582,176,2.83,,,,
429,10/29/2015 21:00,5.962,0,2.83,,,,
430,10/30/2015 3:00,5.45,0,2.83,,,,
431,10/30/2015 9:00,6.064,20,2.83,,,,
432,10/30/2015 15:00,8.581,11,2.85,,,,
433,10/30/2015 21:00,9.275,0,2.85,,,,
434,10/31/2015 3:00,9.373,0,2.85,,,,
435,10/31/2015 9:00,9.176,23,2.85,,,,
436,10/31/2015 15:00,9.176,5,2.85,,,,
437,10/31/2015 21:00,8.581,0,2.85,,,,
438,11/1/2015 3:00,4.934,0,2.83,,,,
439,11/1/2015 9:00,4.207,19,2.83,,,,
440,11/1/2015 15:00,3.683,14,2.83,,,,
441,11/1/2015 21:00,2.517,0,2.81,,,,
442,11/2/2015 3:00,2.088,0,2.81,,,,
443,11/2/2015 9:00,1.872,22,2.81,,,,
444,11/2/2015 15:00,2.624,38,2.81,,,,
445,11/2/2015 21:00,1.548,0,2.81,,,,
446,11/3/2015 3:00,0.893,0,2.79,,,,
447,11/3/2015 9:00,1.003,58,2.79,,,,
448,11/3/2015 15:00,0.784,32,2.79,,,,
449,11/3/2015 21:00,0.01,0,2.79,,,,
450,11/4/2015 3:00,-0.325,0,2.79,,,,
451,11/4/2015 9:00,-0.213,38,2.79,,,,
452,11/4/2015 15:00,0.121,24,2.79,,,,
453,11/4/2015 21:00,0.232,0,2.79,,,,
454,11/5/2015 3:00,0.453,0,2.79,,,,
455,11/5/2015 9:00,0.563,54,2.79,,,,
456,11/5/2015 15:00,1.548,16,2.79,,,,
457,11/5/2015 21:00,2.088,0,2.79,,,,
458,11/6/2015 3:00,2.195,0,2.81,,,,
459,11/6/2015 9:00,2.088,29,2.79,,,,
460,11/6/2015 15:00,5.655,67,2.81,,,,
461,11/6/2015 21:00,4.727,0,2.83,,,,
462,11/7/2015 3:00,3.578,0,2.81,,,,
463,11/7/2015 9:00,4.519,51,2.83,,,,
464,11/7/2015 15:00,6.674,42,2.83,,,,
465,11/7/2015 21:00,4.519,0,2.83,,,,
466,11/8/2015 3:00,3.998,0,2.83,,,,
467,11/8/2015 9:00,2.41,19,2.81,,,,
468,11/8/2015 15:00,1.764,50,2.81,,,,
469,11/8/2015 21:00,0.453,0,2.79,,,,
470,11/9/2015 3:00,0.232,0,2.79,,,,
471,11/9/2015 9:00,0.343,76,2.79,,,,
472,11/9/2015 15:00,0.232,40,2.79,,,,
473,11/9/2015 21:00,0.232,0,2.79,,,,
474,11/10/2015 3:00,-0.213,0,2.79,,,,
475,11/10/2015 9:00,-0.102,24,2.77,,,,
476,11/10/2015 15:00,0.232,72,2.79,,,,
477,11/10/2015 21:00,0.121,0,2.79,,,,
478,11/11/2015 3:00,0.01,0,2.79,,,,
479,11/11/2015 9:00,0.232,14,2.79,,,,
480,11/11/2015 15:00,0.232,16,2.79,,,,
481,11/11/2015 21:00,0.232,0,2.79,,,,
482,11/12/2015 3:00,-0.213,0,2.77,,,,
483,11/12/2015 9:00,-0.102,23,2.77,,,,
484,11/12/2015 15:00,0.232,11,2.79,,,,
485,11/12/2015 21:00,0.453,0,2.79,,,,
486,11/13/2015 3:00,3.472,0,2.81,,,,
487,11/13/2015 9:00,4.934,3,2.81,,,,
488,11/13/2015 15:00,5.037,6,2.81,,,,
489,11/13/2015 21:00,4.831,0,2.81,,,,
490,11/14/2015 3:00,4.207,0,2.83,,,,
491,11/14/2015 9:00,3.683,47,2.81,,,,
492,11/14/2015 15:00,5.45,58,2.81,,,,
493,11/14/2015 21:00,4.519,0,2.83,,,,
494,11/15/2015 3:00,4.311,0,2.83,,,,
495,11/15/2015 9:00,-0.102,15,2.79,,,,
496,11/15/2015 15:00,-0.437,10,2.81,,,,
497,11/15/2015 21:00,-0.662,0,2.81,,,,
498,11/16/2015 3:00,-0.774,0,2.79,,,,
499,11/16/2015 9:00,-1.114,5,2.79,,,,
500,11/16/2015 15:00,-0.774,2,2.79,,,,
501,11/16/2015 21:00,0.121,0,2.79,,,,
502,11/17/2015 3:00,0.121,0,2.79,,,,
503,11/17/2015 9:00,1.221,7,2.79,,,,
504,11/17/2015 15:00,3.998,0,2.81,,,,
505,11/17/2015 21:00,5.45,0,2.81,,,,
506,11/18/2015 3:00,1.439,0,2.79,,,,
507,11/18/2015 9:00,0.563,14,2.79,,,,
508,11/18/2015 15:00,0.232,2,2.79,,,,
509,11/18/2015 21:00,0.232,0,2.79,,,,
510,11/19/2015 3:00,3.155,0,2.81,,,,
511,11/19/2015 9:00,5.757,3,2.81,,,,
