Plot Title: 10166300,,,,,,,,
#,"Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V",Coupler Attached,Coupler Detached,Stopped,End Of File
519,11/21/2015 9:00,-0.325,105,2.79,,,,
520,11/21/2015 15:00,0.343,71,2.79,,,,
521,11/21/2015 21:00,0.121,0,2.79,,,,
522,11/22/2015 3:00,0.121,0,2.79,,,,
523,11/22/2015 9:00,0.343,115,2.79,,,,
524,11/22/2015 15:00,1.872,272,2.81,,,,
525,11/22/2015 21:00,0.784,0,2.81,,,,
526,11/23/2015 3:00,1.112,0,2.81,,,,
527,11/23/2015 9:00,1.439,92,2.81,,,,
528,11/23/2015 15:00,2.73,126,2.81,,,,
529,11/23/2015 21:00,0.453,0,2.81,,,,
530,11/24/2015 3:00,0.232,0,2.79,,,,
531,11/24/2015 9:00,0.232,11,2.79,,,,
532,11/24/2015 15:00,0.232,3,2.79,,,,
533,11/24/2015 21:00,0.232,0,2.79,,,,
534,11/25/2015 3:00,0.232,0,2.79,,,,
535,11/25/2015 9:00,0.232,0,2.79,,,,
536,11/25/2015 15:00,0.121,0,2.79,,,,
537,11/25/2015 21:00,0.01,0,2.79,,,,
538,11/26/2015 3:00,-0.102,0,2.79,,,,
539,11/26/2015 9:00,-0.102,0,2.79,,,,
540,11/26/2015 15:00,0.01,0,2.79,,,,
541,11/26/2015 21:00,0.01,0,2.79,,,,
542,11/27/2015 3:00,0.01,0,2.79,,,,
543,11/27/2015 9:00,-0.102,0,2.79,,,,
544,11/27/2015 15:00,0.01,0,2.79,,,,
545,11/27/2015 21:00,-0.102,0,2.79,,,,
546,11/28/2015 3:00,-0.102,0,2.79,,,,
547,11/28/2015 9:00,-0.102,0,2.79,,,,
548,11/28/2015 15:00,0.01,0,2.79,,,,
549,11/28/2015 21:00,-0.102,0,2.79,,,,
550,11/29/2015 3:00,-0.102,0,2.79,,,,
551,11/29/2015 9:00,-0.102,0,2.79,,,,
552,11/29/2015 15:00,0.01,0,2.79,,,,
553,11/29/2015 21:00,0.01,0,2.79,,,,
554,11/30/2015 3:00,-0.102,0,2.79,,,,
555,11/30/2015 9:00,-0.102,1,2.79,,,,
556,11/30/2015 15:00,0.121,0,2.79,,,,
557,11/30/2015 21:00,0.232,0,2.79,,,,
558,12/1/2015 3:00,0.232,0,2.79,,,,
559,12/1/2015 9:00,0.232,2,2.79,,,,
560,12/1/2015 15:00,0.232,2,2.79,,,,
561,12/1/2015 21:00,0.232,0,2.79,,,,
562,12/2/2015 3:00,0.232,0,2.79,,,,
563,12/2/2015 9:00,0.232,2,2.79,,,,
564,12/2/2015 15:00,0.232,4,2.79,,,,
565,12/2/2015 21:00,0.232,0,2.79,,,,
566,12/3/2015 3:00,0.232,0,2.79,,,,
567,12/3/2015 9:00,0.232,12,2.79,,,,
568,12/3/2015 15:00,0.453,68,2.79,,,,
569,12/3/2015 21:00,0.232,0,2.79,,,,
570,12/4/2015 3:00,0.232,0,2.79,,,,
571,12/4/2015 9:00,0.232,0,2.79,,,,
572,12/4/2015 15:00,0.232,0,2.79,,,,
573,12/4/2015 21:00,0.343,0,2.79,,,,
574,12/5/2015 3:00,0.343,0,2.79,,,,
575,12/5/2015 9:00,0.343,0,2.79,,,,
576,12/5/2015 15:00,0.343,0,2.79,,,,
577,12/5/2015 21:00,0.343,0,2.79,,,,
578,12/6/2015 3:00,0.343,0,2.79,,,,
579,12/6/2015 9:00,0.343,2,2.79,,,,
580,12/6/2015 15:00,0.343,0,2.79,,,,
581,12/6/2015 21:00,0.343,0,2.79,,,,
582,12/7/2015 3:00,0.343,0,2.79,,,,
583,12/7/2015 9:00,0.343,0,2.79,,,,
584,12/7/2015 15:00,0.343,5,2.79,,,,
585,12/7/2015 21:00,3.472,0,2.83,,,,
586,12/8/2015 3:00,5.141,0,2.81,,,,
587,12/8/2015 9:00,6.471,68,2.83,,,,
588,12/8/2015 15:00,7.28,113,2.85,,,,
589,12/8/2015 21:00,5.962,0,2.83,,,,
590,12/9/2015 3:00,5.141,0,2.83,,,,
591,12/9/2015 9:00,1.872,40,2.83,,,,
592,12/9/2015 15:00,1.98,125,2.83,,,,
593,12/9/2015 21:00,0.893,0,2.81,,,,
594,12/10/2015 3:00,0.232,0,2.81,,,,
595,12/10/2015 9:00,0.232,5,2.81,,,,
596,12/10/2015 15:00,0.232,2,2.81,,,,
597,12/10/2015 21:00,0.232,0,2.81,,,,
598,12/11/2015 3:00,0.232,0,2.81,,,,
599,12/11/2015 9:00,0.232,5,2.81,,,,
600,12/11/2015 15:00,0.232,2,2.81,,,,
601,12/11/2015 21:00,0.232,0,2.79,,,,
602,12/12/2015 3:00,0.232,0,2.79,,,,
603,12/12/2015 9:00,0.232,0,2.79,,,,
604,12/12/2015 15:00,0.232,0,2.79,,,,
605,12/12/2015 21:00,0.232,0,2.79,,,,
606,12/13/2015 3:00,0.232,0,2.79,,,,
607,12/13/2015 9:00,0.232,0,2.79,,,,
608,12/13/2015 15:00,0.232,0,2.79,,,,
609,12/13/2015 21:00,0.232,0,2.79,,,,
610,12/14/2015 3:00,0.232,0,2.79,,,,
611,12/14/2015 9:00,0.232,0,2.79,,,,
612,12/14/2015 15:00,0.232,0,2.79,,,,
613,12/14/2015 21:00,0.232,0,2.79,,,,
614,12/15/2015 3:00,0.232,0,2.79,,,,
615,12/15/2015 9:00,0.232,0,2.79,,,,
616,12/15/2015 15:00,0.232,0,2.79,,,,
617,12/15/2015 21:00,0.232,0,2.79,,,,
618,12/16/2015 3:00,0.232,0,2.79,,,,
619,12/16/2015 9:00,0.232,0,2.79,,,,
620,12/16/2015 15:00,0.232,0,2.79,,,,
621,12/16/2015 21:00,0.232,0,2.79,,,,
622,12/17/2015 3:00,0.232,0,2.79,,,,
623,12/17/2015 9:00,0.232,0,2.79,,,,
624,12/17/2015 15:00,0.232,0,2.79,,,,
625,12/17/2015 21:00,0.232,0,2.79,,,,
626,12/18/2015 3:00,0.232,0,2.79,,,,
627,12/18/2015 9:00,0.232,0,2.79,,,,
628,12/18/2015 15:00,0.232,0,2.79,,,,
629,12/18/2015 21:00,0.232,0,2.79,,,,
630,12/19/2015 3:00,0.232,0,2.79,,,,
631,12/19/2015 9:00,0.232,0,2.79,,,,
632,12/19/2015 15:00,0.232,0,2.79,,,,
633,12/19/2015 21:00,0.232,0,2.79,,,,
634,12/20/2015 3:00,0.232,0,2.79,,,,
635,12/20/2015 9:00,0.343,0,2.79,,,,
636,12/20/2015 15:00,0.232,0,2.79,,,,
637,12/20/2015 21:00,0.232,0,2.79,,,,
638,12/21/2015 3:00,0.232,0,2.79,,,,
639,12/21/2015 9:00,0.232,0,2.79,,,,
640,12/21/2015 15:00,0.232,0,2.79,,,,
641,12/21/2015 21:00,0.343,0,2.79,,,,
642,12/22/2015 3:00,0.232,0,2.79,,,,
643,12/22/2015 9:00,0.232,0,2.79,,,,
644,12/22/2015 15:00,0.343,0,2.79,,,,
645,12/22/2015 21:00,0.232,0,2.79,,,,
646,12/23/2015 3:00,0.343,0,2.79,,,,
647,12/23/2015 9:00,0.232,0,2.79,,,,
648,12/23/2015 15:00,0.343,0,2.79,,,,
649,12/23/2015 21:00,0.343,0,2.79,,,,
650,12/24/2015 3:00,0.232,0,2.79,,,,
651,12/24/2015 9:00,0.232,0,2.79,,,,
652,12/24/2015 15:00,0.232,0,2.79,,,,
653,12/24/2015 21:00,0.232,0,2.79,,,,
654,12/25/2015 3:00,0.232,0,2.79,,,,
655,12/25/2015 9:00,0.343,0,2.79,,,,
656,12/25/2015 15:00,0.232,0,2.79,,,,
657,12/25/2015 21:00,0.232,0,2.79,,,,
658,12/26/2015 3:00,0.232,0,2.79,,,,
659,12/26/2015 9:00,0.232,0,2.79,,,,
660,12/26/2015 15:00,0.343,0,2.79,,,,
661,12/26/2015 21:00,0.343,0,2.79,,,,
662,12/27/2015 3:00,0.343,0,2.79,,,,
663,12/27/2015 9:00,0.232,0,2.79,,,,
664,12/27/2015 15:00,0.343,0,2.79,,,,
665,12/27/2015 21:00,0.232,0,2.79,,,,
666,12/28/2015 3:00,0.343,0,2.79,,,,
667,12/28/2015 9:00,0.343,0,2.79,,,,
668,12/28/2015 15:00,0.343,0,2.79,,,,
669,12/28/2015 21:00,0.343,0,2.79,,,,
670,12/29/2015 3:00,0.343,0,2.79,,,,
671,12/29/2015 9:00,0.343,0,2.79,,,,
672,12/29/2015 15:00,0.343,0,2.79,,,,
673,12/29/2015 21:00,0.343,0,2.79,,,,
674,12/30/2015 3:00,0.343,0,2.79,,,,
675,12/30/2015 9:00,0.343,0,2.79,,,,
676,12/30/2015 15:00,0.343,0,2.79,,,,
677,12/30/2015 21:00,0.343,0,2.79,,,,
678,12/31/2015 3:00,0.343,0,2.79,,,,
679,12/31/2015 9:00,0.343,0,2.79,,,,
680,12/31/2015 15:00,0.343,0,2.79,,,,
681,12/31/2015 21:00,0.343,0,2.79,,,,
682,1/1/2016 3:00,0.343,0,2.79,,,,
683,1/1/2016 9:00,0.343,0,2.79,,,,
684,1/1/2016 15:00,0.343,0,2.79,,,,
685,1/1/2016 21:00,0.343,0,2.79,,,,
686,1/2/2016 3:00,0.343,0,2.79,,,,
687,1/2/2016 9:00,0.343,0,2.79,,,,
688,1/2/2016 15:00,0.343,0,2.79,,,,
689,1/2/2016 21:00,0.343,0,2.79,,,,
690,1/3/2016 3:00,0.343,0,2.79,,,,
691,1/3/2016 9:00,0.343,0,2.79,,,,
692,1/3/2016 15:00,0.343,0,2.79,,,,
693,1/3/2016 21:00,0.343,0,2.79,,,,
694,1/4/2016 3:00,0.343,0,2.79,,,,
695,1/4/2016 9:00,0.343,0,2.79,,,,
696,1/4/2016 15:00,0.343,0,2.79,,,,
697,1/4/2016 21:00,0.343,0,2.79,,,,
698,1/5/2016 3:00,0.343,0,2.79,,,,
699,1/5/2016 9:00,0.343,0,2.79,,,,
700,1/5/2016 15:00,0.343,0,2.79,,,,
701,1/5/2016 21:00,0.343,0,2.79,,,,
702,1/6/2016 3:00,0.343,0,2.79,,,,
703,1/6/2016 9:00,0.343,0,2.79,,,,
704,1/6/2016 15:00,0.343,0,2.79,,,,
705,1/6/2016 21:00,0.343,0,2.79,,,,
706,1/7/2016 3:00,0.343,0,2.79,,,,
707,1/7/2016 9:00,0.343,0,2.79,,,,
708,1/7/2016 15:00,0.343,0,2.81,,,,
709,1/7/2016 21:00,0.343,0,2.79,,,,
710,1/8/2016 3:00,0.343,0,2.79,,,,
711,1/8/2016 9:00,0.343,0,2.79,,,,
712,1/8/2016 15:00,0.343,0,2.79,,,,
713,1/8/2016 21:00,0.343,0,2.79,,,,
714,1/9/2016 3:00,0.343,0,2.79,,,,
715,1/9/2016 9:00,0.343,0,2.79,,,,
716,1/9/2016 15:00,0.343,0,2.79,,,,
717,1/9/2016 21:00,0.343,0,2.81,,,,
718,1/10/2016 3:00,0.343,0,2.81,,,,
719,1/10/2016 9:00,0.343,0,2.79,,,,
720,1/10/2016 15:00,0.343,0,2.79,,,,
721,1/10/2016 21:00,0.343,0,2.81,,,,
722,1/11/2016 3:00,0.343,0,2.79,,,,
723,1/11/2016 9:00,0.343,0,2.81,,,,
724,1/11/2016 15:00,0.343,0,2.81,,,,
725,1/11/2016 21:00,0.343,0,2.79,,,,
726,1/12/2016 3:00,0.343,0,2.81,,,,
727,1/12/2016 9:00,0.343,0,2.81,,,,
728,1/12/2016 15:00,0.343,0,2.81,,,,
729,1/12/2016 21:00,0.343,0,2.79,,,,
730,1/13/2016 3:00,0.343,0,2.81,,,,
731,1/13/2016 9:00,0.343,0,2.81,,,,
732,1/13/2016 15:00,0.343,0,2.79,,,,
733,1/13/2016 21:00,0.343,0,2.79,,,,
734,1/14/2016 3:00,0.343,0,2.81,,,,
735,1/14/2016 9:00,0.343,0,2.81,,,,
736,1/14/2016 15:00,0.343,0,2.81,,,,
737,1/14/2016 21:00,0.343,0,2.79,,,,
738,1/15/2016 3:00,0.343,0,2.81,,,,
739,1/15/2016 9:00,0.343,0,2.81,,,,
740,1/15/2016 15:00,0.343,0,2.81,,,,
741,1/15/2016 21:00,0.343,0,2.81,,,,
742,1/16/2016 3:00,0.343,0,2.81,,,,
743,1/16/2016 9:00,0.343,0,2.81,,,,
744,1/16/2016 15:00,0.343,0,2.81,,,,
745,1/16/2016 21:00,0.343,0,2.81,,,,
746,1/17/2016 3:00,0.343,0,2.81,,,,
747,1/17/2016 9:00,0.343,0,2.81,,,,
748,1/17/2016 15:00,0.343,0,2.81,,,,
749,1/17/2016 21:00,0.343,0,2.81,,,,
750,1/18/2016 3:00,0.343,0,2.81,,,,
751,1/18/2016 9:00,0.343,0,2.81,,,,
752,1/18/2016 15:00,0.343,0,2.81,,,,
753,1/18/2016 21:00,0.343,0,2.81,,,,
754,1/19/2016 3:00,0.343,0,2.81,,,,
755,1/19/2016 9:00,0.343,0,2.81,,,,
756,1/19/2016 15:00,0.343,0,2.81,,,,
757,1/19/2016 21:00,0.343,0,2.81,,,,
758,1/20/2016 3:00,0.343,0,2.81,,,,
759,1/20/2016 9:00,0.343,0,2.81,,,,
760,1/20/2016 15:00,0.343,0,2.81,,,,
761,1/20/2016 21:00,0.343,0,2.81,,,,
762,1/21/2016 3:00,0.343,0,2.81,,,,
763,1/21/2016 9:00,0.343,0,2.81,,,,
764,1/21/2016 15:00,0.343,0,2.81,,,,
765,1/21/2016 21:00,0.343,0,2.81,,,,
766,1/22/2016 3:00,0.343,0,2.81,,,,
767,1/22/2016 9:00,0.343,0,2.81,,,,
768,1/22/2016 15:00,0.343,0,2.81,,,,
769,1/22/2016 21:00,0.343,0,2.81,,,,
770,1/23/2016 3:00,0.343,0,2.81,,,,
771,1/23/2016 9:00,0.343,0,2.81,,,,
772,1/23/2016 15:00,0.343,0,2.81,,,,
773,1/23/2016 21:00,0.343,0,2.81,,,,
774,1/24/2016 3:00,0.343,0,2.81,,,,
775,1/24/2016 9:00,0.343,0,2.81,,,,
776,1/24/2016 15:00,0.343,0,2.81,,,,
777,1/24/2016 21:00,0.343,0,2.81,,,,
778,1/25/2016 3:00,0.343,0,2.81,,,,
779,1/25/2016 9:00,0.343,0,2.81,,,,
780,1/25/2016 15:00,0.343,0,2.81,,,,
781,1/25/2016 21:00,0.343,0,2.81,,,,
782,1/26/2016 3:00,0.343,0,2.81,,,,
783,1/26/2016 9:00,0.343,0,2.81,,,,
784,1/26/2016 15:00,0.343,0,2.81,,,,
785,1/26/2016 21:00,0.343,0,2.81,,,,
786,1/27/2016 3:00,0.343,0,2.81,,,,
787,1/27/2016 9:00,0.343,0,2.81,,,,
788,1/27/2016 15:00,0.343,0,2.81,,,,
789,1/27/2016 21:00,0.343,0,2.81,,,,
790,1/28/2016 3:00,0.343,0,2.81,,,,
791,1/28/2016 9:00,0.343,0,2.81,,,,
792,1/28/2016 15:00,0.343,0,2.81,,,,
793,1/28/2016 21:00,0.343,0,2.81,,,,
794,1/29/2016 3:00,0.343,0,2.81,,,,
795,1/29/2016 9:00,0.343,0,2.81,,,,
796,1/29/2016 15:00,0.343,0,2.81,,,,
797,1/29/2016 21:00,0.343,0,2.81,,,,
798,1/30/2016 3:00,0.343,0,2.81,,,,
799,1/30/2016 9:00,0.343,0,2.81,,,,
800,1/30/2016 15:00,0.343,0,2.81,,,,
801,1/30/2016 21:00,0.343,0,2.81,,,,
802,1/31/2016 3:00,0.343,0,2.81,,,,
803,1/31/2016 9:00,0.343,0,2.81,,,,
804,1/31/2016 15:00,0.343,0,2.81,,,,
805,1/31/2016 21:00,0.343,0,2.81,,,,
806,2/1/2016 3:00,0.343,0,2.81,,,,
807,2/1/2016 9:00,0.343,0,2.81,,,,
808,2/1/2016 15:00,0.343,0,2.81,,,,
809,2/1/2016 21:00,0.343,0,2.81,,,,
810,2/2/2016 3:00,0.343,0,2.81,,,,
811,2/2/2016 9:00,0.343,0,2.81,,,,
812,2/2/2016 15:00,0.343,0,2.81,,,,
813,2/2/2016 21:00,0.343,0,2.81,,,,
814,2/3/2016 3:00,0.343,0,2.81,,,,
815,2/3/2016 9:00,0.343,0,2.81,,,,
816,2/3/2016 15:00,0.343,0,2.81,,,,
817,2/3/2016 21:00,0.343,0,2.81,,,,
818,2/4/2016 3:00,0.343,0,2.81,,,,
819,2/4/2016 9:00,0.343,0,2.81,,,,
820,2/4/2016 15:00,0.343,0,2.81,,,,
821,2/4/2016 21:00,0.343,0,2.81,,,,
822,2/5/2016 3:00,0.343,0,2.81,,,,
823,2/5/2016 9:00,0.343,0,2.81,,,,
824,2/5/2016 15:00,0.343,0,2.81,,,,
825,2/5/2016 21:00,0.343,0,2.81,,,,
826,2/6/2016 3:00,0.343,0,2.81,,,,
827,2/6/2016 9:00,0.343,0,2.81,,,,
828,2/6/2016 15:00,0.343,0,2.81,,,,
829,2/6/2016 21:00,0.343,0,2.81,,,,
830,2/7/2016 3:00,0.343,0,2.81,,,,
831,2/7/2016 9:00,0.343,0,2.81,,,,
832,2/7/2016 15:00,0.343,0,2.81,,,,
833,2/7/2016 21:00,0.343,0,2.81,,,,
834,2/8/2016 3:00,0.343,0,2.81,,,,
835,2/8/2016 9:00,0.343,0,2.81,,,,
836,2/8/2016 15:00,0.343,0,2.81,,,,
837,2/8/2016 21:00,0.343,0,2.81,,,,
838,2/9/2016 3:00,0.343,0,2.81,,,,
839,2/9/2016 9:00,0.343,0,2.81,,,,
840,2/9/2016 15:00,0.343,0,2.81,,,,
841,2/9/2016 21:00,0.343,0,2.81,,,,
842,2/10/2016 3:00,0.343,0,2.81,,,,
843,2/10/2016 9:00,0.343,0,2.81,,,,
844,2/10/2016 15:00,0.343,0,2.81,,,,
845,2/10/2016 21:00,0.343,0,2.81,,,,
846,2/11/2016 3:00,0.343,0,2.81,,,,
847,2/11/2016 9:00,0.343,0,2.81,,,,
848,2/11/2016 15:00,0.343,0,2.81,,,,
849,2/11/2016 21:00,0.343,0,2.81,,,,
850,2/12/2016 3:00,0.343,0,2.81,,,,
851,2/12/2016 9:00,0.343,0,2.81,,,,
852,2/12/2016 15:00,0.343,0,2.81,,,,
853,2/12/2016 21:00,0.343,0,2.81,,,,
854,2/13/2016 3:00,0.343,0,2.81,,,,
855,2/13/2016 9:00,0.343,0,2.81,,,,
856,2/13/2016 15:00,0.343,0,2.81,,,,
857,2/13/2016 21:00,0.343,0,2.81,,,,
858,2/14/2016 3:00,0.343,0,2.81,,,,
859,2/14/2016 9:00,0.343,0,2.81,,,,
860,2/14/2016 15:00,0.343,0,2.81,,,,
861,2/14/2016 21:00,0.343,0,2.81,,,,
862,2/15/2016 3:00,0.343,0,2.81,,,,
863,2/15/2016 9:00,0.343,0,2.81,,,,
864,2/15/2016 15:00,0.343,0,2.81,,,,
865,2/15/2016 21:00,0.232,0,2.81,,,,
866,2/16/2016 3:00,0.232,0,2.81,,,,
867,2/16/2016 9:00,0.343,0,2.81,,,,
868,2/16/2016 15:00,0.232,0,2.81,,,,
869,2/16/2016 21:00,0.232,0,2.81,,,,
870,2/17/2016 3:00,0.343,0,2.81,,,,
871,2/17/2016 9:00,0.232,0,2.81,,,,
872,2/17/2016 15:00,0.232,0,2.81,,,,
873,2/17/2016 21:00,0.232,0,2.81,,,,
874,2/18/2016 3:00,0.232,0,2.81,,,,
875,2/18/2016 9:00,0.232,0,2.81,,,,
876,2/18/2016 15:00,0.232,0,2.81,,,,
877,2/18/2016 21:00,0.232,0,2.81,,,,
878,2/19/2016 3:00,0.232,0,2.81,,,,
879,2/19/2016 9:00,0.232,0,2.81,,,,
880,2/19/2016 15:00,0.232,0,2.81,,,,
881,2/19/2016 21:00,0.232,0,2.81,,,,
882,2/20/2016 3:00,0.232,0,2.81,,,,
883,2/20/2016 9:00,0.232,0,2.81,,,,
884,2/20/2016 15:00,0.232,0,2.81,,,,
885,2/20/2016 21:00,0.343,0,2.81,,,,
886,2/21/2016 3:00,0.343,0,2.81,,,,
887,2/21/2016 9:00,0.343,0,2.81,,,,
888,2/21/2016 15:00,0.343,0,2.81,,,,
889,2/21/2016 21:00,0.232,0,2.81,,,,
890,2/22/2016 3:00,0.232,0,2.81,,,,
891,2/22/2016 9:00,0.232,0,2.81,,,,
892,2/22/2016 15:00,0.232,0,2.81,,,,
893,2/22/2016 21:00,0.343,0,2.81,,,,
894,2/23/2016 3:00,0.343,0,2.81,,,,
895,2/23/2016 9:00,0.343,0,2.81,,,,
896,2/23/2016 15:00,0.343,0,2.81,,,,
897,2/23/2016 21:00,0.343,0,2.81,,,,
898,2/24/2016 3:00,0.343,0,2.81,,,,
899,2/24/2016 9:00,0.232,0,2.81,,,,
900,2/24/2016 15:00,0.232,0,2.81,,,,
901,2/24/2016 21:00,0.343,0,2.81,,,,
902,2/25/2016 3:00,0.343,0,2.81,,,,
903,2/25/2016 9:00,0.343,0,2.81,,,,
904,2/25/2016 15:00,0.232,0,2.81,,,,
905,2/25/2016 21:00,0.343,0,2.81,,,,
906,2/26/2016 3:00,0.343,0,2.81,,,,
907,2/26/2016 9:00,0.343,0,2.81,,,,
908,2/26/2016 15:00,0.343,0,2.81,,,,
909,2/26/2016 21:00,0.343,0,2.81,,,,
910,2/27/2016 3:00,0.343,0,2.81,,,,
911,2/27/2016 9:00,0.343,0,2.81,,,,
912,2/27/2016 15:00,0.343,0,2.81,,,,
913,2/27/2016 21:00,0.343,0,2.81,,,,
914,2/28/2016 3:00,0.343,0,2.81,,,,
915,2/28/2016 9:00,0.343,0,2.81,,,,
916,2/28/2016 15:00,0.343,0,2.81,,,,
917,2/28/2016 21:00,0.343,0,2.81,,,,
918,2/29/2016 3:00,0.343,0,2.81,,,,
919,2/29/2016 9:00,0.343,0,2.81,,,,
920,2/29/2016 15:00,0.343,0,2.81,,,,
921,2/29/2016 21:00,0.343,0,2.81,,,,
922,3/1/2016 3:00,0.232,0,2.81,,,,
923,3/1/2016 9:00,0.343,0,2.81,,,,
924,3/1/2016 15:00,0.232,0,2.81,,,,
925,3/1/2016 21:00,0.232,0,2.81,,,,
926,3/2/2016 3:00,0.232,0,2.81,,,,
927,3/2/2016 9:00,0.343,0,2.81,,,,
928,3/2/2016 15:00,0.343,0,2.81,,,,
929,3/2/2016 21:00,0.232,0,2.81,,,,
930,3/3/2016 3:00,0.343,0,2.81,,,,
931,3/3/2016 9:00,0.343,0,2.81,,,,
932,3/3/2016 15:00,0.343,0,2.81,,,,
933,3/3/2016 21:00,0.343,0,2.81,,,,
934,3/4/2016 3:00,0.232,0,2.81,,,,
935,3/4/2016 9:00,0.343,0,2.81,,,,
936,3/4/2016 15:00,0.232,0,2.81,,,,
937,3/4/2016 21:00,0.232,0,2.81,,,,
938,3/5/2016 3:00,0.343,0,2.81,,,,
939,3/5/2016 9:00,0.232,0,2.81,,,,
940,3/5/2016 15:00,0.232,0,2.81,,,,
941,3/5/2016 21:00,0.232,0,2.81,,,,
942,3/6/2016 3:00,0.343,0,2.81,,,,
943,3/6/2016 9:00,0.232,0,2.81,,,,
944,3/6/2016 15:00,0.343,0,2.81,,,,
945,3/6/2016 21:00,0.232,0,2.81,,,,
946,3/7/2016 3:00,0.232,0,2.81,,,,
947,3/7/2016 9:00,0.343,0,2.81,,,,
948,3/7/2016 15:00,0.343,0,2.81,,,,
949,3/7/2016 21:00,0.232,0,2.81,,,,
950,3/8/2016 3:00,0.232,0,2.81,,,,
951,3/8/2016 9:00,0.232,0,2.81,,,,
952,3/8/2016 15:00,0.343,0,2.81,,,,
953,3/8/2016 21:00,0.232,0,2.81,,,,
954,3/9/2016 3:00,0.232,0,2.81,,,,
955,3/9/2016 9:00,0.343,0,2.81,,,,
956,3/9/2016 15:00,0.343,0,2.81,,,,
957,3/9/2016 21:00,0.343,0,2.81,,,,
958,3/10/2016 3:00,0.343,0,2.81,,,,
959,3/10/2016 9:00,0.343,0,2.81,,,,
960,3/10/2016 15:00,0.343,0,2.81,,,,
961,3/10/2016 21:00,0.232,0,2.81,,,,
962,3/11/2016 3:00,0.343,0,2.81,,,,
963,3/11/2016 9:00,0.232,0,2.81,,,,
964,3/11/2016 15:00,0.343,0,2.81,,,,
965,3/11/2016 21:00,0.232,0,2.81,,,,
966,3/12/2016 3:00,0.232,0,2.81,,,,
967,3/12/2016 9:00,0.232,0,2.81,,,,
968,3/12/2016 15:00,0.232,0,2.81,,,,
969,3/12/2016 21:00,0.232,0,2.81,,,,
970,3/13/2016 3:00,0.232,0,2.81,,,,
971,3/13/2016 9:00,0.232,0,2.81,,,,
972,3/13/2016 15:00,0.343,0,2.81,,,,
973,3/13/2016 21:00,0.232,0,2.81,,,,
974,3/14/2016 3:00,0.232,0,2.81,,,,
975,3/14/2016 9:00,0.232,0,2.81,,,,
976,3/14/2016 15:00,0.232,0,2.81,,,,
977,3/14/2016 21:00,0.232,0,2.81,,,,
978,3/15/2016 3:00,0.232,0,2.81,,,,
979,3/15/2016 9:00,0.232,0,2.81,,,,
980,3/15/2016 15:00,0.343,0,2.81,,,,
981,3/15/2016 21:00,0.343,0,2.81,,,,
982,3/16/2016 3:00,0.343,0,2.81,,,,
983,3/16/2016 9:00,0.343,0,2.81,,,,
984,3/16/2016 15:00,0.343,0,2.81,,,,
985,3/16/2016 21:00,0.343,0,2.81,,,,
986,3/17/2016 3:00,0.343,0,2.81,,,,
987,3/17/2016 9:00,0.343,0,2.81,,,,
988,3/17/2016 15:00,0.343,0,2.81,,,,
989,3/17/2016 21:00,0.343,0,2.81,,,,
990,3/18/2016 3:00,0.343,0,2.81,,,,
991,3/18/2016 9:00,0.343,0,2.81,,,,
992,3/18/2016 15:00,0.232,0,2.81,,,,
993,3/18/2016 21:00,0.343,0,2.81,,,,
994,3/19/2016 3:00,0.343,0,2.81,,,,
995,3/19/2016 9:00,0.232,0,2.81,,,,
996,3/19/2016 15:00,0.232,0,2.81,,,,
997,3/19/2016 21:00,0.232,0,2.81,,,,
998,3/20/2016 3:00,0.343,0,2.81,,,,
999,3/20/2016 9:00,0.343,0,2.81,,,,
1000,3/20/2016 15:00,0.343,0,2.81,,,,
1001,3/20/2016 21:00,0.343,0,2.81,,,,
1002,3/21/2016 3:00,0.343,0,2.81,,,,
1003,3/21/2016 9:00,0.343,0,2.81,,,,
1004,3/21/2016 15:00,0.232,0,2.81,,,,
1005,3/21/2016 21:00,0.232,0,2.81,,,,
1006,3/22/2016 3:00,0.232,0,2.81,,,,
1007,3/22/2016 9:00,0.232,0,2.81,,,,
1008,3/22/2016 15:00,0.343,0,2.81,,,,
1009,3/22/2016 21:00,0.232,0,2.81,,,,
1010,3/23/2016 3:00,0.232,0,2.81,,,,
1011,3/23/2016 9:00,0.343,0,2.81,,,,
1012,3/23/2016 15:00,0.343,0,2.81,,,,
1013,3/23/2016 21:00,0.343,0,2.81,,,,
1014,3/24/2016 3:00,0.343,0,2.81,,,,
1015,3/24/2016 9:00,0.343,0,2.81,,,,
1016,3/24/2016 15:00,0.232,0,2.81,,,,
1017,3/24/2016 21:00,0.232,0,2.81,,,,
1018,3/25/2016 3:00,0.232,0,2.81,,,,
1019,3/25/2016 9:00,0.232,0,2.81,,,,
1020,3/25/2016 15:00,0.343,0,2.81,,,,
1021,3/25/2016 21:00,0.232,0,2.81,,,,
1022,3/26/2016 3:00,0.232,0,2.81,,,,
1023,3/26/2016 9:00,0.232,0,2.81,,,,
1024,3/26/2016 15:00,0.343,0,2.81,,,,
1025,3/26/2016 21:00,0.232,0,2.81,,,,
1026,3/27/2016 3:00,0.232,0,2.81,,,,
1027,3/27/2016 9:00,0.232,0,2.81,,,,
1028,3/27/2016 15:00,0.232,0,2.81,,,,
1029,3/27/2016 21:00,0.232,0,2.81,,,,
1030,3/28/2016 3:00,0.232,0,2.81,,,,
1031,3/28/2016 9:00,0.232,0,2.81,,,,
