Plot Title: 10166298,,,,,
#,"Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V",End Of File
1,7/13/2015 15:00,17.76,176,3.14,
2,7/13/2015 21:00,14.038,0,3.12,
3,7/14/2015 3:00,12.69,0,3.08,
4,7/14/2015 9:00,13.75,168,3.08,
5,7/14/2015 15:00,20.519,512,3.08,
6,7/14/2015 21:00,14.23,0,3.05,
7,7/15/2015 3:00,12.304,0,3.03,
8,7/15/2015 9:00,13.269,120,3.03,
9,7/15/2015 15:00,20.615,496,3.03,
10,7/15/2015 21:00,14.517,0,3.03,
11,7/16/2015 3:00,12.013,0,2.99,
12,7/16/2015 9:00,12.11,110,2.99,
13,7/16/2015 15:00,19.472,464,3.01,
14,7/16/2015 21:00,13.269,0,2.99,
15,7/17/2015 3:00,11.334,0,2.97,
16,7/17/2015 9:00,12.98,192,2.97,
17,7/17/2015 15:00,21.091,464,2.99,
18,7/17/2015 21:00,16.141,0,2.97,
19,7/18/2015 3:00,14.996,0,2.99,
20,7/18/2015 9:00,17.284,128,2.97,
21,7/18/2015 15:00,23.581,496,2.99,
22,7/18/2015 21:00,19.282,0,2.99,
23,7/19/2015 3:00,17.57,0,2.97,
24,7/19/2015 9:00,18.426,128,2.97,
25,7/19/2015 15:00,26.292,512,2.99,
26,7/19/2015 21:00,19.092,0,2.99,
27,7/20/2015 3:00,15.664,0,2.95,
28,7/20/2015 9:00,16.523,136,2.95,
29,7/20/2015 15:00,25.222,480,2.97,
30,7/20/2015 21:00,17.665,0,2.95,
31,7/21/2015 3:00,15.187,0,2.93,
32,7/21/2015 9:00,15.473,144,2.93,
33,7/21/2015 15:00,23.388,512,2.97,
34,7/21/2015 21:00,13.365,0,2.93,
35,7/22/2015 3:00,11.139,0,2.91,
36,7/22/2015 9:00,11.625,152,2.89,
37,7/22/2015 15:00,20.424,480,2.93,
38,7/22/2015 21:00,12.497,0,2.91,
39,7/23/2015 3:00,10.651,0,2.89,
40,7/23/2015 9:00,11.722,136,2.89,
41,7/23/2015 15:00,21.091,512,2.93,
42,7/23/2015 21:00,14.134,0,2.91,
43,7/24/2015 3:00,11.625,0,2.89,
44,7/24/2015 9:00,13.076,136,2.89,
45,7/24/2015 15:00,21.378,432,2.93,
46,7/24/2015 21:00,15.091,0,2.91,
47,7/25/2015 3:00,12.594,0,2.89,
48,7/25/2015 9:00,13.75,336,2.89,
49,7/25/2015 15:00,16.523,304,2.91,
50,7/25/2015 21:00,12.207,0,2.89,
51,7/26/2015 3:00,10.651,0,2.87,
52,7/26/2015 9:00,11.722,216,2.87,
53,7/26/2015 15:00,13.558,232,2.89,
54,7/26/2015 21:00,10.944,0,2.87,
55,7/27/2015 3:00,10.063,0,2.85,
56,7/27/2015 9:00,10.846,288,2.85,
57,7/27/2015 15:00,17.094,480,2.89,
58,7/27/2015 21:00,12.11,0,2.87,
59,7/28/2015 3:00,10.651,0,2.85,
60,7/28/2015 9:00,12.883,144,2.87,
61,7/28/2015 15:00,22.142,400,2.91,
62,7/28/2015 21:00,17.855,0,2.91,
63,7/29/2015 3:00,15.855,0,2.89,
64,7/29/2015 9:00,17.665,160,2.91,
65,7/29/2015 15:00,24.931,400,2.93,
66,7/29/2015 21:00,20.901,0,2.93,
67,7/30/2015 3:00,19.092,0,2.93,
68,7/30/2015 9:00,21.473,184,2.93,
69,7/30/2015 15:00,30.054,416,2.93,
70,7/30/2015 21:00,22.525,0,2.95,
71,7/31/2015 3:00,20.996,0,2.93,
72,7/31/2015 9:00,22.142,168,2.93,
73,7/31/2015 15:00,30.054,416,2.95,
74,7/31/2015 21:00,22.621,0,2.95,
75,8/1/2015 3:00,20.615,0,2.93,
76,8/1/2015 9:00,22.046,192,2.93,
77,8/1/2015 15:00,29.853,512,2.93,
78,8/1/2015 21:00,21.855,0,2.93,
79,8/2/2015 3:00,19.282,0,2.93,
80,8/2/2015 9:00,20.329,232,2.91,
81,8/2/2015 15:00,22.812,320,2.93,
82,8/2/2015 21:00,20.329,0,2.91,
83,8/3/2015 3:00,18.806,0,2.93,
84,8/3/2015 9:00,19.472,192,2.93,
85,8/3/2015 15:00,23.581,464,2.93,
86,8/3/2015 21:00,17.379,0,2.91,
