Plot Title: 10166301,,,,,,
#,"Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V",Bad Battery,End Of File
1,7/13/2015 21:00,13.75,0,2.87,,
2,7/14/2015 3:00,12.013,0,2.87,,
3,7/14/2015 9:00,12.883,83,2.87,,
4,7/14/2015 15:00,20.234,608,2.87,,
5,7/14/2015 21:00,13.846,0,2.87,,
6,7/15/2015 3:00,11.722,0,2.85,,
7,7/15/2015 9:00,12.013,45,2.87,,
8,7/15/2015 15:00,20.805,576,2.87,,
9,7/15/2015 21:00,14.134,0,2.87,,
10,7/16/2015 3:00,11.528,0,2.85,,
11,7/16/2015 9:00,11.431,69,2.85,,
12,7/16/2015 15:00,18.806,576,2.89,,
13,7/16/2015 21:00,12.69,0,2.87,,
14,7/17/2015 3:00,10.063,0,2.85,,
15,7/17/2015 9:00,11.722,94,2.85,,
16,7/17/2015 15:00,21.473,576,2.89,,
17,7/17/2015 21:00,15.855,0,2.87,,
18,7/18/2015 3:00,14.23,0,2.87,,
19,7/18/2015 9:00,16.237,46,2.87,,
20,7/18/2015 15:00,25.513,576,2.89,,
21,7/18/2015 21:00,20.043,0,2.87,,
22,7/19/2015 3:00,18.14,0,2.89,,
23,7/19/2015 9:00,18.14,44,2.89,,
24,7/19/2015 15:00,25.805,512,2.89,,
25,7/19/2015 21:00,19.472,0,2.89,,
26,7/20/2015 3:00,15.76,0,2.87,,
27,7/20/2015 9:00,15.76,43,2.87,,
28,7/20/2015 15:00,24.545,512,2.91,,
29,7/20/2015 21:00,17.76,0,2.89,,
30,7/21/2015 3:00,14.804,0,2.89,,
31,7/21/2015 9:00,14.517,44,2.89,,
32,7/21/2015 15:00,21.664,480,2.89,,
33,7/21/2015 21:00,12.594,0,2.87,,
34,7/22/2015 3:00,10.357,0,2.85,,
35,7/22/2015 9:00,10.357,66,2.85,,
36,7/22/2015 15:00,18.616,512,2.89,,
37,7/22/2015 21:00,11.916,0,2.87,,
38,7/23/2015 3:00,9.768,0,2.85,,
39,7/23/2015 9:00,10.259,43,2.85,,
40,7/23/2015 15:00,19.377,512,2.89,,
41,7/23/2015 21:00,13.654,0,2.87,,
42,7/24/2015 3:00,11.431,0,2.85,,
43,7/24/2015 9:00,12.11,43,2.87,,
44,7/24/2015 15:00,20.329,576,2.87,,
45,7/24/2015 21:00,14.804,0,2.87,,
46,7/25/2015 3:00,12.11,0,2.87,,
47,7/25/2015 9:00,12.69,152,2.87,,
48,7/25/2015 15:00,14.23,272,2.87,,
49,7/25/2015 21:00,11.625,0,2.85,,
50,7/26/2015 3:00,9.866,0,2.85,,
51,7/26/2015 9:00,10.161,152,2.85,,
52,7/26/2015 15:00,12.304,168,2.85,,
53,7/26/2015 21:00,9.866,0,2.85,,
54,7/27/2015 3:00,9.275,0,2.87,,
55,7/27/2015 9:00,8.879,103,2.87,,
56,7/27/2015 15:00,15.951,512,2.85,,
57,7/27/2015 21:00,11.334,0,2.85,,
58,7/28/2015 3:00,9.669,0,2.85,,
59,7/28/2015 9:00,11.528,40,2.85,,
60,7/28/2015 15:00,23.004,512,2.89,,
61,7/28/2015 21:00,17.379,0,2.87,,
62,7/29/2015 3:00,14.134,0,2.87,,
63,7/29/2015 9:00,16.332,42,2.87,,
64,7/29/2015 15:00,26.977,512,2.89,,
65,7/29/2015 21:00,20.519,0,2.87,,
66,7/30/2015 3:00,19.567,0,2.89,,
67,7/30/2015 9:00,21.855,43,2.89,,
68,7/30/2015 15:00,30.659,512,2.91,,
69,7/30/2015 21:00,23.677,0,2.91,,
70,7/31/2015 3:00,22.046,0,2.89,,
71,7/31/2015 9:00,22.429,40,2.89,,
72,7/31/2015 15:00,30.963,480,2.91,,
73,7/31/2015 21:00,23.292,0,2.91,,
74,8/1/2015 3:00,21.664,0,2.89,,
75,8/1/2015 9:00,22.525,112,2.91,,
76,8/1/2015 15:00,30.457,448,2.91,,
77,8/1/2015 21:00,22.621,0,2.91,,
78,8/2/2015 3:00,19.758,0,2.89,,
79,8/2/2015 9:00,20.234,160,2.89,,
80,8/2/2015 15:00,22.908,384,2.91,,
81,8/2/2015 21:00,20.519,0,2.89,,
82,8/3/2015 3:00,19.282,0,2.91,,
83,8/3/2015 9:00,19.472,160,2.91,,
84,8/3/2015 15:00,22.525,464,2.91,,
85,8/3/2015 21:00,16.999,0,2.89,,
86,8/4/2015 3:00,14.9,0,2.89,,
87,8/4/2015 9:00,15.187,64,2.87,,
88,8/4/2015 15:00,22.717,496,2.89,,
89,8/4/2015 21:00,14.804,0,2.89,,
90,8/5/2015 3:00,12.304,0,2.87,,
91,8/5/2015 9:00,12.013,41,2.87,,
92,8/5/2015 15:00,19.282,480,2.89,,
93,8/5/2015 21:00,13.076,0,2.87,,
94,8/6/2015 3:00,11.722,0,2.87,,
95,8/6/2015 9:00,11.041,40,2.85,,
96,8/6/2015 15:00,20.519,480,2.87,,
97,8/6/2015 21:00,14.996,0,2.89,,
98,8/7/2015 3:00,12.69,0,2.87,,
99,8/7/2015 9:00,13.365,40,2.87,,
100,8/7/2015 15:00,21.664,448,2.89,,
101,8/7/2015 21:00,15.569,0,2.87,,
102,8/8/2015 3:00,13.173,0,2.87,,
103,8/8/2015 9:00,13.269,39,2.87,,
104,8/8/2015 15:00,20.329,448,2.87,,
105,8/8/2015 21:00,14.709,0,2.87,,
106,8/9/2015 3:00,12.594,0,2.87,,
107,8/9/2015 9:00,14.325,176,2.87,,
108,8/9/2015 15:00,20.043,480,2.87,,
109,8/9/2015 21:00,15.76,0,2.87,,
110,8/10/2015 3:00,12.98,0,2.87,,
111,8/10/2015 9:00,14.517,85,2.87,,
112,8/10/2015 15:00,20.519,512,2.87,,
113,8/10/2015 21:00,15.378,0,2.87,,
114,8/11/2015 3:00,13.75,0,2.87,,
115,8/11/2015 9:00,14.613,121,2.87,,
116,8/11/2015 15:00,23.484,464,2.89,,
117,8/11/2015 21:00,17.855,0,2.87,,
118,8/12/2015 3:00,15.091,0,2.87,,
119,8/12/2015 9:00,16.903,46,2.87,,
120,8/12/2015 15:00,24.255,432,2.91,,
121,8/12/2015 21:00,18.045,0,2.89,,
122,8/13/2015 3:00,15.664,0,2.87,,
123,8/13/2015 9:00,17.189,40,2.87,,
124,8/13/2015 15:00,23.966,416,2.89,,
125,8/13/2015 21:00,16.999,0,2.87,,
126,8/14/2015 3:00,13.365,0,2.87,,
127,8/14/2015 9:00,10.651,33,2.85,,
128,8/14/2015 15:00,12.401,144,2.87,,
129,8/14/2015 21:00,12.013,0,2.85,,
130,8/15/2015 3:00,11.334,0,2.85,,
131,8/15/2015 9:00,10.846,98,2.85,,
132,8/15/2015 15:00,18.616,400,2.87,,
133,8/15/2015 21:00,12.883,0,2.87,,
134,8/16/2015 3:00,10.748,0,2.85,,
135,8/16/2015 9:00,11.041,34,2.85,,
136,8/16/2015 15:00,21.282,384,2.87,,
137,8/16/2015 21:00,15.951,0,2.87,,
138,8/17/2015 3:00,14.038,0,2.87,,
139,8/17/2015 9:00,14.996,39,2.87,,
140,8/17/2015 15:00,24.835,368,2.89,,
141,8/17/2015 21:00,19.092,0,2.89,,
142,8/18/2015 3:00,17.189,0,2.87,,
143,8/18/2015 9:00,18.806,40,2.89,,
144,8/18/2015 15:00,28.655,368,2.91,,
145,8/18/2015 21:00,21.855,0,2.89,,
146,8/19/2015 3:00,20.043,0,2.87,,
147,8/19/2015 9:00,19.853,51,2.87,,
148,8/19/2015 15:00,26.879,352,2.89,,
149,8/19/2015 21:00,20.138,0,2.89,,
150,8/20/2015 3:00,15.76,0,2.87,,
151,8/20/2015 9:00,14.613,31,2.89,,
152,8/20/2015 15:00,21.855,336,2.89,,
153,8/20/2015 21:00,15.091,0,2.87,,
154,8/21/2015 3:00,12.594,0,2.87,,
155,8/21/2015 9:00,12.013,36,2.87,,
156,8/21/2015 15:00,18.996,352,2.89,,
157,8/21/2015 21:00,13.558,0,2.87,,
158,8/22/2015 3:00,10.846,0,2.85,,
159,8/22/2015 9:00,12.69,38,2.87,,
160,8/22/2015 15:00,23.484,336,2.89,,
161,8/22/2015 21:00,17.665,0,2.87,,
162,8/23/2015 3:00,18.426,0,2.89,,
163,8/23/2015 9:00,18.236,66,2.89,,
164,8/23/2015 15:00,23.581,352,2.89,,
165,8/23/2015 21:00,17.284,0,2.87,,
166,8/24/2015 3:00,15.664,0,2.87,,
167,8/24/2015 9:00,17.094,57,2.87,,
168,8/24/2015 15:00,22.238,320,2.89,,
169,8/24/2015 21:00,16.046,0,2.87,,
170,8/25/2015 3:00,14.517,0,2.87,,
171,8/25/2015 9:00,15.378,48,2.87,,
172,8/25/2015 15:00,22.621,304,2.89,,
173,8/25/2015 21:00,17.76,0,2.87,,
174,8/26/2015 3:00,16.903,0,2.87,,
175,8/26/2015 9:00,18.045,75,2.87,,
176,8/26/2015 15:00,23.1,288,2.89,,
177,8/26/2015 21:00,17.094,0,2.87,,
178,8/27/2015 3:00,15.187,0,2.87,,
179,8/27/2015 9:00,17.189,50,2.87,,
180,8/27/2015 15:00,23.869,288,2.89,,
181,8/27/2015 21:00,17.95,0,2.89,,
182,8/28/2015 3:00,15.378,0,2.87,,
183,8/28/2015 9:00,17.475,127,2.87,,
184,8/28/2015 15:00,22.142,304,2.89,,
185,8/28/2015 21:00,18.996,0,2.89,,
186,8/29/2015 3:00,16.999,0,2.87,,
187,8/29/2015 9:00,10.846,77,2.85,,
188,8/29/2015 15:00,11.139,48,2.85,,
189,8/29/2015 21:00,11.041,0,2.85,,
190,8/30/2015 3:00,10.161,0,2.85,,
191,8/30/2015 9:00,8.581,20,2.87,,
192,8/30/2015 15:00,8.978,90,2.87,,
193,8/30/2015 21:00,8.879,0,2.87,,
194,8/31/2015 3:00,8.581,0,2.87,,
195,8/31/2015 9:00,8.082,26,2.85,,
196,8/31/2015 15:00,14.23,256,2.87,,
197,8/31/2015 21:00,10.846,0,2.85,,
198,9/1/2015 3:00,10.063,0,2.85,,
199,9/1/2015 9:00,9.669,31,2.85,,
200,9/1/2015 15:00,15.378,256,2.85,,
201,9/1/2015 21:00,11.139,0,2.85,,
202,9/2/2015 3:00,9.768,0,2.85,,
203,9/2/2015 9:00,8.282,36,2.85,,
204,9/2/2015 15:00,8.879,50,2.85,,
205,9/2/2015 21:00,7.481,0,2.85,,
206,9/3/2015 3:00,5.86,0,2.83,,
207,9/3/2015 9:00,5.962,58,2.83,,
208,9/3/2015 15:00,7.983,320,2.85,,
209,9/3/2015 21:00,5.86,0,2.83,,
210,9/4/2015 3:00,5.141,0,2.83,,
211,9/4/2015 9:00,6.37,53,2.83,,
212,9/4/2015 15:00,3.367,70,2.83,,
213,9/4/2015 21:00,3.367,0,2.83,,
214,9/5/2015 3:00,4.102,0,2.83,,
215,9/5/2015 9:00,4.727,41,2.83,,
216,9/5/2015 15:00,6.674,87,2.83,,
217,9/5/2015 21:00,5.347,0,2.81,,
218,9/6/2015 3:00,5.037,0,2.81,,
219,9/6/2015 9:00,6.674,84,2.83,,
220,9/6/2015 15:00,10.357,192,2.83,,
221,9/6/2015 21:00,7.882,0,2.83,,
222,9/7/2015 3:00,7.079,0,2.83,,
223,9/7/2015 9:00,7.782,27,2.83,,
224,9/7/2015 15:00,15.091,272,2.83,,
225,9/7/2015 21:00,11.625,0,2.85,,
226,9/8/2015 3:00,10.455,0,2.83,,
227,9/8/2015 9:00,11.139,24,2.83,,
228,9/8/2015 15:00,18.996,248,2.85,,
229,9/8/2015 21:00,15.187,0,2.83,,
230,9/9/2015 3:00,13.846,0,2.85,,
231,9/9/2015 9:00,14.134,24,2.85,,
232,9/9/2015 15:00,21.091,272,2.85,,
233,9/9/2015 21:00,16.237,0,2.85,,
234,9/10/2015 3:00,14.709,0,2.85,,
235,9/10/2015 9:00,16.141,24,2.85,,
236,9/10/2015 15:00,22.908,288,2.87,,
237,9/10/2015 21:00,17.76,0,2.87,,
238,9/11/2015 3:00,17.379,0,2.85,,
239,9/11/2015 9:00,18.521,38,2.87,,
240,9/11/2015 15:00,26.781,272,2.89,,
241,9/11/2015 21:00,19.948,0,2.87,,
242,9/12/2015 3:00,19.377,0,2.87,,
243,9/12/2015 9:00,17.855,29,2.87,,
244,9/12/2015 15:00,24.062,272,2.89,,
245,9/12/2015 21:00,17.475,0,2.87,,
246,9/13/2015 3:00,14.709,0,2.87,,
247,9/13/2015 9:00,13.75,22,2.87,,
248,9/13/2015 15:00,17.855,304,2.87,,
249,9/13/2015 21:00,12.013,0,2.85,,
250,9/14/2015 3:00,10.357,0,2.85,,
251,9/14/2015 9:00,9.965,86,2.85,,
252,9/14/2015 15:00,10.748,81,2.85,,
253,9/14/2015 21:00,6.573,0,2.83,,
254,9/15/2015 3:00,4.934,0,2.83,,
255,9/15/2015 9:00,6.471,136,2.83,,
256,9/15/2015 15:00,7.682,192,2.85,,
257,9/15/2015 21:00,5.86,0,2.83,,
258,9/16/2015 3:00,5.552,0,2.83,,
259,9/16/2015 9:00,6.978,82,2.83,,
260,9/16/2015 15:00,8.779,37,2.85,,
261,9/16/2015 21:00,7.381,0,2.83,,
262,9/17/2015 3:00,6.471,0,2.83,,
263,9/17/2015 9:00,6.978,27,2.83,,
264,9/17/2015 15:00,8.382,55,2.85,,
265,9/17/2015 21:00,8.082,0,2.83,,
266,9/18/2015 3:00,6.37,0,2.83,,
267,9/18/2015 9:00,7.179,20,2.83,,
268,9/18/2015 15:00,12.883,256,2.85,,
269,9/18/2015 21:00,10.259,0,2.83,,
270,9/19/2015 3:00,9.077,0,2.85,,
271,9/19/2015 9:00,9.669,20,2.83,,
272,9/19/2015 15:00,15.855,232,2.83,,
273,9/19/2015 21:00,12.69,0,2.85,,
274,9/20/2015 3:00,12.013,0,2.85,,
275,9/20/2015 9:00,12.304,20,2.85,,
276,9/20/2015 15:00,17.284,232,2.85,,
277,9/20/2015 21:00,13.461,0,2.85,,
278,9/21/2015 3:00,12.69,0,2.85,,
279,9/21/2015 9:00,11.722,27,2.85,,
280,9/21/2015 15:00,16.237,224,2.83,,
281,9/21/2015 21:00,12.013,0,2.85,,
282,9/22/2015 3:00,10.748,0,2.83,,
283,9/22/2015 9:00,9.373,33,2.85,,
284,9/22/2015 15:00,14.613,208,2.85,,
285,9/22/2015 21:00,9.965,0,2.83,,
286,9/23/2015 3:00,8.182,0,2.83,,
287,9/23/2015 9:00,8.282,21,2.83,,
288,9/23/2015 15:00,14.421,208,2.85,,
289,9/23/2015 21:00,10.651,0,2.83,,
290,9/24/2015 3:00,12.594,0,2.85,,
291,9/24/2015 9:00,12.69,103,2.85,,
292,9/24/2015 15:00,16.903,200,2.85,,
293,9/24/2015 21:00,13.269,0,2.85,,
294,9/25/2015 3:00,12.497,0,2.85,,
295,9/25/2015 9:00,12.69,20,2.85,,
296,9/25/2015 15:00,16.141,128,2.83,,
297,9/25/2015 21:00,12.497,0,2.85,,
298,9/26/2015 3:00,11.041,0,2.83,,
299,9/26/2015 9:00,10.063,36,2.83,,
300,9/26/2015 15:00,10.944,99,2.83,,
301,9/26/2015 21:00,7.983,0,2.83,,
302,9/27/2015 3:00,4.831,0,2.81,,
303,9/27/2015 9:00,5.86,20,2.81,,
304,9/27/2015 15:00,14.23,184,2.85,,
305,9/27/2015 21:00,8.978,0,2.83,,
306,9/28/2015 3:00,8.879,0,2.83,,
