Plot Title: 10169126,,,,,,
#,"Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V",Bad Battery,End Of File
1,7/14/2015 9:00,15.664,512,2.87,,
2,7/14/2015 15:00,18.996,168,2.89,,
3,7/14/2015 21:00,12.787,0,2.87,,
4,7/15/2015 3:00,11.041,0,2.87,,
5,7/15/2015 9:00,15.664,576,2.87,,
6,7/15/2015 15:00,19.472,608,2.89,,
7,7/15/2015 21:00,13.173,0,2.87,,
8,7/16/2015 3:00,11.139,0,2.87,,
9,7/16/2015 9:00,14.613,512,2.89,,
10,7/16/2015 15:00,17.855,576,2.89,,
11,7/16/2015 21:00,12.013,0,2.87,,
12,7/17/2015 3:00,9.965,0,2.85,,
13,7/17/2015 9:00,13.654,480,2.87,,
14,7/17/2015 15:00,20.234,576,2.89,,
15,7/17/2015 21:00,14.709,0,2.89,,
16,7/18/2015 3:00,13.846,0,2.89,,
17,7/18/2015 9:00,17.95,512,2.89,,
18,7/18/2015 15:00,23.196,576,2.91,,
19,7/18/2015 21:00,17.57,0,2.89,,
20,7/19/2015 3:00,16.332,0,2.89,,
21,7/19/2015 9:00,19.853,496,2.89,,
22,7/19/2015 15:00,24.062,576,2.91,,
23,7/19/2015 21:00,17.76,0,2.89,,
24,7/20/2015 3:00,14.517,0,2.89,,
25,7/20/2015 9:00,18.236,464,2.89,,
26,7/20/2015 15:00,23.292,576,2.91,,
27,7/20/2015 21:00,16.237,0,2.89,,
28,7/21/2015 3:00,14.134,0,2.89,,
29,7/21/2015 9:00,16.808,416,2.89,,
30,7/21/2015 15:00,20.424,576,2.89,,
31,7/21/2015 21:00,12.11,0,2.87,,
32,7/22/2015 3:00,9.768,0,2.85,,
33,7/22/2015 9:00,12.69,400,2.87,,
34,7/22/2015 15:00,17.76,576,2.89,,
35,7/22/2015 21:00,10.846,0,2.87,,
36,7/23/2015 3:00,8.978,0,2.87,,
37,7/23/2015 9:00,12.304,352,2.87,,
38,7/23/2015 15:00,18.711,512,2.89,,
39,7/23/2015 21:00,12.883,0,2.87,,
40,7/24/2015 3:00,10.455,0,2.85,,
41,7/24/2015 9:00,13.75,336,2.87,,
42,7/24/2015 15:00,19.567,480,2.89,,
43,7/24/2015 21:00,13.654,0,2.89,,
44,7/25/2015 3:00,11.431,0,2.87,,
45,7/25/2015 9:00,13.269,400,2.87,,
46,7/25/2015 15:00,15.473,352,2.87,,
47,7/25/2015 21:00,11.722,0,2.87,,
48,7/26/2015 3:00,9.965,0,2.85,,
49,7/26/2015 9:00,10.455,152,2.85,,
50,7/26/2015 15:00,12.69,256,2.87,,
51,7/26/2015 21:00,10.259,0,2.85,,
52,7/27/2015 3:00,9.275,0,2.87,,
53,7/27/2015 9:00,11.041,352,2.85,,
54,7/27/2015 15:00,15.378,480,2.87,,
55,7/27/2015 21:00,10.455,0,2.85,,
56,7/28/2015 3:00,8.879,0,2.87,,
57,7/28/2015 9:00,12.69,288,2.87,,
58,7/28/2015 15:00,20.329,480,2.87,,
59,7/28/2015 21:00,15.76,0,2.87,,
60,7/29/2015 3:00,14.038,0,2.87,,
61,7/29/2015 9:00,17.094,272,2.87,,
62,7/29/2015 15:00,24.158,480,2.91,,
63,7/29/2015 21:00,19.187,0,2.89,,
64,7/30/2015 3:00,17.665,0,2.89,,
65,7/30/2015 9:00,22.046,256,2.89,,
66,7/30/2015 15:00,28.853,512,2.91,,
67,7/30/2015 21:00,21.473,0,2.89,,
68,7/31/2015 3:00,19.662,0,2.89,,
69,7/31/2015 9:00,21.951,256,2.89,,
70,7/31/2015 15:00,27.862,480,2.91,,
71,7/31/2015 21:00,21.187,0,2.89,,
72,8/1/2015 3:00,19.092,0,2.91,,
73,8/1/2015 9:00,21.187,272,2.89,,
74,8/1/2015 15:00,27.665,480,2.91,,
75,8/1/2015 21:00,20.71,0,2.89,,
76,8/2/2015 3:00,17.76,0,2.89,,
77,8/2/2015 9:00,19.567,336,2.91,,
78,8/2/2015 15:00,22.238,320,2.91,,
79,8/2/2015 21:00,18.521,0,2.91,,
80,8/3/2015 3:00,17.379,0,2.89,,
81,8/3/2015 9:00,18.901,256,2.91,,
82,8/3/2015 15:00,20.329,464,2.89,,
83,8/3/2015 21:00,16.046,0,2.89,,
84,8/4/2015 3:00,13.558,0,2.89,,
85,8/4/2015 9:00,16.141,272,2.89,,
86,8/4/2015 15:00,21.664,480,2.89,,
87,8/4/2015 21:00,14.038,0,2.89,,
88,8/5/2015 3:00,11.819,0,2.87,,
89,8/5/2015 9:00,13.365,248,2.89,,
90,8/5/2015 15:00,19.092,480,2.91,,
91,8/5/2015 21:00,12.207,0,2.87,,
92,8/6/2015 3:00,10.651,0,2.87,,
93,8/6/2015 9:00,12.69,232,2.87,,
94,8/6/2015 15:00,19.567,480,2.91,,
95,8/6/2015 21:00,13.654,0,2.89,,
96,8/7/2015 3:00,11.819,0,2.87,,
97,8/7/2015 9:00,14.613,232,2.89,,
98,8/7/2015 15:00,21.473,480,2.89,,
99,8/7/2015 21:00,14.325,0,2.89,,
100,8/8/2015 3:00,11.916,0,2.87,,
101,8/8/2015 9:00,14.421,216,2.89,,
102,8/8/2015 15:00,19.853,480,2.89,,
103,8/8/2015 21:00,14.134,0,2.89,,
104,8/9/2015 3:00,12.207,0,2.87,,
