Plot Title: 10169178,,,,,
#,"Date Time, GMT-08:00","Temp, °C","Intensity, Lux","Batt, V",End Of File
1,10/14/2019 12:36,20.234,1722.2,2.49,
2,10/14/2019 18:36,8.382,0,2.49,
3,10/15/2019 0:36,8.779,0,2.49,
4,10/15/2019 6:36,8.978,0,2.49,
5,10/15/2019 12:36,21.951,1065.6,2.51,
6,10/15/2019 18:36,10.651,0,2.49,
7,10/16/2019 0:36,10.455,0,2.49,
8,10/16/2019 6:36,8.481,0,2.49,
9,10/16/2019 12:36,7.882,43.1,2.49,
10,10/16/2019 18:36,6.775,0,2.48,
11,10/17/2019 0:36,5.141,0,2.46,
12,10/17/2019 6:36,3.893,0,2.48,
13,10/17/2019 12:36,3.683,0,2.48,
14,10/17/2019 18:36,4.207,0,2.48,
15,10/18/2019 0:36,3.049,0,2.46,
16,10/18/2019 6:36,2.943,0,2.46,
17,10/18/2019 12:36,5.86,32.3,2.48,
18,10/18/2019 18:36,4.102,0,2.48,
19,10/19/2019 0:36,3.788,0,2.46,
20,10/19/2019 6:36,2.303,0,2.46,
21,10/19/2019 12:36,2.73,0,2.46,
22,10/19/2019 18:36,2.195,0,2.45,
23,10/20/2019 0:36,2.517,0,2.46,
24,10/20/2019 6:36,2.517,0,2.45,
25,10/20/2019 12:36,4.207,21.5,2.46,
26,10/20/2019 18:36,5.757,0,2.46,
27,10/21/2019 0:36,4.934,0,2.45,
28,10/21/2019 6:36,4.623,0,2.46,
29,10/21/2019 12:36,9.768,193.8,2.48,
30,10/21/2019 18:36,6.877,0,2.46,
31,10/22/2019 0:36,7.682,0,2.48,
32,10/22/2019 6:36,7.882,0,2.48,
33,10/22/2019 12:36,11.819,387.5,2.48,
34,10/22/2019 18:36,8.581,0,2.48,
35,10/23/2019 0:36,6.268,0,2.46,
36,10/23/2019 6:36,3.998,0,2.46,
37,10/23/2019 12:36,11.528,301.4,2.48,
38,10/23/2019 18:36,7.682,0,2.46,
39,10/24/2019 0:36,6.877,0,2.46,
40,10/24/2019 6:36,6.877,0,2.46,
41,10/24/2019 12:36,16.808,183,2.51,
42,10/24/2019 18:36,12.11,0,2.49,
43,10/25/2019 0:36,11.819,0,2.49,
44,10/25/2019 6:36,10.357,0,2.48,
45,10/25/2019 12:36,15.76,322.9,2.49,
46,10/25/2019 18:36,8.978,0,2.49,
47,10/26/2019 0:36,1.656,0,2.45,
48,10/26/2019 6:36,0.453,0,2.42,
49,10/26/2019 12:36,5.347,312.2,2.43,
50,10/26/2019 18:36,0.674,0,2.42,
51,10/27/2019 0:36,-0.213,0,2.41,
52,10/27/2019 6:36,-0.887,0,2.42,
53,10/27/2019 12:36,4.623,183,2.43,
54,10/27/2019 18:36,0.784,0,2.41,
55,10/28/2019 0:36,0.893,0,2.41,
56,10/28/2019 6:36,0.784,0,2.41,
57,10/28/2019 12:36,7.481,150.7,2.45,
58,10/28/2019 18:36,1.33,0,2.42,
59,10/29/2019 0:36,-1.001,0,2.42,
60,10/29/2019 6:36,-6.246,0,2.39,
61,10/29/2019 12:36,0.01,193.8,2.34,
62,10/29/2019 18:36,-2.03,0,2.33,
63,10/30/2019 0:36,-1.914,0,2.31,
64,10/30/2019 6:36,-0.662,0,2.33,
65,10/30/2019 12:36,6.37,516.7,2.38,
66,10/30/2019 18:36,3.788,0,2.38,
67,10/31/2019 0:36,3.893,0,2.38,
68,10/31/2019 6:36,3.683,0,2.38,
69,10/31/2019 12:36,10.846,430.6,2.41,
70,10/31/2019 18:36,5.552,0,2.39,
71,11/1/2019 0:36,5.757,0,2.39,
72,11/1/2019 6:36,5.244,0,2.39,
73,11/1/2019 12:36,12.497,398.3,2.41,
74,11/1/2019 18:36,7.28,0,2.42,
75,11/2/2019 0:36,7.381,0,2.42,
76,11/2/2019 6:36,8.082,0,2.42,
77,11/2/2019 12:36,18.521,516.7,2.48,
78,11/2/2019 18:36,10.063,0,2.45,
79,11/3/2019 0:36,9.373,0,2.45,
80,11/3/2019 6:36,8.481,0,2.45,
81,11/3/2019 12:36,18.996,1033.3,2.48,
82,11/3/2019 18:36,9.866,0,2.45,
83,11/4/2019 0:36,9.176,0,2.46,
84,11/4/2019 6:36,8.68,0,2.46,
85,11/4/2019 12:36,21.855,2152.8,2.45,
86,11/4/2019 18:36,11.334,0,2.48,
87,11/5/2019 0:36,10.846,0,2.48,
88,11/5/2019 6:36,11.431,0,2.48,
89,11/5/2019 12:36,19.758,538.2,2.49,
90,11/5/2019 18:36,11.916,0,2.49,
91,11/6/2019 0:36,10.357,0,2.48,
92,11/6/2019 6:36,8.978,0,2.48,
93,11/6/2019 12:36,17.475,1463.9,2.51,
94,11/6/2019 18:36,9.571,0,2.49,
95,11/7/2019 0:36,9.275,0,2.49,
96,11/7/2019 6:36,9.176,0,2.49,
97,11/7/2019 12:36,19.758,1216.3,2.49,
98,11/7/2019 18:36,12.11,0,2.49,
99,11/8/2019 0:36,11.722,0,2.49,
