Plot Title: 10169152,,,,,
#,"Date Time, GMT-08:00","Temp, °C","Intensity, Lux","Batt, V",End Of File
1,10/14/2019 12:36,9.866,172.2,2.43,
2,10/14/2019 18:36,8.382,0,2.43,
3,10/15/2019 0:36,8.978,0,2.45,
4,10/15/2019 6:36,8.978,0,2.45,
5,10/15/2019 12:36,12.594,172.2,2.46,
6,10/15/2019 18:36,10.651,0,2.45,
7,10/16/2019 0:36,10.455,0,2.45,
8,10/16/2019 6:36,8.481,0,2.46,
9,10/16/2019 12:36,7.882,10.8,2.45,
10,10/16/2019 18:36,6.573,0,2.45,
11,10/17/2019 0:36,4.934,0,2.43,
12,10/17/2019 6:36,3.578,0,2.43,
13,10/17/2019 12:36,3.261,0,2.43,
14,10/17/2019 18:36,3.893,0,2.43,
15,10/18/2019 0:36,2.837,0,2.43,
16,10/18/2019 6:36,2.517,0,2.42,
17,10/18/2019 12:36,4.415,32.3,2.43,
18,10/18/2019 18:36,3.788,0,2.42,
19,10/19/2019 0:36,3.578,0,2.42,
20,10/19/2019 6:36,2.088,0,2.41,
21,10/19/2019 12:36,2.303,0,2.42,
22,10/19/2019 18:36,1.98,0,2.41,
23,10/20/2019 0:36,2.195,0,2.42,
24,10/20/2019 6:36,2.195,0,2.42,
25,10/20/2019 12:36,3.893,21.5,2.42,
26,10/20/2019 18:36,5.655,0,2.42,
27,10/21/2019 0:36,4.831,0,2.42,
28,10/21/2019 6:36,4.519,0,2.43,
29,10/21/2019 12:36,7.381,107.6,2.43,
30,10/21/2019 18:36,6.877,0,2.43,
31,10/22/2019 0:36,7.782,0,2.45,
32,10/22/2019 6:36,7.983,0,2.45,
33,10/22/2019 12:36,10.846,236.8,2.45,
34,10/22/2019 18:36,8.581,0,2.45,
35,10/23/2019 0:36,6.166,0,2.43,
36,10/23/2019 6:36,3.893,0,2.43,
37,10/23/2019 12:36,8.978,129.2,2.45,
38,10/23/2019 18:36,7.582,0,2.43,
39,10/24/2019 0:36,6.775,0,2.43,
40,10/24/2019 6:36,6.877,0,2.43,
41,10/24/2019 12:36,13.076,96.9,2.46,
42,10/24/2019 18:36,12.497,0,2.45,
43,10/25/2019 0:36,12.013,0,2.45,
44,10/25/2019 6:36,10.651,0,2.45,
45,10/25/2019 12:36,12.69,193.8,2.46,
46,10/25/2019 18:36,8.978,0,2.45,
47,10/26/2019 0:36,1.112,0,2.41,
48,10/26/2019 6:36,-0.102,0,2.39,
49,10/26/2019 12:36,3.155,150.7,2.42,
50,10/26/2019 18:36,0.232,0,2.39,
51,10/27/2019 0:36,-0.437,0,2.39,
52,10/27/2019 6:36,-1.228,0,2.39,
53,10/27/2019 12:36,2.195,129.2,2.41,
54,10/27/2019 18:36,0.563,0,2.39,
55,10/28/2019 0:36,0.453,0,2.39,
56,10/28/2019 6:36,0.453,0,2.39,
57,10/28/2019 12:36,4.831,129.2,2.41,
58,10/28/2019 18:36,1.221,0,2.39,
59,10/29/2019 0:36,-0.887,0,2.39,
60,10/29/2019 6:36,-6.626,0,2.34,
61,10/29/2019 12:36,-1.001,150.7,2.39,
62,10/29/2019 18:36,-2.494,0,2.38,
63,10/30/2019 0:36,-2.145,0,2.38,
64,10/30/2019 6:36,-0.549,0,2.39,
65,10/30/2019 12:36,4.934,129.2,2.41,
66,10/30/2019 18:36,3.998,0,2.41,
67,10/31/2019 0:36,3.788,0,2.41,
68,10/31/2019 6:36,3.683,0,2.41,
69,10/31/2019 12:36,7.983,150.7,2.42,
70,10/31/2019 18:36,5.552,0,2.41,
