Plot Title: 10169144,,,,,
#,"Date Time, GMT-08:00","Temp, °C","Intensity, Lux","Batt, V",End Of File
1,10/14/2019 18:36,7.28,0,2.48,
2,10/15/2019 0:36,7.582,0,2.48,
3,10/15/2019 6:36,7.682,64.6,2.48,
4,10/15/2019 12:36,9.965,1636.1,2.48,
5,10/15/2019 18:36,9.373,0,2.49,
6,10/16/2019 0:36,9.176,0,2.49,
7,10/16/2019 6:36,7.882,215.3,2.48,
8,10/16/2019 12:36,8.382,721.2,2.48,
9,10/16/2019 18:36,6.978,0,2.48,
10,10/17/2019 0:36,5.347,0,2.45,
11,10/17/2019 6:36,3.893,0,2.45,
12,10/17/2019 12:36,3.683,473.6,2.45,
13,10/17/2019 18:36,4.207,0,2.46,
14,10/18/2019 0:36,3.155,0,2.45,
15,10/18/2019 6:36,3.049,0,2.45,
16,10/18/2019 12:36,4.519,1636.1,2.46,
17,10/18/2019 18:36,3.998,0,2.46,
18,10/19/2019 0:36,3.893,0,2.45,
19,10/19/2019 6:36,2.41,0,2.43,
20,10/19/2019 12:36,2.624,344.4,2.43,
21,10/19/2019 18:36,2.517,0,2.43,
22,10/20/2019 0:36,2.517,0,2.43,
23,10/20/2019 6:36,2.517,0,2.43,
24,10/20/2019 12:36,4.102,839.6,2.45,
25,10/20/2019 18:36,5.757,0,2.45,
26,10/21/2019 0:36,5.037,0,2.45,
27,10/21/2019 6:36,4.727,0,2.46,
28,10/21/2019 12:36,7.28,2066.7,2.46,
29,10/21/2019 18:36,6.877,0,2.46,
30,10/22/2019 0:36,7.782,0,2.48,
31,10/22/2019 6:36,8.182,0,2.48,
32,10/22/2019 12:36,10.161,2669.5,2.48,
33,10/22/2019 18:36,8.68,0,2.48,
34,10/23/2019 0:36,6.166,0,2.45,
35,10/23/2019 6:36,3.998,10.8,2.45,
36,10/23/2019 12:36,6.573,1237.9,2.46,
37,10/23/2019 18:36,6.674,0,2.46,
38,10/24/2019 0:36,6.166,0,2.46,
39,10/24/2019 6:36,6.064,0,2.46,
40,10/24/2019 12:36,10.063,516.7,2.48,
41,10/24/2019 18:36,11.139,0,2.48,
42,10/25/2019 0:36,10.748,0,2.48,
43,10/25/2019 6:36,9.768,0,2.48,
44,10/25/2019 12:36,10.259,990.3,2.48,
45,10/25/2019 18:36,9.077,0,2.48,
46,10/26/2019 0:36,2.517,0,2.43,
47,10/26/2019 6:36,0.784,0,2.42,
48,10/26/2019 12:36,3.367,1636.1,2.43,
49,10/26/2019 18:36,1.112,0,2.42,
50,10/27/2019 0:36,-0.102,0,2.41,
51,10/27/2019 6:36,-0.437,0,2.42,
52,10/27/2019 12:36,0.232,559.7,2.41,
53,10/27/2019 18:36,0.453,0,2.41,
54,10/28/2019 0:36,0.121,0,2.41,
55,10/28/2019 6:36,0.343,0,2.41,
56,10/28/2019 12:36,1.656,645.8,2.42,
57,10/28/2019 18:36,0.893,0,2.42,
58,10/29/2019 0:36,-0.437,0,2.42,
59,10/29/2019 6:36,-4.031,0,2.38,
60,10/29/2019 12:36,-1.914,731.9,2.41,
61,10/29/2019 18:36,-3.079,0,2.39,
62,10/30/2019 0:36,-2.61,0,2.39,
63,10/30/2019 6:36,-1.57,0,2.41,
64,10/30/2019 12:36,1.33,624.3,2.42,
65,10/30/2019 18:36,2.088,0,2.42,
66,10/31/2019 0:36,1.872,0,2.42,
67,10/31/2019 6:36,1.764,0,2.42,
68,10/31/2019 12:36,3.155,1054.9,2.43,
69,10/31/2019 18:36,3.049,0,2.43,
70,11/1/2019 0:36,3.788,0,2.43,
71,11/1/2019 6:36,3.367,0,2.43,
72,11/1/2019 12:36,5.757,570.5,2.45,
73,11/1/2019 18:36,5.552,0,2.43,
74,11/2/2019 0:36,5.552,0,2.43,
75,11/2/2019 6:36,5.962,0,2.45,
76,11/2/2019 12:36,8.481,559.7,2.46,
77,11/2/2019 18:36,8.182,0,2.46,
78,11/3/2019 0:36,7.682,0,2.46,
79,11/3/2019 6:36,7.179,0,2.45,
80,11/3/2019 12:36,8.779,570.5,2.46,
81,11/3/2019 18:36,8.282,0,2.46,
82,11/4/2019 0:36,7.682,0,2.46,
83,11/4/2019 6:36,7.481,0,2.46,
84,11/4/2019 12:36,9.866,516.7,2.46,
85,11/4/2019 18:36,9.768,0,2.46,
86,11/5/2019 0:36,9.571,0,2.48,
87,11/5/2019 6:36,9.965,0,2.46,
88,11/5/2019 12:36,13.558,2411.1,2.49,
89,11/5/2019 18:36,10.944,0,2.46,
90,11/6/2019 0:36,9.275,0,2.46,
91,11/6/2019 6:36,7.882,0,2.46,
92,11/6/2019 12:36,8.779,516.7,2.46,
93,11/6/2019 18:36,7.079,0,2.45,
94,11/7/2019 0:36,7.179,0,2.45,
95,11/7/2019 6:36,7.381,0,2.45,
96,11/7/2019 12:36,11.334,699.7,2.48,
97,11/7/2019 18:36,10.553,0,2.46,
98,11/8/2019 0:36,10.357,0,2.46,
99,11/8/2019 6:36,10.063,0,2.46,
100,11/8/2019 12:36,11.528,613.5,2.48,
101,11/8/2019 18:36,9.768,0,2.46,
102,11/9/2019 0:36,9.571,0,2.48,
103,11/9/2019 6:36,8.779,0,2.46,
104,11/9/2019 12:36,9.176,688.9,2.46,
105,11/9/2019 18:36,8.182,0,2.46,
106,11/10/2019 0:36,8.082,0,2.46,
107,11/10/2019 6:36,7.782,0,2.45,
108,11/10/2019 12:36,10.259,828.8,2.46,
109,11/10/2019 18:36,9.472,0,2.46,
110,11/11/2019 0:36,7.582,0,2.45,
111,11/11/2019 6:36,6.573,0,2.45,
112,11/11/2019 12:36,8.879,527.4,2.46,
113,11/11/2019 18:36,9.373,0,2.46,
114,11/12/2019 0:36,9.965,0,2.46,
115,11/12/2019 6:36,8.978,0,2.46,
116,11/12/2019 12:36,10.455,2325,2.46,
117,11/12/2019 18:36,7.983,0,2.45,
118,11/13/2019 0:36,7.28,0,2.45,
119,11/13/2019 6:36,7.481,0,2.45,
120,11/13/2019 12:36,9.866,602.8,2.45,
121,11/13/2019 18:36,9.669,0,2.45,
122,11/14/2019 0:36,9.077,0,2.46,
123,11/14/2019 6:36,9.176,0,2.46,
124,11/14/2019 12:36,10.651,1808.3,2.46,
125,11/14/2019 18:36,8.282,0,2.45,
126,11/15/2019 0:36,7.782,0,2.45,
127,11/15/2019 6:36,6.877,0,2.43,
128,11/15/2019 12:36,7.28,1054.9,2.45,
129,11/15/2019 18:36,6.268,0,2.43,
130,11/16/2019 0:36,4.727,0,2.43,
131,11/16/2019 6:36,3.155,0,2.42,
132,11/16/2019 12:36,5.962,462.9,2.43,
133,11/16/2019 18:36,6.674,0,2.43,
134,11/17/2019 0:36,6.978,0,2.43,
135,11/17/2019 6:36,8.282,0,2.45,
136,11/17/2019 12:36,9.176,1259.4,2.46,
137,11/17/2019 18:36,7.782,0,2.45,
138,11/18/2019 0:36,7.582,0,2.45,
139,11/18/2019 6:36,7.28,0,2.43,
140,11/18/2019 12:36,9.571,1980.6,2.46,
141,11/18/2019 18:36,7.079,0,2.43,
142,11/19/2019 0:36,4.727,0,2.42,
143,11/19/2019 6:36,4.207,0,2.42,
144,11/19/2019 12:36,4.934,861.1,2.42,
145,11/19/2019 18:36,3.578,0,2.42,
146,11/20/2019 0:36,2.195,0,2.41,
147,11/20/2019 6:36,2.41,0,2.41,
148,11/20/2019 12:36,1.221,1011.8,2.39,
149,11/20/2019 18:36,0.121,0,2.38,
150,11/21/2019 0:36,0.01,0,2.38,
151,11/21/2019 6:36,-0.213,0,2.38,
152,11/21/2019 12:36,1.003,398.3,2.39,
153,11/21/2019 18:36,1.872,0,2.39,
