Plot Title: 10166277,,,,,,
#,"Date Time, GMT-08:00","Temp, °C","Intensity, Lux","Batt, V",Bad Battery,End Of File
1,10/15/2019 18:36,9.472,0,2.87,,
2,10/16/2019 0:36,9.077,0,2.91,,
3,10/16/2019 6:36,7.381,172.2,2.91,,
4,10/16/2019 12:36,8.68,753.5,2.93,,
5,10/16/2019 18:36,6.978,0,2.91,,
6,10/17/2019 0:36,5.347,0,2.87,,
7,10/17/2019 6:36,4.207,0,2.89,,
8,10/17/2019 12:36,3.472,279.9,2.89,,
9,10/17/2019 18:36,4.519,0,2.89,,
10,10/18/2019 0:36,3.367,0,2.89,,
11,10/18/2019 6:36,3.367,0,2.87,,
12,10/18/2019 12:36,4.519,1227.1,2.89,,
13,10/18/2019 18:36,4.207,0,2.87,,
14,10/19/2019 0:36,4.102,0,2.87,,
15,10/19/2019 6:36,3.049,0,2.85,,
16,10/19/2019 12:36,3.261,2238.9,2.85,,
17,10/19/2019 18:36,2.837,0,2.85,,
18,10/20/2019 0:36,2.73,0,2.83,,
19,10/20/2019 6:36,2.517,0,2.83,,
20,10/20/2019 12:36,4.311,473.6,2.85,,
21,10/20/2019 18:36,6.064,0,2.85,,
22,10/21/2019 0:36,5.347,0,2.85,,
23,10/21/2019 6:36,4.934,0,2.83,,
24,10/21/2019 12:36,7.481,1722.2,2.87,,
25,10/21/2019 18:36,7.481,0,2.87,,
26,10/22/2019 0:36,8.182,0,2.87,,
27,10/22/2019 6:36,8.382,0,2.87,,
28,10/22/2019 12:36,9.275,904.2,2.87,,
29,10/22/2019 18:36,8.182,0,2.87,,
30,10/23/2019 0:36,5.962,0,2.83,,
31,10/23/2019 6:36,2.73,10.8,2.81,,
32,10/23/2019 12:36,6.674,1463.9,2.83,,
33,10/23/2019 18:36,6.268,0,2.81,,
34,10/24/2019 0:36,5.244,0,2.79,,
35,10/24/2019 6:36,5.037,0,2.79,,
36,10/24/2019 12:36,10.455,1270.1,2.83,,
37,10/24/2019 18:36,11.041,0,2.83,,
38,10/25/2019 0:36,10.161,0,2.83,,
39,10/25/2019 6:36,9.373,0,2.83,,
40,10/25/2019 12:36,11.722,1248.6,2.85,,
41,10/25/2019 18:36,9.275,0,2.83,,
42,10/26/2019 0:36,1.33,0,2.75,Logged,
43,10/26/2019 6:36,-0.437,0,2.74,,
44,10/26/2019 12:36,3.683,1894.5,2.77,,
45,10/26/2019 18:36,0.674,0,2.74,,
46,10/27/2019 0:36,0.343,0,2.72,,
47,10/27/2019 6:36,-0.325,0,2.7,,
48,10/27/2019 12:36,2.088,1205.6,2.74,,
49,10/27/2019 18:36,0.121,0,2.7,,
50,10/28/2019 0:36,-0.213,0,2.7,,
