Plot Title: 10169175,,,,,,
#,"Date Time, GMT-08:00","Temp, °C","Intensity, Lux","Batt, V",Bad Battery,End Of File
1,10/14/2019 12:36,7.882,1463.9,2.85,,
2,10/14/2019 18:36,7.882,0,2.93,,
3,10/15/2019 0:36,7.983,0,2.93,,
4,10/15/2019 6:36,7.782,10.8,2.93,,
5,10/15/2019 12:36,10.161,1722.2,2.95,,
6,10/15/2019 18:36,9.669,0,2.93,,
7,10/16/2019 0:36,9.472,0,2.95,,
8,10/16/2019 6:36,8.282,53.8,2.93,,
9,10/16/2019 12:36,7.782,516.7,2.93,,
10,10/16/2019 18:36,6.877,0,2.91,,
11,10/17/2019 0:36,5.757,0,2.89,,
12,10/17/2019 6:36,4.415,0,2.89,,
13,10/17/2019 12:36,3.998,312.2,2.89,,
14,10/17/2019 18:36,4.415,0,2.89,,
15,10/18/2019 0:36,3.683,0,2.87,,
16,10/18/2019 6:36,3.155,0,2.87,,
17,10/18/2019 12:36,4.831,710.4,2.87,,
18,10/18/2019 18:36,4.311,0,2.87,,
19,10/19/2019 0:36,4.102,0,2.87,,
20,10/19/2019 6:36,2.624,0,2.85,,
21,10/19/2019 12:36,2.837,150.7,2.85,,
22,10/19/2019 18:36,2.517,0,2.83,,
23,10/20/2019 0:36,2.73,0,2.83,,
24,10/20/2019 6:36,2.624,0,2.83,,
25,10/20/2019 12:36,3.893,581.3,2.83,,
26,10/20/2019 18:36,5.552,0,2.83,,
27,10/21/2019 0:36,5.244,0,2.83,,
28,10/21/2019 6:36,4.934,0,2.83,,
29,10/21/2019 12:36,6.978,1463.9,2.85,,
30,10/21/2019 18:36,6.775,0,2.85,,
31,10/22/2019 0:36,7.381,0,2.85,,
32,10/22/2019 6:36,7.682,0,2.85,,
33,10/22/2019 12:36,9.571,2411.1,2.87,,
34,10/22/2019 18:36,8.779,0,2.87,,
35,10/23/2019 0:36,6.674,0,2.83,,
36,10/23/2019 6:36,4.207,0,2.81,,
37,10/23/2019 12:36,7.582,1980.6,2.83,,
38,10/23/2019 18:36,7.079,0,2.83,,
39,10/24/2019 0:36,6.268,0,2.81,,
40,10/24/2019 6:36,6.166,0,2.81,,
41,10/24/2019 12:36,10.553,1259.4,2.85,,
42,10/24/2019 18:36,11.041,0,2.85,,
43,10/25/2019 0:36,10.748,0,2.85,,
44,10/25/2019 6:36,9.768,0,2.83,,
45,10/25/2019 12:36,11.041,1808.3,2.85,,
46,10/25/2019 18:36,9.176,0,2.85,,
47,10/26/2019 0:36,1.872,0,2.75,Logged,
48,10/26/2019 6:36,0.563,0,2.74,,
49,10/26/2019 12:36,2.943,1550,2.75,,
50,10/26/2019 18:36,1.003,0,2.72,,
51,10/27/2019 0:36,-0.102,0,2.7,,
52,10/27/2019 6:36,-0.774,0,2.72,,
53,10/27/2019 12:36,1.112,1377.8,2.7,,
54,10/27/2019 18:36,0.453,0,2.7,,
55,10/28/2019 0:36,0.453,0,2.7,,
56,10/28/2019 6:36,0.343,0,2.68,,
57,10/28/2019 12:36,2.303,1334.7,2.72,,
58,10/28/2019 18:36,0.784,0,2.68,,
59,10/29/2019 0:36,-0.662,0,2.68,,
60,10/29/2019 6:36,-6.626,0,2.6,,
61,10/29/2019 12:36,-1.914,1463.9,2.65,,
62,10/29/2019 18:36,-1.914,0,2.65,,
63,10/30/2019 0:36,-2.261,0,2.65,,
64,10/30/2019 6:36,-0.887,0,2.65,,
65,10/30/2019 12:36,2.303,1302.4,2.68,,
66,10/30/2019 18:36,2.195,0,2.68,,
67,10/31/2019 0:36,1.98,0,2.67,,
68,10/31/2019 6:36,2.195,0,2.67,,
69,10/31/2019 12:36,4.311,1463.9,2.68,,
70,10/31/2019 18:36,3.683,0,2.68,,
71,11/1/2019 0:36,4.311,0,2.68,,
72,11/1/2019 6:36,4.311,0,2.68,,
73,11/1/2019 12:36,7.381,1313.2,2.7,,
74,11/1/2019 18:36,6.166,0,2.68,,
75,11/2/2019 0:36,5.962,0,2.68,,
76,11/2/2019 6:36,6.877,0,2.68,,
77,11/2/2019 12:36,10.063,1313.2,2.7,,
78,11/2/2019 18:36,9.077,0,2.72,,
79,11/3/2019 0:36,8.481,0,2.7,,
80,11/3/2019 6:36,7.682,0,2.7,,
81,11/3/2019 12:36,10.259,1334.7,2.7,,
82,11/3/2019 18:36,9.373,0,2.72,,
83,11/4/2019 0:36,8.68,0,2.7,,
84,11/4/2019 6:36,8.082,0,2.7,,
85,11/4/2019 12:36,11.528,1722.2,2.72,,
86,11/4/2019 18:36,10.553,0,2.7,,
87,11/5/2019 0:36,9.965,0,2.7,,
88,11/5/2019 6:36,9.965,0,2.7,,
89,11/5/2019 12:36,13.076,2066.7,2.74,,
90,11/5/2019 18:36,10.944,0,2.72,,
91,11/6/2019 0:36,9.373,0,2.72,,
92,11/6/2019 6:36,8.382,0,2.7,,
93,11/6/2019 12:36,10.651,1894.5,2.7,,
94,11/6/2019 18:36,8.779,0,2.7,,
95,11/7/2019 0:36,8.481,0,2.7,,
96,11/7/2019 6:36,8.382,0,2.7,,
97,11/7/2019 12:36,12.304,1894.5,2.72,,
98,11/7/2019 18:36,11.139,0,2.72,,
99,11/8/2019 0:36,10.748,0,2.7,,
100,11/8/2019 6:36,10.455,0,2.7,,
101,11/8/2019 12:36,12.69,1636.1,2.72,,
102,11/8/2019 18:36,10.651,0,2.7,,
103,11/9/2019 0:36,10.455,0,2.7,,
104,11/9/2019 6:36,9.275,0,2.72,,
105,11/9/2019 12:36,10.944,1550,2.7,,
106,11/9/2019 18:36,8.68,0,2.7,,
107,11/10/2019 0:36,8.282,0,2.7,,
108,11/10/2019 6:36,8.382,0,2.7,,
109,11/10/2019 12:36,11.236,1636.1,2.7,,
110,11/10/2019 18:36,9.965,0,2.7,,
111,11/11/2019 0:36,7.782,0,2.7,,
112,11/11/2019 6:36,7.682,0,2.68,,
113,11/11/2019 12:36,10.357,1291.7,2.7,,
114,11/11/2019 18:36,10.161,0,2.7,,
115,11/12/2019 0:36,10.455,0,2.7,,
116,11/12/2019 6:36,9.275,0,2.7,,
117,11/12/2019 12:36,9.768,2152.8,2.7,,
118,11/12/2019 18:36,7.682,0,2.7,,
119,11/13/2019 0:36,7.481,0,2.68,,
120,11/13/2019 6:36,7.983,0,2.7,,
121,11/13/2019 12:36,11.041,1345.5,2.7,,
122,11/13/2019 18:36,10.357,0,2.7,,
123,11/14/2019 0:36,9.768,0,2.7,,
124,11/14/2019 6:36,9.373,0,2.72,,
