"Plot Title: 10166292"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, Lux","Batt, V","Bad Battery","End Of File"
1,08/26/19 02:16:16 PM,22.238,38578.0,3.03,,
2,08/26/19 08:16:16 PM,15.569,0.0,2.99,,
3,08/27/19 02:16:16 AM,13.558,0.0,2.99,,
4,08/27/19 08:16:16 AM,15.282,1808.3,2.99,,
5,08/27/19 02:16:16 PM,25.028,10677.8,3.03,,
6,08/27/19 08:16:16 PM,19.282,0.0,3.01,,
7,08/28/19 02:16:16 AM,18.331,0.0,2.99,,
8,08/28/19 08:16:16 AM,20.329,1980.6,2.99,,
9,08/28/19 02:16:16 PM,26.292,6200.0,3.01,,
10,08/28/19 08:16:16 PM,19.472,0.0,2.99,,
11,08/29/19 02:16:16 AM,16.808,0.0,2.95,,
12,08/29/19 08:16:16 AM,16.618,3444.5,2.95,,
13,08/29/19 02:16:16 PM,25.125,14466.8,2.97,,
14,08/29/19 08:16:16 PM,15.760,0.0,2.93,,
15,08/30/19 02:16:16 AM,13.942,0.0,2.93,,
16,08/30/19 08:16:16 AM,14.230,1894.5,2.93,,
17,08/30/19 02:16:16 PM,20.138,21355.7,2.93,,
18,08/30/19 08:16:16 PM,14.709,0.0,2.93,,
19,08/31/19 02:16:16 AM,14.038,0.0,2.91,,
20,08/31/19 08:16:16 AM,14.804,1808.3,2.91,,
21,08/31/19 02:16:16 PM,20.329,12400.1,2.93,,
22,08/31/19 08:16:16 PM,15.187,0.0,2.91,,
23,09/01/19 02:16:16 AM,13.173,0.0,2.89,,
24,09/01/19 08:16:16 AM,13.654,1808.3,2.89,,
25,09/01/19 02:16:16 PM,19.377,7233.4,2.93,,
26,09/01/19 08:16:16 PM,13.365,0.0,2.91,,
27,09/02/19 02:16:16 AM,11.334,0.0,2.87,,
28,09/02/19 08:16:16 AM,12.594,1722.2,2.89,,
29,09/02/19 02:16:16 PM,19.662,15844.5,2.91,,
