"Plot Title: 10169139"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, Lux","Batt, V","Bad Battery","End Of File"
1,08/26/19 02:16:16 PM,25.125,9644.5,2.97,,
2,08/26/19 08:16:16 PM,17.570,0.0,2.93,,
3,08/27/19 02:16:16 AM,15.282,0.0,2.93,,
4,08/27/19 08:16:16 AM,16.999,968.8,2.97,,
5,08/27/19 02:16:16 PM,28.258,28933.5,3.03,,
6,08/27/19 08:16:16 PM,21.855,0.0,2.99,,
7,08/28/19 02:16:16 AM,21.760,0.0,2.99,,
8,08/28/19 08:16:16 AM,22.429,958.0,2.99,,
9,08/28/19 02:16:16 PM,29.152,14466.8,3.03,,
10,08/28/19 08:16:16 PM,21.091,0.0,2.97,,
11,08/29/19 02:16:16 AM,19.758,0.0,2.95,,
12,08/29/19 08:16:16 AM,18.236,2066.7,2.95,,
13,08/29/19 02:16:16 PM,26.195,11711.2,2.99,,
14,08/29/19 08:16:16 PM,16.237,0.0,2.93,,
15,08/30/19 02:16:16 AM,13.942,0.0,2.93,,
16,08/30/19 08:16:16 AM,14.804,958.0,2.93,,
17,08/30/19 02:16:16 PM,22.142,5166.7,2.95,,
18,08/30/19 08:16:16 PM,16.332,0.0,2.93,,
19,08/31/19 02:16:16 AM,17.094,0.0,2.93,,
20,08/31/19 08:16:16 AM,16.237,882.6,2.91,,
21,08/31/19 02:16:16 PM,22.812,3961.1,2.95,,
22,08/31/19 08:16:16 PM,16.427,0.0,2.91,,
23,09/01/19 02:16:16 AM,13.558,0.0,2.89,,
24,09/01/19 08:16:16 AM,13.750,936.5,2.89,,
25,09/01/19 02:16:16 PM,20.519,4305.6,2.93,,
26,09/01/19 08:16:16 PM,14.230,0.0,2.91,,
27,09/02/19 02:16:16 AM,12.304,0.0,2.87,,
28,09/02/19 08:16:16 AM,13.076,871.9,2.87,,
29,09/02/19 02:16:16 PM,21.187,3788.9,2.91,,
30,09/02/19 08:16:16 PM,14.709,0.0,2.89,,
31,09/03/19 02:16:16 AM,13.461,0.0,2.87,,
