Plot Title: 10169168,,,,,
#,"Date Time, GMT-08:00","Temp, °C","Intensity, Lux","Batt, V",End Of File
1,9/1/2020 0:36,13.461,0,2.28,
2,9/1/2020 6:36,16.808,129.2,2.28,
3,9/1/2020 12:36,24.448,4477.8,2.34,
4,9/1/2020 18:36,21.473,64.6,2.3,
5,9/2/2020 0:36,19.092,0,2.3,
6,9/2/2020 6:36,18.236,96.9,2.29,
7,9/2/2020 12:36,26.977,4477.8,2.34,
8,9/2/2020 18:36,22.238,172.2,2.31,
9,9/3/2020 0:36,19.948,0,2.29,
10,9/3/2020 6:36,19.662,226,2.29,
11,9/3/2020 12:36,30.558,4477.8,2.35,
12,9/3/2020 18:36,25.222,21.5,2.33,
13,9/4/2020 0:36,20.71,0,2.3,
14,9/4/2020 6:36,19.567,193.8,2.3,
15,9/4/2020 12:36,26.977,4822.3,2.34,
16,9/4/2020 18:36,20.519,0,2.29,
17,9/5/2020 0:36,16.046,0,2.26,
18,9/5/2020 6:36,14.996,139.9,2.28,
19,9/5/2020 12:36,23.484,4822.3,2.33,
20,9/5/2020 18:36,19.472,0,2.29,
21,9/6/2020 0:36,17.379,0,2.28,
22,9/6/2020 6:36,18.616,129.2,2.29,
23,9/6/2020 12:36,27.468,5338.9,2.34,
24,9/6/2020 18:36,22.525,0,2.3,
25,9/7/2020 0:36,18.236,0,2.28,
26,9/7/2020 6:36,17.094,107.6,2.26,
27,9/7/2020 12:36,25.513,4822.3,2.33,
28,9/7/2020 18:36,15.378,10.8,2.25,
29,9/8/2020 0:36,10.063,0,2.22,
30,9/8/2020 6:36,8.282,688.9,2.22,
31,9/8/2020 12:36,19.377,4477.8,2.3,
32,9/8/2020 18:36,15.187,0,2.26,
33,9/9/2020 0:36,13.365,0,2.25,
34,9/9/2020 6:36,13.269,129.2,2.25,
35,9/9/2020 12:36,23.966,4477.8,2.33,
36,9/9/2020 18:36,20.043,0,2.28,
37,9/10/2020 0:36,17.855,0,2.26,
38,9/10/2020 6:36,18.045,344.4,2.28,
39,9/10/2020 12:36,22.621,2927.8,2.3,
40,9/10/2020 18:36,19.662,0,2.28,
41,9/11/2020 0:36,14.23,0,2.25,
42,9/11/2020 6:36,14.996,387.5,2.26,
43,9/11/2020 12:36,20.519,4650,2.28,
44,9/11/2020 18:36,15.76,0,2.26,
45,9/12/2020 0:36,14.517,0,2.25,
46,9/12/2020 6:36,15.282,129.2,2.25,
47,9/12/2020 12:36,21.473,4133.4,2.26,
48,9/12/2020 18:36,16.523,0,2.26,
49,9/13/2020 0:36,16.523,0,2.26,
50,9/13/2020 6:36,16.903,688.9,2.26,
51,9/13/2020 12:36,22.142,4133.4,2.26,
52,9/13/2020 18:36,17.57,0,2.26,
53,9/14/2020 0:36,16.237,0,2.25,
54,9/14/2020 6:36,16.237,172.2,2.25,
55,9/14/2020 12:36,20.901,5338.9,2.28,
56,9/14/2020 18:36,16.713,0,2.25,
57,9/15/2020 0:36,16.046,0,2.25,
58,9/15/2020 6:36,16.903,516.7,2.25,
59,9/15/2020 12:36,22.908,4650,2.26,
60,9/15/2020 18:36,17.189,0,2.25,
61,9/16/2020 0:36,15.855,0,2.24,
62,9/16/2020 6:36,16.523,301.4,2.25,
63,9/16/2020 12:36,22.525,4650,2.26,
64,9/16/2020 18:36,15.378,0,2.23,
65,9/17/2020 0:36,13.076,0,2.22,
66,9/17/2020 6:36,13.75,452.1,2.23,
67,9/17/2020 12:36,20.901,4650,2.25,
68,9/17/2020 18:36,13.942,0,2.23,
69,9/18/2020 0:36,12.594,0,2.22,
70,9/18/2020 6:36,11.819,473.6,2.2,
71,9/18/2020 12:36,13.365,2669.5,2.22,
72,9/18/2020 18:36,8.581,0,2.18,
73,9/19/2020 0:36,8.978,0,2.19,
74,9/19/2020 6:36,9.373,86.1,2.19,
75,9/19/2020 12:36,11.236,2497.2,2.2,
76,9/19/2020 18:36,9.866,0,2.18,
77,9/20/2020 0:36,8.382,0,2.18,
78,9/20/2020 6:36,7.682,172.2,2.17,
79,9/20/2020 12:36,14.421,4477.8,2.24,
80,9/20/2020 18:36,12.883,0,2.2,
81,9/21/2020 0:36,10.944,0,2.19,
82,9/21/2020 6:36,10.259,150.7,2.18,
83,9/21/2020 12:36,14.804,4994.5,2.23,
84,9/21/2020 18:36,12.11,0,2.19,
85,9/22/2020 0:36,10.748,0,2.18,
86,9/22/2020 6:36,9.965,107.6,2.18,
87,9/22/2020 12:36,15.378,5338.9,2.23,
88,9/22/2020 18:36,11.722,0,2.19,
89,9/23/2020 0:36,10.846,0,2.18,
90,9/23/2020 6:36,10.944,710.4,2.18,
91,9/23/2020 12:36,15.473,2411.1,2.22,
92,9/23/2020 18:36,12.207,0,2.19,
93,9/24/2020 0:36,8.879,0,2.17,
94,9/24/2020 6:36,7.381,753.5,2.15,
95,9/24/2020 12:36,10.161,4133.4,2.15,
