Plot Title: 10169174,,,,,
#,"Date Time, GMT-08:00","Temp, °C","Intensity, Lux","Batt, V",End Of File
1,9/1/2020 0:36,13.558,0,2.05,
2,9/1/2020 6:36,16.141,107.6,2.05,
3,9/1/2020 12:36,28.06,2755.6,2.12,
4,9/1/2020 18:36,21.282,0,2.07,
5,9/2/2020 0:36,18.616,0,2.06,
6,9/2/2020 6:36,17.57,96.9,2.05,
7,9/2/2020 12:36,30.457,3100,2.12,
8,9/2/2020 18:36,21.855,0,2.07,
9,9/3/2020 0:36,19.377,0,2.06,
10,9/3/2020 6:36,19.187,172.2,2.06,
11,9/3/2020 12:36,31.676,3444.5,2.13,
12,9/3/2020 18:36,24.448,0,2.09,
13,9/4/2020 0:36,20.329,0,2.06,
14,9/4/2020 6:36,19.187,172.2,2.06,
15,9/4/2020 12:36,29.053,3444.5,2.1,
16,9/4/2020 18:36,20.329,0,2.05,
17,9/5/2020 0:36,16.332,0,2.04,
18,9/5/2020 6:36,15.187,107.6,2.04,
19,9/5/2020 12:36,26.39,4477.8,2.08,
20,9/5/2020 18:36,19.092,0,2.05,
21,9/6/2020 0:36,16.903,0,2.05,
22,9/6/2020 6:36,17.665,107.6,2.05,
23,9/6/2020 12:36,30.356,5166.7,2.07,
24,9/6/2020 18:36,21.855,0,2.06,
25,9/7/2020 0:36,18.236,0,2.05,
26,9/7/2020 6:36,17.094,86.1,2.04,
27,9/7/2020 12:36,29.552,3616.7,2.1,
28,9/7/2020 18:36,14.996,0,2.04,
29,9/8/2020 0:36,10.161,0,2.01,
30,9/8/2020 6:36,8.282,559.7,2.01,
31,9/8/2020 12:36,21.664,2755.6,2.06,
32,9/8/2020 18:36,15.187,0,2.04,
33,9/9/2020 0:36,13.654,0,2.04,
34,9/9/2020 6:36,13.558,86.1,2.04,
35,9/9/2020 12:36,27.862,2927.8,2.09,
36,9/9/2020 18:36,20.138,0,2.05,
37,9/10/2020 0:36,17.95,0,2.05,
38,9/10/2020 6:36,17.95,193.8,2.05,
39,9/10/2020 12:36,22.908,2066.7,2.07,
40,9/10/2020 18:36,18.996,0,2.05,
41,9/11/2020 0:36,14.325,0,2.04,
42,9/11/2020 6:36,14.613,236.8,2.04,
43,9/11/2020 12:36,21.091,3100,2.05,
44,9/11/2020 18:36,15.951,0,2.04,
45,9/12/2020 0:36,14.613,0,2.04,
46,9/12/2020 6:36,14.9,43.1,2.04,
47,9/12/2020 12:36,21.855,3961.1,2.05,
48,9/12/2020 18:36,16.427,0,2.04,
49,9/13/2020 0:36,15.951,0,2.03,
50,9/13/2020 6:36,16.332,516.7,2.03,
51,9/13/2020 12:36,22.333,3788.9,2.05,
52,9/13/2020 18:36,17.475,0,2.04,
53,9/14/2020 0:36,15.951,0,2.03,
54,9/14/2020 6:36,15.76,86.1,2.03,
55,9/14/2020 12:36,20.615,3788.9,2.04,
56,9/14/2020 18:36,16.427,0,2.03,
57,9/15/2020 0:36,15.664,0,2.02,
58,9/15/2020 6:36,16.523,344.4,2.03,
59,9/15/2020 12:36,22.525,3616.7,2.05,
60,9/15/2020 18:36,17.284,0,2.03,
61,9/16/2020 0:36,15.664,0,2.02,
62,9/16/2020 6:36,15.951,172.2,2.02,
63,9/16/2020 12:36,22.621,4133.4,2.05,
64,9/16/2020 18:36,15.664,0,2.02,
65,9/17/2020 0:36,13.461,0,2.01,
66,9/17/2020 6:36,13.846,301.4,2.02,
67,9/17/2020 12:36,20.901,4305.6,2.04,
68,9/17/2020 18:36,14.517,0,2.02,
69,9/18/2020 0:36,13.173,0,2.01,
70,9/18/2020 6:36,12.497,236.8,2,
71,9/18/2020 12:36,14.134,1377.8,2.01,
72,9/18/2020 18:36,9.176,0,2,
73,9/19/2020 0:36,9.373,0,2,
74,9/19/2020 6:36,9.571,0,2,
75,9/19/2020 12:36,11.528,1119.5,2.01,
76,9/19/2020 18:36,9.965,0,1.99,
77,9/20/2020 0:36,8.581,0,1.99,
78,9/20/2020 6:36,7.582,43.1,1.99,
79,9/20/2020 12:36,14.325,2755.6,2.02,
80,9/20/2020 18:36,12.401,0,2.01,
81,9/21/2020 0:36,10.846,0,2,
82,9/21/2020 6:36,10.161,107.6,1.99,
83,9/21/2020 12:36,15.091,4133.4,1.99,
84,9/21/2020 18:36,12.304,0,2.01,
85,9/22/2020 0:36,10.944,0,2,
86,9/22/2020 6:36,10.259,43.1,1.99,
87,9/22/2020 12:36,14.804,4650,2.02,
88,9/22/2020 18:36,11.819,0,2,
89,9/23/2020 0:36,10.846,0,1.99,
90,9/23/2020 6:36,10.944,516.7,1.99,
91,9/23/2020 12:36,15.282,2066.7,2.01,
92,9/23/2020 18:36,12.401,0,2,
93,9/24/2020 0:36,8.978,0,1.99,
94,9/24/2020 6:36,7.782,387.5,1.99,
95,9/24/2020 12:36,10.357,4477.8,1.99,
96,9/24/2020 18:36,8.779,0,1.99,
97,9/25/2020 0:36,7.481,0,1.99,
98,9/25/2020 6:36,7.481,0,1.99,
99,9/25/2020 12:36,7.682,473.6,1.99,
100,9/25/2020 18:36,9.373,0,1.99,
101,9/26/2020 0:36,8.082,0,1.99,
102,9/26/2020 6:36,7.582,107.6,1.99,
103,9/26/2020 12:36,9.077,1550,1.99,
104,9/26/2020 18:36,8.282,0,1.99,
105,9/27/2020 0:36,7.079,0,1.98,
106,9/27/2020 6:36,6.37,43.1,1.98,
107,9/27/2020 12:36,11.916,3100,1.99,
108,9/27/2020 18:36,10.357,0,1.99,
109,9/28/2020 0:36,9.472,0,1.99,
110,9/28/2020 6:36,12.304,43.1,2,
111,9/28/2020 12:36,18.521,3444.5,2.03,
112,9/28/2020 18:36,16.427,0,2.02,
113,9/29/2020 0:36,16.237,0,2.01,
114,9/29/2020 6:36,15.664,43.1,2.01,
115,9/29/2020 12:36,20.519,3616.7,2.03,
116,9/29/2020 18:36,18.236,0,2.03,
117,9/30/2020 0:36,16.427,0,2.01,
118,9/30/2020 6:36,16.237,21.5,2.01,
119,9/30/2020 12:36,20.901,1980.6,2.03,
120,9/30/2020 18:36,18.236,0,2.02,
121,10/1/2020 0:36,17.855,0,2.02,
122,10/1/2020 6:36,17.57,86.1,2.02,
123,10/1/2020 12:36,21.855,2755.6,2.03,
124,10/1/2020 18:36,18.616,0,2.02,
125,10/2/2020 0:36,17.665,0,2.02,
126,10/2/2020 6:36,16.046,86.1,2,
127,10/2/2020 12:36,20.901,3100,2.02,
128,10/2/2020 18:36,17.284,0,2.01,
129,10/3/2020 0:36,16.141,0,2,
130,10/3/2020 6:36,14.996,86.1,2,
131,10/3/2020 12:36,19.948,2066.7,1.99,
132,10/3/2020 18:36,16.523,0,2,
133,10/4/2020 0:36,14.613,0,2,
134,10/4/2020 6:36,13.942,21.5,1.99,
135,10/4/2020 12:36,18.426,4822.3,2.01,
136,10/4/2020 18:36,14.9,0,2,
137,10/5/2020 0:36,13.365,0,1.99,
138,10/5/2020 6:36,13.846,0,1.99,
139,10/5/2020 12:36,20.043,2755.6,2.01,
140,10/5/2020 18:36,17.665,0,2,
141,10/6/2020 0:36,16.903,0,2,
142,10/6/2020 6:36,16.903,0,2,
143,10/6/2020 12:36,21.664,2755.6,2.02,
144,10/6/2020 18:36,18.045,0,2,
145,10/7/2020 0:36,15.76,0,1.99,
146,10/7/2020 6:36,14.804,86.1,1.99,
147,10/7/2020 12:36,18.806,3444.5,2,
148,10/7/2020 18:36,14.421,0,1.99,
149,10/8/2020 0:36,12.69,0,1.98,
150,10/8/2020 6:36,11.528,0,1.97,
151,10/8/2020 12:36,15.76,1980.6,1.99,
152,10/8/2020 18:36,13.269,0,1.99,
153,10/9/2020 0:36,11.334,0,1.97,
154,10/9/2020 6:36,11.334,0,1.97,
155,10/9/2020 12:36,15.951,2152.8,1.99,
156,10/9/2020 18:36,12.594,0,1.98,
157,10/10/2020 0:36,10.553,0,1.97,
158,10/10/2020 6:36,7.582,0,1.96,
159,10/10/2020 12:36,6.37,2152.8,1.95,
160,10/10/2020 18:36,5.141,0,1.95,
161,10/11/2020 0:36,4.415,0,1.95,
162,10/11/2020 6:36,4.623,0,1.95,
163,10/11/2020 12:36,5.45,688.9,1.95,
164,10/11/2020 18:36,7.079,0,1.96,
165,10/12/2020 0:36,8.581,0,1.97,
166,10/12/2020 6:36,6.37,0,1.95,
167,10/12/2020 12:36,8.779,3616.7,1.96,
168,10/12/2020 18:36,7.381,0,1.96,
169,10/13/2020 0:36,6.877,0,1.96,
170,10/13/2020 6:36,7.582,0,1.96,
171,10/13/2020 12:36,10.357,688.9,1.97,
172,10/13/2020 18:36,7.582,0,1.96,
173,10/14/2020 0:36,5.655,0,1.95,
174,10/14/2020 6:36,4.311,43.1,1.95,
175,10/14/2020 12:36,6.877,3444.5,1.95,
176,10/14/2020 18:36,5.757,0,1.95,
177,10/15/2020 0:36,3.683,0,1.94,
178,10/15/2020 6:36,2.837,0,1.94,
179,10/15/2020 12:36,8.978,2066.7,1.96,
180,10/15/2020 18:36,8.382,0,1.96,
181,10/16/2020 0:36,8.779,0,1.97,
182,10/16/2020 6:36,9.176,0,1.97,
183,10/16/2020 12:36,13.269,2066.7,1.98,
184,10/16/2020 18:36,10.944,0,1.97,
185,10/17/2020 0:36,9.571,0,1.97,
186,10/17/2020 6:36,9.275,172.2,1.97,
187,10/17/2020 12:36,11.139,2755.6,1.96,
188,10/17/2020 18:36,9.373,0,1.97,
189,10/18/2020 0:36,8.978,0,1.96,
190,10/18/2020 6:36,7.582,0,1.95,
191,10/18/2020 12:36,8.481,990.3,1.96,
192,10/18/2020 18:36,9.176,0,1.96,
193,10/19/2020 0:36,9.176,0,1.96,
194,10/19/2020 6:36,8.282,0,1.96,
195,10/19/2020 12:36,10.063,2927.8,1.95,
196,10/19/2020 18:36,7.983,0,1.95,
197,10/20/2020 0:36,7.381,0,1.95,
198,10/20/2020 6:36,6.37,0,1.94,
199,10/20/2020 12:36,9.669,2755.6,1.95,
200,10/20/2020 18:36,8.481,0,1.95,
201,10/21/2020 0:36,6.978,0,1.94,
202,10/21/2020 6:36,5.552,21.5,1.93,
203,10/21/2020 12:36,5.552,3100,1.93,
204,10/21/2020 18:36,2.088,0,1.92,
205,10/22/2020 0:36,-0.325,0,1.91,
206,10/22/2020 6:36,-0.213,0,1.91,
207,10/22/2020 12:36,4.102,2238.9,1.93,
208,10/22/2020 18:36,1.872,0,1.92,
209,10/23/2020 0:36,1.656,0,1.92,
210,10/23/2020 6:36,2.088,0,1.92,
211,10/23/2020 12:36,6.268,2927.8,1.93,
212,10/23/2020 18:36,5.347,0,1.93,
213,10/24/2020 0:36,6.978,0,1.95,
214,10/24/2020 6:36,4.207,0,1.94,
215,10/24/2020 12:36,4.727,3100,1.93,
216,10/24/2020 18:36,-1.001,0,1.91,
217,10/25/2020 0:36,-5.003,0,1.9,
218,10/25/2020 6:36,-7.657,0,1.9,
219,10/25/2020 12:36,-3.197,2066.7,1.91,
220,10/25/2020 18:36,-2.377,0,1.91,
221,10/26/2020 0:36,-1.57,0,1.91,
222,10/26/2020 6:36,0.343,0,1.92,
223,10/26/2020 12:36,2.624,1636.1,1.93,
224,10/26/2020 18:36,1.548,0,1.92,
225,10/27/2020 0:36,2.195,0,1.93,
226,10/27/2020 6:36,4.102,0,1.94,
227,10/27/2020 12:36,8.879,2066.7,1.95,
228,10/27/2020 18:36,8.082,0,1.95,
229,10/28/2020 0:36,8.581,0,1.96,
230,10/28/2020 6:36,9.176,0,1.96,
231,10/28/2020 12:36,13.076,2066.7,1.97,
232,10/28/2020 18:36,10.944,0,1.96,
233,10/29/2020 0:36,9.965,0,1.95,
234,10/29/2020 6:36,8.978,0,1.96,
235,10/29/2020 12:36,12.883,2066.7,1.97,
236,10/29/2020 18:36,10.944,0,1.96,
237,10/30/2020 0:36,9.768,0,1.95,
238,10/30/2020 6:36,6.166,0,1.94,
239,10/30/2020 12:36,6.674,1377.8,1.94,
240,10/30/2020 18:36,4.934,0,1.93,
241,10/31/2020 0:36,2.73,0,1.92,
242,10/31/2020 6:36,2.41,0,1.92,
243,10/31/2020 12:36,8.382,1980.6,1.94,
244,10/31/2020 18:36,8.282,0,1.95,
245,11/1/2020 0:36,8.382,0,1.95,
246,11/1/2020 6:36,9.275,0,1.95,
