Plot Title: 10166265,,,,,
#,"Date Time, GMT-08:00","Temp, °C","Intensity, Lux","Batt, V",End Of File
1,9/1/2020 0:36,12.401,0,2.26,
2,9/1/2020 6:36,14.613,1636.1,2.28,
3,9/1/2020 12:36,21.473,4477.8,2.28,
4,9/1/2020 18:36,18.996,0,2.28,
5,9/2/2020 0:36,16.903,0,2.26,
6,9/2/2020 6:36,16.237,1808.3,2.26,
7,9/2/2020 12:36,22.812,4477.8,2.29,
8,9/2/2020 18:36,19.282,0,2.28,
9,9/3/2020 0:36,17.284,0,2.26,
10,9/3/2020 6:36,17.95,1636.1,2.26,
11,9/3/2020 12:36,25.222,4650,2.29,
12,9/3/2020 18:36,21.855,0,2.29,
13,9/4/2020 0:36,18.901,0,2.28,
14,9/4/2020 6:36,17.855,1550,2.26,
15,9/4/2020 12:36,22.908,4822.3,2.29,
16,9/4/2020 18:36,18.806,0,2.28,
17,9/5/2020 0:36,15.187,0,2.26,
18,9/5/2020 6:36,13.654,1722.2,2.26,
19,9/5/2020 12:36,20.329,4477.8,2.26,
20,9/5/2020 18:36,16.523,0,2.26,
21,9/6/2020 0:36,14.517,0,2.28,
22,9/6/2020 6:36,15.664,1808.3,2.26,
23,9/6/2020 12:36,23.292,4994.5,2.29,
24,9/6/2020 18:36,19.567,0,2.28,
25,9/7/2020 0:36,16.808,0,2.26,
26,9/7/2020 6:36,16.046,1550,2.26,
27,9/7/2020 12:36,22.621,4650,2.26,
28,9/7/2020 18:36,15.951,21.5,2.26,
29,9/8/2020 0:36,11.139,0,2.24,
30,9/8/2020 6:36,11.431,2497.2,2.24,
31,9/8/2020 12:36,18.426,5166.7,2.25,
32,9/8/2020 18:36,14.134,0,2.26,
33,9/9/2020 0:36,12.69,0,2.25,
34,9/9/2020 6:36,12.883,1894.5,2.25,
35,9/9/2020 12:36,22.238,4994.5,2.26,
36,9/9/2020 18:36,19.187,0,2.26,
37,9/10/2020 0:36,18.711,0,2.26,
38,9/10/2020 6:36,17.094,968.8,2.26,
39,9/10/2020 12:36,20.519,2066.7,2.25,
40,9/10/2020 18:36,18.045,0,2.26,
41,9/11/2020 0:36,13.942,0,2.25,
42,9/11/2020 6:36,12.883,290.6,2.24,
43,9/11/2020 12:36,18.806,4133.4,2.26,
44,9/11/2020 18:36,15.187,0,2.24,
45,9/12/2020 0:36,12.883,0,2.24,
46,9/12/2020 6:36,13.461,452.1,2.25,
47,9/12/2020 12:36,19.377,3961.1,2.26,
48,9/12/2020 18:36,15.187,0,2.24,
49,9/13/2020 0:36,14.23,0,2.25,
50,9/13/2020 6:36,14.613,861.1,2.25,
51,9/13/2020 12:36,20.71,3961.1,2.25,
52,9/13/2020 18:36,16.332,0,2.25,
53,9/14/2020 0:36,14.134,0,2.25,
54,9/14/2020 6:36,14.325,172.2,2.25,
55,9/14/2020 12:36,19.948,5166.7,2.25,
56,9/14/2020 18:36,15.091,0,2.24,
57,9/15/2020 0:36,14.038,0,2.24,
58,9/15/2020 6:36,15.951,549,2.24,
59,9/15/2020 12:36,21.282,8611.2,2.24,
60,9/15/2020 18:36,16.237,0,2.24,
61,9/16/2020 0:36,14.23,0,2.24,
62,9/16/2020 6:36,14.421,290.6,2.24,
63,9/16/2020 12:36,21.664,16533.4,2.24,
64,9/16/2020 18:36,14.9,0,2.24,
65,9/17/2020 0:36,12.69,0,2.23,
66,9/17/2020 6:36,12.304,581.3,2.23,
67,9/17/2020 12:36,19.472,7233.4,2.24,
68,9/17/2020 18:36,14.23,0,2.24,
69,9/18/2020 0:36,12.787,0,2.23,
70,9/18/2020 6:36,12.11,86.1,2.23,
71,9/18/2020 12:36,13.076,495.1,2.23,
72,9/18/2020 18:36,9.866,0,2.2,
73,9/19/2020 0:36,9.571,0,2.22,
