Plot Title: 10169178,,,,,
#,"Date Time, GMT-08:00","Temp, °C","Intensity, Lux","Batt, V",End Of File
1,9/1/2020 0:36,13.75,0,2.09,
2,9/1/2020 6:36,16.332,0,2.12,
3,9/1/2020 12:36,42.639,1054.9,2.23,
4,9/1/2020 18:36,21.091,0,2.14,
5,9/2/2020 0:36,18.711,0,2.13,
6,9/2/2020 6:36,17.665,0,2.12,
7,9/2/2020 12:36,45.326,1097.9,2.25,
8,9/2/2020 18:36,21.664,0,2.14,
9,9/3/2020 0:36,19.567,0,2.13,
10,9/3/2020 6:36,19.377,0,2.13,
11,9/3/2020 12:36,49.09,1141,2.25,
12,9/3/2020 18:36,24.351,0,2.16,
13,9/4/2020 0:36,20.424,0,2.13,
14,9/4/2020 6:36,19.187,0,2.13,
15,9/4/2020 12:36,45.076,1044.1,2.24,
16,9/4/2020 18:36,20.138,0,2.12,
17,9/5/2020 0:36,16.237,0,2.09,
18,9/5/2020 6:36,15.378,0,2.08,
19,9/5/2020 12:36,46.465,1141,2.24,
20,9/5/2020 18:36,19.092,0,2.12,
21,9/6/2020 0:36,16.999,0,2.09,
22,9/6/2020 6:36,17.855,0,2.1,
23,9/6/2020 12:36,47.629,968.8,2.23,
24,9/6/2020 18:36,21.855,0,2.13,
25,9/7/2020 0:36,18.236,0,2.1,
26,9/7/2020 6:36,17.094,0,2.09,
27,9/7/2020 12:36,45.577,785.8,2.23,
28,9/7/2020 18:36,15.187,0,2.06,
29,9/8/2020 0:36,10.357,0,2.04,
30,9/8/2020 6:36,8.282,0,2.04,
31,9/8/2020 12:36,39.502,645.8,2.2,
32,9/8/2020 18:36,14.996,0,2.08,
33,9/9/2020 0:36,13.461,0,2.07,
34,9/9/2020 6:36,13.365,0,2.06,
35,9/9/2020 12:36,46.979,624.3,2.22,
36,9/9/2020 18:36,19.567,0,2.1,
37,9/10/2020 0:36,17.475,0,2.09,
38,9/10/2020 6:36,17.475,0,2.09,
39,9/10/2020 12:36,24.835,0,2.15,
40,9/10/2020 18:36,18.711,0,2.1,
41,9/11/2020 0:36,14.134,0,2.06,
42,9/11/2020 6:36,14.517,0,2.07,
43,9/11/2020 12:36,23.196,21.5,2.13,
44,9/11/2020 18:36,15.76,0,2.06,
45,9/12/2020 0:36,14.421,0,2.06,
46,9/12/2020 6:36,14.804,0,2.06,
47,9/12/2020 12:36,24.448,64.6,2.14,
48,9/12/2020 18:36,16.237,0,2.06,
49,9/13/2020 0:36,15.855,0,2.06,
50,9/13/2020 6:36,16.332,0,2.06,
51,9/13/2020 12:36,25.902,86.1,2.13,
52,9/13/2020 18:36,17.189,0,2.07,
53,9/14/2020 0:36,15.76,0,2.05,
54,9/14/2020 6:36,15.76,0,2.05,
55,9/14/2020 12:36,24.158,64.6,2.12,
56,9/14/2020 18:36,16.141,0,2.05,
57,9/15/2020 0:36,15.569,0,2.05,
58,9/15/2020 6:36,16.237,0,2.05,
59,9/15/2020 12:36,30.862,139.9,2.15,
60,9/15/2020 18:36,16.999,0,2.05,
61,9/16/2020 0:36,15.569,0,2.05,
62,9/16/2020 6:36,15.76,0,2.05,
63,9/16/2020 12:36,32.394,269.1,2.15,
64,9/16/2020 18:36,15.569,0,2.04,
65,9/17/2020 0:36,13.461,0,2.03,
66,9/17/2020 6:36,13.654,0,2.04,
67,9/17/2020 12:36,32.188,279.9,2.15,
68,9/17/2020 18:36,14.517,0,2.04,
69,9/18/2020 0:36,13.076,0,2.03,
70,9/18/2020 6:36,12.11,0,2.02,
71,9/18/2020 12:36,14.23,0,2.04,
72,9/18/2020 18:36,9.176,0,2,
73,9/19/2020 0:36,9.472,0,2.01,
74,9/19/2020 6:36,9.768,0,2,
75,9/19/2020 12:36,14.613,0,2.05,
76,9/19/2020 18:36,10.161,0,2,
77,9/20/2020 0:36,8.978,0,1.99,
78,9/20/2020 6:36,8.282,0,1.99,
79,9/20/2020 12:36,28.853,775,2.12,
80,9/20/2020 18:36,12.69,0,2.02,
81,9/21/2020 0:36,11.139,0,2,
82,9/21/2020 6:36,10.553,0,1.99,
83,9/21/2020 12:36,27.272,1033.3,2.09,
84,9/21/2020 18:36,12.594,0,2.01,
85,9/22/2020 0:36,11.334,0,2,
86,9/22/2020 6:36,10.553,0,1.99,
87,9/22/2020 12:36,29.252,645.8,2.1,
88,9/22/2020 18:36,12.207,0,2,
89,9/23/2020 0:36,11.139,0,1.99,
90,9/23/2020 6:36,11.139,0,1.99,
91,9/23/2020 12:36,15.76,0,2.03,
92,9/23/2020 18:36,12.69,0,2.01,
93,9/24/2020 0:36,9.275,0,1.99,
94,9/24/2020 6:36,7.983,0,1.98,
95,9/24/2020 12:36,12.401,129.2,2,
96,9/24/2020 18:36,9.077,0,1.99,
97,9/25/2020 0:36,7.983,0,1.97,
98,9/25/2020 6:36,7.882,0,1.97,
99,9/25/2020 12:36,7.983,0,1.98,
100,9/25/2020 18:36,9.472,0,1.99,
101,9/26/2020 0:36,8.282,0,1.98,
102,9/26/2020 6:36,7.882,0,1.97,
103,9/26/2020 12:36,9.176,0,1.99,
104,9/26/2020 18:36,8.382,0,1.98,
105,9/27/2020 0:36,7.481,0,1.96,
106,9/27/2020 6:36,6.877,0,1.96,
107,9/27/2020 12:36,23.677,21.5,2.06,
108,9/27/2020 18:36,10.357,0,1.98,
109,9/28/2020 0:36,9.571,0,1.98,
110,9/28/2020 6:36,11.722,0,1.99,
111,9/28/2020 12:36,29.552,172.2,2.08,
112,9/28/2020 18:36,15.76,0,2,
113,9/29/2020 0:36,15.378,0,2,
114,9/29/2020 6:36,15.569,0,2,
115,9/29/2020 12:36,33.43,129.2,2.1,
116,9/29/2020 18:36,18.331,0,2.02,
117,9/30/2020 0:36,16.713,0,2.01,
118,9/30/2020 6:36,16.713,0,2.01,
119,9/30/2020 12:36,32.086,86.1,2.09,
120,9/30/2020 18:36,18.236,0,2.02,
121,10/1/2020 0:36,17.855,0,2.01,
122,10/1/2020 6:36,17.665,0,2.01,
123,10/1/2020 12:36,33.43,10.8,2.09,
124,10/1/2020 18:36,18.616,0,2.02,
125,10/2/2020 0:36,17.665,0,2.01,
126,10/2/2020 6:36,16.427,0,2,
127,10/2/2020 12:36,32.497,43.1,2.08,
128,10/2/2020 18:36,17.57,0,2.01,
129,10/3/2020 0:36,16.141,0,1.99,
130,10/3/2020 6:36,14.996,0,1.99,
131,10/3/2020 12:36,30.255,21.5,2.06,
132,10/3/2020 18:36,16.427,0,1.99,
133,10/4/2020 0:36,14.613,0,1.99,
134,10/4/2020 6:36,13.846,0,1.99,
135,10/4/2020 12:36,26.781,0,2.05,
136,10/4/2020 18:36,14.804,0,1.99,
137,10/5/2020 0:36,13.269,0,1.98,
138,10/5/2020 6:36,13.846,0,1.98,
139,10/5/2020 12:36,29.853,0,2.06,
140,10/5/2020 18:36,17.475,0,1.99,
141,10/6/2020 0:36,16.808,0,1.99,
142,10/6/2020 6:36,16.618,0,1.99,
143,10/6/2020 12:36,31.166,0,2.06,
144,10/6/2020 18:36,17.855,0,1.99,
145,10/7/2020 0:36,15.569,0,1.98,
146,10/7/2020 6:36,14.804,0,1.98,
147,10/7/2020 12:36,23.677,0,2.03,
148,10/7/2020 18:36,14.613,0,1.98,
149,10/8/2020 0:36,13.076,0,1.96,
150,10/8/2020 6:36,11.722,0,1.95,
151,10/8/2020 12:36,21.76,0,2.01,
152,10/8/2020 18:36,13.461,0,1.96,
153,10/9/2020 0:36,11.528,0,1.94,
154,10/9/2020 6:36,11.431,0,1.94,
