Plot Title: 10169135,,,,,
#,"Date Time, GMT-08:00","Temp, °C","Intensity, Lux","Batt, V",End Of File
1,9/1/2020 0:36,12.594,0,2.05,
2,9/1/2020 6:36,14.613,1076.4,2.07,
3,9/1/2020 12:36,24.931,4994.5,2.14,
4,9/1/2020 18:36,18.806,0,2.08,
5,9/2/2020 0:36,16.903,0,2.06,
6,9/2/2020 6:36,16.141,1205.6,2.06,
7,9/2/2020 12:36,26.879,5166.7,2.15,
8,9/2/2020 18:36,19.187,0,2.08,
9,9/3/2020 0:36,17.284,0,2.07,
10,9/3/2020 6:36,17.855,1141,2.07,
11,9/3/2020 12:36,29.053,5166.7,2.16,
12,9/3/2020 18:36,21.473,0,2.09,
13,9/4/2020 0:36,18.806,0,2.08,
14,9/4/2020 6:36,17.665,1076.4,2.07,
15,9/4/2020 12:36,26.097,4822.3,2.14,
16,9/4/2020 18:36,18.806,0,2.07,
17,9/5/2020 0:36,15.187,0,2.05,
18,9/5/2020 6:36,13.654,1141,2.04,
19,9/5/2020 12:36,23.773,3100,2.09,
20,9/5/2020 18:36,16.713,0,2.05,
21,9/6/2020 0:36,14.9,0,2.06,
22,9/6/2020 6:36,15.951,1205.6,2.05,
23,9/6/2020 12:36,26.488,3100,2.12,
24,9/6/2020 18:36,19.472,0,2.08,
25,9/7/2020 0:36,16.903,0,2.05,
26,9/7/2020 6:36,16.141,1033.3,2.05,
27,9/7/2020 12:36,24.931,5338.9,2.13,
28,9/7/2020 18:36,15.951,0,2.05,
29,9/8/2020 0:36,10.944,0,2.01,
30,9/8/2020 6:36,11.528,1550,2.02,
31,9/8/2020 12:36,26,24800.2,2.08,
32,9/8/2020 18:36,14.709,0,2.05,
33,9/9/2020 0:36,13.076,0,2.03,
34,9/9/2020 6:36,12.69,1076.4,2.03,
35,9/9/2020 12:36,30.255,24800.2,2.12,
36,9/9/2020 18:36,18.806,0,2.07,
37,9/10/2020 0:36,18.426,0,2.07,
38,9/10/2020 6:36,16.903,516.7,2.05,
39,9/10/2020 12:36,20.519,1550,2.07,
40,9/10/2020 18:36,17.855,0,2.05,
41,9/11/2020 0:36,14.23,0,2.04,
42,9/11/2020 6:36,13.076,129.2,2.03,
43,9/11/2020 12:36,20.138,3788.9,2.07,
44,9/11/2020 18:36,15.187,0,2.04,
45,9/12/2020 0:36,13.173,0,2.02,
46,9/12/2020 6:36,13.558,236.8,2.03,
47,9/12/2020 12:36,20.234,3444.5,2.07,
48,9/12/2020 18:36,15.187,0,2.03,
49,9/13/2020 0:36,14.23,0,2.03,
50,9/13/2020 6:36,14.613,538.2,2.03,
51,9/13/2020 12:36,22.046,5338.9,2.08,
52,9/13/2020 18:36,16.332,0,2.04,
53,9/14/2020 0:36,14.23,0,2.03,
54,9/14/2020 6:36,14.517,43.1,2.03,
55,9/14/2020 12:36,21.378,2583.4,2.05,
56,9/14/2020 18:36,15.282,0,2.03,
57,9/15/2020 0:36,14.134,0,2.02,
58,9/15/2020 6:36,15.473,301.4,2.03,
59,9/15/2020 12:36,23.004,6544.5,2.06,
60,9/15/2020 18:36,16.141,0,2.03,
61,9/16/2020 0:36,14.325,0,2.02,
62,9/16/2020 6:36,14.421,172.2,2.02,
63,9/16/2020 12:36,24.062,12400.1,2.06,
64,9/16/2020 18:36,15.187,0,2.02,
65,9/17/2020 0:36,12.98,0,2.01,
66,9/17/2020 6:36,12.497,344.4,2,
67,9/17/2020 12:36,21.76,6200,2.05,
68,9/17/2020 18:36,14.421,0,2.02,
