Plot Title: 10169175,,,,,,,
#,"Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V",Coupler Attached,Coupler Detached,End Of File
1,2/7/2019 21:00,0.232,0,2.57,,,
2,2/8/2019 3:00,0.232,0,2.57,,,
3,2/8/2019 9:00,0.232,0,2.57,,,
4,2/8/2019 15:00,0.232,0,2.57,,,
5,2/8/2019 21:00,0.232,0,2.57,,,
6,2/9/2019 3:00,0.232,0,2.57,,,
7,2/9/2019 9:00,0.343,0,2.57,,,
8,2/9/2019 15:00,0.343,0,2.57,,,
9,2/9/2019 21:00,0.343,0,2.57,,,
10,2/10/2019 3:00,0.343,0,2.57,,,
11,2/10/2019 9:00,0.343,0,2.57,,,
12,2/10/2019 15:00,0.343,0,2.57,,,
13,2/10/2019 21:00,0.343,0,2.57,,,
14,2/11/2019 3:00,0.343,0,2.57,,,
15,2/11/2019 9:00,0.343,0,2.57,,,
16,2/11/2019 15:00,0.343,0,2.57,,,
17,2/11/2019 21:00,0.343,0,2.57,,,
18,2/12/2019 3:00,0.343,0,2.57,,,
19,2/12/2019 9:00,0.343,0,2.57,,,
20,2/12/2019 15:00,0.343,0,2.57,,,
21,2/12/2019 21:00,0.343,0,2.57,,,
22,2/13/2019 3:00,0.343,0,2.57,,,
23,2/13/2019 9:00,0.343,0,2.57,,,
24,2/13/2019 15:00,0.343,0,2.57,,,
25,2/13/2019 21:00,0.343,0,2.57,,,
26,2/14/2019 3:00,0.343,0,2.57,,,
27,2/14/2019 9:00,0.343,0,2.57,,,
28,2/14/2019 15:00,0.343,0,2.57,,,
29,2/14/2019 21:00,0.343,0,2.57,,,
30,2/15/2019 3:00,0.343,0,2.57,,,
31,2/15/2019 9:00,0.343,0,2.57,,,
32,2/15/2019 15:00,0.343,0,2.57,,,
33,2/15/2019 21:00,0.343,0,2.57,,,
34,2/16/2019 3:00,0.343,0,2.57,,,
35,2/16/2019 9:00,0.343,0,2.57,,,
36,2/16/2019 15:00,0.343,0,2.57,,,
37,2/16/2019 21:00,0.343,0,2.57,,,
38,2/17/2019 3:00,0.343,0,2.57,,,
39,2/17/2019 9:00,0.343,0,2.57,,,
40,2/17/2019 15:00,0.343,0,2.57,,,
41,2/17/2019 21:00,0.453,0,2.57,,,
42,2/18/2019 3:00,0.453,0,2.57,,,
43,2/18/2019 9:00,0.453,0,2.57,,,
44,2/18/2019 15:00,0.453,0,2.57,,,
45,2/18/2019 21:00,0.453,0,2.57,,,
46,2/19/2019 3:00,0.453,0,2.57,,,
47,2/19/2019 9:00,0.453,0,2.57,,,
48,2/19/2019 15:00,0.453,0,2.57,,,
49,2/19/2019 21:00,0.453,0,2.57,,,
50,2/20/2019 3:00,0.453,0,2.57,,,
51,2/20/2019 9:00,0.453,0,2.55,,,
52,2/20/2019 15:00,0.453,0,2.57,,,
53,2/20/2019 21:00,0.453,0,2.57,,,
54,2/21/2019 3:00,0.453,0,2.57,,,
55,2/21/2019 9:00,0.453,0,2.57,,,
56,2/21/2019 15:00,0.453,0,2.57,,,
57,2/21/2019 21:00,0.453,0,2.57,,,
58,2/22/2019 3:00,0.453,0,2.57,,,
59,2/22/2019 9:00,0.453,0,2.57,,,
60,2/22/2019 15:00,0.453,0,2.55,,,
61,2/22/2019 21:00,0.453,0,2.55,,,
62,2/23/2019 3:00,0.453,0,2.55,,,
63,2/23/2019 9:00,0.453,0,2.55,,,
64,2/23/2019 15:00,0.453,0,2.57,,,
65,2/23/2019 21:00,0.453,0,2.57,,,
66,2/24/2019 3:00,0.453,0,2.57,,,
67,2/24/2019 9:00,0.453,0,2.55,,,
68,2/24/2019 15:00,0.453,0,2.57,,,
69,2/24/2019 21:00,0.453,0,2.57,,,
70,2/25/2019 3:00,0.453,0,2.57,,,
71,2/25/2019 9:00,0.453,0,2.57,,,
72,2/25/2019 15:00,0.453,0,2.57,,,
73,2/25/2019 21:00,0.453,0,2.57,,,
74,2/26/2019 3:00,0.453,0,2.57,,,
75,2/26/2019 9:00,0.453,0,2.57,,,
76,2/26/2019 15:00,0.453,0,2.57,,,
77,2/26/2019 21:00,0.453,0,2.57,,,
78,2/27/2019 3:00,0.453,0,2.57,,,
79,2/27/2019 9:00,0.453,0,2.57,,,
80,2/27/2019 15:00,0.453,0,2.57,,,
81,2/27/2019 21:00,0.453,0,2.57,,,
82,2/28/2019 3:00,0.453,0,2.57,,,
83,2/28/2019 9:00,0.453,0,2.57,,,
84,2/28/2019 15:00,0.453,0,2.57,,,
85,2/28/2019 21:00,0.453,0,2.57,,,
86,3/1/2019 3:00,0.453,0,2.57,,,
87,3/1/2019 9:00,0.453,0,2.57,,,
88,3/1/2019 15:00,0.453,0,2.57,,,
89,3/1/2019 21:00,0.453,0,2.57,,,
90,3/2/2019 3:00,0.453,0,2.57,,,
91,3/2/2019 9:00,0.453,0,2.57,,,
92,3/2/2019 15:00,0.453,0,2.55,,,
93,3/2/2019 21:00,0.453,0,2.55,,,
94,3/3/2019 3:00,0.453,0,2.55,,,
95,3/3/2019 9:00,0.563,0,2.55,,,
96,3/3/2019 15:00,0.453,0,2.57,,,
97,3/3/2019 21:00,0.453,0,2.55,,,
98,3/4/2019 3:00,0.453,0,2.55,,,
99,3/4/2019 9:00,0.563,0,2.55,,,
100,3/4/2019 15:00,0.563,0,2.55,,,
101,3/4/2019 21:00,0.453,0,2.55,,,
102,3/5/2019 3:00,0.563,0,2.55,,,
103,3/5/2019 9:00,0.563,0,2.55,,,
104,3/5/2019 15:00,0.563,0,2.55,,,
105,3/5/2019 21:00,0.563,0,2.55,,,
106,3/6/2019 3:00,0.563,0,2.55,,,
107,3/6/2019 9:00,0.563,0,2.55,,,
108,3/6/2019 15:00,0.563,0,2.55,,,
109,3/6/2019 21:00,0.563,0,2.55,,,
110,3/7/2019 3:00,0.563,0,2.55,,,
111,3/7/2019 9:00,0.563,0,2.55,,,
112,3/7/2019 15:00,0.563,0,2.55,,,
113,3/7/2019 21:00,0.563,0,2.55,,,
114,3/8/2019 3:00,0.563,0,2.55,,,
115,3/8/2019 9:00,0.563,0,2.55,,,
116,3/8/2019 15:00,0.563,0,2.55,,,
117,3/8/2019 21:00,0.563,0,2.55,,,
118,3/9/2019 3:00,0.563,0,2.55,,,
119,3/9/2019 9:00,0.563,0,2.55,,,
120,3/9/2019 15:00,0.563,0,2.55,,,
121,3/9/2019 21:00,0.563,0,2.55,,,
122,3/10/2019 3:00,0.563,0,2.55,,,
123,3/10/2019 9:00,0.563,0,2.55,,,
124,3/10/2019 15:00,0.563,0,2.55,,,
125,3/10/2019 21:00,0.563,0,2.55,,,
126,3/11/2019 3:00,0.563,0,2.55,,,
127,3/11/2019 9:00,0.563,0,2.55,,,
128,3/11/2019 15:00,0.563,0,2.55,,,
129,3/11/2019 21:00,0.563,0,2.55,,,
130,3/12/2019 3:00,0.563,0,2.55,,,
131,3/12/2019 9:00,0.563,0,2.55,,,
132,3/12/2019 15:00,0.563,0,2.55,,,
133,3/12/2019 21:00,0.563,0,2.55,,,
134,3/13/2019 3:00,0.563,0,2.55,,,
135,3/13/2019 9:00,0.563,0,2.55,,,
136,3/13/2019 15:00,0.563,0,2.55,,,
137,3/13/2019 21:00,0.563,0,2.55,,,
138,3/14/2019 3:00,0.563,0,2.55,,,
139,3/14/2019 9:00,0.563,0,2.55,,,
140,3/14/2019 15:00,0.563,0,2.55,,,
141,3/14/2019 21:00,0.563,0,2.55,,,
142,3/15/2019 3:00,0.563,0,2.55,,,
143,3/15/2019 9:00,0.563,0,2.55,,,
144,3/15/2019 15:00,0.563,0,2.55,,,
145,3/15/2019 21:00,0.563,0,2.55,,,
146,3/16/2019 3:00,0.563,0,2.55,,,
147,3/16/2019 9:00,0.563,0,2.55,,,
148,3/16/2019 15:00,0.563,0,2.55,,,
149,3/16/2019 21:00,0.563,0,2.55,,,
150,3/17/2019 3:00,0.563,0,2.55,,,
151,3/17/2019 9:00,0.563,0,2.55,,,
152,3/17/2019 15:00,0.563,0,2.55,,,
153,3/17/2019 21:00,0.674,0,2.55,,,
154,3/18/2019 3:00,0.674,0,2.55,,,
155,3/18/2019 9:00,0.563,0,2.55,,,
156,3/18/2019 15:00,0.674,0,2.55,,,
157,3/18/2019 21:00,0.563,0,2.55,,,
158,3/19/2019 3:00,0.563,0,2.55,,,
159,3/19/2019 9:00,0.563,0,2.55,,,
160,3/19/2019 15:00,0.563,0,2.55,,,
161,3/19/2019 21:00,0.674,0,2.55,,,
162,3/20/2019 3:00,0.563,0,2.55,,,
163,3/20/2019 9:00,0.563,0,2.55,,,
164,3/20/2019 15:00,0.563,0,2.55,,,
165,3/20/2019 21:00,0.563,0,2.55,,,
166,3/21/2019 3:00,0.563,0,2.55,,,
167,3/21/2019 9:00,0.563,0,2.55,,,
168,3/21/2019 15:00,0.563,0,2.55,,,
169,3/21/2019 21:00,0.563,0,2.55,,,
170,3/22/2019 3:00,0.563,0,2.55,,,
171,3/22/2019 9:00,0.563,0,2.55,,,
172,3/22/2019 15:00,0.563,0,2.55,,,
173,3/22/2019 21:00,0.563,0,2.55,,,
174,3/23/2019 3:00,0.563,0,2.55,,,
175,3/23/2019 9:00,0.563,0,2.55,,,
176,3/23/2019 15:00,0.563,0,2.55,,,
177,3/23/2019 21:00,0.563,0,2.55,,,
178,3/24/2019 3:00,0.563,0,2.55,,,
179,3/24/2019 9:00,0.563,0,2.55,,,
180,3/24/2019 15:00,0.563,0,2.55,,,
181,3/24/2019 21:00,0.563,0,2.55,,,
182,3/25/2019 3:00,0.563,0,2.55,,,
183,3/25/2019 9:00,0.563,0,2.55,,,
184,3/25/2019 15:00,0.563,0,2.55,,,
185,3/25/2019 21:00,0.563,0,2.55,,,
186,3/26/2019 3:00,0.563,0,2.55,,,
187,3/26/2019 9:00,0.563,0,2.55,,,
188,3/26/2019 15:00,0.563,0,2.55,,,
189,3/26/2019 21:00,0.563,0,2.55,,,
190,3/27/2019 3:00,0.563,0,2.55,,,
191,3/27/2019 9:00,0.563,0,2.55,,,
192,3/27/2019 15:00,0.563,0,2.55,,,
193,3/27/2019 21:00,0.563,0,2.55,,,
194,3/28/2019 3:00,0.563,0,2.55,,,
195,3/28/2019 9:00,0.563,0,2.55,,,
196,3/28/2019 15:00,0.563,0,2.55,,,
197,3/28/2019 21:00,0.563,0,2.55,,,
198,3/29/2019 3:00,0.563,0,2.55,,,
199,3/29/2019 9:00,0.563,0,2.55,,,
200,3/29/2019 15:00,0.563,0,2.55,,,
201,3/29/2019 21:00,0.563,0,2.55,,,
202,3/30/2019 3:00,0.563,0,2.55,,,
203,3/30/2019 9:00,0.563,0,2.55,,,
204,3/30/2019 15:00,0.563,0,2.55,,,
205,3/30/2019 21:00,0.563,0,2.55,,,
206,3/31/2019 3:00,0.563,0,2.55,,,
207,3/31/2019 9:00,0.563,0,2.55,,,
208,3/31/2019 15:00,0.563,0,2.55,,,
209,3/31/2019 21:00,0.563,0,2.55,,,
210,4/1/2019 3:00,0.563,0,2.55,,,
211,4/1/2019 9:00,0.563,0,2.55,,,
212,4/1/2019 15:00,0.563,0,2.55,,,
213,4/1/2019 21:00,0.563,0,2.55,,,
214,4/2/2019 3:00,0.563,0,2.55,,,
215,4/2/2019 9:00,0.563,0,2.55,,,
216,4/2/2019 15:00,0.453,0,2.55,,,
217,4/2/2019 21:00,0.453,0,2.55,,,
218,4/3/2019 3:00,0.453,0,2.55,,,
219,4/3/2019 9:00,0.453,0,2.55,,,
220,4/3/2019 15:00,0.453,0,2.55,,,
221,4/3/2019 21:00,0.453,0,2.55,,,
222,4/4/2019 3:00,0.453,0,2.55,,,
223,4/4/2019 9:00,0.453,0,2.55,,,
224,4/4/2019 15:00,0.453,0,2.55,,,
225,4/4/2019 21:00,0.453,0,2.55,,,
226,4/5/2019 3:00,0.453,0,2.55,,,
227,4/5/2019 9:00,0.453,0,2.55,,,
228,4/5/2019 15:00,0.453,0,2.55,,,
229,4/5/2019 21:00,0.453,0,2.55,,,
230,4/6/2019 3:00,0.453,0,2.55,,,
231,4/6/2019 9:00,0.453,0,2.55,,,
232,4/6/2019 15:00,0.453,0,2.55,,,
233,4/6/2019 21:00,0.453,0,2.55,,,
234,4/7/2019 3:00,0.453,0,2.55,,,
235,4/7/2019 9:00,0.343,0,2.55,,,
236,4/7/2019 15:00,0.343,0,2.55,,,
237,4/7/2019 21:00,0.343,0,2.55,,,
238,4/8/2019 3:00,0.343,0,2.55,,,
239,4/8/2019 9:00,0.343,0,2.55,,,
240,4/8/2019 15:00,0.343,0,2.55,,,
241,4/8/2019 21:00,0.343,0,2.55,,,
242,4/9/2019 3:00,0.343,0,2.55,,,
243,4/9/2019 9:00,0.343,0,2.55,,,
244,4/9/2019 15:00,0.343,0,2.55,,,
245,4/9/2019 21:00,0.343,0,2.55,,,
246,4/10/2019 3:00,0.343,0,2.55,,,
247,4/10/2019 9:00,0.343,0,2.55,,,
248,4/10/2019 15:00,0.343,0,2.55,,,
249,4/10/2019 21:00,0.343,0,2.55,,,
250,4/11/2019 3:00,0.343,0,2.55,,,
251,4/11/2019 9:00,0.453,0,2.55,,,
252,4/11/2019 15:00,0.343,0,2.55,,,
253,4/11/2019 21:00,0.453,0,2.55,,,
254,4/12/2019 3:00,0.453,0,2.55,,,
255,4/12/2019 9:00,0.343,0,2.55,,,
256,4/12/2019 15:00,0.343,0,2.55,,,
257,4/12/2019 21:00,0.453,0,2.55,,,
258,4/13/2019 3:00,0.343,0,2.55,,,
259,4/13/2019 9:00,0.453,0,2.55,,,
260,4/13/2019 15:00,0.453,0,2.55,,,
261,4/13/2019 21:00,0.453,0,2.55,,,
262,4/14/2019 3:00,0.453,0,2.55,,,
263,4/14/2019 9:00,0.453,0,2.55,,,
264,4/14/2019 15:00,0.453,0,2.55,,,
265,4/14/2019 21:00,0.453,0,2.55,,,
266,4/15/2019 3:00,0.453,0,2.55,,,
267,4/15/2019 9:00,0.453,0,2.55,,,
268,4/15/2019 15:00,0.453,0,2.55,,,
269,4/15/2019 21:00,0.453,0,2.55,,,
270,4/16/2019 3:00,0.453,0,2.55,,,
271,4/16/2019 9:00,0.453,0,2.55,,,
272,4/16/2019 15:00,0.453,0,2.55,,,
273,4/16/2019 21:00,0.343,0,2.55,,,
274,4/17/2019 3:00,0.343,0,2.55,,,
275,4/17/2019 9:00,0.343,0,2.55,,,
276,4/17/2019 15:00,0.232,0,2.55,,,
277,4/17/2019 21:00,0.232,0,2.55,,,
278,4/18/2019 3:00,0.232,0,2.55,,,
279,4/18/2019 9:00,0.232,0,2.55,,,
280,4/18/2019 15:00,0.232,0,2.55,,,
281,4/18/2019 21:00,0.232,0,2.55,,,
282,4/19/2019 3:00,0.232,0,2.55,,,
283,4/19/2019 9:00,0.232,0,2.55,,,
284,4/19/2019 15:00,0.232,0,2.55,,,
285,4/19/2019 21:00,0.232,0,2.55,,,
286,4/20/2019 3:00,0.232,0,2.55,,,
287,4/20/2019 9:00,0.232,0,2.55,,,
288,4/20/2019 15:00,0.232,0,2.55,,,
289,4/20/2019 21:00,0.343,0,2.55,,,
290,4/21/2019 3:00,0.343,0,2.55,,,
291,4/21/2019 9:00,0.343,0,2.55,,,
292,4/21/2019 15:00,0.232,0,2.55,,,
293,4/21/2019 21:00,0.232,0,2.55,,,
294,4/22/2019 3:00,0.343,0,2.55,,,
295,4/22/2019 9:00,0.232,0,2.55,,,
296,4/22/2019 15:00,0.232,0,2.55,,,
297,4/22/2019 21:00,0.232,0,2.55,,,
298,4/23/2019 3:00,0.232,0,2.55,,,
299,4/23/2019 9:00,0.232,0,2.55,,,
300,4/23/2019 15:00,0.232,0,2.55,,,
301,4/23/2019 21:00,0.232,0,2.55,,,
302,4/24/2019 3:00,0.232,0,2.55,,,
303,4/24/2019 9:00,0.232,0,2.55,,,
304,4/24/2019 15:00,0.232,0,2.55,,,
305,4/24/2019 21:00,0.232,0,2.54,,,
306,4/25/2019 3:00,0.343,0,2.54,,,
307,4/25/2019 9:00,0.232,0,2.54,,,
308,4/25/2019 15:00,0.232,0,2.54,,,
309,4/25/2019 21:00,0.232,0,2.54,,,
310,4/26/2019 3:00,0.343,0,2.54,,,
311,4/26/2019 9:00,0.343,0,2.54,,,
312,4/26/2019 15:00,0.232,0,2.54,,,
313,4/26/2019 21:00,0.343,0,2.54,,,
314,4/27/2019 3:00,0.343,0,2.54,,,
315,4/27/2019 9:00,0.343,0,2.54,,,
316,4/27/2019 15:00,0.343,0,2.54,,,
317,4/27/2019 21:00,0.343,0,2.54,,,
318,4/28/2019 3:00,0.453,0,2.54,,,
319,4/28/2019 9:00,0.343,0,2.54,,,
320,4/28/2019 15:00,0.343,0,2.54,,,
321,4/28/2019 21:00,0.453,0,2.54,,,
322,4/29/2019 3:00,0.343,0,2.54,,,
