Plot Title: 10169184,,,,,,
#,"Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V",Coupler Attached,End Of File
893,9/18/2019 21:00,6.573,0,2.29,,
894,9/19/2019 3:00,5.86,0,2.29,,
895,9/19/2019 9:00,7.983,448,2.3,,
896,9/19/2019 15:00,9.176,122,2.31,,
897,9/19/2019 21:00,6.877,0,2.29,,
898,9/20/2019 3:00,7.481,0,2.29,,
899,9/20/2019 9:00,7.983,128,2.3,,
900,9/20/2019 15:00,9.866,368,2.3,,
901,9/20/2019 21:00,7.481,0,2.29,,
902,9/21/2019 3:00,7.682,0,2.29,,
903,9/21/2019 9:00,9.077,304,2.3,,
904,9/21/2019 15:00,14.709,384,2.34,,
905,9/21/2019 21:00,10.651,0,2.3,,
906,9/22/2019 3:00,10.553,0,2.3,,
907,9/22/2019 9:00,10.944,288,2.3,,
908,9/22/2019 15:00,10.553,168,2.3,,
909,9/22/2019 21:00,8.978,0,2.3,,
910,9/23/2019 3:00,7.983,0,2.29,,
911,9/23/2019 9:00,9.077,960,2.29,,
912,9/23/2019 15:00,12.304,384,2.3,,
913,9/23/2019 21:00,10.161,0,2.3,,
914,9/24/2019 3:00,9.571,0,2.3,,
915,9/24/2019 9:00,12.11,496,2.31,,
916,9/24/2019 15:00,14.421,336,2.34,,
917,9/24/2019 21:00,10.846,0,2.3,,
918,9/25/2019 3:00,8.978,0,2.3,,
919,9/25/2019 9:00,9.866,256,2.29,,
920,9/25/2019 15:00,15.282,272,2.33,,
921,9/25/2019 21:00,12.11,0,2.31,,
922,9/26/2019 3:00,10.944,0,2.3,,
923,9/26/2019 9:00,11.722,256,2.31,,
924,9/26/2019 15:00,12.11,68,2.31,,
925,9/26/2019 21:00,10.846,0,2.3,,
926,9/27/2019 3:00,7.381,0,2.29,,
927,9/27/2019 9:00,8.581,128,2.3,,
928,9/27/2019 15:00,9.571,576,2.29,,
929,9/27/2019 21:00,4.727,0,2.28,,
930,9/28/2019 3:00,2.195,0,2.25,,
931,9/28/2019 9:00,2.41,320,2.26,,
932,9/28/2019 15:00,3.049,248,2.28,,
933,9/28/2019 21:00,0.453,0,2.24,,
934,9/29/2019 3:00,0.343,0,2.24,,
935,9/29/2019 9:00,1.98,384,2.24,,
936,9/29/2019 15:00,3.155,96,2.28,,
937,9/29/2019 21:00,0.453,0,2.24,,
938,9/30/2019 3:00,-0.213,0,2.23,,
939,9/30/2019 9:00,2.303,384,2.24,,
940,9/30/2019 15:00,4.311,124,2.28,,
941,9/30/2019 21:00,1.439,0,2.25,,
942,10/1/2019 3:00,0.563,0,2.24,,
943,10/1/2019 9:00,2.088,272,2.26,,
944,10/1/2019 15:00,6.573,288,2.29,,
945,10/1/2019 21:00,2.195,0,2.26,,
946,10/2/2019 3:00,3.049,0,2.28,,
947,10/2/2019 9:00,6.573,368,2.29,,
948,10/2/2019 15:00,8.182,168,2.29,,
949,10/2/2019 21:00,5.347,0,2.28,,
950,10/3/2019 3:00,4.415,0,2.28,,
951,10/3/2019 9:00,5.45,576,2.25,,
952,10/3/2019 15:00,6.674,54,2.29,,
953,10/3/2019 21:00,3.261,0,2.26,,
954,10/4/2019 3:00,2.624,0,2.26,,
955,10/4/2019 9:00,3.683,144,2.28,,
956,10/4/2019 15:00,5.962,384,2.29,,
957,10/4/2019 21:00,3.893,0,2.28,,
958,10/5/2019 3:00,3.155,0,2.26,,
959,10/5/2019 9:00,4.934,232,2.28,,
960,10/5/2019 15:00,9.176,256,2.3,,
961,10/5/2019 21:00,5.962,0,2.28,,
962,10/6/2019 3:00,5.141,0,2.28,,
963,10/6/2019 9:00,7.28,248,2.29,,
964,10/6/2019 15:00,13.076,256,2.31,,
965,10/6/2019 21:00,9.965,0,2.29,,
966,10/7/2019 3:00,9.866,0,2.29,,
967,10/7/2019 9:00,10.651,240,2.3,,
968,10/7/2019 15:00,14.038,256,2.33,,
969,10/7/2019 21:00,9.176,0,2.29,,
970,10/8/2019 3:00,8.382,0,2.29,,
971,10/8/2019 9:00,5.347,160,2.26,,
972,10/8/2019 15:00,2.943,36,2.25,,
973,10/8/2019 21:00,0.674,0,2.23,,
974,10/9/2019 3:00,-0.213,0,2.22,,
975,10/9/2019 9:00,-0.102,304,2.23,,
976,10/9/2019 15:00,2.943,272,2.25,,
977,10/9/2019 21:00,-0.102,0,2.23,,
978,10/10/2019 3:00,-0.774,0,2.23,,
979,10/10/2019 9:00,0.453,248,2.23,,
980,10/10/2019 15:00,6.674,256,2.28,,
981,10/10/2019 21:00,3.155,0,2.26,,
982,10/11/2019 3:00,2.73,0,2.25,,
983,10/11/2019 9:00,6.166,272,2.28,,
984,10/11/2019 15:00,12.207,256,2.3,,
985,10/11/2019 21:00,8.082,0,2.29,,
986,10/12/2019 3:00,7.983,0,2.29,,
987,10/12/2019 9:00,9.571,368,2.29,,
988,10/12/2019 15:00,10.944,176,2.29,,
989,10/12/2019 21:00,6.471,0,2.28,,
990,10/13/2019 3:00,7.179,0,2.29,,
991,10/13/2019 9:00,8.879,320,2.29,,
992,10/13/2019 15:00,9.866,224,2.29,,
993,10/13/2019 21:00,6.471,0,2.28,,
994,10/14/2019 3:00,4.623,0,2.28,,
995,10/14/2019 9:00,5.757,416,2.28,,
,,,,,,
