Plot Title: 10761025,,,,,
#,"Date Time, GMT-07:00","Temp, °C","Intensity, lum/ft²",Bad Battery,End Of File
376,5/12/2019 15:00,12.304,0,,
377,5/12/2019 21:00,13.942,304,,
378,5/13/2019 3:00,21.282,480,,
379,5/13/2019 9:00,13.365,0,,
380,5/13/2019 15:00,9.866,0,,
381,5/13/2019 21:00,11.334,336,,
382,5/14/2019 3:00,19.377,512,,
383,5/14/2019 9:00,10.553,0,,
384,5/14/2019 15:00,7.782,0,,
385,5/14/2019 21:00,11.236,704,,
386,5/15/2019 3:00,16.713,704,,
387,5/15/2019 9:00,9.965,0,,
388,5/15/2019 15:00,9.077,0,,
389,5/15/2019 21:00,5.86,136,,
390,5/16/2019 3:00,6.674,176,,
391,5/16/2019 9:00,5.962,0,,
392,5/16/2019 15:00,5.757,0,,
393,5/16/2019 21:00,7.882,184,,
394,5/17/2019 3:00,10.063,448,,
395,5/17/2019 9:00,7.882,0,,
396,5/17/2019 15:00,7.782,0,,
397,5/17/2019 21:00,8.581,512,,
398,5/18/2019 3:00,8.481,864,,
399,5/18/2019 9:00,4.623,0,,
400,5/18/2019 15:00,3.893,0,,
401,5/18/2019 21:00,4.519,192,,
402,5/19/2019 3:00,6.775,304,,
403,5/19/2019 9:00,4.519,0,,
404,5/19/2019 15:00,3.683,0,,
405,5/19/2019 21:00,6.573,608,,
406,5/20/2019 3:00,10.944,576,,
407,5/20/2019 9:00,5.86,0,,
408,5/20/2019 15:00,3.788,0,,
409,5/20/2019 21:00,6.064,672,,
410,5/21/2019 3:00,5.655,144,,
411,5/21/2019 9:00,4.831,0,,
412,5/21/2019 15:00,3.998,0,,
413,5/21/2019 21:00,4.519,240,,
414,5/22/2019 3:00,6.268,672,,
415,5/22/2019 9:00,4.934,0,,
416,5/22/2019 15:00,3.155,0,,
417,5/22/2019 21:00,4.831,672,,
418,5/23/2019 3:00,7.582,368,,
419,5/23/2019 9:00,4.934,0,,
420,5/23/2019 15:00,5.037,0,,
421,5/23/2019 21:00,6.978,960,,
422,5/24/2019 3:00,10.846,1088,,
423,5/24/2019 9:00,7.381,0,,
424,5/24/2019 15:00,6.674,0,,
425,5/24/2019 21:00,8.382,512,,
426,5/25/2019 3:00,14.23,1152,,
427,5/25/2019 9:00,9.866,0,,
428,5/25/2019 15:00,8.779,0,,
429,5/25/2019 21:00,7.179,256,,
430,5/26/2019 3:00,7.882,576,,
431,5/26/2019 9:00,4.102,0,,
432,5/26/2019 15:00,2.303,0,,
433,5/26/2019 21:00,3.893,480,,
434,5/27/2019 3:00,4.415,248,,
435,5/27/2019 9:00,1.548,0,,
436,5/27/2019 15:00,2.943,0,,
437,5/27/2019 21:00,5.655,368,,
438,5/28/2019 3:00,10.553,576,,
439,5/28/2019 9:00,7.983,0,,
440,5/28/2019 15:00,7.983,0,,
441,5/28/2019 21:00,8.581,352,,
442,5/29/2019 3:00,9.669,320,,
443,5/29/2019 9:00,8.182,0,,
444,5/29/2019 15:00,7.782,0,,
445,5/29/2019 21:00,9.176,480,,
446,5/30/2019 3:00,12.304,512,,
447,5/30/2019 9:00,8.68,0,,
448,5/30/2019 15:00,7.782,0,,
449,5/30/2019 21:00,8.68,512,,
450,5/31/2019 3:00,15.855,512,,
451,5/31/2019 9:00,10.553,0,,
452,5/31/2019 15:00,8.879,0,,
453,5/31/2019 21:00,10.553,464,,
454,6/1/2019 3:00,16.141,768,,
455,6/1/2019 9:00,11.041,0,,
456,6/1/2019 15:00,9.965,0,,
457,6/1/2019 21:00,11.528,320,,
458,6/2/2019 3:00,18.616,768,,
459,6/2/2019 9:00,14.23,0,,
460,6/2/2019 15:00,12.013,0,,
461,6/2/2019 21:00,13.365,320,,
462,6/3/2019 3:00,20.043,512,,
463,6/3/2019 9:00,13.654,0,,
464,6/3/2019 15:00,11.819,0,,
465,6/3/2019 21:00,13.461,352,,
466,6/4/2019 3:00,19.853,512,,
467,6/4/2019 9:00,12.98,0,,
468,6/4/2019 15:00,10.063,0,,
469,6/4/2019 21:00,10.944,448,,
470,6/5/2019 3:00,17.855,512,,
471,6/5/2019 9:00,11.139,0,,
472,6/5/2019 15:00,8.68,0,,
473,6/5/2019 21:00,9.965,352,,
474,6/6/2019 3:00,18.331,480,,
475,6/6/2019 9:00,12.11,0,,
476,6/6/2019 15:00,10.161,0,,
477,6/6/2019 21:00,11.625,288,,
478,6/7/2019 3:00,17.284,1088,,
479,6/7/2019 9:00,9.472,0,,
480,6/7/2019 15:00,7.079,0,,
481,6/7/2019 21:00,6.471,256,,
482,6/8/2019 3:00,8.382,608,,
483,6/8/2019 9:00,3.472,0,,
484,6/8/2019 15:00,2.195,0,,
485,6/8/2019 21:00,3.367,608,,
486,6/9/2019 3:00,4.934,704,,
487,6/9/2019 9:00,3.155,0,,
488,6/9/2019 15:00,2.303,0,,
489,6/9/2019 21:00,3.998,704,,
490,6/10/2019 3:00,11.722,672,,
491,6/10/2019 9:00,8.182,0,,
492,6/10/2019 15:00,7.28,0,,
493,6/10/2019 21:00,9.866,320,,
494,6/11/2019 3:00,18.236,512,,
495,6/11/2019 9:00,13.654,0,,
496,6/11/2019 15:00,11.916,0,,
497,6/11/2019 21:00,14.517,336,,
498,6/12/2019 3:00,21.76,512,,
499,6/12/2019 9:00,15.855,0,,
500,6/12/2019 15:00,14.709,0,,
501,6/12/2019 21:00,16.808,288,,
502,6/13/2019 3:00,24.835,496,,
503,6/13/2019 9:00,19.282,0,,
504,6/13/2019 15:00,17.284,0,,
505,6/13/2019 21:00,18.996,304,,
506,6/14/2019 3:00,26.097,576,,
507,6/14/2019 9:00,19.662,0,,
508,6/14/2019 15:00,15.569,0,,
509,6/14/2019 21:00,16.237,304,,
510,6/15/2019 3:00,22.046,512,,
511,6/15/2019 9:00,15.378,0,,
512,6/15/2019 15:00,11.528,0,,
513,6/15/2019 21:00,11.916,304,,
514,6/16/2019 3:00,19.187,512,,
515,6/16/2019 9:00,13.269,0,,
516,6/16/2019 15:00,10.651,0,,
517,6/16/2019 21:00,12.207,304,,
518,6/17/2019 3:00,21.282,512,,
519,6/17/2019 9:00,14.325,0,,
520,6/17/2019 15:00,12.11,0,,
521,6/17/2019 21:00,12.98,288,,
522,6/18/2019 3:00,21.187,576,,
523,6/18/2019 9:00,13.558,0,,
524,6/18/2019 15:00,11.041,0,,
525,6/18/2019 21:00,12.304,288,,
526,6/19/2019 3:00,20.519,512,,
527,6/19/2019 9:00,13.942,0,,
528,6/19/2019 15:00,11.916,0,,
529,6/19/2019 21:00,13.75,576,,
530,6/20/2019 3:00,18.711,512,,
531,6/20/2019 9:00,11.916,0,,
532,6/20/2019 15:00,9.669,0,,
533,6/20/2019 21:00,8.481,288,,
534,6/21/2019 3:00,14.325,512,,
535,6/21/2019 9:00,8.382,0,,
536,6/21/2019 15:00,4.934,0,,
537,6/21/2019 21:00,4.934,208,,
538,6/22/2019 3:00,9.472,1152,,
539,6/22/2019 9:00,5.757,0,,
540,6/22/2019 15:00,4.311,0,,
541,6/22/2019 21:00,5.757,400,,
542,6/23/2019 3:00,11.431,416,,
543,6/23/2019 9:00,7.28,0,,
544,6/23/2019 15:00,6.166,0,,
545,6/23/2019 21:00,8.282,288,,
546,6/24/2019 3:00,15.569,480,,
547,6/24/2019 9:00,9.768,0,,
548,6/24/2019 15:00,7.882,0,,
549,6/24/2019 21:00,8.978,800,,
550,6/25/2019 3:00,15.187,576,,
551,6/25/2019 9:00,8.978,0,,
552,6/25/2019 15:00,7.28,0,,
553,6/25/2019 21:00,8.879,240,,
554,6/26/2019 3:00,16.332,896,,
555,6/26/2019 9:00,9.472,0,,
556,6/26/2019 15:00,8.182,0,,
557,6/26/2019 21:00,9.866,368,,
558,6/27/2019 3:00,14.517,512,,
559,6/27/2019 9:00,9.669,0,,
560,6/27/2019 15:00,6.674,0,,
561,6/27/2019 21:00,9.472,288,,
562,6/28/2019 3:00,14.23,768,,
563,6/28/2019 9:00,6.471,0,,
564,6/28/2019 15:00,5.141,0,,
565,6/28/2019 21:00,6.775,608,,
566,6/29/2019 3:00,9.571,1792,,
567,6/29/2019 9:00,5.962,0,,
568,6/29/2019 15:00,4.519,0,,
569,6/29/2019 21:00,6.064,288,,
570,6/30/2019 3:00,11.722,576,,
571,6/30/2019 9:00,8.779,0,,
572,6/30/2019 15:00,7.381,0,,
573,6/30/2019 21:00,9.768,272,,
574,7/1/2019 3:00,15.664,320,,
575,7/1/2019 9:00,11.041,0,,
576,7/1/2019 15:00,8.879,0,,
577,7/1/2019 21:00,11.041,288,,
578,7/2/2019 3:00,17.95,704,,
579,7/2/2019 9:00,12.98,0,,
580,7/2/2019 15:00,11.041,0,,
581,7/2/2019 21:00,11.625,384,,
582,7/3/2019 3:00,12.594,176,,
583,7/3/2019 9:00,9.472,0,,
584,7/3/2019 15:00,8.68,0,,
585,7/3/2019 21:00,9.275,368,,
586,7/4/2019 3:00,10.846,896,,
587,7/4/2019 9:00,8.481,0,,
588,7/4/2019 15:00,7.882,0,,
589,7/4/2019 21:00,9.571,576,,
590,7/5/2019 3:00,13.846,960,,
591,7/5/2019 9:00,10.161,0,,
592,7/5/2019 15:00,8.779,0,,
593,7/5/2019 21:00,10.161,272,,
594,7/6/2019 3:00,17.189,496,,
595,7/6/2019 9:00,12.594,0,,
596,7/6/2019 15:00,11.041,0,,
597,7/6/2019 21:00,12.787,352,,
598,7/7/2019 3:00,19.092,576,,
599,7/7/2019 9:00,13.173,0,,
600,7/7/2019 15:00,10.357,0,,
601,7/7/2019 21:00,10.944,800,,
602,7/8/2019 3:00,15.569,576,,
603,7/8/2019 9:00,10.259,0,,
604,7/8/2019 15:00,8.879,0,,
605,7/8/2019 21:00,10.161,512,,
606,7/9/2019 3:00,17.665,1088,,
