Plot Title: 10169135,,,,,,,
#,"Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V",Coupler Attached,Stopped,End Of File
1,2/6/2019 21:00,0.121,0,2.63,,,
2,2/7/2019 3:00,0.121,0,2.65,,,
3,2/7/2019 9:00,0.121,0,2.65,,,
4,2/7/2019 15:00,0.232,0,2.65,,,
5,2/7/2019 21:00,0.232,0,2.65,,,
6,2/8/2019 3:00,0.232,0,2.65,,,
7,2/8/2019 9:00,0.232,0,2.65,,,
8,2/8/2019 15:00,0.232,0,2.65,,,
9,2/8/2019 21:00,0.121,0,2.65,,,
10,2/9/2019 3:00,0.121,0,2.65,,,
11,2/9/2019 9:00,0.121,0,2.65,,,
12,2/9/2019 15:00,0.121,0,2.65,,,
13,2/9/2019 21:00,0.232,0,2.65,,,
14,2/10/2019 3:00,0.232,0,2.65,,,
15,2/10/2019 9:00,0.232,0,2.65,,,
16,2/10/2019 15:00,0.232,0,2.65,,,
17,2/10/2019 21:00,0.232,0,2.65,,,
18,2/11/2019 3:00,0.232,0,2.65,,,
19,2/11/2019 9:00,0.232,0,2.65,,,
20,2/11/2019 15:00,0.232,0,2.65,,,
21,2/11/2019 21:00,0.232,0,2.65,,,
22,2/12/2019 3:00,0.232,0,2.65,,,
23,2/12/2019 9:00,0.232,0,2.65,,,
24,2/12/2019 15:00,0.232,0,2.65,,,
25,2/12/2019 21:00,0.232,0,2.65,,,
26,2/13/2019 3:00,0.232,0,2.63,,,
27,2/13/2019 9:00,0.232,0,2.63,,,
28,2/13/2019 15:00,0.232,0,2.63,,,
29,2/13/2019 21:00,0.232,0,2.63,,,
30,2/14/2019 3:00,0.232,0,2.6,,,
31,2/14/2019 9:00,0.232,0,2.6,,,
32,2/14/2019 15:00,0.232,0,2.58,,,
33,2/14/2019 21:00,0.232,0,2.58,,,
34,2/15/2019 3:00,0.232,0,2.58,,,
35,2/15/2019 9:00,0.232,0,2.58,,,
36,2/15/2019 15:00,0.232,0,2.58,,,
37,2/15/2019 21:00,0.232,0,2.58,,,
38,2/16/2019 3:00,0.232,0,2.58,,,
39,2/16/2019 9:00,0.232,0,2.58,,,
40,2/16/2019 15:00,0.232,0,2.58,,,
41,2/16/2019 21:00,0.232,0,2.58,,,
