Plot Title: 10166296,,,,,,,
#,"Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V",Coupler Attached,Coupler Detached,End Of File
1,2/7/2019 21:00,-0.437,0,2.7,,,
2,2/8/2019 3:00,-0.437,0,2.7,,,
3,2/8/2019 9:00,-0.437,0,2.7,,,
4,2/8/2019 15:00,-0.213,0,2.68,,,
5,2/8/2019 21:00,-0.213,0,2.68,,,
6,2/9/2019 3:00,-0.102,0,2.68,,,
7,2/9/2019 9:00,-0.102,0,2.68,,,
8,2/9/2019 15:00,0.01,0,2.68,,,
9,2/9/2019 21:00,0.01,0,2.68,,,
10,2/10/2019 3:00,-0.102,0,2.68,,,
11,2/10/2019 9:00,-0.213,0,2.68,,,
12,2/10/2019 15:00,-0.102,0,2.68,,,
13,2/10/2019 21:00,-0.102,0,2.68,,,
14,2/11/2019 3:00,-0.102,0,2.68,,,
15,2/11/2019 9:00,-0.102,0,2.68,,,
16,2/11/2019 15:00,0.01,0,2.68,,,
17,2/11/2019 21:00,0.01,0,2.68,,,
18,2/12/2019 3:00,0.01,0,2.68,,,
19,2/12/2019 9:00,0.121,0,2.68,,,
20,2/12/2019 15:00,0.121,0,2.68,,,
21,2/12/2019 21:00,0.121,0,2.68,,,
22,2/13/2019 3:00,0.121,0,2.68,,,
23,2/13/2019 9:00,0.121,0,2.68,,,
24,2/13/2019 15:00,0.121,0,2.68,,,
25,2/13/2019 21:00,0.232,0,2.68,,,
26,2/14/2019 3:00,0.232,0,2.68,,,
27,2/14/2019 9:00,0.232,0,2.68,,,
28,2/14/2019 15:00,0.232,0,2.68,,,
29,2/14/2019 21:00,0.232,0,2.68,,,
30,2/15/2019 3:00,0.232,0,2.68,,,
31,2/15/2019 9:00,0.232,0,2.68,,,
32,2/15/2019 15:00,0.232,0,2.68,,,
33,2/15/2019 21:00,0.232,0,2.68,,,
34,2/16/2019 3:00,0.232,0,2.68,,,
35,2/16/2019 9:00,0.232,0,2.68,,,
36,2/16/2019 15:00,0.232,0,2.68,,,
37,2/16/2019 21:00,0.232,0,2.68,,,
38,2/17/2019 3:00,0.232,0,2.68,,,
39,2/17/2019 9:00,0.343,0,2.68,,,
40,2/17/2019 15:00,0.343,0,2.68,,,
41,2/17/2019 21:00,0.343,0,2.68,,,
42,2/18/2019 3:00,0.343,0,2.68,,,
43,2/18/2019 9:00,0.343,0,2.68,,,
44,2/18/2019 15:00,0.343,0,2.68,,,
45,2/18/2019 21:00,0.343,0,2.68,,,
46,2/19/2019 3:00,0.343,0,2.68,,,
47,2/19/2019 9:00,0.343,0,2.68,,,
48,2/19/2019 15:00,0.343,0,2.68,,,
49,2/19/2019 21:00,0.343,0,2.68,,,
50,2/20/2019 3:00,0.343,0,2.68,,,
51,2/20/2019 9:00,0.343,0,2.68,,,
52,2/20/2019 15:00,0.343,0,2.68,,,
53,2/20/2019 21:00,0.343,0,2.68,,,
54,2/21/2019 3:00,0.343,0,2.68,,,
55,2/21/2019 9:00,0.343,0,2.68,,,
56,2/21/2019 15:00,0.343,0,2.68,,,
57,2/21/2019 21:00,0.343,0,2.68,,,
58,2/22/2019 3:00,0.343,0,2.68,,,
59,2/22/2019 9:00,0.343,0,2.68,,,
60,2/22/2019 15:00,0.343,0,2.68,,,
61,2/22/2019 21:00,0.343,0,2.68,,,
62,2/23/2019 3:00,0.343,0,2.68,,,
63,2/23/2019 9:00,0.343,0,2.68,,,
64,2/23/2019 15:00,0.343,0,2.68,,,
65,2/23/2019 21:00,0.453,0,2.68,,,
66,2/24/2019 3:00,0.343,0,2.68,,,
67,2/24/2019 9:00,0.453,0,2.68,,,
68,2/24/2019 15:00,0.343,0,2.68,,,
69,2/24/2019 21:00,0.453,0,2.68,,,
70,2/25/2019 3:00,0.343,0,2.68,,,
71,2/25/2019 9:00,0.453,0,2.68,,,
72,2/25/2019 15:00,0.453,0,2.68,,,
73,2/25/2019 21:00,0.453,0,2.68,,,
74,2/26/2019 3:00,0.453,0,2.68,,,
75,2/26/2019 9:00,0.453,0,2.68,,,
76,2/26/2019 15:00,0.453,0,2.68,,,
77,2/26/2019 21:00,0.453,0,2.68,,,
78,2/27/2019 3:00,0.343,0,2.68,,,
79,2/27/2019 9:00,0.453,0,2.68,,,
80,2/27/2019 15:00,0.453,0,2.68,,,
81,2/27/2019 21:00,0.453,0,2.68,,,
82,2/28/2019 3:00,0.453,0,2.68,,,
83,2/28/2019 9:00,0.453,0,2.68,,,
84,2/28/2019 15:00,0.453,0,2.68,,,
85,2/28/2019 21:00,0.453,0,2.68,,,
86,3/1/2019 3:00,0.453,0,2.68,,,
87,3/1/2019 9:00,0.453,0,2.68,,,
88,3/1/2019 15:00,0.453,0,2.68,,,
89,3/1/2019 21:00,0.453,0,2.68,,,
90,3/2/2019 3:00,0.453,0,2.68,,,
91,3/2/2019 9:00,0.453,0,2.68,,,
92,3/2/2019 15:00,0.453,0,2.68,,,
93,3/2/2019 21:00,0.453,0,2.68,,,
94,3/3/2019 3:00,0.453,0,2.68,,,
95,3/3/2019 9:00,0.453,0,2.68,,,
96,3/3/2019 15:00,0.453,0,2.68,,,
97,3/3/2019 21:00,0.453,0,2.68,,,
98,3/4/2019 3:00,0.453,0,2.68,,,
99,3/4/2019 9:00,0.453,0,2.68,,,
100,3/4/2019 15:00,0.453,0,2.68,,,
101,3/4/2019 21:00,0.453,0,2.68,,,
102,3/5/2019 3:00,0.453,0,2.68,,,
103,3/5/2019 9:00,0.453,0,2.68,,,
104,3/5/2019 15:00,0.453,0,2.68,,,
105,3/5/2019 21:00,0.453,0,2.68,,,
106,3/6/2019 3:00,0.453,0,2.68,,,
107,3/6/2019 9:00,0.453,0,2.68,,,
108,3/6/2019 15:00,0.453,0,2.68,,,
109,3/6/2019 21:00,0.453,0,2.68,,,
110,3/7/2019 3:00,0.453,0,2.68,,,
111,3/7/2019 9:00,0.453,0,2.68,,,
112,3/7/2019 15:00,0.453,0,2.68,,,
113,3/7/2019 21:00,0.453,0,2.68,,,
114,3/8/2019 3:00,0.343,0,2.68,,,
115,3/8/2019 9:00,0.343,0,2.68,,,
116,3/8/2019 15:00,0.343,0,2.68,,,
117,3/8/2019 21:00,0.343,0,2.68,,,
118,3/9/2019 3:00,0.453,0,2.68,,,
119,3/9/2019 9:00,0.343,0,2.68,,,
120,3/9/2019 15:00,0.453,0,2.68,,,
121,3/9/2019 21:00,0.343,0,2.68,,,
122,3/10/2019 3:00,0.453,0,2.68,,,
123,3/10/2019 9:00,0.343,0,2.68,,,
124,3/10/2019 15:00,0.343,0,2.68,,,
125,3/10/2019 21:00,0.343,0,2.68,,,
126,3/11/2019 3:00,0.453,0,2.68,,,
127,3/11/2019 9:00,0.343,0,2.68,,,
128,3/11/2019 15:00,0.343,0,2.67,,,
129,3/11/2019 21:00,0.343,0,2.65,,,
130,3/12/2019 3:00,0.343,0,2.65,,,
131,3/12/2019 9:00,0.343,0,2.63,,,
132,3/12/2019 15:00,0.343,0,2.63,,,
133,3/12/2019 21:00,0.343,0,2.63,,,
134,3/13/2019 3:00,0.343,0,2.63,,,
135,3/13/2019 9:00,0.343,0,2.63,,,
136,3/13/2019 15:00,0.343,0,2.63,,,
137,3/13/2019 21:00,0.343,0,2.63,,,
138,3/14/2019 3:00,0.343,0,2.63,,,
139,3/14/2019 9:00,0.343,0,2.63,,,
140,3/14/2019 15:00,0.343,0,2.63,,,
141,3/14/2019 21:00,0.343,0,2.63,,,
142,3/15/2019 3:00,0.343,0,2.63,,,
143,3/15/2019 9:00,0.343,0,2.63,,,
144,3/15/2019 15:00,0.343,0,2.63,,,
145,3/15/2019 21:00,0.343,0,2.63,,,
146,3/16/2019 3:00,0.343,0,2.63,,,
147,3/16/2019 9:00,0.343,0,2.63,,,
148,3/16/2019 15:00,0.343,0,2.63,,,
149,3/16/2019 21:00,0.343,0,2.63,,,
150,3/17/2019 3:00,0.232,0,2.63,,,
151,3/17/2019 9:00,0.232,0,2.63,,,
152,3/17/2019 15:00,0.232,0,2.63,,,
153,3/17/2019 21:00,0.232,0,2.63,,,
154,3/18/2019 3:00,0.232,0,2.62,,,
155,3/18/2019 9:00,0.232,0,2.62,,,
156,3/18/2019 15:00,0.232,0,2.62,,,
157,3/18/2019 21:00,0.232,0,2.62,,,
158,3/19/2019 3:00,0.232,0,2.62,,,
159,3/19/2019 9:00,0.232,0,2.62,,,
160,3/19/2019 15:00,0.232,0,2.62,,,
161,3/19/2019 21:00,0.232,0,2.62,,,
162,3/20/2019 3:00,0.232,0,2.62,,,
163,3/20/2019 9:00,0.232,0,2.62,,,
164,3/20/2019 15:00,0.232,0,2.62,,,
165,3/20/2019 21:00,0.232,0,2.62,,,
166,3/21/2019 3:00,0.232,0,2.62,,,
167,3/21/2019 9:00,0.232,0,2.62,,,
168,3/21/2019 15:00,0.232,0,2.62,,,
169,3/21/2019 21:00,0.232,0,2.62,,,
170,3/22/2019 3:00,0.232,0,2.62,,,
171,3/22/2019 9:00,0.232,0,2.62,,,
172,3/22/2019 15:00,0.232,0,2.62,,,
173,3/22/2019 21:00,0.232,0,2.62,,,
174,3/23/2019 3:00,0.232,0,2.62,,,
175,3/23/2019 9:00,0.232,0,2.62,,,
176,3/23/2019 15:00,0.232,0,2.62,,,
177,3/23/2019 21:00,0.232,0,2.62,,,
178,3/24/2019 3:00,0.232,0,2.62,,,
179,3/24/2019 9:00,0.232,0,2.62,,,
180,3/24/2019 15:00,0.232,0,2.62,,,
181,3/24/2019 21:00,0.232,0,2.62,,,
182,3/25/2019 3:00,0.232,0,2.62,,,
183,3/25/2019 9:00,0.232,0,2.62,,,
184,3/25/2019 15:00,0.232,0,2.62,,,
185,3/25/2019 21:00,0.232,0,2.62,,,
186,3/26/2019 3:00,0.232,0,2.62,,,
187,3/26/2019 9:00,0.232,0,2.62,,,
188,3/26/2019 15:00,0.232,0,2.62,,,
189,3/26/2019 21:00,0.232,0,2.62,,,
190,3/27/2019 3:00,0.232,0,2.62,,,
191,3/27/2019 9:00,0.232,0,2.62,,,
192,3/27/2019 15:00,0.232,0,2.62,,,
193,3/27/2019 21:00,0.232,0,2.62,,,
194,3/28/2019 3:00,0.232,0,2.62,,,
195,3/28/2019 9:00,0.232,0,2.62,,,
196,3/28/2019 15:00,0.232,0,2.62,,,
197,3/28/2019 21:00,0.232,0,2.62,,,
198,3/29/2019 3:00,0.232,0,2.62,,,
199,3/29/2019 9:00,0.232,0,2.62,,,
200,3/29/2019 15:00,0.232,0,2.62,,,
201,3/29/2019 21:00,0.232,0,2.62,,,
202,3/30/2019 3:00,0.232,0,2.62,,,
203,3/30/2019 9:00,0.232,0,2.62,,,
204,3/30/2019 15:00,0.232,0,2.62,,,
205,3/30/2019 21:00,0.232,0,2.62,,,
206,3/31/2019 3:00,0.232,0,2.62,,,
207,3/31/2019 9:00,0.232,0,2.62,,,
208,3/31/2019 15:00,0.232,0,2.62,,,
209,3/31/2019 21:00,0.232,0,2.62,,,
210,4/1/2019 3:00,0.232,0,2.62,,,
211,4/1/2019 9:00,0.232,0,2.62,,,
212,4/1/2019 15:00,0.232,0,2.62,,,
213,4/1/2019 21:00,0.232,0,2.62,,,
214,4/2/2019 3:00,0.232,0,2.62,,,
215,4/2/2019 9:00,0.232,0,2.62,,,
216,4/2/2019 15:00,0.232,0,2.62,,,
217,4/2/2019 21:00,0.232,0,2.62,,,
218,4/3/2019 3:00,0.232,0,2.62,,,
219,4/3/2019 9:00,0.232,0,2.62,,,
220,4/3/2019 15:00,0.232,0,2.62,,,
221,4/3/2019 21:00,0.232,0,2.62,,,
222,4/4/2019 3:00,0.232,0,2.62,,,
223,4/4/2019 9:00,0.232,0,2.62,,,
224,4/4/2019 15:00,0.232,0,2.62,,,
225,4/4/2019 21:00,0.232,0,2.62,,,
226,4/5/2019 3:00,0.232,0,2.62,,,
227,4/5/2019 9:00,0.232,0,2.62,,,
228,4/5/2019 15:00,0.232,0,2.62,,,
229,4/5/2019 21:00,0.232,0,2.62,,,
230,4/6/2019 3:00,0.232,0,2.62,,,
231,4/6/2019 9:00,0.232,0,2.62,,,
232,4/6/2019 15:00,0.232,0,2.62,,,
233,4/6/2019 21:00,0.232,0,2.62,,,
234,4/7/2019 3:00,0.232,0,2.6,,,
235,4/7/2019 9:00,0.232,0,2.6,,,
236,4/7/2019 15:00,0.232,0,2.6,,,
237,4/7/2019 21:00,0.232,0,2.6,,,
238,4/8/2019 3:00,0.232,0,2.6,,,
239,4/8/2019 9:00,0.232,0,2.6,,,
240,4/8/2019 15:00,0.232,0,2.6,,,
241,4/8/2019 21:00,0.232,0,2.6,,,
242,4/9/2019 3:00,0.232,0,2.6,,,
243,4/9/2019 9:00,0.232,0,2.6,,,
244,4/9/2019 15:00,0.232,0,2.6,,,
245,4/9/2019 21:00,0.232,0,2.6,,,
246,4/10/2019 3:00,0.232,0,2.6,,,
247,4/10/2019 9:00,0.232,0,2.6,,,
248,4/10/2019 15:00,0.232,0,2.6,,,
249,4/10/2019 21:00,0.232,0,2.6,,,
250,4/11/2019 3:00,0.232,0,2.6,,,
251,4/11/2019 9:00,0.232,0,2.6,,,
252,4/11/2019 15:00,0.232,0,2.6,,,
253,4/11/2019 21:00,0.232,0,2.6,,,
254,4/12/2019 3:00,0.232,0,2.6,,,
255,4/12/2019 9:00,0.232,0,2.6,,,
256,4/12/2019 15:00,0.232,0,2.6,,,
257,4/12/2019 21:00,0.232,0,2.6,,,
258,4/13/2019 3:00,0.232,0,2.6,,,
259,4/13/2019 9:00,0.232,0,2.6,,,
260,4/13/2019 15:00,0.232,0,2.6,,,
261,4/13/2019 21:00,0.232,0,2.6,,,
262,4/14/2019 3:00,0.232,0,2.6,,,
263,4/14/2019 9:00,0.232,0,2.6,,,
264,4/14/2019 15:00,0.232,0,2.6,,,
