"Plot Title: 10166318"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V","Bad Battery","Coupler Attached","Coupler Detached","Host Connected","Stopped","End Of File"
53,06/05/17 03:00:00 PM,20.424,2176.0,2.91,,,,,,
54,06/05/17 09:00:00 PM,12.883,0.0,2.91,,,,,,
55,06/06/17 03:00:00 AM,11.139,0.0,2.89,,,,,,
56,06/06/17 09:00:00 AM,13.654,81.0,2.91,,,,,,
57,06/06/17 03:00:00 PM,22.908,5632.0,2.93,,,,,,
58,06/06/17 09:00:00 PM,14.421,0.0,2.93,,,,,,
59,06/07/17 03:00:00 AM,12.497,0.0,2.91,,,,,,
60,06/07/17 09:00:00 AM,14.996,144.0,2.93,,,,,,
61,06/07/17 03:00:00 PM,18.521,384.0,2.93,,,,,,
62,06/07/17 09:00:00 PM,12.401,0.0,2.91,,,,,,
63,06/08/17 03:00:00 AM,10.161,0.0,2.87,,,,,,
64,06/08/17 09:00:00 AM,8.581,82.0,2.87,,,,,,
65,06/08/17 03:00:00 PM,7.582,74.0,2.87,,,,,,
66,06/08/17 09:00:00 PM,5.141,0.0,2.85,,,,,,
67,06/09/17 03:00:00 AM,3.893,0.0,2.85,,,,,,
68,06/09/17 09:00:00 AM,4.934,152.0,2.85,,,,,,
69,06/09/17 03:00:00 PM,3.367,64.0,2.85,,,,,,
70,06/09/17 09:00:00 PM,3.155,0.0,2.85,,,,,,
71,06/10/17 03:00:00 AM,2.730,0.0,2.83,,,,,,
72,06/10/17 09:00:00 AM,3.261,93.0,2.83,,,,,,
73,06/10/17 03:00:00 PM,4.207,13.0,2.85,,,,,,
74,06/10/17 09:00:00 PM,2.837,0.0,2.83,,,,,,
75,06/11/17 03:00:00 AM,2.517,0.0,2.83,,,,,,
76,06/11/17 09:00:00 AM,4.102,72.0,2.85,,,,,,
77,06/11/17 03:00:00 PM,6.166,90.0,2.85,,,,,,
78,06/11/17 09:00:00 PM,5.860,0.0,2.85,,,,,,
79,06/12/17 03:00:00 AM,5.244,0.0,2.83,,,,,,
80,06/12/17 09:00:00 AM,4.519,19.0,2.85,,,,,,
81,06/12/17 03:00:00 PM,5.141,16.0,2.83,,,,,,
82,06/12/17 09:00:00 PM,4.311,0.0,2.85,,,,,,
83,06/13/17 03:00:00 AM,3.683,0.0,2.83,,,,,,
84,06/13/17 09:00:00 AM,3.578,58.0,2.83,,,,,,
85,06/13/17 03:00:00 PM,5.552,144.0,2.83,,,,,,
86,06/13/17 09:00:00 PM,4.623,0.0,2.85,,,,,,
87,06/14/17 03:00:00 AM,4.415,0.0,2.85,,,,,,
88,06/14/17 09:00:00 AM,6.268,144.0,2.83,,,,,,
89,06/14/17 03:00:00 PM,10.161,144.0,2.85,,,,,,
90,06/14/17 09:00:00 PM,7.983,0.0,2.87,,,,,,
91,06/15/17 03:00:00 AM,7.381,0.0,2.85,,,,,,
92,06/15/17 09:00:00 AM,8.082,61.0,2.87,,,,,,
93,06/15/17 03:00:00 PM,9.866,18.0,2.85,,,,,,
94,06/15/17 09:00:00 PM,10.357,0.0,2.85,,,,,,
95,06/16/17 03:00:00 AM,9.571,0.0,2.87,,,,,,
96,06/16/17 09:00:00 AM,9.077,58.0,2.87,,,,,,
97,06/16/17 03:00:00 PM,9.176,86.0,2.87,,,,,,
98,06/16/17 09:00:00 PM,8.779,0.0,2.87,,,,,,
99,06/17/17 03:00:00 AM,7.782,0.0,2.87,,,,,,
100,06/17/17 09:00:00 AM,8.581,65.0,2.87,,,,,,
101,06/17/17 03:00:00 PM,16.332,1024.0,2.87,,,,,,
102,06/17/17 09:00:00 PM,11.431,0.0,2.87,,,,,,
103,06/18/17 03:00:00 AM,10.553,0.0,2.85,,,,,,
104,06/18/17 09:00:00 AM,11.916,62.0,2.87,,,,,,
105,06/18/17 03:00:00 PM,21.664,896.0,2.91,,,,,,
106,06/18/17 09:00:00 PM,16.618,0.0,2.91,,,,,,
107,06/19/17 03:00:00 AM,15.855,0.0,2.89,,,,,,
108,06/19/17 09:00:00 AM,16.999,63.0,2.91,,,,,,
109,06/19/17 03:00:00 PM,23.966,800.0,2.93,,,,,,
110,06/19/17 09:00:00 PM,15.951,0.0,2.91,,,,,,
111,06/20/17 03:00:00 AM,13.750,0.0,2.91,,,,,,
112,06/20/17 09:00:00 AM,13.846,70.0,2.91,,,,,,
113,06/20/17 03:00:00 PM,20.329,1024.0,2.91,,,,,,
114,06/20/17 09:00:00 PM,13.654,0.0,2.91,,,,,,
115,06/21/17 03:00:00 AM,10.455,0.0,2.87,,,,,,
116,06/21/17 09:00:00 AM,11.041,66.0,2.87,,,,,,
117,06/21/17 03:00:00 PM,18.806,704.0,2.91,,,,,,
118,06/21/17 09:00:00 PM,12.401,0.0,2.89,,,,,,
119,06/22/17 03:00:00 AM,9.866,0.0,2.87,,,,,,
120,06/22/17 09:00:00 AM,11.722,65.0,2.87,,,,,,
121,06/22/17 03:00:00 PM,22.621,896.0,2.91,,,,,,
122,06/22/17 09:00:00 PM,14.709,0.0,2.91,,,,,,
123,06/23/17 03:00:00 AM,11.916,0.0,2.89,,,,,,
124,06/23/17 09:00:00 AM,14.134,64.0,2.89,,,,,,
125,06/23/17 03:00:00 PM,25.708,896.0,2.91,,,,,,
126,06/23/17 09:00:00 PM,16.618,0.0,2.91,,,,,,
127,06/24/17 03:00:00 AM,14.996,0.0,2.91,,,,,,
128,06/24/17 09:00:00 AM,17.760,64.0,2.91,,,,,,
129,06/24/17 03:00:00 PM,28.754,992.0,2.93,,,,,,
130,06/24/17 09:00:00 PM,19.092,0.0,2.93,,,,,,
131,06/25/17 03:00:00 AM,18.806,0.0,2.93,,,,,,
132,06/25/17 09:00:00 AM,20.996,64.0,2.93,,,,,,
133,06/25/17 03:00:00 PM,31.166,992.0,2.93,,,,,,
134,06/25/17 09:00:00 PM,19.853,0.0,2.93,,,,,,
135,06/26/17 03:00:00 AM,17.379,0.0,2.93,,,,,,
136,06/26/17 09:00:00 AM,17.284,62.0,2.91,,,,,,
137,06/26/17 03:00:00 PM,23.581,1088.0,2.93,,,,,,
138,06/26/17 09:00:00 PM,14.709,0.0,2.91,,,,,,
139,06/27/17 03:00:00 AM,11.528,0.0,2.89,,,,,,
140,06/27/17 09:00:00 AM,12.304,128.0,2.89,,,,,,
141,06/27/17 03:00:00 PM,19.853,960.0,2.91,,,,,,
142,06/27/17 09:00:00 PM,12.013,0.0,2.89,,,,,,
143,06/28/17 03:00:00 AM,9.965,0.0,2.87,,,,,,
144,06/28/17 09:00:00 AM,9.965,68.0,2.87,,,,,,
145,06/28/17 03:00:00 PM,19.187,896.0,2.91,,,,,,
146,06/28/17 09:00:00 PM,11.625,0.0,2.87,,,,,,
147,06/29/17 03:00:00 AM,9.077,0.0,2.87,,,,,,
148,06/29/17 09:00:00 AM,11.334,62.0,2.87,,,,,,
149,06/29/17 03:00:00 PM,23.484,1024.0,2.91,,,,,,
150,06/29/17 09:00:00 PM,15.569,0.0,2.89,,,,,,
151,06/30/17 03:00:00 AM,14.038,0.0,2.89,,,,,,
152,06/30/17 09:00:00 AM,16.141,62.0,2.89,,,,,,
153,06/30/17 03:00:00 PM,24.641,1728.0,2.93,,,,,,
154,06/30/17 09:00:00 PM,16.046,0.0,2.89,,,,,,
155,07/01/17 03:00:00 AM,13.365,0.0,2.89,,,,,,
156,07/01/17 09:00:00 AM,12.883,128.0,2.89,,,,,,
157,07/01/17 03:00:00 PM,20.615,1536.0,2.91,,,,,,
158,07/01/17 09:00:00 PM,13.269,0.0,2.89,,,,,,
159,07/02/17 03:00:00 AM,11.722,0.0,2.87,,,,,,
160,07/02/17 09:00:00 AM,13.173,60.0,2.89,,,,,,
161,07/02/17 03:00:00 PM,23.388,1664.0,2.91,,,,,,
162,07/02/17 09:00:00 PM,15.378,0.0,2.89,,,,,,
163,07/03/17 03:00:00 AM,12.980,0.0,2.89,,,,,,
164,07/03/17 09:00:00 AM,13.461,61.0,2.89,,,,,,
165,07/03/17 03:00:00 PM,23.773,1280.0,2.93,,,,,,
166,07/03/17 09:00:00 PM,15.760,0.0,2.89,,,,,,
167,07/04/17 03:00:00 AM,14.613,0.0,2.91,,,,,,
168,07/04/17 09:00:00 AM,16.237,68.0,2.89,,,,,,
169,07/04/17 03:00:00 PM,24.545,704.0,2.93,,,,,,
170,07/04/17 09:00:00 PM,18.140,0.0,2.91,,,,,,
171,07/05/17 03:00:00 AM,16.618,0.0,2.91,,,,,,
172,07/05/17 09:00:00 AM,19.377,58.0,2.91,,,,,,
173,07/05/17 03:00:00 PM,26.390,896.0,2.93,,,,,,
174,07/05/17 09:00:00 PM,17.950,0.0,2.91,,,,,,
175,07/06/17 03:00:00 AM,15.951,0.0,2.91,,,,,,
176,07/06/17 09:00:00 AM,18.711,58.0,2.91,,,,,,
177,07/06/17 03:00:00 PM,27.370,960.0,2.93,,,,,,
178,07/06/17 09:00:00 PM,19.282,0.0,2.93,,,,,,
179,07/07/17 03:00:00 AM,16.713,0.0,2.91,,,,,,
180,07/07/17 09:00:00 AM,15.951,58.0,2.91,,,,,,
181,07/07/17 03:00:00 PM,23.773,1152.0,2.93,,,,,,
182,07/07/17 09:00:00 PM,15.760,0.0,2.91,,,,,,
183,07/08/17 03:00:00 AM,14.996,0.0,2.91,,,,,,
184,07/08/17 09:00:00 AM,17.094,58.0,2.91,,,,,,
185,07/08/17 03:00:00 PM,26.292,1600.0,2.93,,,,,,
186,07/08/17 09:00:00 PM,16.903,0.0,2.91,,,,,,
187,07/09/17 03:00:00 AM,14.230,0.0,2.91,,,,,,
188,07/09/17 09:00:00 AM,14.325,56.0,2.91,,,,,,
189,07/09/17 03:00:00 PM,23.677,2432.0,2.93,,,,,,
190,07/09/17 09:00:00 PM,16.141,0.0,2.91,,,,,,
191,07/10/17 03:00:00 AM,13.750,0.0,2.89,,,,,,
192,07/10/17 09:00:00 AM,14.517,72.0,2.91,,,,,,
193,07/10/17 03:00:00 PM,19.948,1600.0,2.89,,,,,,
194,07/10/17 09:00:00 PM,12.787,0.0,2.89,,,,,,
195,07/11/17 03:00:00 AM,10.748,0.0,2.87,,,,,,
196,07/11/17 09:00:00 AM,11.431,56.0,2.87,,,,,,
197,07/11/17 03:00:00 PM,22.046,992.0,2.91,,,,,,
198,07/11/17 09:00:00 PM,14.804,0.0,2.91,,,,,,
199,07/12/17 03:00:00 AM,12.690,0.0,2.89,,,,,,
200,07/12/17 09:00:00 AM,13.269,56.0,2.89,,,,,,
201,07/12/17 03:00:00 PM,23.484,608.0,2.91,,,,,,
202,07/12/17 09:00:00 PM,16.332,0.0,2.89,,,,,,
203,07/13/17 03:00:00 AM,12.497,0.0,2.89,,,,,,
204,07/13/17 09:00:00 AM,12.980,56.0,2.89,,,,,,
205,07/13/17 03:00:00 PM,21.951,608.0,2.91,,,,,,
206,07/13/17 09:00:00 PM,14.804,0.0,2.91,,,,,,
207,07/14/17 03:00:00 AM,13.750,0.0,2.89,,,,,,
208,07/14/17 09:00:00 AM,15.378,55.0,2.89,,,,,,
209,07/14/17 03:00:00 PM,25.125,576.0,2.91,,,,,,
210,07/14/17 09:00:00 PM,17.284,0.0,2.91,,,,,,
211,07/15/17 03:00:00 AM,14.038,0.0,2.91,,,,,,
212,07/15/17 09:00:00 AM,13.942,55.0,2.89,,,,,,
213,07/15/17 03:00:00 PM,22.238,576.0,2.91,,,,,,
214,07/15/17 09:00:00 PM,14.038,0.0,2.91,,,,,,
215,07/16/17 03:00:00 AM,10.846,0.0,2.87,,,,,,
216,07/16/17 09:00:00 AM,11.139,60.0,2.87,,,,,,
217,07/16/17 03:00:00 PM,19.662,608.0,2.89,,,,,,
218,07/16/17 09:00:00 PM,12.883,0.0,2.89,,,,,,
219,07/17/17 03:00:00 AM,10.651,0.0,2.87,,,,,,
220,07/17/17 09:00:00 AM,11.431,57.0,2.87,,,,,,
221,07/17/17 03:00:00 PM,21.664,576.0,2.91,,,,,,
222,07/17/17 09:00:00 PM,14.134,0.0,2.89,,,,,,
223,07/18/17 03:00:00 AM,12.497,0.0,2.89,,,,,,
224,07/18/17 09:00:00 AM,13.461,58.0,2.89,,,,,,
225,07/18/17 03:00:00 PM,22.333,864.0,2.91,,,,,,
226,07/18/17 09:00:00 PM,14.517,0.0,2.91,,,,,,
227,07/19/17 03:00:00 AM,11.722,0.0,2.87,,,,,,
228,07/19/17 09:00:00 AM,12.690,55.0,2.87,,,,,,
229,07/19/17 03:00:00 PM,21.282,1600.0,2.89,,,,,,
230,07/19/17 09:00:00 PM,13.750,0.0,2.89,,,,,,
231,07/20/17 03:00:00 AM,9.768,0.0,2.85,,,,,,
232,07/20/17 09:00:00 AM,10.455,60.0,2.85,,,,,,
233,07/20/17 03:00:00 PM,19.187,896.0,2.91,,,,,,
234,07/20/17 09:00:00 PM,12.980,0.0,2.89,,,,,,
235,07/21/17 03:00:00 AM,11.041,0.0,2.87,,,,,,
236,07/21/17 09:00:00 AM,11.722,56.0,2.87,,,,,,
237,07/21/17 03:00:00 PM,22.238,576.0,2.91,,,,,,
238,07/21/17 09:00:00 PM,15.187,0.0,2.89,,,,,,
239,07/22/17 03:00:00 AM,13.846,0.0,2.89,,,,,,
240,07/22/17 09:00:00 AM,15.760,53.0,2.89,,,,,,
241,07/22/17 03:00:00 PM,26.879,672.0,2.91,,,,,,
242,07/22/17 09:00:00 PM,19.758,0.0,2.91,,,,,,
243,07/23/17 03:00:00 AM,17.189,0.0,2.91,,,,,,
244,07/23/17 09:00:00 AM,18.426,57.0,2.91,,,,,,
245,07/23/17 03:00:00 PM,27.468,1472.0,2.93,,,,,,
246,07/23/17 09:00:00 PM,18.045,0.0,2.91,,,,,,
247,07/24/17 03:00:00 AM,15.855,0.0,2.89,,,,,,
248,07/24/17 09:00:00 AM,16.999,56.0,2.91,,,,,,
249,07/24/17 03:00:00 PM,26.195,608.0,2.91,,,,,,
250,07/24/17 09:00:00 PM,18.521,0.0,2.91,,,,,,
251,07/25/17 03:00:00 AM,16.808,0.0,2.91,,,,,,
252,07/25/17 09:00:00 AM,16.808,57.0,2.91,,,,,,
253,07/25/17 03:00:00 PM,25.319,1152.0,2.91,,,,,,
254,07/25/17 09:00:00 PM,17.855,0.0,2.91,,,,,,
255,07/26/17 03:00:00 AM,16.808,0.0,2.91,,,,,,
256,07/26/17 09:00:00 AM,16.332,57.0,2.89,,,,,,
257,07/26/17 03:00:00 PM,25.416,672.0,2.91,,,,,,
258,07/26/17 09:00:00 PM,16.808,0.0,2.91,,,,,,
259,07/27/17 03:00:00 AM,14.421,0.0,2.91,,,,,,
260,07/27/17 09:00:00 AM,14.804,55.0,2.91,,,,,,
261,07/27/17 03:00:00 PM,23.581,512.0,2.93,,,,,,
262,07/27/17 09:00:00 PM,16.237,0.0,2.89,,,,,,
263,07/28/17 03:00:00 AM,14.038,0.0,2.89,,,,,,
264,07/28/17 09:00:00 AM,14.421,56.0,2.89,,,,,,
265,07/28/17 03:00:00 PM,23.100,576.0,2.91,,,,,,
266,07/28/17 09:00:00 PM,16.141,0.0,2.89,,,,,,
267,07/29/17 03:00:00 AM,14.230,0.0,2.89,,,,,,
268,07/29/17 09:00:00 AM,14.613,56.0,2.89,,,,,,
269,07/29/17 03:00:00 PM,24.835,864.0,2.93,,,,,,
270,07/29/17 09:00:00 PM,17.284,0.0,2.91,,,,,,
271,07/30/17 03:00:00 AM,15.282,0.0,2.89,,,,,,
272,07/30/17 09:00:00 AM,15.760,55.0,2.89,,,,,,
273,07/30/17 03:00:00 PM,26.488,1088.0,2.91,,,,,,
274,07/30/17 09:00:00 PM,19.092,0.0,2.91,,,,,,
275,07/31/17 03:00:00 AM,17.189,0.0,2.91,,,,,,
276,07/31/17 09:00:00 AM,19.567,58.0,2.91,,,,,,
277,07/31/17 03:00:00 PM,29.953,1216.0,2.91,,,,,,
278,07/31/17 09:00:00 PM,21.664,0.0,2.93,,,,,,
279,08/01/17 03:00:00 AM,20.234,0.0,2.91,,,,,,
280,08/01/17 09:00:00 AM,21.569,58.0,2.91,,,,,,
281,08/01/17 03:00:00 PM,31.472,992.0,2.93,,,,,,
282,08/01/17 09:00:00 PM,23.100,0.0,2.93,,,,,,
283,08/02/17 03:00:00 AM,20.138,0.0,2.91,,,,,,
284,08/02/17 09:00:00 AM,21.378,58.0,2.91,,,,,,
285,08/02/17 03:00:00 PM,32.497,960.0,2.93,,,,,,
286,08/02/17 09:00:00 PM,22.717,0.0,2.93,,,,,,
287,08/03/17 03:00:00 AM,22.046,0.0,2.93,,,,,,
288,08/03/17 09:00:00 AM,23.100,60.0,2.93,,,,,,
289,08/03/17 03:00:00 PM,32.600,4352.0,2.95,,,,,,
290,08/03/17 09:00:00 PM,23.484,0.0,2.95,,,,,,
291,08/04/17 03:00:00 AM,20.901,0.0,2.93,,,,,,
292,08/04/17 09:00:00 AM,20.138,63.0,2.91,,,,,,
293,08/04/17 03:00:00 PM,28.953,3328.0,2.95,,,,,,
294,08/04/17 09:00:00 PM,20.424,0.0,2.91,,,,,,
295,08/05/17 03:00:00 AM,17.950,0.0,2.91,,,,,,
296,08/05/17 09:00:00 AM,17.189,56.0,2.91,,,,,,
297,08/05/17 03:00:00 PM,24.641,1088.0,2.93,,,,,,
298,08/05/17 09:00:00 PM,19.187,0.0,2.93,,,,,,
299,08/06/17 03:00:00 AM,17.855,0.0,2.91,,,,,,
300,08/06/17 09:00:00 AM,19.662,126.0,2.91,,,,,,
301,08/06/17 03:00:00 PM,23.004,224.0,2.93,,,,,,
302,08/06/17 09:00:00 PM,19.377,0.0,2.91,,,,,,
303,08/07/17 03:00:00 AM,18.426,0.0,2.91,,,,,,
304,08/07/17 09:00:00 AM,19.567,72.0,2.91,,,,,,
305,08/07/17 03:00:00 PM,28.258,1536.0,2.93,,,,,,
306,08/07/17 09:00:00 PM,20.805,0.0,2.91,,,,,,
307,08/08/17 03:00:00 AM,18.901,0.0,2.91,,,,,,
308,08/08/17 09:00:00 AM,20.615,62.0,2.91,,,,,,
309,08/08/17 03:00:00 PM,29.053,800.0,2.93,,,,,,
310,08/08/17 09:00:00 PM,21.569,0.0,2.91,,,,,,
311,08/09/17 03:00:00 AM,19.472,0.0,2.93,,,,,,
312,08/09/17 09:00:00 AM,19.472,60.0,2.91,,,,,,
313,08/09/17 03:00:00 PM,28.655,672.0,2.93,,,,,,
314,08/09/17 09:00:00 PM,20.901,0.0,2.91,,,,,,
315,08/10/17 03:00:00 AM,19.187,0.0,2.91,,,,,,
316,08/10/17 09:00:00 AM,19.758,66.0,2.89,,,,,,
317,08/10/17 03:00:00 PM,22.429,32.0,2.91,,,,,,
318,08/10/17 09:00:00 PM,20.805,0.0,2.91,,,,,,
319,08/11/17 03:00:00 AM,18.996,0.0,2.91,,,,,,
320,08/11/17 09:00:00 AM,19.092,57.0,2.91,,,,,,
321,08/11/17 03:00:00 PM,25.708,432.0,2.91,,,,,,
322,08/11/17 09:00:00 PM,19.187,0.0,2.91,,,,,,
323,08/12/17 03:00:00 AM,16.618,0.0,2.89,,,,,,
324,08/12/17 09:00:00 AM,16.523,64.0,2.89,,,,,,
325,08/12/17 03:00:00 PM,21.664,432.0,2.91,,,,,,
326,08/12/17 09:00:00 PM,14.996,0.0,2.89,,,,,,
327,08/13/17 03:00:00 AM,13.076,0.0,2.87,,,,,,
328,08/13/17 09:00:00 AM,11.041,72.0,2.85,,,,,,
329,08/13/17 03:00:00 PM,13.461,45.0,2.87,,,,,,
330,08/13/17 09:00:00 PM,11.431,0.0,2.85,,,,,,
331,08/14/17 03:00:00 AM,9.571,0.0,2.87,,,,,,
332,08/14/17 09:00:00 AM,9.965,97.0,2.85,,,,,,
333,08/14/17 03:00:00 PM,17.665,368.0,2.87,,,,,,
334,08/14/17 09:00:00 PM,12.401,0.0,2.87,,,,,,
335,08/15/17 03:00:00 AM,10.944,0.0,2.85,,,,,,
336,08/15/17 09:00:00 AM,12.594,92.0,2.85,,,,,,
337,08/15/17 03:00:00 PM,16.141,120.0,2.87,,,,,,
338,08/15/17 09:00:00 PM,14.038,0.0,2.87,,,,,,
339,08/16/17 03:00:00 AM,12.594,0.0,2.87,,,,,,
340,08/16/17 09:00:00 AM,13.365,48.0,2.87,,,,,,
341,08/16/17 03:00:00 PM,23.581,464.0,2.91,,,,,,
342,08/16/17 09:00:00 PM,15.951,0.0,2.87,,,,,,
343,08/17/17 03:00:00 AM,14.325,0.0,2.87,,,,,,
344,08/17/17 09:00:00 AM,14.134,49.0,2.87,,,,,,
345,08/17/17 03:00:00 PM,23.677,432.0,2.91,,,,,,
346,08/17/17 09:00:00 PM,16.999,0.0,2.89,,,,,,
347,08/18/17 03:00:00 AM,14.517,0.0,2.89,,,,,,
348,08/18/17 09:00:00 AM,15.378,46.0,2.87,,,,,,
349,08/18/17 03:00:00 PM,23.773,480.0,2.91,,,,,,
350,08/18/17 09:00:00 PM,15.760,0.0,2.87,,,,,,
351,08/19/17 03:00:00 AM,13.558,0.0,2.87,,,,,,
352,08/19/17 09:00:00 AM,12.497,48.0,2.87,,,,,,
353,08/19/17 03:00:00 PM,21.473,608.0,2.89,,,,,,
354,08/19/17 09:00:00 PM,14.996,0.0,2.89,,,,,,
355,08/20/17 03:00:00 AM,12.207,0.0,2.87,,,,,,
356,08/20/17 09:00:00 AM,12.883,51.0,2.87,,,,,,
357,08/20/17 03:00:00 PM,22.717,512.0,2.89,,,,,,
358,08/20/17 09:00:00 PM,16.237,0.0,2.87,,,,,,
359,08/21/17 03:00:00 AM,15.282,0.0,2.87,,,,,,
360,08/21/17 09:00:00 AM,17.950,15.0,2.89,,,,,,
361,08/21/17 03:00:00 PM,25.416,400.0,2.89,,,,,,
362,08/21/17 09:00:00 PM,19.377,0.0,2.91,,,,,,
363,08/22/17 03:00:00 AM,16.523,0.0,2.89,,,,,,
364,08/22/17 09:00:00 AM,17.855,85.0,2.89,,,,,,
365,08/22/17 03:00:00 PM,23.388,400.0,2.91,,,,,,
366,08/22/17 09:00:00 PM,17.284,0.0,2.89,,,,,,
367,08/23/17 03:00:00 AM,16.237,0.0,2.87,,,,,,
368,08/23/17 09:00:00 AM,16.999,88.0,2.89,,,,,,
369,08/23/17 03:00:00 PM,20.996,160.0,2.89,,,,,,
370,08/23/17 09:00:00 PM,15.664,0.0,2.87,,,,,,
371,08/24/17 03:00:00 AM,13.461,0.0,2.87,,,,,,
372,08/24/17 09:00:00 AM,13.654,105.0,2.87,,,,,,
373,08/24/17 03:00:00 PM,18.045,464.0,2.89,,,,,,
374,08/24/17 09:00:00 PM,12.304,0.0,2.87,,,,,,
375,08/25/17 03:00:00 AM,10.748,0.0,2.85,,,,,,
376,08/25/17 09:00:00 AM,10.944,43.0,2.85,,,,,,
377,08/25/17 03:00:00 PM,21.569,448.0,2.89,,,,,,
378,08/25/17 09:00:00 PM,15.664,0.0,2.87,,,,,,
379,08/26/17 03:00:00 AM,15.091,0.0,2.87,,,,,,
380,08/26/17 09:00:00 AM,16.999,51.0,2.87,,,,,,
381,08/26/17 03:00:00 PM,26.977,432.0,2.91,,,,,,
382,08/26/17 09:00:00 PM,20.043,0.0,2.89,,,,,,
383,08/27/17 03:00:00 AM,19.948,0.0,2.89,,,,,,
384,08/27/17 09:00:00 AM,22.717,54.0,2.91,,,,,,
385,08/27/17 03:00:00 PM,29.152,352.0,2.93,,,,,,
386,08/27/17 09:00:00 PM,23.004,0.0,2.91,,,,,,
387,08/28/17 03:00:00 AM,21.951,0.0,2.91,,,,,,
388,08/28/17 09:00:00 AM,22.812,61.0,2.91,,,,,,
389,08/28/17 03:00:00 PM,29.352,336.0,2.93,,,,,,
390,08/28/17 09:00:00 PM,22.812,0.0,2.91,,,,,,
391,08/29/17 03:00:00 AM,21.091,0.0,2.91,,,,,,
392,08/29/17 09:00:00 AM,21.760,83.0,2.91,,,,,,
393,08/29/17 03:00:00 PM,25.513,304.0,2.91,,,,,,
