"Plot Title: 10169135"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V","Bad Battery","Coupler Attached","Coupler Detached","Stopped","End Of File"
1,05/25/17 03:00:00 PM,11.528,49.0,3.03,,,,,
2,05/25/17 09:00:00 PM,7.179,0.0,2.97,,,,,
3,05/26/17 03:00:00 AM,6.471,0.0,2.95,,,,,
4,05/26/17 09:00:00 AM,11.625,384.0,2.97,,,,,
5,05/26/17 03:00:00 PM,14.804,192.0,3.03,,,,,
6,05/26/17 09:00:00 PM,10.553,0.0,2.95,,,,,
7,05/27/17 03:00:00 AM,8.978,0.0,2.95,,,,,
8,05/27/17 09:00:00 AM,16.141,864.0,2.97,,,,,
9,05/27/17 03:00:00 PM,19.472,168.0,3.01,,,,,
10,05/27/17 09:00:00 PM,12.787,0.0,2.95,,,,,
11,05/28/17 03:00:00 AM,11.041,0.0,2.91,,,,,
12,05/28/17 09:00:00 AM,16.618,480.0,2.95,,,,,
13,05/28/17 03:00:00 PM,21.091,168.0,2.99,,,,,
14,05/28/17 09:00:00 PM,13.654,0.0,2.93,,,,,
15,05/29/17 03:00:00 AM,11.431,0.0,2.89,,,,,
16,05/29/17 09:00:00 AM,17.665,416.0,2.93,,,,,
17,05/29/17 03:00:00 PM,21.091,288.0,2.97,,,,,
18,05/29/17 09:00:00 PM,14.421,0.0,2.91,,,,,
19,05/30/17 03:00:00 AM,12.304,0.0,2.89,,,,,
20,05/30/17 09:00:00 AM,11.722,304.0,2.85,,,,,
21,05/30/17 03:00:00 PM,10.357,126.0,2.85,,,,,
22,05/30/17 09:00:00 PM,9.176,0.0,2.85,,,,,
23,05/31/17 03:00:00 AM,7.381,0.0,2.81,,,,,
24,05/31/17 09:00:00 AM,10.846,496.0,2.83,,,,,
25,05/31/17 03:00:00 PM,15.951,256.0,2.87,,,,,
26,05/31/17 09:00:00 PM,10.846,0.0,2.85,,,,,
27,06/01/17 03:00:00 AM,9.176,0.0,2.83,,,,,
28,06/01/17 09:00:00 AM,9.669,288.0,2.81,,,,,
29,06/01/17 03:00:00 PM,12.690,368.0,2.85,,,,,
30,06/01/17 09:00:00 PM,9.472,0.0,2.83,,,,,
31,06/02/17 03:00:00 AM,8.581,0.0,2.81,,,,,
32,06/02/17 09:00:00 AM,11.431,400.0,2.81,,,,,
33,06/02/17 03:00:00 PM,16.237,152.0,2.87,,,,,
34,06/02/17 09:00:00 PM,11.625,0.0,2.85,,,,,
35,06/03/17 03:00:00 AM,8.978,0.0,2.81,,,,,
36,06/03/17 09:00:00 AM,10.063,200.0,2.81,,,,,
37,06/03/17 03:00:00 PM,15.473,384.0,2.83,,,,,
38,06/03/17 09:00:00 PM,8.978,0.0,2.81,,,,,
39,06/04/17 03:00:00 AM,7.582,0.0,2.79,,,,,
40,06/04/17 09:00:00 AM,8.779,248.0,2.79,,,,,
41,06/04/17 03:00:00 PM,10.259,256.0,2.79,,,,,
42,06/04/17 09:00:00 PM,5.757,0.0,2.75,Logged,,,,
43,06/05/17 03:00:00 AM,4.207,0.0,2.75,,,,,
44,06/05/17 09:00:00 AM,10.553,384.0,2.77,,,,,
45,06/05/17 03:00:00 PM,16.713,208.0,2.83,,,,,
46,06/05/17 09:00:00 PM,11.916,0.0,2.81,,,,,
47,06/06/17 03:00:00 AM,9.669,0.0,2.79,,,,,
48,06/06/17 09:00:00 AM,14.709,384.0,2.83,,,,,
49,06/06/17 03:00:00 PM,18.521,168.0,2.85,,,,,
50,06/06/17 09:00:00 PM,12.883,0.0,2.83,,,,,
51,06/07/17 03:00:00 AM,11.625,0.0,2.81,,,,,
52,06/07/17 09:00:00 AM,15.378,480.0,2.83,,,,,
53,06/07/17 03:00:00 PM,18.331,320.0,2.85,,,,,
54,06/07/17 09:00:00 PM,12.497,0.0,2.83,,,,,
55,06/08/17 03:00:00 AM,10.553,0.0,2.79,,,,,
56,06/08/17 09:00:00 AM,9.472,144.0,2.79,,,,,
57,06/08/17 03:00:00 PM,8.978,272.0,2.77,,,,,
58,06/08/17 09:00:00 PM,6.268,0.0,2.75,,,,,
59,06/09/17 03:00:00 AM,5.347,0.0,2.74,,,,,
60,06/09/17 09:00:00 AM,6.370,272.0,2.74,,,,,
61,06/09/17 03:00:00 PM,5.347,72.0,2.72,,,,,
62,06/09/17 09:00:00 PM,4.207,0.0,2.72,,,,,
63,06/10/17 03:00:00 AM,3.893,0.0,2.72,,,,,
64,06/10/17 09:00:00 AM,4.415,232.0,2.72,,,,,
65,06/10/17 03:00:00 PM,3.155,41.0,2.72,,,,,
66,06/10/17 09:00:00 PM,3.893,0.0,2.72,,,,,
67,06/11/17 03:00:00 AM,3.578,0.0,2.70,,,,,
68,06/11/17 09:00:00 AM,5.552,368.0,2.72,,,,,
69,06/11/17 03:00:00 PM,7.280,232.0,2.74,,,,,
70,06/11/17 09:00:00 PM,6.370,0.0,2.72,,,,,
71,06/12/17 03:00:00 AM,5.860,0.0,2.72,,,,,
72,06/12/17 09:00:00 AM,5.757,144.0,2.72,,,,,
73,06/12/17 03:00:00 PM,6.166,46.0,2.72,,,,,
74,06/12/17 09:00:00 PM,5.244,0.0,2.70,,,,,
75,06/13/17 03:00:00 AM,4.415,0.0,2.72,,,,,
76,06/13/17 09:00:00 AM,4.623,176.0,2.72,,,,,
77,06/13/17 03:00:00 PM,7.179,352.0,2.72,,,,,
78,06/13/17 09:00:00 PM,4.727,0.0,2.72,,,,,
79,06/14/17 03:00:00 AM,4.102,0.0,2.70,,,,,
80,06/14/17 09:00:00 AM,8.082,400.0,2.74,,,,,
81,06/14/17 03:00:00 PM,11.334,304.0,2.75,,,,,
82,06/14/17 09:00:00 PM,7.882,0.0,2.74,,,,,
83,06/15/17 03:00:00 AM,7.582,0.0,2.74,,,,,
84,06/15/17 09:00:00 AM,7.983,48.0,2.74,,,,,
85,06/15/17 03:00:00 PM,9.472,43.0,2.75,,,,,
86,06/15/17 09:00:00 PM,10.259,0.0,2.74,,,,,
87,06/16/17 03:00:00 AM,9.669,0.0,2.74,,,,,
88,06/16/17 09:00:00 AM,9.571,208.0,2.74,,,,,
89,06/16/17 03:00:00 PM,10.455,272.0,2.74,,,,,
90,06/16/17 09:00:00 PM,9.077,0.0,2.74,,,,,
91,06/17/17 03:00:00 AM,7.882,0.0,2.72,,,,,
92,06/17/17 09:00:00 AM,10.161,352.0,2.72,,,,,
93,06/17/17 03:00:00 PM,14.709,144.0,2.77,,,,,
94,06/17/17 09:00:00 PM,11.431,0.0,2.74,,,,,
95,06/18/17 03:00:00 AM,9.669,0.0,2.70,,,,,
96,06/18/17 09:00:00 AM,13.461,320.0,2.74,,,,,
97,06/18/17 03:00:00 PM,18.996,144.0,2.79,,,,,
98,06/18/17 09:00:00 PM,15.378,0.0,2.75,,,,,
99,06/19/17 03:00:00 AM,14.421,0.0,2.75,,,,,
100,06/19/17 09:00:00 AM,18.045,320.0,2.77,,,,,
101,06/19/17 03:00:00 PM,21.378,144.0,2.79,,,,,
102,06/19/17 09:00:00 PM,15.282,0.0,2.75,,,,,
103,06/20/17 03:00:00 AM,12.497,0.0,2.74,,,,,
104,06/20/17 09:00:00 AM,15.664,152.0,2.75,,,,,
105,06/20/17 03:00:00 PM,17.379,144.0,2.77,,,,,
106,06/20/17 09:00:00 PM,13.461,0.0,2.75,,,,,
107,06/21/17 03:00:00 AM,10.748,0.0,2.72,,,,,
108,06/21/17 09:00:00 AM,13.173,336.0,2.74,,,,,
109,06/21/17 03:00:00 PM,17.475,272.0,2.77,,,,,
110,06/21/17 09:00:00 PM,11.431,0.0,2.74,,,,,
111,06/22/17 03:00:00 AM,8.779,0.0,2.74,,,,,
112,06/22/17 09:00:00 AM,14.134,352.0,2.75,,,,,
113,06/22/17 03:00:00 PM,18.331,152.0,2.79,,,,,
114,06/22/17 09:00:00 PM,14.900,0.0,2.79,,,,,
115,06/23/17 03:00:00 AM,11.722,0.0,2.75,,,,,
116,06/23/17 09:00:00 AM,16.427,352.0,2.77,,,,,
117,06/23/17 03:00:00 PM,20.805,152.0,2.81,,,,,
118,06/23/17 09:00:00 PM,16.332,0.0,2.79,,,,,
119,06/24/17 03:00:00 AM,13.846,0.0,2.79,,,,,
120,06/24/17 09:00:00 AM,18.426,352.0,2.79,,,,,
121,06/24/17 03:00:00 PM,23.388,152.0,2.81,,,,,
122,06/24/17 09:00:00 PM,18.331,0.0,2.81,,,,,
123,06/25/17 03:00:00 AM,17.284,0.0,2.79,,,,,
124,06/25/17 09:00:00 AM,23.196,336.0,2.81,,,,,
125,06/25/17 03:00:00 PM,25.902,256.0,2.83,,,,,
126,06/25/17 09:00:00 PM,19.567,0.0,2.83,,,,,
127,06/26/17 03:00:00 AM,16.332,0.0,2.79,,,,,
128,06/26/17 09:00:00 AM,18.236,320.0,2.81,,,,,
129,06/26/17 03:00:00 PM,19.948,160.0,2.81,,,,,
130,06/26/17 09:00:00 PM,14.613,0.0,2.79,,,,,
131,06/27/17 03:00:00 AM,12.304,0.0,2.77,,,,,
132,06/27/17 09:00:00 AM,14.038,304.0,2.77,,,,,
133,06/27/17 03:00:00 PM,18.236,160.0,2.79,,,,,
134,06/27/17 09:00:00 PM,12.304,0.0,2.77,,,,,
135,06/28/17 03:00:00 AM,9.373,0.0,2.75,,,,,
136,06/28/17 09:00:00 AM,12.497,352.0,2.75,,,,,
137,06/28/17 03:00:00 PM,16.046,168.0,2.77,,,,,
138,06/28/17 09:00:00 PM,11.236,0.0,2.75,,,,,
139,06/29/17 03:00:00 AM,8.680,0.0,2.74,,,,,
140,06/29/17 09:00:00 AM,13.269,352.0,2.75,,,,,
141,06/29/17 03:00:00 PM,19.853,152.0,2.79,,,,,
142,06/29/17 09:00:00 PM,14.038,0.0,2.77,,,,,
143,06/30/17 03:00:00 AM,12.690,0.0,2.75,,,,,
144,06/30/17 09:00:00 AM,17.094,336.0,2.77,,,,,
145,06/30/17 03:00:00 PM,20.710,160.0,2.81,,,,,
146,06/30/17 09:00:00 PM,15.378,0.0,2.77,,,,,
147,07/01/17 03:00:00 AM,13.461,0.0,2.77,,,,,
148,07/01/17 09:00:00 AM,14.325,336.0,2.77,,,,,
149,07/01/17 03:00:00 PM,18.521,152.0,2.79,,,,,
150,07/01/17 09:00:00 PM,13.173,0.0,2.77,,,,,
151,07/02/17 03:00:00 AM,11.625,0.0,2.75,,,,,
152,07/02/17 09:00:00 AM,14.900,320.0,2.77,,,,,
153,07/02/17 03:00:00 PM,20.329,152.0,2.79,,,,,
154,07/02/17 09:00:00 PM,14.230,0.0,2.79,,,,,
155,07/03/17 03:00:00 AM,11.625,0.0,2.75,,,,,
156,07/03/17 09:00:00 AM,15.664,320.0,2.77,,,,,
157,07/03/17 03:00:00 PM,20.996,160.0,2.81,,,,,
158,07/03/17 09:00:00 PM,13.846,0.0,2.79,,,,,
159,07/04/17 03:00:00 AM,13.173,0.0,2.77,,,,,
160,07/04/17 09:00:00 AM,16.999,248.0,2.79,,,,,
161,07/04/17 03:00:00 PM,21.187,160.0,2.81,,,,,
162,07/04/17 09:00:00 PM,16.427,0.0,2.79,,,,,
163,07/05/17 03:00:00 AM,14.517,0.0,2.79,,,,,
164,07/05/17 09:00:00 AM,20.138,320.0,2.79,,,,,
165,07/05/17 03:00:00 PM,22.525,160.0,2.81,,,,,
166,07/05/17 09:00:00 PM,16.332,0.0,2.79,,,,,
167,07/06/17 03:00:00 AM,14.613,0.0,2.79,,,,,
168,07/06/17 09:00:00 AM,19.187,320.0,2.81,,,,,
169,07/06/17 03:00:00 PM,23.388,152.0,2.81,,,,,
170,07/06/17 09:00:00 PM,17.760,0.0,2.81,,,,,
171,07/07/17 03:00:00 AM,15.378,0.0,2.77,,,,,
172,07/07/17 09:00:00 AM,16.999,320.0,2.79,,,,,
173,07/07/17 03:00:00 PM,20.996,152.0,2.81,,,,,
174,07/07/17 09:00:00 PM,14.996,0.0,2.79,,,,,
175,07/08/17 03:00:00 AM,13.269,0.0,2.77,,,,,
176,07/08/17 09:00:00 AM,17.855,320.0,2.79,,,,,
177,07/08/17 03:00:00 PM,23.004,160.0,2.81,,,,,
178,07/08/17 09:00:00 PM,14.996,0.0,2.79,,,,,
179,07/09/17 03:00:00 AM,12.787,0.0,2.77,,,,,
180,07/09/17 09:00:00 AM,16.523,320.0,2.77,,,,,
181,07/09/17 03:00:00 PM,20.901,152.0,2.79,,,,,
182,07/09/17 09:00:00 PM,14.900,0.0,2.79,,,,,
183,07/10/17 03:00:00 AM,13.076,0.0,2.77,,,,,
184,07/10/17 09:00:00 AM,15.091,448.0,2.75,,,,,
185,07/10/17 03:00:00 PM,18.616,368.0,2.79,,,,,
186,07/10/17 09:00:00 PM,11.334,0.0,2.75,,,,,
187,07/11/17 03:00:00 AM,9.669,0.0,2.74,,,,,
188,07/11/17 09:00:00 AM,13.846,336.0,2.75,,,,,
189,07/11/17 03:00:00 PM,19.567,160.0,2.79,,,,,
190,07/11/17 09:00:00 PM,13.173,0.0,2.77,,,,,
191,07/12/17 03:00:00 AM,11.041,0.0,2.74,,,,,
192,07/12/17 09:00:00 AM,15.282,336.0,2.75,,,,,
193,07/12/17 03:00:00 PM,20.234,160.0,2.79,,,,,
194,07/12/17 09:00:00 PM,14.804,0.0,2.77,,,,,
195,07/13/17 03:00:00 AM,11.819,0.0,2.75,,,,,
196,07/13/17 09:00:00 AM,14.709,336.0,2.77,,,,,
197,07/13/17 03:00:00 PM,19.282,160.0,2.79,,,,,
198,07/13/17 09:00:00 PM,13.750,0.0,2.77,,,,,
199,07/14/17 03:00:00 AM,12.401,0.0,2.75,,,,,
200,07/14/17 09:00:00 AM,16.903,336.0,2.77,,,,,
201,07/14/17 03:00:00 PM,21.569,160.0,2.81,,,,,
202,07/14/17 09:00:00 PM,15.760,0.0,2.77,,,,,
203,07/15/17 03:00:00 AM,12.883,0.0,2.77,,,,,
204,07/15/17 09:00:00 AM,15.951,336.0,2.77,,,,,
205,07/15/17 03:00:00 PM,19.567,160.0,2.81,,,,,
206,07/15/17 09:00:00 PM,12.883,0.0,2.77,,,,,
207,07/16/17 03:00:00 AM,10.455,0.0,2.74,,,,,
208,07/16/17 09:00:00 AM,13.654,352.0,2.77,,,,,
209,07/16/17 03:00:00 PM,17.570,176.0,2.79,,,,,
210,07/16/17 09:00:00 PM,11.431,0.0,2.75,,,,,
211,07/17/17 03:00:00 AM,9.373,0.0,2.75,,,,,
212,07/17/17 09:00:00 AM,13.750,352.0,2.75,,,,,
213,07/17/17 03:00:00 PM,18.616,176.0,2.79,,,,,
214,07/17/17 09:00:00 PM,12.497,0.0,2.75,,,,,
215,07/18/17 03:00:00 AM,11.041,0.0,2.74,,,,,
216,07/18/17 09:00:00 AM,15.378,352.0,2.75,,,,,
217,07/18/17 03:00:00 PM,19.282,176.0,2.79,,,,,
218,07/18/17 09:00:00 PM,13.076,0.0,2.77,,,,,
219,07/19/17 03:00:00 AM,10.651,0.0,2.74,,,,,
220,07/19/17 09:00:00 AM,14.517,448.0,2.77,,,,,
221,07/19/17 03:00:00 PM,18.140,168.0,2.79,,,,,
222,07/19/17 09:00:00 PM,12.883,0.0,2.77,,,,,
223,07/20/17 03:00:00 AM,10.063,0.0,2.74,,,,,
224,07/20/17 09:00:00 AM,12.883,384.0,2.75,,,,,
225,07/20/17 03:00:00 PM,16.999,208.0,2.77,,,,,
226,07/20/17 09:00:00 PM,11.916,0.0,2.75,,,,,
227,07/21/17 03:00:00 AM,10.063,0.0,2.74,,,,,
228,07/21/17 09:00:00 AM,14.134,368.0,2.75,,,,,
229,07/21/17 03:00:00 PM,18.996,160.0,2.79,,,,,
230,07/21/17 09:00:00 PM,13.461,0.0,2.77,,,,,
231,07/22/17 03:00:00 AM,12.497,0.0,2.75,,,,,
232,07/22/17 09:00:00 AM,16.808,352.0,2.77,,,,,
233,07/22/17 03:00:00 PM,22.908,152.0,2.81,,,,,
234,07/22/17 09:00:00 PM,17.950,0.0,2.79,,,,,
235,07/23/17 03:00:00 AM,16.046,0.0,2.77,,,,,
236,07/23/17 09:00:00 AM,19.758,352.0,2.79,,,,,
237,07/23/17 03:00:00 PM,23.388,168.0,2.81,,,,,
238,07/23/17 09:00:00 PM,16.999,0.0,2.79,,,,,
239,07/24/17 03:00:00 AM,14.996,0.0,2.79,,,,,
240,07/24/17 09:00:00 AM,18.331,368.0,2.79,,,,,
241,07/24/17 03:00:00 PM,22.621,152.0,2.81,,,,,
242,07/24/17 09:00:00 PM,17.475,0.0,2.79,,,,,
243,07/25/17 03:00:00 AM,15.473,0.0,2.77,,,,,
244,07/25/17 09:00:00 AM,18.711,384.0,2.79,,,,,
245,07/25/17 03:00:00 PM,21.855,224.0,2.81,,,,,
246,07/25/17 09:00:00 PM,16.808,0.0,2.79,,,,,
247,07/26/17 03:00:00 AM,15.664,0.0,2.77,,,,,
248,07/26/17 09:00:00 AM,18.331,384.0,2.79,,,,,
249,07/26/17 03:00:00 PM,22.429,160.0,2.81,,,,,
250,07/26/17 09:00:00 PM,15.569,0.0,2.77,,,,,
251,07/27/17 03:00:00 AM,13.076,0.0,2.77,,,,,
252,07/27/17 09:00:00 AM,16.999,400.0,2.79,,,,,
253,07/27/17 03:00:00 PM,20.996,152.0,2.81,,,,,
254,07/27/17 09:00:00 PM,14.709,0.0,2.79,,,,,
255,07/28/17 03:00:00 AM,12.980,0.0,2.77,,,,,
