"Plot Title: 10169163"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V","Bad Battery","Coupler Attached","Stopped","End Of File"
1,05/23/17 03:00:00 PM,20.805,288.0,3.12,,,,
2,05/23/17 09:00:00 PM,12.883,0.0,3.05,,,,
3,05/24/17 03:00:00 AM,8.282,0.0,2.99,,,,
4,05/24/17 09:00:00 AM,6.268,72.0,2.95,,,,
5,05/24/17 03:00:00 PM,10.748,248.0,2.97,,,,
6,05/24/17 09:00:00 PM,5.450,0.0,2.91,,,,
7,05/25/17 03:00:00 AM,4.727,0.0,2.91,,,,
8,05/25/17 09:00:00 AM,5.655,70.0,2.89,,,,
9,05/25/17 03:00:00 PM,9.472,45.0,2.93,,,,
10,05/25/17 09:00:00 PM,8.282,0.0,2.91,,,,
11,05/26/17 03:00:00 AM,6.674,0.0,2.87,,,,
12,05/26/17 09:00:00 AM,8.779,59.0,2.89,,,,
13,05/26/17 03:00:00 PM,16.141,320.0,2.93,,,,
14,05/26/17 09:00:00 PM,12.207,0.0,2.91,,,,
15,05/27/17 03:00:00 AM,11.334,0.0,2.89,,,,
16,05/27/17 09:00:00 AM,13.558,56.0,2.91,,,,
17,05/27/17 03:00:00 PM,20.138,368.0,2.95,,,,
18,05/27/17 09:00:00 PM,15.187,0.0,2.91,,,,
19,05/28/17 03:00:00 AM,12.497,0.0,2.89,,,,
20,05/28/17 09:00:00 AM,15.664,62.0,2.89,,,,
21,05/28/17 03:00:00 PM,22.429,320.0,2.95,,,,
22,05/28/17 09:00:00 PM,15.664,0.0,2.91,,,,
23,05/29/17 03:00:00 AM,13.365,0.0,2.89,,,,
24,05/29/17 09:00:00 AM,16.713,66.0,2.89,,,,
25,05/29/17 03:00:00 PM,21.473,352.0,2.93,,,,
26,05/29/17 09:00:00 PM,16.046,0.0,2.89,,,,
27,05/30/17 03:00:00 AM,12.980,0.0,2.87,,,,
28,05/30/17 09:00:00 AM,10.846,116.0,2.85,,,,
29,05/30/17 03:00:00 PM,9.669,28.0,2.83,,,,
30,05/30/17 09:00:00 PM,8.779,0.0,2.83,,,,
31,05/31/17 03:00:00 AM,6.775,0.0,2.79,,,,
32,05/31/17 09:00:00 AM,8.680,160.0,2.81,,,,
33,05/31/17 03:00:00 PM,14.996,216.0,2.85,,,,
34,05/31/17 09:00:00 PM,10.357,0.0,2.81,,,,
35,06/01/17 03:00:00 AM,8.581,0.0,2.81,,,,
36,06/01/17 09:00:00 AM,8.481,46.0,2.81,,,,
37,06/01/17 03:00:00 PM,11.236,480.0,2.81,,,,
38,06/01/17 09:00:00 PM,9.472,0.0,2.81,,,,
39,06/02/17 03:00:00 AM,7.782,0.0,2.79,,,,
40,06/02/17 09:00:00 AM,9.275,104.0,2.79,,,,
41,06/02/17 03:00:00 PM,15.951,336.0,2.83,,,,
42,06/02/17 09:00:00 PM,12.110,0.0,2.83,,,,
43,06/03/17 03:00:00 AM,9.571,0.0,2.81,,,,
44,06/03/17 09:00:00 AM,9.077,72.0,2.79,,,,
45,06/03/17 03:00:00 PM,14.038,288.0,2.83,,,,
46,06/03/17 09:00:00 PM,8.581,0.0,2.79,,,,
47,06/04/17 03:00:00 AM,7.179,0.0,2.77,,,,
48,06/04/17 09:00:00 AM,7.280,152.0,2.75,Logged,,,
49,06/04/17 03:00:00 PM,9.866,168.0,2.77,,,,
50,06/04/17 09:00:00 PM,6.166,0.0,2.75,,,,
51,06/05/17 03:00:00 AM,4.519,0.0,2.74,,,,
52,06/05/17 09:00:00 AM,8.978,144.0,2.77,,,,
53,06/05/17 03:00:00 PM,17.475,320.0,2.83,,,,
54,06/05/17 09:00:00 PM,12.594,0.0,2.81,,,,
55,06/06/17 03:00:00 AM,10.455,0.0,2.79,,,,
56,06/06/17 09:00:00 AM,13.558,115.0,2.81,,,,
57,06/06/17 03:00:00 PM,20.043,336.0,2.83,,,,
58,06/06/17 09:00:00 PM,14.230,0.0,2.83,,,,
59,06/07/17 03:00:00 AM,12.594,0.0,2.81,,,,
60,06/07/17 09:00:00 AM,15.282,160.0,2.83,,,,
61,06/07/17 03:00:00 PM,18.045,256.0,2.83,,,,
62,06/07/17 09:00:00 PM,12.207,0.0,2.81,,,,
63,06/08/17 03:00:00 AM,10.357,0.0,2.77,,,,
64,06/08/17 09:00:00 AM,8.680,86.0,2.77,,,,
65,06/08/17 03:00:00 PM,7.782,67.0,2.75,,,,
66,06/08/17 09:00:00 PM,5.244,0.0,2.72,,,,
67,06/09/17 03:00:00 AM,3.893,0.0,2.72,,,,
68,06/09/17 09:00:00 AM,4.934,152.0,2.72,,,,
69,06/09/17 03:00:00 PM,2.088,60.0,2.70,,,,
70,06/09/17 09:00:00 PM,3.155,0.0,2.70,,,,
71,06/10/17 03:00:00 AM,2.730,0.0,2.70,,,,
72,06/10/17 09:00:00 AM,3.155,92.0,2.70,,,,
73,06/10/17 03:00:00 PM,4.102,11.0,2.70,,,,
74,06/10/17 09:00:00 PM,2.730,0.0,2.68,,,,
75,06/11/17 03:00:00 AM,2.517,0.0,2.68,,,,
76,06/11/17 09:00:00 AM,3.998,67.0,2.70,,,,
77,06/11/17 03:00:00 PM,6.166,91.0,2.72,,,,
78,06/11/17 09:00:00 PM,5.757,0.0,2.70,,,,
79,06/12/17 03:00:00 AM,5.244,0.0,2.70,,,,
80,06/12/17 09:00:00 AM,4.519,18.0,2.72,,,,
81,06/12/17 03:00:00 PM,5.141,16.0,2.70,,,,
82,06/12/17 09:00:00 PM,4.311,0.0,2.72,,,,
83,06/13/17 03:00:00 AM,3.683,0.0,2.70,,,,
84,06/13/17 09:00:00 AM,3.578,62.0,2.70,,,,
85,06/13/17 03:00:00 PM,5.552,136.0,2.70,,,,
86,06/13/17 09:00:00 PM,4.623,0.0,2.72,,,,
87,06/14/17 03:00:00 AM,4.311,0.0,2.70,,,,
88,06/14/17 09:00:00 AM,6.370,160.0,2.72,,,,
89,06/14/17 03:00:00 PM,10.259,168.0,2.74,,,,
90,06/14/17 09:00:00 PM,7.983,0.0,2.74,,,,
91,06/15/17 03:00:00 AM,7.381,0.0,2.74,,,,
92,06/15/17 09:00:00 AM,8.082,56.0,2.74,,,,
93,06/15/17 03:00:00 PM,9.866,17.0,2.75,,,,
94,06/15/17 09:00:00 PM,10.455,0.0,2.75,,,,
95,06/16/17 03:00:00 AM,9.571,0.0,2.77,,,,
96,06/16/17 09:00:00 AM,9.176,53.0,2.75,,,,
97,06/16/17 03:00:00 PM,9.077,84.0,2.75,,,,
98,06/16/17 09:00:00 PM,8.779,0.0,2.75,,,,
99,06/17/17 03:00:00 AM,7.782,0.0,2.75,,,,
100,06/17/17 09:00:00 AM,8.581,53.0,2.75,,,,
101,06/17/17 03:00:00 PM,14.134,320.0,2.79,,,,
102,06/17/17 09:00:00 PM,11.431,0.0,2.77,,,,
103,06/18/17 03:00:00 AM,10.651,0.0,2.77,,,,
104,06/18/17 09:00:00 AM,11.916,48.0,2.77,,,,
105,06/18/17 03:00:00 PM,19.282,336.0,2.83,,,,
106,06/18/17 09:00:00 PM,16.713,0.0,2.83,,,,
107,06/19/17 03:00:00 AM,15.569,0.0,2.81,,,,
108,06/19/17 09:00:00 AM,16.903,49.0,2.83,,,,
109,06/19/17 03:00:00 PM,21.855,336.0,2.85,,,,
110,06/19/17 09:00:00 PM,15.855,0.0,2.83,,,,
111,06/20/17 03:00:00 AM,13.654,0.0,2.83,,,,
112,06/20/17 09:00:00 AM,13.750,52.0,2.83,,,,
113,06/20/17 03:00:00 PM,18.331,384.0,2.83,,,,
114,06/20/17 09:00:00 PM,13.461,0.0,2.83,,,,
115,06/21/17 03:00:00 AM,10.259,0.0,2.79,,,,
116,06/21/17 09:00:00 AM,10.944,51.0,2.79,,,,
117,06/21/17 03:00:00 PM,17.189,320.0,2.83,,,,
118,06/21/17 09:00:00 PM,12.110,0.0,2.81,,,,
119,06/22/17 03:00:00 AM,9.373,0.0,2.79,,,,
120,06/22/17 09:00:00 AM,11.334,50.0,2.79,,,,
121,06/22/17 03:00:00 PM,19.472,352.0,2.83,,,,
122,06/22/17 09:00:00 PM,14.230,0.0,2.83,,,,
123,06/23/17 03:00:00 AM,11.334,0.0,2.79,,,,
124,06/23/17 09:00:00 AM,13.269,50.0,2.81,,,,
125,06/23/17 03:00:00 PM,22.046,352.0,2.83,,,,
126,06/23/17 09:00:00 PM,16.141,0.0,2.83,,,,
