"Plot Title: 10166275"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V","Bad Battery","Coupler Attached","Stopped","End Of File"
1,05/23/17 03:00:00 PM,20.805,320.0,3.14,,,,
2,05/23/17 09:00:00 PM,13.173,0.0,3.12,,,,
3,05/24/17 03:00:00 AM,8.282,0.0,3.08,,,,
4,05/24/17 09:00:00 AM,9.077,168.0,3.05,,,,
5,05/24/17 03:00:00 PM,11.431,320.0,3.05,,,,
6,05/24/17 09:00:00 PM,6.064,0.0,3.01,,,,
7,05/25/17 03:00:00 AM,4.934,0.0,2.97,,,,
8,05/25/17 09:00:00 AM,7.582,160.0,2.99,,,,
9,05/25/17 03:00:00 PM,9.768,86.0,2.99,,,,
10,05/25/17 09:00:00 PM,8.382,0.0,2.99,,,,
11,05/26/17 03:00:00 AM,7.079,0.0,2.97,,,,
12,05/26/17 09:00:00 AM,10.357,160.0,2.97,,,,
13,05/26/17 03:00:00 PM,16.999,400.0,3.01,,,,
14,05/26/17 09:00:00 PM,12.401,0.0,2.99,,,,
15,05/27/17 03:00:00 AM,10.846,0.0,2.97,,,,
16,05/27/17 09:00:00 AM,13.942,168.0,2.99,,,,
17,05/27/17 03:00:00 PM,20.424,480.0,3.01,,,,
18,05/27/17 09:00:00 PM,14.996,0.0,2.99,,,,
19,05/28/17 03:00:00 AM,12.497,0.0,2.97,,,,
20,05/28/17 09:00:00 AM,16.332,176.0,2.97,,,,
21,05/28/17 03:00:00 PM,23.292,384.0,3.01,,,,
22,05/28/17 09:00:00 PM,15.569,0.0,2.97,,,,
23,05/29/17 03:00:00 AM,13.173,0.0,2.97,,,,
24,05/29/17 09:00:00 AM,16.999,232.0,2.97,,,,
25,05/29/17 03:00:00 PM,21.951,432.0,2.99,,,,
26,05/29/17 09:00:00 PM,15.664,0.0,2.97,,,,
27,05/30/17 03:00:00 AM,12.690,0.0,2.95,,,,
28,05/30/17 09:00:00 AM,10.651,168.0,2.93,,,,
29,05/30/17 03:00:00 PM,9.571,46.0,2.93,,,,
30,05/30/17 09:00:00 PM,9.077,0.0,2.91,,,,
31,05/31/17 03:00:00 AM,7.381,0.0,2.89,,,,
32,05/31/17 09:00:00 AM,9.373,384.0,2.91,,,,
33,05/31/17 03:00:00 PM,15.569,400.0,2.93,,,,
34,05/31/17 09:00:00 PM,10.748,0.0,2.89,,,,
35,06/01/17 03:00:00 AM,8.779,0.0,2.89,,,,
36,06/01/17 09:00:00 AM,8.879,108.0,2.89,,,,
37,06/01/17 03:00:00 PM,12.304,608.0,2.91,,,,
38,06/01/17 09:00:00 PM,9.768,0.0,2.87,,,,
