"Plot Title: 10166271"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V","Coupler Attached","Coupler Detached","Stopped","End Of File"
47,06/04/17 03:00:00 AM,7.381,0.0,2.87,,,,
48,06/04/17 09:00:00 AM,7.582,208.0,2.87,,,,
49,06/04/17 03:00:00 PM,9.571,160.0,2.89,,,,
50,06/04/17 09:00:00 PM,6.370,0.0,2.87,,,,
51,06/05/17 03:00:00 AM,4.934,0.0,2.87,,,,
52,06/05/17 09:00:00 AM,8.779,81.0,2.87,,,,
53,06/05/17 03:00:00 PM,17.189,272.0,2.91,,,,
54,06/05/17 09:00:00 PM,12.401,0.0,2.89,,,,
55,06/06/17 03:00:00 AM,10.748,0.0,2.89,,,,
56,06/06/17 09:00:00 AM,13.269,84.0,2.89,,,,
57,06/06/17 03:00:00 PM,20.234,272.0,2.91,,,,
58,06/06/17 09:00:00 PM,14.038,0.0,2.91,,,,
59,06/07/17 03:00:00 AM,12.401,0.0,2.89,,,,
60,06/07/17 09:00:00 AM,14.804,200.0,2.91,,,,
61,06/07/17 03:00:00 PM,17.855,288.0,2.91,,,,
62,06/07/17 09:00:00 PM,11.431,0.0,2.89,,,,
63,06/08/17 03:00:00 AM,10.357,0.0,2.87,,,,
64,06/08/17 09:00:00 AM,8.680,136.0,2.89,,,,
65,06/08/17 03:00:00 PM,7.782,108.0,2.87,,,,
66,06/08/17 09:00:00 PM,5.655,0.0,2.87,,,,
67,06/09/17 03:00:00 AM,4.623,0.0,2.87,,,,
68,06/09/17 09:00:00 AM,5.244,256.0,2.85,,,,
69,06/09/17 03:00:00 PM,1.439,100.0,2.83,,,,
70,06/09/17 09:00:00 PM,2.837,0.0,2.83,,,,
71,06/10/17 03:00:00 AM,2.837,0.0,2.83,,,,
72,06/10/17 09:00:00 AM,3.155,136.0,2.83,,,,
73,06/10/17 03:00:00 PM,4.207,24.0,2.85,,,,
74,06/10/17 09:00:00 PM,2.943,0.0,2.83,,,,
75,06/11/17 03:00:00 AM,2.624,0.0,2.83,,,,
76,06/11/17 09:00:00 AM,4.102,99.0,2.85,,,,
77,06/11/17 03:00:00 PM,6.166,144.0,2.85,,,,
78,06/11/17 09:00:00 PM,5.757,0.0,2.85,,,,
79,06/12/17 03:00:00 AM,5.141,0.0,2.83,,,,
80,06/12/17 09:00:00 AM,4.519,29.0,2.85,,,,
81,06/12/17 03:00:00 PM,5.141,26.0,2.83,,,,
82,06/12/17 09:00:00 PM,4.415,0.0,2.85,,,,
83,06/13/17 03:00:00 AM,3.683,0.0,2.83,,,,
84,06/13/17 09:00:00 AM,3.578,94.0,2.83,,,,
85,06/13/17 03:00:00 PM,5.655,208.0,2.83,,,,
86,06/13/17 09:00:00 PM,4.623,0.0,2.85,,,,
87,06/14/17 03:00:00 AM,4.415,0.0,2.85,,,,
88,06/14/17 09:00:00 AM,6.370,208.0,2.85,,,,
89,06/14/17 03:00:00 PM,10.357,208.0,2.85,,,,
90,06/14/17 09:00:00 PM,7.882,0.0,2.87,,,,
91,06/15/17 03:00:00 AM,7.381,0.0,2.87,,,,
92,06/15/17 09:00:00 AM,8.182,109.0,2.87,,,,
93,06/15/17 03:00:00 PM,9.866,32.0,2.85,,,,
94,06/15/17 09:00:00 PM,10.357,0.0,2.85,,,,
95,06/16/17 03:00:00 AM,9.571,0.0,2.87,,,,
96,06/16/17 09:00:00 AM,9.176,84.0,2.87,,,,
97,06/16/17 03:00:00 PM,9.176,128.0,2.87,,,,
98,06/16/17 09:00:00 PM,8.779,0.0,2.87,,,,
99,06/17/17 03:00:00 AM,7.882,0.0,2.87,,,,
100,06/17/17 09:00:00 AM,8.581,72.0,2.87,,,,
101,06/17/17 03:00:00 PM,14.709,256.0,2.89,,,,
102,06/17/17 09:00:00 PM,11.236,0.0,2.87,,,,
103,06/18/17 03:00:00 AM,10.553,0.0,2.85,,,,
104,06/18/17 09:00:00 AM,12.013,64.0,2.87,,,,
105,06/18/17 03:00:00 PM,19.282,272.0,2.91,,,,
106,06/18/17 09:00:00 PM,16.523,0.0,2.89,,,,
107,06/19/17 03:00:00 AM,15.760,0.0,2.89,,,,
108,06/19/17 09:00:00 AM,16.903,66.0,2.89,,,,
109,06/19/17 03:00:00 PM,21.855,272.0,2.91,,,,
110,06/19/17 09:00:00 PM,15.760,0.0,2.91,,,,
111,06/20/17 03:00:00 AM,13.750,0.0,2.91,,,,
112,06/20/17 09:00:00 AM,13.846,72.0,2.89,,,,
113,06/20/17 03:00:00 PM,18.331,304.0,2.91,,,,
114,06/20/17 09:00:00 PM,13.654,0.0,2.91,,,,
115,06/21/17 03:00:00 AM,10.553,0.0,2.87,,,,
116,06/21/17 09:00:00 AM,11.139,70.0,2.87,,,,
117,06/21/17 03:00:00 PM,17.284,304.0,2.89,,,,
118,06/21/17 09:00:00 PM,12.207,0.0,2.89,,,,
119,06/22/17 03:00:00 AM,9.669,0.0,2.87,,,,
120,06/22/17 09:00:00 AM,11.528,68.0,2.87,,,,
121,06/22/17 03:00:00 PM,19.282,272.0,2.91,,,,
122,06/22/17 09:00:00 PM,14.230,0.0,2.91,,,,
123,06/23/17 03:00:00 AM,11.625,0.0,2.87,,,,
124,06/23/17 09:00:00 AM,13.558,67.0,2.89,,,,
125,06/23/17 03:00:00 PM,21.951,272.0,2.91,,,,
126,06/23/17 09:00:00 PM,16.141,0.0,2.89,,,,
127,06/24/17 03:00:00 AM,14.613,0.0,2.91,,,,
128,06/24/17 09:00:00 AM,17.284,65.0,2.91,,,,
129,06/24/17 03:00:00 PM,25.125,272.0,2.91,,,,
130,06/24/17 09:00:00 PM,18.426,0.0,2.93,,,,
131,06/25/17 03:00:00 AM,18.140,0.0,2.91,,,,
132,06/25/17 09:00:00 AM,20.424,68.0,2.91,,,,
133,06/25/17 03:00:00 PM,27.665,320.0,2.93,,,,
134,06/25/17 09:00:00 PM,18.711,0.0,2.93,,,,
135,06/26/17 03:00:00 AM,17.189,0.0,2.91,,,,
136,06/26/17 09:00:00 AM,17.094,65.0,2.91,,,,
137,06/26/17 03:00:00 PM,20.996,272.0,2.91,,,,
138,06/26/17 09:00:00 PM,14.996,0.0,2.91,,,,
139,06/27/17 03:00:00 AM,12.110,0.0,2.89,,,,
140,06/27/17 09:00:00 AM,12.883,184.0,2.89,,,,
141,06/27/17 03:00:00 PM,17.855,272.0,2.91,,,,
142,06/27/17 09:00:00 PM,12.304,0.0,2.89,,,,
143,06/28/17 03:00:00 AM,10.455,0.0,2.87,,,,
144,06/28/17 09:00:00 AM,10.161,71.0,2.87,,,,
145,06/28/17 03:00:00 PM,16.523,272.0,2.89,,,,
146,06/28/17 09:00:00 PM,11.722,0.0,2.87,,,,
147,06/29/17 03:00:00 AM,9.176,0.0,2.87,,,,
148,06/29/17 09:00:00 AM,11.041,65.0,2.87,,,,
149,06/29/17 03:00:00 PM,20.329,272.0,2.89,,,,
150,06/29/17 09:00:00 PM,15.187,0.0,2.89,,,,
151,06/30/17 03:00:00 AM,13.750,0.0,2.89,,,,
152,06/30/17 09:00:00 AM,15.664,65.0,2.89,,,,
153,06/30/17 03:00:00 PM,21.951,256.0,2.91,,,,
154,06/30/17 09:00:00 PM,15.855,0.0,2.89,,,,
155,07/01/17 03:00:00 AM,13.558,0.0,2.89,,,,
156,07/01/17 09:00:00 AM,13.269,192.0,2.89,,,,
157,07/01/17 03:00:00 PM,18.236,272.0,2.91,,,,
158,07/01/17 09:00:00 PM,13.461,0.0,2.89,,,,
159,07/02/17 03:00:00 AM,11.819,0.0,2.87,,,,
160,07/02/17 09:00:00 AM,12.980,62.0,2.89,,,,
161,07/02/17 03:00:00 PM,20.805,256.0,2.89,,,,
162,07/02/17 09:00:00 PM,15.091,0.0,2.89,,,,
163,07/03/17 03:00:00 AM,12.883,0.0,2.89,,,,
164,07/03/17 09:00:00 AM,13.269,63.0,2.89,,,,
165,07/03/17 03:00:00 PM,21.282,272.0,2.91,,,,
166,07/03/17 09:00:00 PM,15.569,0.0,2.89,,,,
167,07/04/17 03:00:00 AM,14.421,0.0,2.91,,,,
168,07/04/17 09:00:00 AM,15.951,78.0,2.89,,,,
169,07/04/17 03:00:00 PM,22.238,256.0,2.91,,,,
170,07/04/17 09:00:00 PM,17.665,0.0,2.91,,,,
171,07/05/17 03:00:00 AM,16.332,0.0,2.89,,,,
172,07/05/17 09:00:00 AM,18.901,59.0,2.91,,,,
173,07/05/17 03:00:00 PM,24.158,256.0,2.93,,,,
174,07/05/17 09:00:00 PM,17.665,0.0,2.91,,,,
175,07/06/17 03:00:00 AM,15.760,0.0,2.89,,,,
176,07/06/17 09:00:00 AM,18.331,58.0,2.91,,,,
177,07/06/17 03:00:00 PM,24.931,256.0,2.93,,,,
178,07/06/17 09:00:00 PM,18.711,0.0,2.93,,,,
179,07/07/17 03:00:00 AM,16.523,0.0,2.91,,,,
180,07/07/17 09:00:00 AM,15.855,57.0,2.89,,,,
181,07/07/17 03:00:00 PM,21.664,256.0,2.91,,,,
182,07/07/17 09:00:00 PM,15.378,0.0,2.89,,,,
183,07/08/17 03:00:00 AM,14.804,0.0,2.91,,,,
184,07/08/17 09:00:00 AM,16.713,56.0,2.89,,,,
185,07/08/17 03:00:00 PM,24.062,248.0,2.93,,,,
186,07/08/17 09:00:00 PM,16.523,0.0,2.91,,,,
187,07/09/17 03:00:00 AM,14.134,0.0,2.91,,,,
188,07/09/17 09:00:00 AM,14.230,56.0,2.91,,,,
189,07/09/17 03:00:00 PM,21.378,256.0,2.91,,,,
190,07/09/17 09:00:00 PM,15.855,0.0,2.89,,,,
191,07/10/17 03:00:00 AM,13.846,0.0,2.89,,,,
192,07/10/17 09:00:00 AM,14.613,83.0,2.91,,,,
193,07/10/17 03:00:00 PM,18.331,320.0,2.91,,,,
194,07/10/17 09:00:00 PM,12.594,0.0,2.89,,,,
195,07/11/17 03:00:00 AM,10.748,0.0,2.87,,,,
196,07/11/17 09:00:00 AM,11.334,56.0,2.87,,,,
197,07/11/17 03:00:00 PM,20.138,272.0,2.89,,,,
198,07/11/17 09:00:00 PM,14.517,0.0,2.91,,,,
199,07/12/17 03:00:00 AM,12.497,0.0,2.89,,,,
200,07/12/17 09:00:00 AM,13.076,55.0,2.89,,,,
201,07/12/17 03:00:00 PM,21.282,272.0,2.91,,,,
202,07/12/17 09:00:00 PM,15.855,0.0,2.89,,,,
203,07/13/17 03:00:00 AM,12.690,0.0,2.89,,,,
204,07/13/17 09:00:00 AM,12.883,56.0,2.89,,,,
205,07/13/17 03:00:00 PM,20.043,256.0,2.89,,,,
206,07/13/17 09:00:00 PM,14.709,0.0,2.91,,,,
207,07/14/17 03:00:00 AM,13.654,0.0,2.89,,,,
208,07/14/17 09:00:00 AM,15.187,54.0,2.89,,,,
209,07/14/17 03:00:00 PM,23.100,256.0,2.91,,,,
210,07/14/17 09:00:00 PM,16.903,0.0,2.91,,,,
211,07/15/17 03:00:00 AM,14.038,0.0,2.91,,,,
212,07/15/17 09:00:00 AM,13.846,52.0,2.89,,,,
213,07/15/17 03:00:00 PM,20.519,248.0,2.91,,,,
214,07/15/17 09:00:00 PM,13.942,0.0,2.91,,,,
215,07/16/17 03:00:00 AM,11.236,0.0,2.87,,,,
216,07/16/17 09:00:00 AM,11.236,58.0,2.87,,,,
217,07/16/17 03:00:00 PM,17.950,248.0,2.91,,,,
218,07/16/17 09:00:00 PM,12.690,0.0,2.89,,,,
219,07/17/17 03:00:00 AM,10.553,0.0,2.87,,,,
220,07/17/17 09:00:00 AM,11.334,55.0,2.87,,,,
221,07/17/17 03:00:00 PM,19.472,248.0,2.91,,,,
222,07/17/17 09:00:00 PM,13.846,0.0,2.89,,,,
223,07/18/17 03:00:00 AM,12.304,0.0,2.89,,,,
224,07/18/17 09:00:00 AM,13.173,57.0,2.89,,,,
225,07/18/17 03:00:00 PM,20.329,248.0,2.89,,,,
226,07/18/17 09:00:00 PM,14.230,0.0,2.89,,,,
227,07/19/17 03:00:00 AM,11.722,0.0,2.87,,,,
228,07/19/17 09:00:00 AM,12.497,52.0,2.89,,,,
229,07/19/17 03:00:00 PM,19.187,256.0,2.91,,,,
230,07/19/17 09:00:00 PM,13.654,0.0,2.89,,,,
231,07/20/17 03:00:00 AM,10.161,0.0,2.87,,,,
232,07/20/17 09:00:00 AM,10.455,59.0,2.87,,,,
233,07/20/17 03:00:00 PM,17.284,272.0,2.89,,,,
234,07/20/17 09:00:00 PM,12.883,0.0,2.89,,,,
235,07/21/17 03:00:00 AM,11.041,0.0,2.87,,,,
236,07/21/17 09:00:00 AM,11.625,52.0,2.87,,,,
237,07/21/17 03:00:00 PM,19.948,256.0,2.89,,,,
238,07/21/17 09:00:00 PM,14.709,0.0,2.91,,,,
239,07/22/17 03:00:00 AM,13.654,0.0,2.89,,,,
240,07/22/17 09:00:00 AM,15.378,46.0,2.89,,,,
241,07/22/17 03:00:00 PM,24.351,240.0,2.93,,,,
242,07/22/17 09:00:00 PM,19.282,0.0,2.91,,,,
243,07/23/17 03:00:00 AM,16.903,0.0,2.91,,,,
244,07/23/17 09:00:00 AM,18.045,53.0,2.91,,,,
245,07/23/17 03:00:00 PM,24.931,256.0,2.93,,,,
246,07/23/17 09:00:00 PM,17.855,0.0,2.91,,,,
247,07/24/17 03:00:00 AM,15.855,0.0,2.89,,,,
248,07/24/17 09:00:00 AM,16.713,48.0,2.91,,,,
249,07/24/17 03:00:00 PM,23.677,240.0,2.93,,,,
250,07/24/17 09:00:00 PM,18.236,0.0,2.91,,,,
251,07/25/17 03:00:00 AM,16.713,0.0,2.91,,,,
252,07/25/17 09:00:00 AM,16.713,54.0,2.91,,,,
253,07/25/17 03:00:00 PM,23.100,248.0,2.93,,,,
254,07/25/17 09:00:00 PM,17.665,0.0,2.91,,,,
255,07/26/17 03:00:00 AM,16.618,0.0,2.91,,,,
256,07/26/17 09:00:00 AM,16.237,50.0,2.89,,,,
257,07/26/17 03:00:00 PM,23.388,240.0,2.93,,,,
258,07/26/17 09:00:00 PM,16.523,0.0,2.91,,,,
259,07/27/17 03:00:00 AM,14.421,0.0,2.91,,,,
260,07/27/17 09:00:00 AM,14.709,45.0,2.91,,,,
261,07/27/17 03:00:00 PM,21.855,248.0,2.91,,,,
262,07/27/17 09:00:00 PM,16.237,0.0,2.91,,,,
263,07/28/17 03:00:00 AM,14.134,0.0,2.91,,,,
264,07/28/17 09:00:00 AM,14.421,49.0,2.91,,,,
265,07/28/17 03:00:00 PM,21.569,240.0,2.91,,,,
266,07/28/17 09:00:00 PM,15.951,0.0,2.89,,,,
267,07/29/17 03:00:00 AM,14.134,0.0,2.91,,,,
268,07/29/17 09:00:00 AM,14.421,46.0,2.91,,,,
269,07/29/17 03:00:00 PM,22.908,256.0,2.91,,,,
270,07/29/17 09:00:00 PM,16.903,0.0,2.91,,,,
271,07/30/17 03:00:00 AM,15.091,0.0,2.89,,,,
272,07/30/17 09:00:00 AM,15.473,43.0,2.89,,,,
273,07/30/17 03:00:00 PM,24.351,216.0,2.93,,,,
274,07/30/17 09:00:00 PM,18.711,0.0,2.91,,,,
275,07/31/17 03:00:00 AM,16.999,0.0,2.91,,,,
276,07/31/17 09:00:00 AM,18.996,38.0,2.91,,,,
277,07/31/17 03:00:00 PM,26.879,168.0,2.93,,,,
278,07/31/17 09:00:00 PM,21.187,0.0,2.91,,,,
279,08/01/17 03:00:00 AM,19.567,0.0,2.93,,,,
280,08/01/17 09:00:00 AM,20.996,34.0,2.91,,,,
281,08/01/17 03:00:00 PM,28.754,200.0,2.93,,,,
282,08/01/17 09:00:00 PM,22.429,0.0,2.93,,,,
283,08/02/17 03:00:00 AM,19.662,0.0,2.91,,,,
284,08/02/17 09:00:00 AM,20.519,37.0,2.91,,,,
285,08/02/17 03:00:00 PM,29.552,232.0,2.95,,,,
286,08/02/17 09:00:00 PM,22.142,0.0,2.93,,,,
287,08/03/17 03:00:00 AM,21.378,0.0,2.93,,,,
288,08/03/17 09:00:00 AM,22.333,49.0,2.93,,,,
289,08/03/17 03:00:00 PM,29.853,232.0,2.93,,,,
290,08/03/17 09:00:00 PM,23.100,0.0,2.93,,,,
291,08/04/17 03:00:00 AM,20.615,0.0,2.93,,,,
292,08/04/17 09:00:00 AM,19.853,56.0,2.91,,,,
293,08/04/17 03:00:00 PM,26.585,240.0,2.93,,,,
294,08/04/17 09:00:00 PM,20.138,0.0,2.93,,,,
295,08/05/17 03:00:00 AM,17.855,0.0,2.93,,,,
296,08/05/17 09:00:00 AM,16.999,42.0,2.91,,,,
297,08/05/17 03:00:00 PM,23.292,272.0,2.93,,,,
298,08/05/17 09:00:00 PM,18.901,0.0,2.93,,,,
299,08/06/17 03:00:00 AM,17.665,0.0,2.91,,,,
300,08/06/17 09:00:00 AM,19.472,144.0,2.93,,,,
301,08/06/17 03:00:00 PM,22.333,126.0,2.93,,,,
302,08/06/17 09:00:00 PM,19.092,0.0,2.93,,,,
303,08/07/17 03:00:00 AM,18.236,0.0,2.93,,,,
304,08/07/17 09:00:00 AM,19.282,36.0,2.93,,,,
305,08/07/17 03:00:00 PM,26.097,216.0,2.93,,,,
306,08/07/17 09:00:00 PM,20.615,0.0,2.91,,,,
307,08/08/17 03:00:00 AM,18.711,0.0,2.93,,,,
308,08/08/17 09:00:00 AM,20.234,56.0,2.91,,,,
309,08/08/17 03:00:00 PM,26.683,240.0,2.93,,,,
310,08/08/17 09:00:00 PM,21.282,0.0,2.93,,,,
311,08/09/17 03:00:00 AM,19.282,0.0,2.93,,,,
312,08/09/17 09:00:00 AM,19.187,58.0,2.93,,,,
313,08/09/17 03:00:00 PM,26.683,240.0,2.93,,,,
314,08/09/17 09:00:00 PM,20.615,0.0,2.93,,,,
315,08/10/17 03:00:00 AM,19.092,0.0,2.93,,,,
316,08/10/17 09:00:00 AM,19.472,68.0,2.93,,,,
317,08/10/17 03:00:00 PM,22.046,45.0,2.93,,,,
318,08/10/17 09:00:00 PM,20.424,0.0,2.91,,,,
319,08/11/17 03:00:00 AM,18.901,0.0,2.93,,,,
320,08/11/17 09:00:00 AM,18.901,56.0,2.93,,,,
321,08/11/17 03:00:00 PM,24.738,248.0,2.93,,,,
322,08/11/17 09:00:00 PM,19.282,0.0,2.93,,,,
323,08/12/17 03:00:00 AM,16.903,0.0,2.91,,,,
324,08/12/17 09:00:00 AM,16.713,66.0,2.91,,,,
325,08/12/17 03:00:00 PM,20.805,256.0,2.91,,,,
326,08/12/17 09:00:00 PM,15.378,0.0,2.89,,,,
327,08/13/17 03:00:00 AM,13.461,0.0,2.91,,,,
328,08/13/17 09:00:00 AM,11.625,81.0,2.89,,,,
329,08/13/17 03:00:00 PM,13.654,44.0,2.89,,,,
330,08/13/17 09:00:00 PM,11.625,0.0,2.89,,,,
331,08/14/17 03:00:00 AM,9.965,0.0,2.87,,,,
332,08/14/17 09:00:00 AM,10.161,84.0,2.87,,,,
333,08/14/17 03:00:00 PM,16.999,240.0,2.89,,,,
334,08/14/17 09:00:00 PM,12.304,0.0,2.89,,,,
335,08/15/17 03:00:00 AM,10.944,0.0,2.87,,,,
336,08/15/17 09:00:00 AM,12.594,80.0,2.89,,,,
337,08/15/17 03:00:00 PM,15.951,109.0,2.89,,,,
338,08/15/17 09:00:00 PM,13.942,0.0,2.89,,,,
339,08/16/17 03:00:00 AM,12.497,0.0,2.89,,,,
340,08/16/17 09:00:00 AM,13.173,34.0,2.89,,,,
341,08/16/17 03:00:00 PM,21.855,224.0,2.91,,,,
342,08/16/17 09:00:00 PM,15.760,0.0,2.89,,,,
343,08/17/17 03:00:00 AM,14.230,0.0,2.89,,,,
344,08/17/17 09:00:00 AM,14.038,38.0,2.89,,,,
345,08/17/17 03:00:00 PM,21.760,224.0,2.91,,,,
346,08/17/17 09:00:00 PM,16.808,0.0,2.91,,,,
347,08/18/17 03:00:00 AM,14.230,0.0,2.91,,,,
348,08/18/17 09:00:00 AM,15.187,36.0,2.89,,,,
349,08/18/17 03:00:00 PM,22.142,224.0,2.91,,,,
350,08/18/17 09:00:00 PM,15.664,0.0,2.89,,,,
351,08/19/17 03:00:00 AM,13.654,0.0,2.89,,,,
352,08/19/17 09:00:00 AM,12.594,37.0,2.89,,,,
353,08/19/17 03:00:00 PM,20.234,216.0,2.89,,,,
354,08/19/17 09:00:00 PM,14.900,0.0,2.91,,,,
355,08/20/17 03:00:00 AM,12.110,0.0,2.89,,,,
356,08/20/17 09:00:00 AM,12.690,41.0,2.89,,,,
357,08/20/17 03:00:00 PM,21.378,216.0,2.91,,,,
358,08/20/17 09:00:00 PM,16.046,0.0,2.89,,,,
359,08/21/17 03:00:00 AM,14.996,0.0,2.91,,,,
360,08/21/17 09:00:00 AM,17.475,14.0,2.91,,,,
361,08/21/17 03:00:00 PM,23.869,200.0,2.93,,,,
362,08/21/17 09:00:00 PM,18.996,0.0,2.91,,,,
363,08/22/17 03:00:00 AM,16.427,0.0,2.91,,,,
364,08/22/17 09:00:00 AM,17.760,93.0,2.91,,,,
365,08/22/17 03:00:00 PM,22.525,208.0,2.91,,,,
366,08/22/17 09:00:00 PM,17.189,0.0,2.91,,,,
367,08/23/17 03:00:00 AM,16.237,0.0,2.91,,,,
368,08/23/17 09:00:00 AM,16.903,95.0,2.91,,,,
369,08/23/17 03:00:00 PM,20.805,128.0,2.91,,,,
370,08/23/17 09:00:00 PM,15.855,0.0,2.89,,,,
371,08/24/17 03:00:00 AM,13.750,0.0,2.91,,,,
372,08/24/17 09:00:00 AM,13.942,110.0,2.91,,,,
373,08/24/17 03:00:00 PM,17.284,224.0,2.91,,,,
374,08/24/17 09:00:00 PM,12.401,0.0,2.89,,,,
375,08/25/17 03:00:00 AM,11.139,0.0,2.87,,,,
376,08/25/17 09:00:00 AM,10.846,35.0,2.87,,,,
377,08/25/17 03:00:00 PM,20.329,232.0,2.89,,,,
378,08/25/17 09:00:00 PM,15.473,0.0,2.89,,,,
379,08/26/17 03:00:00 AM,14.804,0.0,2.91,,,,
380,08/26/17 09:00:00 AM,16.523,49.0,2.89,,,,
381,08/26/17 03:00:00 PM,24.835,224.0,2.93,,,,
382,08/26/17 09:00:00 PM,19.567,0.0,2.93,,,,
383,08/27/17 03:00:00 AM,19.567,0.0,2.93,,,,
384,08/27/17 09:00:00 AM,22.046,61.0,2.91,,,,
385,08/27/17 03:00:00 PM,27.468,208.0,2.93,,,,
386,08/27/17 09:00:00 PM,22.525,0.0,2.93,,,,
387,08/28/17 03:00:00 AM,21.569,0.0,2.93,,,,
388,08/28/17 09:00:00 AM,22.429,62.0,2.93,,,,
389,08/28/17 03:00:00 PM,28.060,200.0,2.93,,,,
390,08/28/17 09:00:00 PM,22.525,0.0,2.93,,,,
391,08/29/17 03:00:00 AM,20.996,0.0,2.93,,,,
392,08/29/17 09:00:00 AM,21.473,98.0,2.93,,,,
393,08/29/17 03:00:00 PM,24.641,200.0,2.95,,,,
394,08/29/17 09:00:00 PM,19.282,0.0,2.93,,,,
395,08/30/17 03:00:00 AM,16.332,0.0,2.91,,,,
396,08/30/17 09:00:00 AM,15.378,80.0,2.91,,,,
397,08/30/17 03:00:00 PM,20.329,208.0,2.91,,,,
398,08/30/17 09:00:00 PM,14.900,0.0,2.91,,,,
399,08/31/17 03:00:00 AM,13.461,0.0,2.91,,,,
400,08/31/17 09:00:00 AM,14.517,28.0,2.91,,,,
401,08/31/17 03:00:00 PM,22.621,208.0,2.91,,,,
402,08/31/17 09:00:00 PM,18.521,0.0,2.91,,,,
403,09/01/17 03:00:00 AM,17.665,0.0,2.91,,,,
404,09/01/17 09:00:00 AM,20.329,37.0,2.91,,,,
405,09/01/17 03:00:00 PM,26.781,200.0,2.93,,,,
406,09/01/17 09:00:00 PM,23.196,0.0,2.93,,,,
407,09/02/17 03:00:00 AM,22.525,0.0,2.93,,,,
408,09/02/17 09:00:00 AM,23.869,92.0,2.93,,,,
409,09/02/17 03:00:00 PM,29.252,208.0,2.95,,,,
410,09/02/17 09:00:00 PM,23.966,0.0,2.95,,,,
411,09/03/17 03:00:00 AM,23.581,0.0,2.93,,,,
412,09/03/17 09:00:00 AM,24.062,78.0,2.95,,,,
413,09/03/17 03:00:00 PM,28.060,176.0,2.95,,,,
414,09/03/17 09:00:00 PM,22.429,0.0,2.93,,,,
415,09/04/17 03:00:00 AM,21.951,0.0,2.93,,,,
416,09/04/17 09:00:00 AM,23.292,91.0,2.93,,,,
417,09/04/17 03:00:00 PM,28.258,152.0,2.95,,,,
418,09/04/17 09:00:00 PM,23.869,0.0,2.95,,,,
419,09/05/17 03:00:00 AM,22.812,0.0,2.93,,,,
