"Plot Title: 10169182"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V","Bad Battery","Coupler Attached","Stopped","End Of File"
1,05/24/17 03:00:00 PM,21.282,4352.0,3.12,,,,
2,05/24/17 09:00:00 PM,5.347,0.0,3.01,,,,
3,05/25/17 03:00:00 AM,4.415,0.0,2.99,,,,
4,05/25/17 09:00:00 AM,6.064,81.0,2.97,,,,
5,05/25/17 03:00:00 PM,9.768,160.0,2.99,,,,
6,05/25/17 09:00:00 PM,8.481,0.0,2.97,,,,
7,05/26/17 03:00:00 AM,7.381,0.0,2.95,,,,
8,05/26/17 09:00:00 AM,9.965,152.0,2.95,,,,
9,05/26/17 03:00:00 PM,25.125,3328.0,3.01,,,,
10,05/26/17 09:00:00 PM,12.980,0.0,2.97,,,,
11,05/27/17 03:00:00 AM,11.528,0.0,2.95,,,,
12,05/27/17 09:00:00 AM,14.421,160.0,2.95,,,,
13,05/27/17 03:00:00 PM,30.760,3456.0,3.01,,,,
14,05/27/17 09:00:00 PM,15.473,0.0,2.95,,,,
15,05/28/17 03:00:00 AM,13.750,0.0,2.93,,,,
16,05/28/17 09:00:00 AM,16.713,160.0,2.93,,,,
17,05/28/17 03:00:00 PM,33.639,5632.0,2.99,,,,
18,05/28/17 09:00:00 PM,16.046,0.0,2.93,,,,
19,05/29/17 03:00:00 AM,13.846,0.0,2.91,,,,
20,05/29/17 09:00:00 AM,17.760,168.0,2.93,,,,
21,05/29/17 03:00:00 PM,29.953,3584.0,2.97,,,,
22,05/29/17 09:00:00 PM,16.332,0.0,2.91,,,,
23,05/30/17 03:00:00 AM,12.690,0.0,2.89,,,,
24,05/30/17 09:00:00 AM,11.334,480.0,2.87,,,,
25,05/30/17 03:00:00 PM,9.373,100.0,2.87,,,,
26,05/30/17 09:00:00 PM,8.779,0.0,2.87,,,,
27,05/31/17 03:00:00 AM,7.381,0.0,2.83,,,,
28,05/31/17 09:00:00 AM,8.680,272.0,2.85,,,,
29,05/31/17 03:00:00 PM,23.004,3968.0,2.91,,,,
30,05/31/17 09:00:00 PM,10.063,0.0,2.85,,,,
31,06/01/17 03:00:00 AM,8.382,0.0,2.85,,,,
32,06/01/17 09:00:00 AM,8.779,232.0,2.83,,,,
33,06/01/17 03:00:00 PM,12.304,432.0,2.85,,,,
34,06/01/17 09:00:00 PM,8.978,0.0,2.85,,,,
35,06/02/17 03:00:00 AM,7.782,0.0,2.83,,,,
36,06/02/17 09:00:00 AM,9.866,168.0,2.81,,,,
37,06/02/17 03:00:00 PM,25.610,2688.0,2.89,,,,
38,06/02/17 09:00:00 PM,11.916,0.0,2.85,,,,
39,06/03/17 03:00:00 AM,9.176,0.0,2.85,,,,
40,06/03/17 09:00:00 AM,9.472,288.0,2.83,,,,
41,06/03/17 03:00:00 PM,17.855,1152.0,2.85,,,,
42,06/03/17 09:00:00 PM,8.481,0.0,2.83,,,,
43,06/04/17 03:00:00 AM,6.674,0.0,2.81,,,,
44,06/04/17 09:00:00 AM,7.682,576.0,2.79,,,,
45,06/04/17 03:00:00 PM,16.713,2688.0,2.83,,,,
46,06/04/17 09:00:00 PM,6.471,0.0,2.79,,,,
47,06/05/17 03:00:00 AM,5.450,0.0,2.79,,,,
48,06/05/17 09:00:00 AM,9.866,168.0,2.79,,,,
49,06/05/17 03:00:00 PM,26.488,1792.0,2.89,,,,
50,06/05/17 09:00:00 PM,13.173,0.0,2.85,,,,
51,06/06/17 03:00:00 AM,11.819,0.0,2.83,,,,
52,06/06/17 09:00:00 AM,14.613,176.0,2.85,,,,
53,06/06/17 03:00:00 PM,28.555,1536.0,2.89,,,,
54,06/06/17 09:00:00 PM,14.517,0.0,2.85,,,,
55,06/07/17 03:00:00 AM,13.076,0.0,2.85,,,,
56,06/07/17 09:00:00 AM,16.332,432.0,2.83,,,,
57,06/07/17 03:00:00 PM,21.091,1088.0,2.85,,,,
58,06/07/17 09:00:00 PM,12.497,0.0,2.83,,,,
59,06/08/17 03:00:00 AM,10.357,0.0,2.81,,,,
60,06/08/17 09:00:00 AM,8.879,304.0,2.79,,,,
61,06/08/17 03:00:00 PM,7.983,864.0,2.77,,,,
62,06/08/17 09:00:00 PM,5.037,0.0,2.75,Logged,,,
