"Plot Title: 10166298"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V","Bad Battery","Coupler Attached","Stopped","End Of File"
1,05/23/17 03:00:00 PM,24.545,800.0,3.22,,,,
2,05/23/17 09:00:00 PM,12.980,0.0,3.17,,,,
3,05/24/17 03:00:00 AM,7.481,0.0,3.12,,,,
4,05/24/17 09:00:00 AM,8.182,432.0,3.12,,,,
5,05/24/17 03:00:00 PM,14.613,704.0,3.12,,,,
6,05/24/17 09:00:00 PM,5.757,0.0,3.08,,,,
7,05/25/17 03:00:00 AM,4.623,0.0,3.05,,,,
8,05/25/17 09:00:00 AM,7.179,960.0,3.05,,,,
9,05/25/17 03:00:00 PM,10.259,98.0,3.05,,,,
10,05/25/17 09:00:00 PM,9.176,0.0,3.05,,,,
11,05/26/17 03:00:00 AM,7.983,0.0,3.03,,,,
12,05/26/17 09:00:00 AM,11.236,256.0,3.03,,,,
13,05/26/17 03:00:00 PM,19.567,768.0,3.05,,,,
14,05/26/17 09:00:00 PM,13.846,0.0,3.05,,,,
15,05/27/17 03:00:00 AM,12.304,0.0,3.03,,,,
16,05/27/17 09:00:00 AM,15.760,184.0,3.03,,,,
17,05/27/17 03:00:00 PM,22.908,672.0,3.05,,,,
18,05/27/17 09:00:00 PM,16.332,0.0,3.03,,,,
19,05/28/17 03:00:00 AM,14.709,0.0,3.03,,,,
20,05/28/17 09:00:00 AM,17.570,192.0,3.01,,,,
21,05/28/17 03:00:00 PM,26.488,608.0,3.03,,,,
22,05/28/17 09:00:00 PM,15.760,0.0,3.01,,,,
23,05/29/17 03:00:00 AM,15.187,0.0,2.99,,,,
24,05/29/17 09:00:00 AM,18.236,208.0,3.01,,,,
25,05/29/17 03:00:00 PM,24.255,704.0,3.03,,,,
26,05/29/17 09:00:00 PM,16.141,0.0,2.99,,,,
27,05/30/17 03:00:00 AM,12.594,0.0,2.99,,,,
28,05/30/17 09:00:00 AM,11.334,320.0,2.97,,,,
29,05/30/17 03:00:00 PM,9.571,70.0,2.97,,,,
30,05/30/17 09:00:00 PM,8.978,0.0,2.95,,,,
31,05/31/17 03:00:00 AM,7.381,0.0,2.93,,,,
32,05/31/17 09:00:00 AM,8.978,256.0,2.95,,,,
33,05/31/17 03:00:00 PM,17.379,672.0,2.97,,,,
34,05/31/17 09:00:00 PM,10.553,0.0,2.95,,,,
35,06/01/17 03:00:00 AM,8.581,0.0,2.95,,,,
36,06/01/17 09:00:00 AM,9.077,192.0,2.93,,,,
37,06/01/17 03:00:00 PM,12.980,288.0,2.95,,,,
38,06/01/17 09:00:00 PM,9.373,0.0,2.95,,,,
39,06/02/17 03:00:00 AM,7.983,0.0,2.93,,,,
40,06/02/17 09:00:00 AM,10.357,192.0,2.91,,,,
41,06/02/17 03:00:00 PM,19.092,672.0,2.97,,,,
42,06/02/17 09:00:00 PM,12.110,0.0,2.95,,,,
43,06/03/17 03:00:00 AM,9.176,0.0,2.93,,,,
44,06/03/17 09:00:00 AM,9.768,168.0,2.91,,,,
45,06/03/17 03:00:00 PM,16.141,576.0,2.93,,,,
46,06/03/17 09:00:00 PM,8.481,0.0,2.93,,,,
47,06/04/17 03:00:00 AM,7.179,0.0,2.91,,,,
48,06/04/17 09:00:00 AM,8.382,416.0,2.91,,,,
49,06/04/17 03:00:00 PM,12.497,800.0,2.91,,,,
50,06/04/17 09:00:00 PM,6.471,0.0,2.89,,,,
51,06/05/17 03:00:00 AM,5.655,0.0,2.89,,,,
52,06/05/17 09:00:00 AM,10.455,200.0,2.89,,,,
53,06/05/17 03:00:00 PM,20.138,704.0,2.93,,,,
54,06/05/17 09:00:00 PM,12.980,0.0,2.93,,,,
55,06/06/17 03:00:00 AM,11.625,0.0,2.91,,,,
56,06/06/17 09:00:00 AM,14.900,192.0,2.93,,,,
57,06/06/17 03:00:00 PM,23.292,672.0,2.95,,,,
58,06/06/17 09:00:00 PM,14.325,0.0,2.95,,,,
59,06/07/17 03:00:00 AM,12.497,0.0,2.93,,,,
60,06/07/17 09:00:00 AM,15.951,336.0,2.93,,,,
61,06/07/17 03:00:00 PM,19.662,432.0,2.93,,,,
62,06/07/17 09:00:00 PM,12.497,0.0,2.93,,,,
63,06/08/17 03:00:00 AM,10.357,0.0,2.91,,,,
64,06/08/17 09:00:00 AM,9.176,168.0,2.91,,,,
65,06/08/17 03:00:00 PM,8.481,160.0,2.91,,,,
