"Plot Title: 10169126"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V","Bad Battery","Coupler Attached","Stopped","End Of File"
1,05/25/17 03:00:00 PM,8.978,36.0,3.10,,,,
2,05/25/17 09:00:00 PM,5.655,0.0,3.03,,,,
3,05/26/17 03:00:00 AM,5.037,0.0,2.99,,,,
4,05/26/17 09:00:00 AM,9.275,576.0,3.03,,,,
5,05/26/17 03:00:00 PM,11.431,608.0,3.03,,,,
6,05/26/17 09:00:00 PM,9.077,0.0,3.01,,,,
7,05/27/17 03:00:00 AM,7.782,0.0,2.99,,,,
8,05/27/17 09:00:00 AM,13.076,608.0,3.01,,,,
9,05/27/17 03:00:00 PM,16.046,128.0,3.01,,,,
10,05/27/17 09:00:00 PM,10.944,0.0,2.97,,,,
11,05/28/17 03:00:00 AM,9.669,0.0,2.95,,,,
12,05/28/17 09:00:00 AM,15.091,448.0,2.97,,,,
13,05/28/17 03:00:00 PM,18.236,960.0,3.01,,,,
14,05/28/17 09:00:00 PM,11.334,0.0,2.95,,,,
15,05/29/17 03:00:00 AM,9.866,0.0,2.91,,,,
16,05/29/17 09:00:00 AM,15.378,384.0,2.95,,,,
17,05/29/17 03:00:00 PM,18.426,800.0,2.97,,,,
18,05/29/17 09:00:00 PM,13.269,0.0,2.93,,,,
19,05/30/17 03:00:00 AM,11.236,0.0,2.91,,,,
20,05/30/17 09:00:00 AM,11.041,256.0,2.89,,,,
21,05/30/17 03:00:00 PM,9.571,101.0,2.89,,,,
22,05/30/17 09:00:00 PM,7.983,0.0,2.87,,,,
23,05/31/17 03:00:00 AM,6.573,0.0,2.85,,,,
24,05/31/17 09:00:00 AM,9.176,336.0,2.87,,,,
25,05/31/17 03:00:00 PM,14.709,1024.0,2.91,,,,
26,05/31/17 09:00:00 PM,9.472,0.0,2.87,,,,
27,06/01/17 03:00:00 AM,8.282,0.0,2.87,,,,
28,06/01/17 09:00:00 AM,8.879,224.0,2.87,,,,
29,06/01/17 03:00:00 PM,11.916,512.0,2.85,,,,
30,06/01/17 09:00:00 PM,8.680,0.0,2.85,,,,
31,06/02/17 03:00:00 AM,7.782,0.0,2.83,,,,
32,06/02/17 09:00:00 AM,10.553,400.0,2.85,,,,
33,06/02/17 03:00:00 PM,16.141,704.0,2.87,,,,
34,06/02/17 09:00:00 PM,10.944,0.0,2.85,,,,
35,06/03/17 03:00:00 AM,8.680,0.0,2.85,,,,
36,06/03/17 09:00:00 AM,9.373,200.0,2.85,,,,
37,06/03/17 03:00:00 PM,14.134,496.0,2.87,,,,
38,06/03/17 09:00:00 PM,8.581,0.0,2.83,,,,
39,06/04/17 03:00:00 AM,6.978,0.0,2.81,,,,
40,06/04/17 09:00:00 AM,8.182,208.0,2.81,,,,
41,06/04/17 03:00:00 PM,9.472,288.0,2.83,,,,
42,06/04/17 09:00:00 PM,5.757,0.0,2.79,,,,
43,06/05/17 03:00:00 AM,4.207,0.0,2.77,,,,
44,06/05/17 09:00:00 AM,11.916,448.0,2.83,,,,
45,06/05/17 03:00:00 PM,16.427,512.0,2.85,,,,
46,06/05/17 09:00:00 PM,11.236,0.0,2.83,,,,
47,06/06/17 03:00:00 AM,9.571,0.0,2.83,,,,
48,06/06/17 09:00:00 AM,18.140,448.0,2.85,,,,
49,06/06/17 03:00:00 PM,19.092,432.0,2.87,,,,
50,06/06/17 09:00:00 PM,12.690,0.0,2.85,,,,
51,06/07/17 03:00:00 AM,11.431,0.0,2.83,,,,
52,06/07/17 09:00:00 AM,16.046,496.0,2.83,,,,
53,06/07/17 03:00:00 PM,17.570,336.0,2.85,,,,
54,06/07/17 09:00:00 PM,12.401,0.0,2.83,,,,
